direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,entry_type,candles_since_bos,ema_position,position_size,risk_amount,risk_percent,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,2569.57,,2553.17,-0.2621064407863201,TREND,33.7672,20.8007,31.139,5.2299,3.5,BULLISH_BOS,False,,,21.870000000000346,,,BOS,False,,2507.0,,2025-05-26 06:30:00,1,zone,inside_zone,,ABOVE,0.022930635700563733,1.4347698757842766,1.0,ETHUSDT,7,0.1698897235096632,62.570000000000164,0.46747642640242804,0.5363592776090755,0.46747642640242804,2598.82,2536.01,2507.0,2025-05-26 13:00:00,2553.17,-0.3760624254892473,stop_loss,trailing_stop,15m
SHORT,2.793,,2.807,-0.291666666666662,TREND,30.1242,0.024,14.881,22.619,4.0,BEARISH_BOS,True,,,0.03000000000000025,,,BOS,True,,,2.841,2025-05-26 14:30:00,1,zone,near_zone,,BELOW,7.18129204805761,1.4362584096115218,1.0,FILUSDT,13,0.5833333333333334,0.04800000000000004,1.270833333333331,0.6874999999999977,1.270833333333331,2.826,2.732,2.841,2025-05-27 03:00:00,2.807,-0.10053808867280505,stop_loss,trailing_stop,15m
SHORT,2.86,2.8119,2.8921,-1.0,RANGE,21.1364,0.0321,26.7261,18.0401,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.03299999999999992,,,SWEEP,False,2.8921,,,2025-05-27 07:00:00,1,,,,,7.1762651436239695,1.435253028724794,1.0,AXSUSDT,1,0.0,0.03210000000000024,0.0,1.0280373831775598,0.0,2.893,2.86,2.8921,2025-05-27 08:00:00,2.8921,-0.23035811111033114,stop_loss,SL,
LONG,6.599,,6.444,-1.0,TREND,33.1629,0.126,27.4376,13.6054,4.0,,True,,,0.1120000000000001,,,BOS,True,,6.444,,2025-05-27 17:00:00,1,momentum,inside_zone,9.0,ABOVE,7.164747238068454,1.4329494476136906,1.0,UNIUSDT,4,0.0,0.15500000000000025,0.032258064516128296,1.019354838709678,0.032258064516128296,6.604,6.441,6.444,2025-05-27 21:00:00,6.444,-1.110535821900612,stop_loss,SL,
LONG,23.39,23.80085,23.1161,-1.0,RANGE,12.9675,0.2739,14.133,22.1121,4.0,,False,SWEEP_LOW,,0.4740000000000002,,,SWEEP,False,23.155,,,2025-05-28 10:30:00,1,,,,,5.191106569531503,1.4218440893946847,1.0,AVAXUSDT,4,0.8178167214311766,0.27390000000000114,1.3654618473895481,1.4238773274917815,1.3654618473895481,23.764,23.0,23.1161,2025-05-28 14:00:00,23.1161,-1.4218440893946847,stop_loss,SL,15m
SHORT,173.94,,171.97,0.5760233918128624,TREND,34.251,1.4071,3.0964,25.0254,3.5,BEARISH_BOS,False,,,0.9399999999999977,,,BOS,False,,,177.36,2025-05-28 06:00:00,1,zone,inside_zone,,BELOW,0.41574388578791754,1.4218440893946847,1.0,SOLUSDT,17,1.3508771929824512,3.420000000000016,1.49122807017543,0.3216374269005816,1.49122807017543,175.04,168.84,177.36,2025-05-28 23:00:00,171.97,0.8190154550021971,stop_loss,trailing_stop,
SHORT,0.2206,,0.22106,-0.11500000000000389,TREND,30.4269,0.0021,13.6142,24.8955,3.5,BEARISH_BOS,False,,,0.0031999999999999806,,,BOS,False,,,0.2246,2025-05-28 13:00:00,1,zone,inside_zone,,BELOW,7.109220446973423,1.4218440893946847,1.0,DOGEUSDT,10,0.875,0.0040000000000000036,0.9874999999999945,0.23499999999999888,0.9874999999999945,0.22154,0.21665,0.2246,2025-05-28 23:00:00,0.22106,-0.003270241405607888,stop_loss,trailing_stop,
LONG,264.74,272.6822,259.4452,1.5,RANGE,22.0378,2.8993,16.137,24.9076,5.0,BEARISH_BOS,False,SWEEP_LOW,,1.3600000000000136,,,SWEEP,False,259.4452,,,2025-05-28 16:00:00,1,,,,,0.39877586929649894,2.1114384727511064,1.5,AAVEUSDT,10,1.6960036261992903,5.294800000000009,1.7828813175190719,0.883886076905643,1.7828813175190719,274.18,260.06,259.4452,2025-05-29 02:00:00,272.6822,3.1671577091266596,take_profit,TP,
LONG,681.2,686.6106500000001,677.5929000000001,1.5000000000000315,RANGE,10.0038,3.6071,13.4653,23.1683,3.0,,False,SWEEP_LOW,,7.099999999999909,,,SWEEP,False,678.2929,,,2025-05-29 04:30:00,1,,,,,0.20063966589892046,0.7237273388639851,0.5,BNBUSDT,4,1.8297247096005125,3.607099999999946,1.8297247096005125,0.22178481328493255,1.8297247096005125,687.8,680.4,677.5929000000001,2025-05-29 08:00:00,686.6106500000001,1.0855910082960005,take_profit,TP,15m
LONG,271.1,,265.67,-0.4918478260869562,TREND,36.6121,3.8429,24.8885,10.9294,3.5,BULLISH_BOS,False,SWEEP_HIGH,,4.399999999999977,,,BOS,False,,260.06,,2025-05-29 03:00:00,1,zone,inside_zone,,ABOVE,0.1311100251565188,1.4474546777279702,1.0,AAVEUSDT,8,0.05797101449275228,11.04000000000002,0.239130434782607,0.5507246376811621,0.239130434782607,273.74,265.02,260.06,2025-05-29 11:00:00,265.67,-0.7119274365998979,stop_loss,trailing_stop,
SHORT,4.4495,,4.0082,3.0143442622950607,TREND,33.3259,0.0461,7.3023,27.3178,3.5,BEARISH_BOS,False,,,0.0636000000000001,,,BOS,False,,,4.5959,2025-05-29 18:30:00,1,zone,inside_zone,,BELOW,7.255956567224657,1.4511913134449312,1.0,DOTUSDT,40,3.4767759562841314,0.14640000000000075,3.8189890710382284,0.10997267759563242,3.8189890710382284,4.4656,3.8904,4.5959,2025-05-31 10:00:00,4.0082,3.202053633116235,stop_loss,trailing_stop,15m
SHORT,0.6783,,0.685,-0.8375000000000041,TREND,35.3216,0.008,21.0054,31.149,3.0,,True,,,0.0040999999999999925,,,BOS,True,,,0.685,2025-06-01 19:00:00,1,momentum,inside_zone,10.0,BELOW,7.416059248880469,0.7416059248880468,0.5,ADAUSDT,3,0.21250000000000416,0.008000000000000007,0.32500000000000556,1.0499999999999945,0.32500000000000556,0.6867,0.6757,0.6863,2025-06-01 22:00:00,0.685,-0.049687596967499435,stop_loss,trailing_stop,
SHORT,3.3222,3.262,3.3624,-1.0,RANGE,17.2559,0.0402,26.7117,17.0727,2.0,,False,SWEEP_HIGH,,0.03149999999999986,,,SWEEP,False,3.3624,,,2025-06-01 22:00:00,1,,,,,7.413574869032094,0.7413574869032094,0.5,SUIUSDT,1,0.0,0.040200000000000014,0.009950248756217805,1.0099502487562177,0.009950248756217805,3.3628,3.3218,3.3624,2025-06-01 23:00:00,3.3624,-0.2980257097350903,stop_loss,SL,
SHORT,2.555,,2.567,-0.375,TREND,31.7502,0.0241,18.6944,36.2018,3.0,,True,,,0.016999999999999904,,,BOS,True,,,2.587,2025-06-01 19:45:00,1,momentum,inside_zone,10.0,BELOW,7.416059248880469,0.7416059248880468,0.5,FILUSDT,21,1.1562500000000104,0.03200000000000003,1.5,0.9374999999999931,1.5,2.585,2.507,2.587,2025-06-02 16:00:00,2.567,-0.0889927109865657,stop_loss,trailing_stop,15m
SHORT,13.756,,13.829,-0.3244444444444467,TREND,31.9203,0.1181,8.4694,31.9419,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.14100000000000001,,,BOS,False,,,13.981,2025-06-02 12:45:00,1,zone,inside_zone,,BELOW,6.5765987409292,1.4797347167090678,1.0,LINKUSDT,6,0.41777777777777586,0.22499999999999964,0.6444444444444436,0.35999999999999843,0.6444444444444436,13.837,13.611,13.981,2025-06-02 18:00:00,13.829,-0.48009170808783425,stop_loss,trailing_stop,15m
SHORT,2.1789,2.1528,2.1963,-1.0,RANGE,16.2079,0.0174,19.5082,14.0984,3.0,,False,SWEEP_HIGH,,0.02059999999999995,,,SWEEP,False,2.193,,,2025-06-02 20:30:00,1,,,,,7.3702193625916195,0.737021936259162,0.5,XRPUSDT,2,0.0,0.01739999999999986,0.31034482758620074,1.494252873563219,0.31034482758620074,2.2049,2.1735,2.1963,2025-06-02 22:00:00,2.1963,-0.12824181690909314,stop_loss,SL,15m
SHORT,0.1708,0.1682,0.1726,-1.0,RANGE,19.8902,0.0017,21.0483,18.4275,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0016299999999999926,,,SWEEP,False,0.1726,,,2025-06-02 21:00:00,1,,,,,7.3702193625916195,1.474043872518324,1.0,HBARUSDT,3,0.0,0.001799999999999996,0.02777777777777478,1.205555555555561,0.02777777777777478,0.17297,0.17075,0.1726,2025-06-03 00:00:00,0.1726,-0.013266394852664886,stop_loss,SL,
LONG,6.389,,6.717000000000001,2.0,TREND,36.1667,0.0902,28.8994,7.8385,5.0,BULLISH_BOS,True,,,0.08099999999999952,,,BOS,True,,6.225,,2025-06-02 22:00:00,1,zone,inside_zone,,ABOVE,7.363807271746166,2.2091421815238497,1.5,UNIUSDT,18,2.939024390243893,0.1640000000000006,4.3170731707316925,0.6890243902439026,4.3170731707316925,7.097,6.276,6.225,2025-06-03 16:00:00,6.717000000000001,2.415328785132751,stop_loss,trailing_stop,
SHORT,406.8,402.4929,409.6714,1.5,RANGE,18.2652,2.8714,16.9154,18.6567,4.0,BULLISH_BOS,False,SWEEP_HIGH,,4.600000000000023,,,SWEEP,False,409.6714,,,2025-06-03 14:00:00,1,,,,,0.512860900745528,1.4726287904007063,1.0,BCHUSDT,6,1.4975273385804904,2.871399999999994,2.2637041164588747,0.6965243435258076,2.2637041164588747,408.8,400.3,409.6714,2025-06-03 20:00:00,402.4929,2.2089431856010595,take_profit,TP,
SHORT,0.6821,,0.6924,-1.0,TREND,33.1175,0.0071,8.089,28.0081,3.5,BEARISH_BOS,False,,,0.013299999999999979,,,BOS,False,,,0.6924,2025-06-03 20:00:00,1,zone,inside_zone,,BELOW,7.594357550540223,1.5188715101080446,1.0,ADAUSDT,5,0.49514563106796167,0.010299999999999976,0.9126213592233103,1.5242718446601915,0.9126213592233103,0.6978,0.6727,0.6924,2025-06-04 01:00:00,0.6924,-0.0782218827705641,stop_loss,SL,
SHORT,14.325,14.10765,14.469899999999999,1.5,RANGE,11.8713,0.1449,19.8127,9.7092,4.0,,False,SWEEP_HIGH,,0.19599999999999973,,,SWEEP,False,14.432,,,2025-06-04 10:30:00,1,,,,,7.590446456401693,1.5180892912803388,1.0,LINKUSDT,2,1.4768806073153824,0.1448999999999998,1.7529330572808826,0.0,1.7529330572808826,14.325,14.071,14.469899999999999,2025-06-04 12:00:00,14.10765,1.6497835372989058,take_profit,TP,15m
SHORT,0.1722,0.167,0.1756,1.529411764705871,RANGE,17.7602,0.0017,31.1015,8.2073,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0017199999999999993,,,SWEEP,False,0.1756,,,2025-06-03 00:00:00,1,,,,,7.363143952003532,1.4726287904007063,1.0,HBARUSDT,44,1.5676470588235234,0.003400000000000014,1.670588235294108,0.9117647058823548,1.670588235294108,0.1753,0.16652,0.1756,2025-06-04 20:00:00,0.167,0.03828834855041824,take_profit,TP,
SHORT,0.6338,,0.6389,-0.21249999999999955,TREND,34.2404,0.0092,13.7072,35.9034,3.5,BEARISH_BOS,False,,,0.008900000000000019,,,BOS,False,,,0.6578,2025-06-04 19:00:00,1,zone,inside_zone,,BELOW,7.672935633266639,1.5345871266533277,1.0,OPUSDT,13,0.2999999999999991,0.02400000000000002,0.4249999999999991,0.27083333333333104,0.4249999999999991,0.6403,0.6236,0.6578,2025-06-05 08:00:00,0.6389,-0.039131971729659806,stop_loss,trailing_stop,
SHORT,664.0,,670.2,-1.0,TREND,31.5806,2.6929,10.6101,24.1379,3.5,BEARISH_BOS,False,,,3.7000000000000455,,,BOS,False,,,670.2,2025-06-04 20:00:00,1,zone,inside_zone,,BELOW,0.24757580808690657,1.534970010138832,1.0,BNBUSDT,12,0.2741935483871021,6.2000000000000455,0.419354838709678,1.0,0.419354838709678,670.2,661.4,670.2,2025-06-05 08:00:00,670.2,-1.534970010138832,stop_loss,SL,
SHORT,0.1892,,0.19067,-0.3500000000000013,TREND,33.8329,0.0017,5.4009,38.0557,3.5,BEARISH_BOS,False,,,0.0016100000000000003,,,BOS,False,,,0.1934,2025-06-04 19:00:00,1,zone,inside_zone,,BELOW,7.672935633266639,1.5345871266533277,1.0,DOGEUSDT,17,0.29285714285714626,0.0041999999999999815,0.5500000000000039,0.7309523809523817,0.5500000000000039,0.19227,0.18689,0.1934,2025-06-05 12:00:00,0.19067,-0.011279215380901953,stop_loss,trailing_stop,
SHORT,0.6362,0.6038,0.6578,1.499999999999995,RANGE,21.3482,0.0085,31.6318,12.5523,4.0,,False,SWEEP_HIGH,,0.01660000000000006,,,SWEEP,False,0.6578,,,2025-06-05 13:00:00,1,,,,,7.59558099083169,1.519116198166338,1.0,OPUSDT,6,1.3564814814814772,0.021600000000000064,1.5231481481481455,0.5138888888888873,1.5231481481481455,0.6473,0.6033,0.6578,2025-06-05 19:00:00,0.6038,0.24609682410294662,take_profit,TP,
SHORT,86.83,,84.34,1.10176991150442,TREND,38.867,0.9043,11.2954,31.3586,4.0,BEARISH_BOS,True,,,0.75,,,BOS,True,,,89.09,2025-06-05 17:00:00,1,zone,inside_zone,,BELOW,0.6721753089231568,1.519116198166338,1.0,LTCUSDT,9,2.066371681415925,2.260000000000005,2.2035398230088465,0.08407079646017579,2.2035398230088465,87.02,81.85,89.09,2025-06-06 02:00:00,84.34,1.673716519218657,stop_loss,trailing_stop,
SHORT,0.1679,0.1659,0.1691,-1.0,RANGE,17.5891,0.0013,24.2222,7.6667,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0014500000000000068,,,SWEEP,False,0.1691,,,2025-06-07 08:00:00,1,,,,,7.69157165799777,1.538314331599554,1.0,HBARUSDT,2,0.0,0.0012000000000000066,0.2833333333333376,1.4083333333333232,0.2833333333333376,0.16959,0.16756,0.1691,2025-06-07 10:00:00,0.1691,-0.009229885989597375,stop_loss,SL,
SHORT,0.1863,0.1839,0.1878,1.599999999999989,RANGE,22.7378,0.0016,27.9186,10.9955,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0015600000000000058,,,SWEEP,False,0.1878,,,2025-06-08 21:00:00,1,,,,,7.691110163698291,1.538222032739658,1.0,DOGEUSDT,1,1.6733333333333216,0.0015000000000000013,1.7933333333333303,0.14000000000001037,1.7933333333333303,0.18651,0.18361,0.1878,2025-06-08 22:00:00,0.1839,0.018458664392875787,take_profit,TP,
SHORT,4.0825,3.983799999999999,4.1483,1.5,RANGE,22.8538,0.0343,27.6494,12.9919,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0484,,,SWEEP,False,4.1483,,,2025-06-08 17:30:00,1,,,,,7.691110163698291,2.307333049109487,1.5,DOTUSDT,10,1.3069908814589515,0.0658000000000003,1.5106382978723292,0.05167173252279717,1.5106382978723292,4.0859,3.9831,4.1483,2025-06-09 03:00:00,3.983799999999999,0.7591125731570247,take_profit,TP,15m
SHORT,653.1,648.75,656.0,-1.0,RANGE,21.043,2.3571,20.303,21.5152,5.0,BULLISH_BOS,False,SWEEP_HIGH,,3.699999999999932,,,SWEEP,False,656.0,,,2025-06-09 13:00:00,1,,,,,0.799654006094053,2.3189966176727355,1.5,BNBUSDT,2,0.0,2.8999999999999773,0.2068965517241474,1.2413793103448452,0.2068965517241474,656.7,652.5,656.0,2025-06-09 15:00:00,656.0,-2.3189966176727355,stop_loss,SL,
SHORT,2.446,2.4095,2.4704,-1.0,RANGE,11.8871,0.0244,35.1906,16.4223,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.04300000000000015,,,SWEEP,False,2.4704,,,2025-06-09 16:00:00,1,,,,,7.61403889469215,1.5228077789384298,1.0,AXSUSDT,1,0.0,0.024399999999999977,0.0,1.1475409836065595,0.0,2.474,2.446,2.4704,2025-06-09 17:00:00,2.4704,-0.18578254903048827,stop_loss,SL,
SHORT,3.977,,4.0748,-0.7364457831325291,TREND,31.61,0.0292,2.2228,27.0396,3.5,BEARISH_BOS,False,,,0.024700000000000166,,,BOS,False,,,4.1098,2025-06-09 05:30:00,1,zone,inside_zone,,BELOW,7.729988725575786,1.545997745115157,1.0,DOTUSDT,13,0.0,0.13280000000000003,0.13177710843373544,0.8689759036144555,0.13177710843373544,4.0924,3.9595,4.1098,2025-06-09 18:00:00,4.0748,-0.7559928973613109,stop_loss,trailing_stop,15m
SHORT,2.478,2.4037,2.5276,-1.0,RANGE,21.5698,0.0237,34.0361,11.747,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.010000000000000231,,,SWEEP,False,2.5276,,,2025-06-09 20:00:00,1,,,,,7.5669501223725595,1.5133900244745118,1.0,AXSUSDT,2,0.0,0.049599999999999866,0.0,1.5322580645161257,0.0,2.554,2.478,2.5276,2025-06-09 22:00:00,2.5276,-0.3753207260696779,stop_loss,SL,
LONG,6.579,,8.316999999999993,10.999999999999995,TREND,33.4451,0.0922,32.378,9.9923,3.5,BULLISH_BOS,False,,,0.14900000000000002,,,BOS,False,,6.421,,2025-06-09 16:00:00,1,zone,inside_zone,,ABOVE,7.61403889469215,1.5228077789384298,1.0,UNIUSDT,33,13.145569620253214,0.15799999999999947,13.316455696202576,0.0316455696202526,13.316455696202576,8.683,6.574,6.421,2025-06-11 01:00:00,8.316999999999993,13.233199598974904,stop_loss,trailing_stop,
LONG,2802.24,,2770.42,-0.4618957758745793,TREND,32.0934,42.55,37.2889,15.0562,3.5,,False,SWEEP_HIGH,,54.909999999999854,,,BOS,False,,2733.35,,2025-06-10 22:45:00,1,momentum,inside_zone,11.0,ABOVE,0.021913729383275043,1.509636817213815,1.0,ETHUSDT,10,0.19160981274496003,68.88999999999987,0.4668311801422611,0.5709101466105385,0.4668311801422611,2834.4,2762.91,2733.35,2025-06-11 08:00:00,2770.42,-0.6972948689758055,stop_loss,trailing_stop,15m
LONG,2.467,,2.607,1.4432989690721667,TREND,30.6449,0.0258,32.687,17.7285,5.0,BULLISH_BOS,True,,,0.038000000000000256,,,BOS,True,,2.37,,2025-06-09 10:00:00,1,zone,inside_zone,,ABOVE,7.729988725575786,2.3189966176727355,1.5,NEARUSDT,47,2.0103092783505145,0.09699999999999998,2.0721649484536093,0.47422680412371415,2.0721649484536093,2.668,2.421,2.37,2025-06-11 09:00:00,2.607,1.0821984215806109,stop_loss,trailing_stop,
LONG,15.194,,15.126,-0.37756801776791554,TREND,39.3998,0.1801,24.4647,14.3537,3.5,BULLISH_BOS,False,,,0.40000000000000036,,,BOS,False,,15.126,,2025-06-11 10:30:00,1,zone,inside_zone,,ABOVE,8.22908924364806,1.645817848729612,1.0,LINKUSDT,1,0.0,0.18009999999999948,1.7212659633536902,0.7440310938367614,1.7212659633536902,15.504,15.06,15.013900000000001,2025-06-11 11:00:00,15.126,-0.5595780685680796,stop_loss,trailing_stop,15m
LONG,0.7198,,0.7107,-0.8425925925925898,TREND,31.0406,0.0086,30.4564,9.0456,3.5,,False,SWEEP_HIGH,,0.010700000000000043,,,BOS,False,,0.709,,2025-06-11 03:00:00,1,momentum,inside_zone,26.0,ABOVE,8.209844066017821,1.641968813203564,1.0,ADAUSDT,14,0.6203703703703721,0.010800000000000032,1.0648148148148076,0.9907407407407418,1.0648148148148076,0.7313,0.7091,0.709,2025-06-11 17:00:00,0.7107,-0.07470958100076215,stop_loss,trailing_stop,
LONG,21.898,22.36675,21.5855,-1.0,RANGE,21.5175,0.3125,21.0743,21.3029,3.0,,False,SWEEP_LOW,,0.6000000000000014,,,SWEEP,False,21.5855,,,2025-06-11 17:45:00,1,,,,,2.6231599555742777,0.8197374861169618,0.5,AVAXUSDT,3,0.0,0.3125,0.20159999999999628,1.0015999999999963,0.20159999999999628,21.961,21.585,21.5855,2025-06-11 20:00:00,21.5855,-0.8197374861169617,stop_loss,SL,15m
LONG,5.22,,5.005,-1.0,TREND,30.7366,0.067,36.1407,10.5544,3.5,BULLISH_BOS,False,,,0.16199999999999992,,,BOS,False,,5.005,,2025-06-11 14:00:00,1,zone,inside_zone,,ABOVE,7.628939851367128,1.6402220680439314,1.0,APTUSDT,7,0.00465116279069923,0.21499999999999986,0.10697674418604926,1.1162790697674394,0.10697674418604926,5.243,4.98,5.005,2025-06-11 21:00:00,5.005,-1.6402220680439314,stop_loss,SL,
LONG,0.3944,0.4062,0.3865,-1.0,RANGE,20.0716,0.0073,12.3772,26.1297,3.0,,False,SWEEP_LOW,,0.005500000000000005,,,SWEEP,False,0.3865,,,2025-06-12 03:00:00,1,,,,,8.074376883461573,0.8074376883461574,0.5,ARBUSDT,4,0.0,0.007899999999999963,0.037974683544306824,1.39240506329114,0.037974683544306824,0.3947,0.3834,0.3865,2025-06-12 07:00:00,0.3865,-0.06378757737934612,stop_loss,SL,
LONG,2.663,2.7429499999999996,2.6097,-1.0,RANGE,17.8969,0.0331,10.7991,19.4384,3.0,,False,SWEEP_LOW,,0.03500000000000014,,,SWEEP,False,2.6097,,,2025-06-12 02:45:00,1,,,,,8.074376883461573,0.8074376883461574,0.5,FILUSDT,8,0.0,0.05329999999999968,0.07504690431519752,1.3133208255159523,0.07504690431519752,2.667,2.593,2.6097,2025-06-12 10:00:00,2.6097,-0.4303642878884993,stop_loss,SL,15m
LONG,2758.0,2815.9,2719.4,-1.0,RANGE,16.705,38.6,20.3257,21.0215,3.0,,False,SWEEP_LOW,,43.320000000000164,,,SWEEP,False,2719.5,,,2025-06-11 22:15:00,1,,,,,0.020918074827620706,0.8074376883461574,0.5,ETHUSDT,14,0.44067357512954036,38.59999999999991,0.6686528497409328,1.2616580310880812,0.6686528497409328,2783.81,2709.3,2719.4,2025-06-12 12:00:00,2719.4,-0.8074376883461574,stop_loss,SL,15m
SHORT,105882.5,104955.05,106500.8,1.4999999999999882,RANGE,22.1759,618.3,23.9828,16.5812,4.0,,False,SWEEP_HIGH,,526.0,,,SWEEP,False,106377.1,,,2025-06-14 00:30:00,1,,,,,0.0025907479882842747,1.6018594811561746,1.0,BTCUSDT,7,1.4014232573184473,618.3000000000029,1.874494581918154,0.0,1.874494581918154,105882.5,104723.5,106500.8,2025-06-14 07:00:00,104955.05,2.4027892217342433,take_profit,TP,15m
LONG,423.9,,431.49999999999994,1.0,TREND,35.7185,6.4429,36.1419,3.6585,3.5,BULLISH_BOS,False,,,5.100000000000023,,,BOS,False,,416.3,,2025-06-13 15:00:00,1,zone,inside_zone,,ABOVE,0.2107709843626555,1.6018594811561746,1.0,BCHUSDT,17,3.2368421052631753,7.599999999999966,3.947368421052649,0.1842105263157873,3.947368421052649,453.9,422.5,416.3,2025-06-14 08:00:00,431.49999999999994,1.6018594811561746,stop_loss,trailing_stop,
SHORT,0.6002,0.584,0.611,1.499999999999995,RANGE,22.0023,0.0108,26.8568,14.3899,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.010800000000000032,,,SWEEP,False,0.611,,,2025-06-14 04:00:00,1,,,,,8.009297405780874,1.6018594811561746,1.0,OPUSDT,16,1.1851851851851745,0.010800000000000032,1.6018518518518454,0.537037037037038,1.6018518518518454,0.606,0.5829,0.611,2025-06-14 20:00:00,0.584,0.1297506179736501,take_profit,TP,
SHORT,2.238,2.2002,2.2632,1.5,RANGE,22.053,0.0252,26.0623,6.2323,3.0,,False,SWEEP_HIGH,,0.0349999999999997,,,SWEEP,False,2.2632,,,2025-06-15 06:00:00,1,,,,,8.216017371824078,0.8216017371824077,0.5,NEARUSDT,5,1.3888888888889006,0.02519999999999989,1.8253968253968262,0.11904761904762408,1.8253968253968262,2.241,2.192,2.2632,2025-06-15 11:00:00,2.2002,0.3105654566549488,take_profit,TP,
SHORT,645.0,,648.7,-1.0,TREND,36.7982,2.2857,13.75,30.9375,4.0,BEARISH_BOS,True,,,2.800000000000068,,,BOS,True,,,648.7,2025-06-15 21:00:00,1,zone,inside_zone,,BELOW,0.44494841322468776,1.646309128931365,1.0,BNBUSDT,4,0.0,3.7000000000000455,0.1621621621621663,1.4054054054054004,0.1621621621621663,650.2,644.4,648.7,2025-06-16 01:00:00,648.7,-1.646309128931365,stop_loss,SL,
SHORT,86.89,84.2833,88.6278,-1.0,RANGE,13.762,0.6314,20.1357,22.1719,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.5800000000000125,,,SWEEP,False,88.6278,,,2025-06-16 04:00:00,1,,,,,0.9378789490401991,1.6298460376420514,1.0,LTCUSDT,10,0.0,1.737799999999993,0.19564967199908206,1.0703187938773202,0.19564967199908206,88.75,86.55,88.6278,2025-06-16 14:00:00,88.6278,-1.6298460376420514,stop_loss,SL,
SHORT,0.0114,0.0111,0.0117,1.0,RANGE,14.8299,0.0002,29.615,18.5914,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.00013400000000000044,,,SWEEP,False,0.0117,,,2025-06-16 07:00:00,1,,,,,8.149230188210257,1.6298460376420514,1.0,1000PEPEUSDT,15,2.050000000000004,0.0002999999999999999,2.5400000000000023,0.5466666666666642,2.5400000000000023,0.011564,0.010638,0.0117,2025-06-16 22:00:00,0.0111,0.0024447690564630767,take_profit,TP,
SHORT,0.1782,0.1729,0.1818,1.4722222222222252,RANGE,16.358,0.0018,22.818,22.7006,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0015000000000000013,,,SWEEP,False,0.1818,,,2025-06-16 07:00:00,1,,,,,8.149230188210257,1.6298460376420514,1.0,DOGEUSDT,16,1.5500000000000038,0.003599999999999992,1.716666666666668,0.7944444444444466,1.716666666666668,0.18106,0.17202,0.1818,2025-06-16 23:00:00,0.1729,0.04319091999751436,take_profit,TP,
SHORT,0.6513,0.6318,0.6643,1.4999999999999958,RANGE,22.5462,0.006,23.4597,8.1754,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.006200000000000094,,,SWEEP,False,0.6643,,,2025-06-16 17:00:00,1,,,,,8.067737886328155,2.420321365898446,1.5,ADAUSDT,6,1.6461538461538427,0.013000000000000012,1.7999999999999965,0.4538461538461547,1.7999999999999965,0.6572,0.6279,0.6643,2025-06-16 23:00:00,0.6318,0.15732088878339873,take_profit,TP,
SHORT,271.2,,272.55,-0.10731319554849161,TREND,35.1671,5.2429,7.3569,31.8801,5.0,BEARISH_BOS,True,,,3.1100000000000136,,,BOS,True,,,283.78,2025-06-17 09:00:00,1,zone,inside_zone,,BELOW,0.1926363843057242,2.4233657145660072,1.5,AAVEUSDT,10,0.6637519872813972,12.579999999999984,0.7384737678855307,0.2003179650238507,0.7384737678855307,273.72,261.91,283.78,2025-06-17 19:00:00,272.55,-0.260059118812732,stop_loss,trailing_stop,
SHORT,3.5776,,3.5863,-0.22774869109947904,TREND,30.2415,0.0367,10.7803,21.152,3.5,BEARISH_BOS,False,SWEEP_LOW,,0.033500000000000085,,,BOS,False,,,3.6158,2025-06-19 09:15:00,1,zone,inside_zone,,BELOW,8.064882759279389,1.6129765518558776,1.0,DOTUSDT,3,0.23036649214659333,0.038200000000000234,0.5523560209423964,0.30890052356020836,0.5523560209423964,3.5894,3.5565,3.6158,2025-06-19 12:00:00,3.5863,-0.0701644800057319,stop_loss,trailing_stop,15m
