direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,119.96,117.6462,120.9446,2.35,TREND,28.9125,1.0364,22.674,33.7009,4,BOS,True,2025-12-25 23:00:00,1.0,True,True,,,BELOW,0.12726969916974543,0.1253097458025314,SOLUSDT,2,0.0,0.9846000000000004,2025-12-26 01:00:00,120.9446,-0.1253097458025314,stop_loss
LONG,0.1125,0.1154,0.1125,2.2,TREND,27.6503,0.0014,34.3686,22.7597,5,BOS,True,2025-12-26 02:00:00,1.0,True,True,,,ABOVE,88.01427786101004,0.12321998900541394,HBARUSDT,8,2.8285714285714256,0.0013999999999999985,2025-12-26 10:00:00,0.1154,0.2552414057969291,take_profit
LONG,1.531,1.5819,1.516,2.2,TREND,25.567,0.0244,41.9355,20.8211,4,BOS,True,2025-12-26 02:00:00,0.96,True,True,,,ABOVE,5.334198658243051,0.12321998900541394,NEARUSDT,12,0.5194805194805222,0.0230999999999999,2025-12-26 14:00:00,1.516,-0.08001297987364524,stop_loss
LONG,5.997,6.1257,5.9422,2.35,TREND,28.0279,0.0576,26.6419,22.057,4,BOS,True,2025-12-27 03:00:00,1.0,True,True,,,ABOVE,2.260989477352249,0.12390222335890366,UNIUSDT,1,0.0,0.05480000000000018,2025-12-27 04:00:00,5.9422,-0.12390222335890366,stop_loss
LONG,1.2876,1.3161,1.2876,2.35,TREND,29.0081,0.0128,45.8916,15.0922,4,BOS,True,2025-12-27 21:00:00,1.0,True,True,,,ABOVE,10.199985325824635,0.12341982244247808,FILUSDT,1,1.7685950413223028,0.0121,2025-12-27 22:00:00,1.3161,0.2906995817860018,take_profit
LONG,1.4507,1.4752,1.4403,2.35,TREND,32.8817,0.011,34.8081,8.0026,4,BOS,True,2025-12-27 23:00:00,1.0,True,True,,,ABOVE,15.369352049604995,0.15984126131589482,SUIUSDT,2,0.0,0.010400000000000187,2025-12-28 01:00:00,1.4403,-0.15984126131589482,stop_loss
SHORT,0.2068,0.2024,0.2087,2.35,TREND,30.7887,0.002,10.219,27.7372,4,BOS,True,2025-12-28 18:00:00,1.0,True,True,,,BELOW,68.48724817829857,0.13012577153876626,ENAUSDT,4,0.21052631578948136,0.001899999999999985,2025-12-28 22:00:00,0.2087,-0.13012577153876626,stop_loss
LONG,0.7229,0.7417,0.7145,2.25,TREND,33.3638,0.0088,29.7648,12.9765,4,BOS,False,2025-12-29 03:00:00,0.88,True,True,,,ABOVE,16.476327913026303,0.13840115446942033,VIRTUALUSDT,2,0.0,0.008399999999999963,2025-12-29 05:00:00,0.7145,-0.13840115446942033,stop_loss
LONG,0.3809,0.3906,0.3768,2.35,TREND,32.647,0.0044,33.7705,15.4098,4,BOS,True,2025-12-29 03:00:00,1.0,True,True,,,ABOVE,38.63230057005508,0.15839243233722552,ADAUSDT,3,0.07317073170730914,0.0040999999999999925,2025-12-29 06:00:00,0.3768,-0.15839243233722552,stop_loss
LONG,13.083,13.3673,12.9777,2.7,TREND,38.7619,0.1109,39.2397,12.1134,4,BOS,True,2025-12-29 03:00:00,0.96,True,True,,,ABOVE,1.172105171400643,0.12342267454848739,AVAXUSDT,4,0.0,0.10529999999999973,2025-12-29 07:00:00,12.9777,-0.12342267454848739,stop_loss
LONG,90100.1,91059.6763,89691.7696,2.35,TREND,31.1923,429.8214,45.7516,8.56,4,BOS,True,2025-12-29 03:00:00,1.0,True,True,,,ABOVE,0.00038790262086100646,0.15839243233722552,BTCUSDT,4,0.02130627550629823,408.3304000000062,2025-12-29 07:00:00,89691.7696,-0.15839243233722552,stop_loss
SHORT,0.0352,0.0336,0.0358,2.7,TREND,35.1958,0.0006,10.5143,29.4857,4,BOS,True,2025-12-30 21:00:00,1.0,True,True,,,BELOW,235.60817672868447,0.14136490603720983,ARCUSDT,4,0.3500000000000052,0.0005999999999999964,2025-12-31 01:00:00,0.0358,-0.14136490603720983,stop_loss
SHORT,0.3712,0.3444,0.3811,2.7,TREND,36.5955,0.0104,12.914,35.902,4,BOS,True,2025-12-31 12:00:00,1.0,True,True,,,BELOW,12.183790841949499,0.12061952933530028,PIPPINUSDT,6,0.023232323232318382,0.00990000000000002,2025-12-31 18:00:00,0.3811,-0.12061952933530028,stop_loss
SHORT,87911.8,87095.9807,87911.8,2.35,TREND,29.1253,365.4286,11.7631,24.5328,4,BOS,True,2025-12-31 15:00:00,1.0,True,True,,,BELOW,0.00034744940931728433,0.12061952933530028,BTCUSDT,3,0.9868730900218059,347.1570999999967,2025-12-31 18:00:00,87911.8,-0.0,stop_loss
SHORT,5.727,5.5991,5.727,2.35,TREND,29.8015,0.0573,7.8554,38.0299,4,BOS,True,2025-12-31 16:00:00,1.0,True,True,,,BELOW,2.2172707598401056,0.12061952933530028,UNIUSDT,2,0.9375000000000143,0.05439999999999934,2025-12-31 18:00:00,5.727,-0.0,stop_loss
SHORT,0.7973,0.7789,0.8057,2.2,TREND,27.313,0.0088,9.1721,41.8831,4,BOS,True,2025-12-31 16:00:00,1.0,True,True,,,BELOW,14.359467778012,0.12061952933530028,AXSUSDT,3,0.5,0.008399999999999963,2025-12-31 19:00:00,0.8057,-0.12061952933530028,stop_loss
SHORT,1.2803,1.2437,1.2959,2.35,TREND,28.3923,0.0164,13.9747,30.7357,4,BOS,True,2025-12-31 16:00:00,1.0,True,True,,,BELOW,7.732021111237168,0.12061952933530028,FILUSDT,4,0.8717948717948721,0.015600000000000058,2025-12-31 20:00:00,1.2959,-0.12061952933530028,stop_loss
SHORT,12.152,11.9863,12.2273,2.2,TREND,26.5869,0.0793,10.4505,38.7387,4,BOS,True,2026-01-01 04:00:00,0.96,True,True,,,BELOW,1.5831430160525568,0.1192106691087581,LINKUSDT,1,0.0,0.07530000000000037,2026-01-01 05:00:00,12.2273,-0.1192106691087581,stop_loss
LONG,1.3322,1.3579,1.3322,2.35,TREND,29.7021,0.0115,34.5342,12.795,3,BOS,True,2026-01-01 12:00:00,1.0,True,True,,,ABOVE,10.375407102634219,0.11309193741871434,FILUSDT,1,5.614678899082493,0.010900000000000132,2026-01-01 13:00:00,1.3579,0.2666479625377,take_profit
LONG,1.3934,1.4277,1.3934,2.35,TREND,33.7524,0.0154,55.4368,9.5725,4,BOS,True,2026-01-01 13:00:00,1.0,True,True,,,ABOVE,10.529020562738129,0.15372370021597612,FILUSDT,1,6.123287671232894,0.014599999999999946,2026-01-01 14:00:00,1.4277,0.3611454053019178,take_profit
LONG,0.192,0.195,0.192,2.35,TREND,29.3002,0.0014,37.5661,11.6402,4,BOS,True,2026-01-01 14:00:00,1.0,True,True,,,ABOVE,93.22368075999788,0.12119078498799683,ARBUSDT,1,2.07692307692309,0.0012999999999999956,2026-01-01 15:00:00,0.195,0.2796710422799939,take_profit
LONG,1.4828,1.5434,1.4828,2.7,TREND,39.1237,0.0236,73.0188,6.2311,4,BOS,True,2026-01-01 14:00:00,0.96,True,True,,,ABOVE,5.410302901249865,0.12119078498799683,FILUSDT,1,0.9107142857142955,0.022399999999999975,2026-01-01 15:00:00,1.4828,-0.0,stop_loss
LONG,0.1947,0.1981,0.1947,2.35,TREND,32.4522,0.0015,47.1963,8.4112,4,BOS,True,2026-01-01 15:00:00,1.0,True,True,,,ABOVE,104.61703921387496,0.15692555882081258,ARBUSDT,4,3.0666666666666593,0.0015000000000000013,2026-01-01 19:00:00,0.1981,0.3556979333271734,take_profit
SHORT,0.3523,0.3335,0.3603,2.35,TREND,28.7158,0.0084,8.9393,35.935,4,BOS,True,2026-01-02 13:00:00,1.0,True,True,,,BELOW,15.45806631970321,0.12366453055762579,PIPPINUSDT,1,0.0,0.008000000000000007,2026-01-02 14:00:00,0.3603,-0.12366453055762579,stop_loss
LONG,81.48,83.2355,80.8048,2.6,TREND,39.0266,0.7107,37.5879,8.3417,4,BOS,False,2026-01-02 16:00:00,0.8,True,True,,,ABOVE,0.1594130319774606,0.107635679191182,LTCUSDT,1,0.0,0.6752000000000038,2026-01-02 17:00:00,80.8048,-0.107635679191182,stop_loss
LONG,0.3294,0.3513,0.321,2.6,TREND,38.9196,0.0089,39.5012,12.2285,4,BOS,False,2026-01-02 16:00:00,0.8,True,True,,,ABOVE,12.813771332283544,0.107635679191182,WIFUSDT,2,0.0,0.008400000000000019,2026-01-02 18:00:00,0.321,-0.10763567919118201,stop_loss
LONG,2.051,2.1065,2.051,2.25,TREND,33.5114,0.026,25.22,12.6788,4,BOS,False,2026-01-02 16:00:00,0.88,True,True,,,ABOVE,5.592407083482428,0.1381324549620169,DOTUSDT,3,2.4008097165991704,0.024700000000000166,2026-01-02 19:00:00,2.1065,0.3103785931332741,take_profit
LONG,14.247,14.6849,14.0524,2.25,TREND,30.3217,0.2049,39.1562,11.6109,4,BOS,False,2026-01-03 03:00:00,0.88,True,True,,,ABOVE,0.5825138525385156,0.11335719570399481,AVAXUSDT,2,0.0,0.19459999999999944,2026-01-03 05:00:00,14.0524,-0.11335719570399481,stop_loss
LONG,0.2064,0.2124,0.2071,2.25,TREND,30.4211,0.0028,26.2626,20.9596,4,BOS,False,2026-01-02 16:00:00,0.853,True,True,,,ABOVE,41.858319685459534,0.11301746315074108,ARBUSDT,14,1.7777777777777721,0.002700000000000008,2026-01-03 06:00:00,0.2071,0.029300823779821933,stop_loss
LONG,0.8745,0.9078,0.8603,2.35,TREND,30.8098,0.0149,35.4067,6.2679,4,BOS,True,2026-01-03 23:00:00,1.0,True,True,,,ABOVE,9.111787642877855,0.12938738452886647,VIRTUALUSDT,1,0.0,0.014200000000000101,2026-01-04 00:00:00,0.8603,-0.12938738452886647,stop_loss
LONG,0.1509,0.1552,0.1509,2.7,TREND,36.3502,0.0017,50.5608,6.2123,4,BOS,True,2026-01-04 03:00:00,1.0,True,True,,,ABOVE,81.81488244050503,0.12272232366075765,DOGEUSDT,3,1.186666666666668,0.0015000000000000013,2026-01-04 06:00:00,0.1509,-0.0,stop_loss
LONG,2.0565,2.0866,2.0565,2.25,TREND,32.5746,0.0141,39.5137,6.4336,4,BOS,False,2026-01-04 03:00:00,0.88,True,True,,,ABOVE,10.269836532978694,0.13761580954191757,XRPUSDT,6,2.1492537313432307,0.0134000000000003,2026-01-04 09:00:00,2.0866,0.30912207964265426,take_profit
LONG,1.7409,1.7864,1.7241,2.7,TREND,38.1442,0.0177,33.3065,17.0358,3,BOS,True,2026-01-04 17:00:00,0.96,True,True,,,ABOVE,7.025275485580437,0.11802462815775082,SUIUSDT,1,0.0,0.016799999999999926,2026-01-04 18:00:00,1.7241,-0.11802462815775082,stop_loss
LONG,92371.2,93112.8365,92371.2,2.35,TREND,32.1368,332.2,31.358,20.2073,4,BOS,True,2026-01-05 00:00:00,1.0,True,True,,,ABOVE,0.0005020706386363382,0.15844847284724023,BTCUSDT,1,1.7627301245286893,315.5899999999965,2026-01-05 01:00:00,93112.8365,0.37235391119102257,take_profit
LONG,4385.8,4405.7968,4385.8,2.35,TREND,33.3687,8.9571,52.4721,9.8086,4,BOS,True,2026-01-05 00:00:00,1.0,True,True,,,ABOVE,0.018620623652618743,0.15844847284724023,XAUTUSDT,1,1.0341626220722668,8.509300000000621,2026-01-05 01:00:00,4405.7968,0.3723528870566845,take_profit
LONG,13.78,14.0653,13.6503,2.2,TREND,27.5,0.1365,34.2752,14.9137,4,BOS,True,2026-01-05 01:00:00,1.0,True,True,,,ABOVE,0.9742928598817803,0.1263657839266666,LINKUSDT,1,0.0,0.1296999999999997,2026-01-05 02:00:00,13.6503,-0.1263657839266666,stop_loss
LONG,0.0787,0.0808,0.0779,2.6,TREND,35.2893,0.0008,34.0102,20.1354,4,BOS,False,2026-01-05 01:00:00,0.88,True,True,,,ABOVE,161.02436058616317,0.128819488468932,AXLUSDT,2,0.0,0.000800000000000009,2026-01-05 03:00:00,0.0779,-0.128819488468932,stop_loss
LONG,0.0811,0.0842,0.0797,2.35,TREND,29.6593,0.0014,41.1168,10.6599,4,BOS,True,2026-01-05 11:00:00,1.0,True,True,,,ABOVE,89.55160399080033,0.12537224558712157,SIRENUSDT,1,0.0,0.0014000000000000123,2026-01-05 12:00:00,0.0797,-0.12537224558712157,stop_loss
LONG,2.1932,2.2423,2.1723,2.35,TREND,30.2601,0.022,29.6946,17.9987,4,BOS,True,2026-01-05 16:00:00,1.0,True,True,,,ABOVE,6.274082648347343,0.13112832735046034,XRPUSDT,1,0.6076555023923479,0.02090000000000014,2026-01-05 17:00:00,2.1723,-0.13112832735046034,stop_loss
LONG,2.2664,2.3257,2.2664,2.35,TREND,31.576,0.0266,44.0742,9.6748,4,BOS,True,2026-01-05 18:00:00,1.0,True,True,,,ABOVE,6.333840040837578,0.15961276902910626,XRPUSDT,2,1.9444444444444504,0.02519999999999989,2026-01-05 20:00:00,2.3257,0.3755967144216678,take_profit
LONG,1.8365,1.8941,1.8365,2.2,TREND,25.6728,0.0275,43.3091,10.4253,4,BOS,True,2026-01-05 19:00:00,0.96,True,True,,,ABOVE,4.747083444902534,0.1243735862564464,SUIUSDT,1,2.297709923664123,0.0262,2026-01-05 20:00:00,1.8941,0.2734320064263854,take_profit
LONG,1.8967,1.97,1.8967,2.35,TREND,30.716,0.0328,55.9425,6.2255,4,BOS,True,2026-01-05 20:00:00,1.0,True,True,,,ABOVE,4.270690397823896,0.13324554041210604,SUIUSDT,4,2.2724358974358876,0.031200000000000117,2026-01-06 00:00:00,1.97,0.3130416061604912,take_profit
LONG,2.3154,2.3951,2.3157,2.7,TREND,38.397,0.0311,56.3419,5.239,4,BOS,True,2026-01-05 20:00:00,0.96,True,True,,,ABOVE,4.30171236197274,0.12690051467819619,XRPUSDT,5,1.9525423728813613,0.02950000000000008,2026-01-06 01:00:00,2.3951,0.34284647524922685,take_profit
SHORT,0.3578,0.2828,0.34818,2.6,TREND,36.3732,0.0303,3.4649,41.8144,4,BOS,False,2026-01-05 12:00:00,0.88,True,True,,,BELOW,3.7889599904779345,0.10912204772576449,PIPPINUSDT,27,1.296180555555557,0.028799999999999992,2026-01-06 15:00:00,0.34818,0.0364497951083978,stop_loss
LONG,0.0827,0.085,0.0817,2.35,TREND,28.8334,0.001,36.955,19.1696,4,BOS,True,2026-01-06 12:00:00,1.0,True,True,,,ABOVE,129.45414933435666,0.12945414933435678,AXLUSDT,4,0.4900000000000039,0.0010000000000000009,2026-01-06 16:00:00,0.0817,-0.12945414933435678,stop_loss
SHORT,0.0349,0.0336,0.0354,2.35,TREND,28.7739,0.0006,16.5012,31.1414,4,BOS,True,2026-01-06 17:00:00,1.0,True,True,,,BELOW,258.18409236322657,0.1290920461816134,ARCUSDT,3,0.0,0.0005000000000000004,2026-01-06 20:00:00,0.0354,-0.1290920461816134,stop_loss
SHORT,0.0326,0.0312,0.0332,2.35,TREND,29.1279,0.0006,12.0425,41.6765,4,BOS,True,2026-01-07 19:00:00,1.0,True,True,,,BELOW,214.31573201501536,0.12858943920900992,ARCUSDT,3,0.03333333333333179,0.0006000000000000033,2026-01-07 22:00:00,0.0332,-0.12858943920900992,stop_loss
LONG,649.9,666.1667,643.6436,2.6,TREND,37.9617,6.5857,27.8742,11.4967,4,BOS,False,2026-01-08 01:00:00,0.88,True,True,,,ABOVE,0.01788924028051656,0.11192224289102352,BCHUSDT,1,0.0,6.256399999999985,2026-01-08 02:00:00,643.6436,-0.11192224289102352,stop_loss
SHORT,1.8222,1.7655,1.844,2.6,TREND,39.8016,0.023,7.4697,23.6228,4,BOS,False,2026-01-08 06:00:00,0.8,True,True,,,BELOW,5.116581808289359,0.11154148342070824,APTUSDT,1,0.0,0.02180000000000004,2026-01-08 07:00:00,1.844,-0.11154148342070824,stop_loss
SHORT,0.9272,0.8941,0.9399,2.6,TREND,36.5729,0.0134,14.6055,20.5757,4,BOS,False,2026-01-08 06:00:00,0.8597,True,True,,,BELOW,8.782793970134554,0.11154148342070824,AXSUSDT,1,0.0,0.012699999999999934,2026-01-08 07:00:00,0.9399,-0.11154148342070826,stop_loss
SHORT,1.4763,1.4209,1.4976,2.6,TREND,36.2459,0.0224,14.3903,20.6304,4,BOS,False,2026-01-08 06:00:00,0.8624,True,True,,,BELOW,5.236689362474541,0.11154148342070824,FILUSDT,1,0.0,0.021300000000000097,2026-01-08 07:00:00,1.4976,-0.11154148342070823,stop_loss
LONG,1.1197,1.1895,1.088,2.2,TREND,27.5405,0.0334,32.3989,17.4406,4,BOS,True,2026-01-08 15:00:00,1.0,True,True,,,ABOVE,3.9858108577688247,0.1263502041912711,VIRTUALUSDT,1,0.0,0.03169999999999984,2026-01-08 16:00:00,1.088,-0.1263502041912711,stop_loss
LONG,0.0786,0.0806,0.0777,2.35,TREND,32.0801,0.0009,38.5103,9.1125,4,BOS,True,2026-01-09 06:00:00,1.0,True,True,,,ABOVE,179.46457347375986,0.1615181161263835,AXLUSDT,1,0.0,0.000899999999999998,2026-01-09 07:00:00,0.0777,-0.1615181161263835,stop_loss
SHORT,89982.6,89032.1426,90414.6261,2.2,TREND,27.9545,454.7643,13.5376,28.1904,3,BOS,True,2026-01-09 08:00:00,1.0,True,True,,,BELOW,0.00027606228436077347,0.11926611206947271,BTCUSDT,1,0.0,432.0260999999882,2026-01-09 09:00:00,90414.6261,-0.1192661120694727,stop_loss
SHORT,0.1396,0.1361,0.1409,2.7,TREND,39.0031,0.0014,12.5644,23.7899,3,BOS,True,2026-01-09 08:00:00,0.96,True,True,,,BELOW,91.74316313036394,0.11926611206947271,DOGEUSDT,1,0.0,0.0012999999999999956,2026-01-09 09:00:00,0.1409,-0.11926611206947271,stop_loss
LONG,0.0416,0.0437,0.0406,2.2,TREND,26.1275,0.001,38.4295,8.4781,4,BOS,True,2026-01-09 13:00:00,0.96,True,True,,,ABOVE,124.30071631148368,0.12430071631148379,ARCUSDT,1,0.0,0.0010000000000000009,2026-01-09 14:00:00,0.0406,-0.12430071631148379,stop_loss
LONG,136.75,141.11,134.9993,2.49,RANGE,20.6432,1.8429,15.1163,28.9922,3,SWEEP,False,2026-01-09 18:00:00,0.6,False,True,,,,0.050862385370030135,0.0890447780673115,SOLUSDT,2,0.0,1.7506999999999948,2026-01-09 20:00:00,134.9993,-0.0890447780673115,stop_loss
SHORT,0.3558,0.3254,0.3558,2.35,TREND,28.1351,0.0136,9.5906,46.5564,4,BOS,True,2026-01-11 01:00:00,1.0,True,True,,,BELOW,9.571323795633269,0.12347007696366938,PIPPINUSDT,1,1.434883720930232,0.012900000000000023,2026-01-11 02:00:00,0.3558,-0.0,stop_loss
SHORT,0.3373,0.3045,0.3512,2.35,TREND,31.792,0.0147,8.8974,50.7159,4,BOS,True,2026-01-11 02:00:00,1.0,True,True,,,BELOW,11.3995154990438,0.15845326543670907,PIPPINUSDT,1,0.0,0.013900000000000023,2026-01-11 03:00:00,0.3512,-0.15845326543670907,stop_loss
SHORT,1.774,1.7322,1.774,2.35,TREND,29.9925,0.0187,6.9005,29.8894,4,BOS,True,2026-01-11 20:00:00,1.0,True,True,,,BELOW,6.901862641574035,0.12285315502001809,APTUSDT,2,0.9269662921348272,0.017800000000000038,2026-01-11 22:00:00,1.774,-0.0,stop_loss
SHORT,0.2043,0.2004,0.2043,2.2,TREND,25.4684,0.0018,11.2403,22.8682,4,BOS,True,2026-01-11 20:00:00,0.96,True,True,,,BELOW,68.25175278889908,0.12285315502001809,ARBUSDT,2,1.1111111111111145,0.001799999999999996,2026-01-11 22:00:00,0.2043,-0.0,stop_loss
SHORT,13.716,13.4733,13.716,2.35,TREND,29.5822,0.1087,13.5348,24.3758,5,BOS,True,2026-01-11 20:00:00,1.0,True,True,,,BELOW,1.189285140561637,0.12285315502001809,AVAXUSDT,2,1.0358180058083102,0.10330000000000084,2026-01-11 22:00:00,13.716,-0.0,stop_loss
SHORT,2.05,1.9969,2.0704,2.6,TREND,35.362,0.0215,3.8193,27.8645,4,BOS,False,2026-01-11 22:00:00,0.88,True,True,,,BELOW,6.139149665477782,0.1252386531757466,DOTUSDT,1,0.0,0.020399999999999974,2026-01-11 23:00:00,2.0704,-0.1252386531757466,stop_loss
SHORT,1.7575,1.7194,1.7745,2.25,TREND,33.1251,0.0178,7.2458,25.6205,4,BOS,False,2026-01-11 22:00:00,0.88,True,True,,,BELOW,8.103677558430709,0.13776251849332127,APTUSDT,2,0.0,0.016999999999999904,2026-01-12 00:00:00,1.7745,-0.13776251849332127,stop_loss
LONG,90962.6,91493.9092,90667.4282,1.8,RANGE,22.2838,310.7071,23.6787,18.8924,4,SWEEP,False,2026-01-11 23:00:00,0.5679,False,True,,,,0.00031304200158157084,0.09240117108243856,BTCUSDT,1,0.8801653816522401,295.171800000011,2026-01-12 00:00:00,90667.4282,-0.09240117108243855,stop_loss
SHORT,0.071,0.0691,0.0719,2.35,TREND,33.973,0.0009,8.8066,41.6461,4,BOS,True,2026-01-11 22:00:00,1.0,True,True,,,BELOW,175.17949882483833,0.1576615489423566,AXLUSDT,4,0.34444444444442973,0.0009000000000000119,2026-01-12 02:00:00,0.0719,-0.1576615489423566,stop_loss
LONG,92169.1,93105.4051,91743.5068,2.2,TREND,25.1123,447.9929,33.8781,13.1029,4,BOS,True,2026-01-12 02:00:00,0.96,True,True,,,ABOVE,0.0002839697440280915,0.1208555920640972,BTCUSDT,2,0.0,425.593200000003,2026-01-12 04:00:00,91743.5068,-0.1208555920640972,stop_loss
SHORT,0.9431,0.9,0.9627,2.2,TREND,25.4281,0.0206,11.0457,28.0125,4,BOS,True,2026-01-13 03:00:00,0.96,True,True,,,BELOW,6.142094535814039,0.12038505290195485,VIRTUALUSDT,2,0.0,0.01959999999999995,2026-01-13 05:00:00,0.9627,-0.12038505290195485,stop_loss
LONG,1.7848,1.8327,1.7644,2.35,TREND,29.8288,0.0215,44.5923,11.381,4,BOS,True,2026-01-13 10:00:00,1.0,True,True,,,ABOVE,5.878252242009143,0.11991634573698637,NEARUSDT,1,0.0,0.020399999999999974,2026-01-13 11:00:00,1.7644,-0.11991634573698637,stop_loss
LONG,0.3287,0.3369,0.3287,2.35,TREND,32.3049,0.0037,42.4419,3.876,4,BOS,True,2026-01-13 12:00:00,1.0,True,True,,,ABOVE,43.7981365933811,0.153293478076834,OPUSDT,1,1.3142857142857112,0.003500000000000003,2026-01-13 13:00:00,0.3287,-0.0,stop_loss
LONG,0.2094,0.2137,0.2094,2.7,TREND,36.4467,0.0017,42.3077,3.4188,3,BOS,True,2026-01-13 13:00:00,1.0,True,True,,,ABOVE,71.10087109315162,0.1137613937490419,ARBUSDT,1,1.3125000000000022,0.0015999999999999903,2026-01-13 14:00:00,0.2137,0.30573374570055184,take_profit
LONG,2.1408,2.1972,2.1408,2.7,TREND,36.737,0.022,45.487,5.5195,4,BOS,True,2026-01-13 13:00:00,1.0,True,True,,,ABOVE,5.715285331889627,0.119449463436494,DOTUSDT,1,2.1291866028707878,0.02090000000000014,2026-01-13 14:00:00,2.1972,0.32234209271857495,take_profit
LONG,0.3333,0.3437,0.3333,2.7,TREND,36.42,0.0041,44.464,2.9877,4,BOS,True,2026-01-13 13:00:00,1.0,True,True,,,ABOVE,30.628067547819295,0.119449463436494,OPUSDT,2,2.6666666666667,0.003899999999999959,2026-01-13 15:00:00,0.3437,0.3185319024973213,take_profit
LONG,4622.5,4658.3001,4609.2407,2.7,TREND,38.0628,13.9571,26.3562,18.9355,4,BOS,True,2026-01-13 14:00:00,0.9542,True,True,,,ABOVE,0.009193156041857237,0.12189481390579501,XAUTUSDT,1,0.0,13.259299999999712,2026-01-13 15:00:00,4609.2407,-0.12189481390579501,stop_loss
LONG,14.36,14.7099,14.36,2.6,TREND,38.1871,0.1416,43.9233,3.4291,4,BOS,False,2026-01-13 15:00:00,0.8,True,True,,,ABOVE,0.7962777930427908,0.1071789909435588,AVAXUSDT,1,0.9881129271916934,0.13459999999999894,2026-01-13 16:00:00,14.36,-0.0,stop_loss
LONG,0.4091,0.4216,0.4091,2.7,TREND,39.1955,0.0049,42.3133,3.5139,4,BOS,True,2026-01-13 16:00:00,0.96,True,True,,,ABOVE,26.66530451011249,0.12266040074651727,ADAUSDT,6,2.8913043478260865,0.004599999999999993,2026-01-13 22:00:00,0.4216,0.33331630637640497,take_profit
LONG,1.0583,1.1112,1.0583,2.25,TREND,32.589,0.0247,38.9723,12.2979,4,BOS,False,2026-01-13 22:00:00,0.88,True,True,,,ABOVE,5.914961590336543,0.1390015973729092,VIRTUALUSDT,2,0.9574468085106337,0.023500000000000076,2026-01-14 00:00:00,1.0583,-0.0,stop_loss
LONG,0.2417,0.2533,0.2417,2.6,TREND,35.9376,0.0047,40.3963,8.2317,4,BOS,False,2026-01-13 22:00:00,0.88,True,True,,,ABOVE,28.08113078240587,0.12636508852082654,ENAUSDT,8,1.244444444444442,0.004500000000000004,2026-01-14 06:00:00,0.2417,-0.0,stop_loss
LONG,1.6132,1.6534,1.5954,2.25,TREND,33.6673,0.0188,27.6426,15.1331,4,BOS,False,2026-01-14 14:00:00,0.88,True,True,,,ABOVE,7.809078504096006,0.1390015973729092,FILUSDT,3,0.3426966292134821,0.017800000000000038,2026-01-14 17:00:00,1.5954,-0.1390015973729092,stop_loss
SHORT,0.1193,0.115,0.1211,2.35,TREND,29.0477,0.0019,14.7269,31.9021,4,BOS,True,2026-01-15 03:00:00,1.0,True,True,,,BELOW,68.56496979697317,0.12341694563455145,HBARUSDT,4,0.0,0.001799999999999996,2026-01-15 07:00:00,0.1211,-0.12341694563455144,stop_loss
SHORT,0.075,0.0728,0.075,2.35,TREND,30.8303,0.001,4.0205,55.5556,4,BOS,True,2026-01-15 15:00:00,1.0,True,True,,,BELOW,143.4258397814879,0.12908325580333882,SIRENUSDT,2,1.9444444444444504,0.000899999999999998,2026-01-15 17:00:00,0.075,-0.0,stop_loss
SHORT,0.1528,0.1444,0.1528,2.7,TREND,36.4615,0.0033,17.8142,31.3661,4,BOS,True,2026-01-15 15:00:00,1.0,True,True,,,BELOW,39.65691422529585,0.1229364340984179,XPLUSDT,3,3.335483870967717,0.0031000000000000194,2026-01-15 18:00:00,0.1444,0.3331180794924848,take_profit
SHORT,0.1425,0.133,0.14519,2.7,TREND,38.5052,0.0037,15.8222,36.9249,4,BOS,True,2026-01-15 18:00:00,0.96,True,True,,,BELOW,35.49525600831824,0.12423339602911396,XPLUSDT,14,0.5942857142857133,0.003500000000000003,2026-01-16 08:00:00,0.14519,-0.09548223866237698,stop_loss
LONG,2.1843,2.2273,2.1843,2.35,TREND,32.9431,0.0192,39.7179,8.4633,4,BOS,True,2026-01-17 08:00:00,1.0,True,True,,,ABOVE,8.686108107509254,0.1589557783674192,DOTUSDT,2,1.7103825136611974,0.018299999999999983,2026-01-17 10:00:00,2.2273,0.3735026486228992,take_profit
LONG,0.2152,0.2193,0.2134,2.35,TREND,33.2722,0.0018,39.6365,6.3805,3,BOS,True,2026-01-17 08:00:00,1.0,True,True,,,ABOVE,84.10358643778811,0.15138645558801828,ARBUSDT,3,0.22222222222222907,0.001799999999999996,2026-01-17 11:00:00,0.2134,-0.15138645558801828,stop_loss
LONG,0.35,0.3599,0.35,2.7,TREND,38.7245,0.0039,39.8148,6.2963,4,BOS,True,2026-01-17 08:00:00,0.96,True,True,,,ABOVE,33.476120400299045,0.12386164548110583,OPUSDT,6,1.1891891891891992,0.003699999999999981,2026-01-17 14:00:00,0.35,-0.0,stop_loss
LONG,25.945,26.4507,25.7298,2.35,TREND,34.903,0.2265,23.5257,15.0741,4,BOS,True,2026-01-18 06:00:00,1.0,True,True,,,ABOVE,0.6761810940748741,0.1455141714449125,HYPEUSDT,2,0.0,0.2151999999999994,2026-01-18 08:00:00,25.7298,-0.1455141714449125,stop_loss
