direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
SHORT,2.5778,1.0,0.038116,,2.5778,-0.027268001511144252,TREND,31.4223,0.0508,8.8967,46.7463,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.07410000000000005,,,BOS,True,,,2.8425,2024-05-18 14:15:00,2.5,zone,full,NONE,False,zone,,BELOW,173532.28594836727,15m,655580.9820489887,173532.28594836727,173532.28594836727,0.26469999999999994,3.0,1689956.655525883,1689956.655525883,17353228.594836727,0.01,1689956.655525883,"ENTRY WIFUSDT: notional=1689956.655526, capital=17353228.59, units=655580.982049, risk_amount=173532.2859, trade_risk=173532.2859",False,17353228.594836727,WIFUSDT,2,6.223625731071811e-08,3.1982521118008743e-07,4.679244531139304e-07,3.1982521118008743e-07,2.659,2.5223,2.8425,0,0.0,-0.027268001511144252,True,True,0,False,-173529.70814836727,1215,3074,2024-05-18 16:00:00,2.5778,-4731.878635472395,stop_loss,trailing_stop,17348496.716201253,
SHORT,0.1458,,0.00116,,0.1473,-1.2735603999999987,TREND,31.7372,0.0015,17.6905,30.0693,4.0,4_to_5,1.0,,True,,,0.0013299999999999979,,,BOS,True,,,0.147,2024-05-19 12:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,1499.9999999999734,,999999.9999999999,173484.96716201253,1499.9999999999734,0.0014999999999999736,3.0,145800.0,145800.0,17348496.716201253,0.01,145800.0,"ENTRY DOGEUSDT: notional=145800.000000, capital=17348496.72, units=1000000.000000, risk_amount=173484.9672, trade_risk=1500.0000",False,17348496.716201253,DOGEUSDT,1,0.0,0.0,3.3666666666667258e-06,0.0,0.15085,0.1458,0.1473,0,0.0,-1.2735603999999987,True,True,0,False,-1499.8541999999734,1216,20868,2024-05-19 13:00:00,0.1473,-1910.340599999964,stop_loss,SL,17346586.375601254,
SHORT,0.1458,3.0,0.001225,,0.1474,-1.2565503999999998,TREND,31.1426,0.0016,16.7542,28.4777,3.0,3_to_4,0.5,,True,,,0.0010999999999999899,,,BOS,True,,,0.147,2024-05-19 13:00:00,2.5,momentum,full,NONE,False,momentum,12.0,BELOW,1599.9999999999902,,999999.9999999999,173465.86375601255,1599.9999999999902,0.0015999999999999903,3.0,145800.0,145800.0,17346586.375601254,0.01,145800.0,"ENTRY DOGEUSDT: notional=145800.000000, capital=17346586.38, units=1000000.000000, risk_amount=173465.8638, trade_risk=1600.0000",False,17346586.375601254,DOGEUSDT,1,0.0,0.0,3.350000000000005e-06,0.0,0.15116,0.1458,0.1474,0,0.0,-1.2565503999999998,True,True,0,False,-1599.8541999999902,1217,20869,2024-05-19 14:00:00,0.1474,-2010.4806399999875,stop_loss,SL,17344575.894961253,
SHORT,8.326,,0.063027,,8.276,0.3185383333333484,TREND,38.7028,0.084,1.7,43.5614,4.0,4_to_5,1.0,,True,,,0.05150000000000077,,,BOS,True,,,8.3645,2024-05-19 16:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,83999.99999999964,,1000000.0,173445.75894961253,83999.99999999964,0.08399999999999963,3.0,8326000.000000001,8326000.000000001,17344575.894961253,0.01,8326000.000000001,"ENTRY APTUSDT: notional=8326000.000000, capital=17344575.89, units=1000000.000000, risk_amount=173445.7589, trade_risk=84000.0000",False,17344575.894961253,APTUSDT,12,2.7976190476190742e-06,3.803571428571441e-06,0.0,3.803571428571441e-06,8.326,8.0065,8.41,0,0.0,0.3185383333333484,True,True,0,False,-83991.67399999964,1218,13886,2024-05-20 04:00:00,8.276,26757.22000000115,take_profit,TP,17371298.675521255,
SHORT,0.513,,0.001966,,0.5116,-0.00324900377358847,TREND,36.6222,0.0026,2.9973,41.9619,4.0,4_to_5,1.0,,True,,,0.00269999999999998,,,BOS,True,,,0.5024,2024-05-19 16:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,10600.000000000055,15m,1000000.0,173445.75894961253,10600.000000000055,0.010600000000000054,3.0,513000.0,513000.0,17344575.894961253,0.01,513000.0,"ENTRY XRPUSDT: notional=513000.000000, capital=17344575.89, units=1000000.000000, risk_amount=173445.7589, trade_risk=10600.0000",False,17344575.894961253,XRPUSDT,2,3.3018867924528686e-07,3.584905660377364e-07,0.0,3.584905660377364e-07,0.513,0.5092,0.5236000000000001,0,0.0,-0.00324900377358847,True,True,0,False,-10599.487000000054,1219,20872,2024-05-19 18:00:00,0.5116,-34.43944000003796,stop_loss,trailing_stop,17344541.455521252,
LONG,157.8709,1.0,1.901786,,183.52,1.6937845621489944,TREND,31.4814,2.5357,28.0,10.0563,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,3.9000000000000057,,,BOS,False,,143.01,,2024-05-20 08:00:00,2.5,zone,full,NONE,False,zone,,BELOW,173712.98675521254,,11689.264227281818,173712.98675521254,173712.98675521254,14.860900000000015,3.0,1845394.6638987851,1845394.6638987851,17371298.675521255,0.01,1845394.6638987851,"ENTRY SOLUSDT: notional=1845394.663899, capital=17371298.68, units=11689.264227, risk_amount=173712.9868, trade_risk=173712.9868",False,17371298.675521255,SOLUSDT,18,0.00016975760160957074,0.0001806376171760711,0.0,0.0001806376171760711,189.25,157.8709,143.01,0,0.0,1.6937845621489944,True,True,0,False,173870.85765521255,1220,20888,2024-05-21 02:00:00,183.52,294232.37521077174,take_profit,TP,17665531.050732028,
LONG,68550.4,2.0,428.330357,,70887.0,0.73042554648839,TREND,33.054,571.1071,45.6144,1.7047,3.5,3_to_4,0.5,BULLISH_BOS,False,,,606.8000000000029,,,BOS,False,,65618.7,,2024-05-20 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,173712.98675521254,15m,59.25332972514674,173712.98675521254,173712.98675521254,2931.699999999997,3.0,4061839.453990699,4061839.453990699,17371298.675521255,0.01,4061839.453990699,"ENTRY BTCUSDT: notional=4061839.453991, capital=17371298.68, units=59.253330, risk_amount=173712.9868, trade_risk=173712.9868",False,17371298.675521255,BTCUSDT,18,0.01661648938238284,0.02021322680352015,0.0,0.02021322680352015,72061.7,68550.4,65618.7,0,0.0,0.73042554648839,True,True,0,False,242263.38675521253,1221,20899,2024-05-21 13:00:00,70887.0,126884.40328280657,take_profit,TP,17792415.454014834,
LONG,437.83,1.0,7.891607,,440.4,0.0604091495268161,TREND,33.8419,10.5221,32.1703,8.9064,3.5,3_to_4,0.5,BULLISH_BOS,False,,,7.159999999999968,,,BOS,False,,415.64,,2024-05-22 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,177924.15454014833,15m,8018.213363684017,177924.15454014833,177924.15454014833,22.189999999999998,3.0,3510614.3570217732,3510614.3570217732,17792415.454014834,0.01,3510614.3570217732,"ENTRY TAOUSDT: notional=3510614.357022, capital=17792415.45, units=8018.213364, risk_amount=177924.1545, trade_risk=177924.1545",False,17792415.454014834,TAOUSDT,6,0.0001779409888546414,0.00022481489432045641,0.0,0.00022481489432045641,477.83,437.83,415.64,0,0.0,0.0604091495268161,True,True,0,False,178361.98454014832,1222,2721,2024-05-23 01:00:00,440.4,10748.246856048156,take_profit,TP,17803163.700870883,
LONG,7.855,,0.107839,,9.508,11.326095001390769,TREND,32.0859,0.1438,38.4501,10.5315,4.0,4_to_5,1.0,,True,,,0.043999999999999595,,,BOS,True,,7.853,,2024-05-23 07:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,143800.00000000058,,1000000.0,178031.63700870884,143800.00000000058,0.1438000000000006,3.0,7855000.0,7855000.0,17803163.700870883,0.01,7855000.0,"ENTRY UNIUSDT: notional=7855000.000000, capital=17803163.70, units=1000000.000000, risk_amount=178031.6370, trade_risk=143800.0000",False,17803163.700870883,UNIUSDT,3,1.239916550764946e-05,1.2969401947148766e-05,0.0,1.2969401947148766e-05,9.72,7.855,7.7112,0,0.0,11.326095001390769,True,True,0,False,143807.8550000006,1223,20959,2024-05-23 10:00:00,9.508,1628692.461199999,take_profit,TP,19431856.16207088,
LONG,7.2764,1.0,0.092732,,7.989,4.47686998082902,TREND,35.2828,0.1236,32.8712,6.7013,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.10299999999999976,,,BOS,False,,7.122,,2024-05-25 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,154399.99999999988,,1000000.0,194318.56162070882,154399.99999999988,0.15439999999999987,3.0,7276400.0,7276400.0,19431856.16207088,0.01,7276400.0,"ENTRY AXSUSDT: notional=7276400.000000, capital=19431856.16, units=1000000.000000, risk_amount=194318.5616, trade_risk=154400.0000",False,19431856.16207088,AXSUSDT,5,5.230569948186531e-06,5.4313471502590745e-06,0.0,5.4313471502590745e-06,8.115,7.2764,7.122,0,0.0,4.47686998082902,True,True,0,False,154407.2763999999,1224,21001,2024-05-25 06:00:00,7.989,691228.7250400003,take_profit,TP,20123084.88711088,
LONG,0.0149,3.0,0.000263,,0.015265,0.17931619222222375,TREND,32.8242,0.0004,33.5962,7.1068,3.0,3_to_4,0.5,,True,,,0.00028620000000000034,,,BOS,True,,0.0131,,2024-05-25 06:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,1799.9999999999995,15m,1000000.0,201230.8488711088,1799.9999999999995,0.0017999999999999995,3.0,14900.0,14900.0,20123084.88711088,0.01,14900.0,"ENTRY 1000PEPEUSDT: notional=14900.000000, capital=20123084.89, units=1000000.000000, risk_amount=201230.8489, trade_risk=1800.0000",False,20123084.88711088,1000PEPEUSDT,6,4.169444444444452e-07,5.490555555555562e-07,0.0,5.490555555555562e-07,0.0158883,0.0149,0.0131,0,0.0,0.17931619222222375,True,True,0,False,1800.0148999999994,1225,9307,2024-05-25 12:00:00,0.015265,322.76914600000265,take_profit,TP,20123407.65625688,
LONG,0.1664,,0.001843,,0.17126,0.7976868989090926,TREND,37.9921,0.0025,28.7791,13.6628,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.005819999999999992,,,BOS,True,,0.1609,,2024-05-26 00:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,5500.000000000005,,1000000.0,201234.0765625688,5500.000000000005,0.005500000000000005,3.0,166400.0,166400.0,20123407.65625688,0.01,166400.0,"ENTRY DOGEUSDT: notional=166400.000000, capital=20123407.66, units=1000000.000000, risk_amount=201234.0766, trade_risk=5500.0000",False,20123407.65625688,DOGEUSDT,2,1.0963636363636368e-06,1.1618181818181822e-06,0.0,1.1618181818181822e-06,0.17279,0.1664,0.1609,0,0.0,0.7976868989090926,True,True,0,False,5500.166400000005,1226,21024,2024-05-26 02:00:00,0.17126,4387.277944000013,take_profit,TP,20127794.93420088,
LONG,3826.63,,22.940893,,3830.0,-0.07028096635746117,TREND,34.0204,30.5879,34.6963,6.737,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,20.76000000000022,,,BOS,True,,3722.06,,2024-05-26 15:45:00,2.5,momentum,,NONE,False,momentum,17.0,ABOVE,201277.9493420088,15m,1924.8154283447307,201277.9493420088,201277.9493420088,104.57000000000016,3.0,7365556.462566797,7365556.462566797,20127794.93420088,0.01,7365556.462566797,"ENTRY ETHUSDT: notional=7365556.462567, capital=20127794.93, units=1924.815428, risk_amount=201277.9493, trade_risk=201277.9493",False,20127794.93420088,ETHUSDT,8,0.0002731546112216134,0.00030599477091922665,4.1882382186218264e-05,0.00030599477091922665,3888.22,3818.2,3722.06,0,0.0,-0.07028096635746117,True,True,0,False,205104.5793420088,1227,21039,2024-05-26 23:00:00,3830.0,-14146.008786204493,stop_loss,trailing_stop,20113648.925414674,
LONG,0.9341,1.0,0.015123,,0.9161,-0.7487377163636318,TREND,32.6409,0.0202,23.2377,17.6762,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03810000000000002,,,BOS,False,,0.9066,,2024-05-26 21:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,27500.00000000008,,1000000.0,201277.9493420088,27500.00000000008,0.02750000000000008,3.0,934100.0,934100.0,20127794.93420088,0.01,934100.0,"ENTRY ENAUSDT: notional=934100.000000, capital=20127794.93, units=1000000.000000, risk_amount=201277.9493, trade_risk=27500.0000",False,20127794.93420088,ENAUSDT,4,0.0,0.0,7.199999999999994e-07,0.0,0.9341,0.9143,0.9066,0,0.0,-0.7487377163636318,True,True,0,False,27500.93410000008,1228,1306,2024-05-27 01:00:00,0.9161,-20590.287199999937,stop_loss,trailing_stop,20093058.638214674,
LONG,3910.36,2.0,26.595,,3929.19,0.03744940179269549,TREND,36.7893,35.46,33.569,8.5066,3.5,3_to_4,0.5,BULLISH_BOS,False,,,31.309999999999945,,,BOS,False,,3700.62,,2024-05-27 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,200930.58638214675,15m,957.9984093742087,200930.58638214675,200930.58638214675,209.74000000000024,3.0,3746118.6600805307,3746118.6600805307,20093058.638214674,0.01,3746118.6600805307,"ENTRY ETHUSDT: notional=3746118.660081, capital=20093058.64, units=957.998409, risk_amount=200930.5864, trade_risk=200930.5864",False,20093058.638214674,ETHUSDT,4,0.00028223677151941503,0.0003543512278642618,0.0,0.0003543512278642618,3981.56,3910.36,3700.62,0,0.0,0.03744940179269549,True,True,0,False,204840.94638214674,1229,21061,2024-05-27 17:00:00,3929.19,7524.730261866923,take_profit,TP,20100583.36847654,
LONG,18.036,1.0,0.158946,,18.668,0.3171024865101024,TREND,30.5166,0.2119,47.3542,11.8638,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.13799999999999812,,,BOS,True,,16.205,,2024-05-27 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,200930.58638214675,15m,109738.16842279979,200930.58638214675,200930.58638214675,1.831000000000003,3.0,1979237.6056736172,1979237.6056736172,20093058.638214674,0.01,1979237.6056736172,"ENTRY LINKUSDT: notional=1979237.605674, capital=20093058.64, units=109738.168423, risk_amount=200930.5864, trade_risk=200930.5864",False,20093058.638214674,LINKUSDT,8,3.891891294801313e-06,4.2452471540479685e-06,0.0,4.2452471540479685e-06,18.889,18.036,16.205,0,0.0,0.3171024865101024,True,True,0,False,200948.62238214674,1230,21064,2024-05-28 00:00:00,18.668,63715.58855771166,take_profit,TP,20164298.957034253,
SHORT,479.367,1.0,4.366071,,468.35,0.31736811341171933,TREND,30.9327,5.8214,10.9816,44.4785,4.0,4_to_5,1.0,,True,,,9.049999999999955,,,BOS,True,,,509.9,2024-05-28 03:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,201642.98957034253,,6604.1001398599155,201642.98957034253,201642.98957034253,30.53299999999996,3.0,3165787.6717442283,3165787.6717442283,20164298.957034253,0.01,3165787.6717442283,"ENTRY BCHUSDT: notional=3165787.671744, capital=20164298.96, units=6604.100140, risk_amount=201642.9896, trade_risk=201642.9896",False,20164298.957034253,BCHUSDT,6,8.166413340274138e-05,9.232654226992373e-05,0.0,9.232654226992373e-05,479.367,460.75,509.9,0,0.0,0.31736811341171933,True,True,0,False,-201163.62257034253,1231,21075,2024-05-28 09:00:00,468.35,63995.05518263861,take_profit,TP,20227500.613257106,
SHORT,37.05,1.0,0.383036,,36.96,-0.003934671676301376,TREND,36.417,0.5107,6.7832,35.5245,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,1.4000000000000057,,,BOS,True,,,40.51,2024-05-28 06:00:00,2.5,zone,full,NONE,False,zone,,BELOW,201642.98957034253,15m,58278.32068507008,201642.98957034253,201642.98957034253,3.460000000000001,3.0,2159211.7813818464,2159211.7813818464,20164298.957034253,0.01,2159211.7813818464,"ENTRY AVAXUSDT: notional=2159211.781382, capital=20164298.96, units=58278.320685, risk_amount=201642.9896, trade_risk=201642.9896",False,20164298.957034253,AVAXUSDT,3,1.165426085482731e-06,1.6613520793051426e-06,2.7275929660234054e-07,1.6613520793051426e-06,37.105,36.715,40.51,0,0.0,-0.003934671676301376,True,True,0,False,-201605.93957034254,1232,21077,2024-05-28 08:00:00,36.96,-793.3989597871605,stop_loss,trailing_stop,20163505.558074467,
LONG,3.4125,3.0,0.089229,,3.6355,0.4805702124013527,TREND,38.0504,0.119,28.6563,16.1143,4.0,4_to_5,1.0,,True,,,0.05520000000000014,,,BOS,True,,2.969,,2024-05-28 09:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,202275.00613257106,15m,456087.9506935083,202275.00613257106,202275.00613257106,0.4435000000000002,3.0,1556400.131741597,1556400.131741597,20227500.613257106,0.01,1556400.131741597,"ENTRY WIFUSDT: notional=1556400.131742, capital=20227500.61, units=456087.950694, risk_amount=202275.0061, trade_risk=202275.0061",False,20227500.613257106,WIFUSDT,5,1.6294647880716427e-06,2.155975710188236e-06,0.0,2.155975710188236e-06,3.8486,3.4125,2.969,0,0.0,0.4805702124013527,True,True,0,False,202278.41863257106,1233,3309,2024-05-28 14:00:00,3.6355,97207.3426606146,take_profit,TP,20324707.95591772,
LONG,9.4537,1.0,0.197411,,10.892,3.3352651888336986,TREND,35.3644,0.2632,25.8345,11.5604,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3309999999999995,,,BOS,False,,9.031,,2024-05-29 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,203247.0795591772,,480830.56436994957,203247.0795591772,203247.0795591772,0.42269999999999897,3.0,4545627.906384192,4545627.906384192,20324707.95591772,0.01,4545627.906384192,"ENTRY UNIUSDT: notional=4545627.906384, capital=20324707.96, units=480830.564370, risk_amount=203247.0796, trade_risk=203247.0796",False,20324707.95591772,UNIUSDT,4,8.2967981810977e-06,8.86753208906623e-06,0.0,8.86753208906623e-06,11.256,9.4537,9.031,0,0.0,3.3352651888336986,True,True,0,False,203256.5332591772,1234,21099,2024-05-29 07:00:00,10.892,677882.9091858369,take_profit,TP,21002590.865103558,
LONG,11.285,,0.1335,,11.107,-1.1761172539325835,TREND,33.9553,0.178,32.3034,6.2199,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.14599999999999902,,,BOS,True,,11.108,,2024-05-30 18:00:00,2.5,momentum,,NONE,False,momentum,15.0,ABOVE,178000.00000000081,,1000000.0,210025.90865103557,178000.00000000081,0.17800000000000082,3.0,11285000.0,11285000.0,21002590.865103558,0.01,11285000.0,"ENTRY UNIUSDT: notional=11285000.000000, capital=21002590.87, units=1000000.000000, risk_amount=210025.9087, trade_risk=178000.0000",False,21002590.865103558,UNIUSDT,1,0.0,0.0,2.438202247190996e-06,0.0,11.285,10.851,11.107,0,0.0,-1.1761172539325835,True,True,0,False,178011.28500000082,1235,21138,2024-05-30 19:00:00,11.107,-209348.8712000008,stop_loss,SL,20793241.99390356,
SHORT,0.5199,1.0,0.001945,,0.5222,-0.3106562743801606,TREND,34.3638,0.0026,7.1625,38.0165,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0046000000000000485,,,BOS,True,,,0.532,2024-05-31 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,12100.0,15m,1000000.0,207932.41993903558,12100.0,0.0121,3.0,519900.0,519900.0,20793241.99390356,0.01,519900.0,"ENTRY XRPUSDT: notional=519900.000000, capital=20793241.99, units=1000000.000000, risk_amount=207932.4199, trade_risk=12100.0000",False,20793241.99390356,XRPUSDT,3,2.561983471074373e-07,2.9752066115702873e-07,2.975206611570196e-07,2.9752066115702873e-07,0.5235,0.5163,0.532,0,0.0,-0.3106562743801606,True,True,0,False,-12099.4801,1236,21150,2024-05-31 09:00:00,0.5222,-3758.9409199999427,stop_loss,trailing_stop,20789483.05298356,
LONG,3803.03,3.0,17.968393,,3779.0721000000003,-1.4430669016549722,TREND,31.8883,23.9579,40.2015,9.6539,3.0,3_to_4,0.5,,True,SWEEP_HIGH,,33.2800000000002,,,BOS,True,,3818.2,,2024-05-31 12:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,207894.83052983563,15m,8677.506397882813,207894.8305298356,207894.83052983563,23.95789999999988,3.0,33000817.156340275,33000817.156340275,20789483.05298356,0.01,33000817.156340275,"ENTRY ETHUSDT: notional=33000817.156340, capital=20789483.05, units=8677.506398, risk_amount=207894.8305, trade_risk=207894.8305",False,20789483.05298356,ETHUSDT,2,0.0,0.0001549341073941568,0.00020991382945300036,0.0001549341073941568,3835.24,3759.39,3779.0721000000003,0,0.0,-1.4430669016549722,True,True,0,False,211697.86052983563,1237,21156,2024-05-31 14:00:00,3779.0721000000003,-300006.1489627754,stop_loss,SL,20489476.904020783,
LONG,3764.82,,24.013929,,3779.2,0.033105006112289316,TREND,35.4694,32.0186,32.8002,25.0056,4.0,4_to_5,1.0,,True,,,24.670000000000073,,,BOS,True,,3888.49,,2024-05-31 18:00:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,204894.76904020784,15m,1776.4199935167096,204894.76904020784,204894.76904020784,115.3413999999998,3.0,6687901.5199915785,6687901.5199915785,20489476.904020783,0.01,6687901.5199915785,"ENTRY ETHUSDT: notional=6687901.519992, capital=20489476.90, units=1776.419994, risk_amount=204894.7690, trade_risk=204894.7690",False,20489476.904020783,ETHUSDT,4,0.00015666578580979154,0.0001888286371645128,0.0,0.0001888286371645128,3803.51,3764.82,3649.4786000000004,0,0.0,0.033105006112289316,True,True,0,False,208659.58904020785,1238,21162,2024-05-31 22:00:00,3779.2,6783.042581452188,take_profit,TP,20496259.946602236,
SHORT,0.4574,3.0,0.001655,,0.4469,3.8474934166666452,TREND,35.8343,0.0022,16.1812,23.6246,3.0,3_to_4,0.5,,True,,,0.0023000000000000242,,,BOS,True,,,0.4598,2024-06-02 10:00:00,2.5,momentum,full,NONE,False,momentum,21.0,ABOVE,2400.000000000013,,1000000.0,204962.59946602237,2400.000000000013,0.0024000000000000132,3.0,457400.0,457400.0,20496259.946602236,0.01,457400.0,"ENTRY ADAUSDT: notional=457400.000000, capital=20496259.95, units=1000000.000000, risk_amount=204962.5995, trade_risk=2400.0000",False,20496259.946602236,ADAUSDT,12,5.5416666666666274e-06,6.999999999999954e-06,0.0,6.999999999999954e-06,0.4574,0.4406,0.4598,0,0.0,3.8474934166666452,True,True,0,False,-2399.5426000000134,1239,21202,2024-06-02 22:00:00,0.4469,9233.984199999999,take_profit,TP,20505493.930802237,
SHORT,7.6068,1.0,0.056304,,7.227,1.8583479913043486,TREND,35.2781,0.0751,4.9477,36.156,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.0730000000000004,,,BOS,False,,,7.8,2024-06-03 00:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,193200.00000000003,,1000000.0,205054.93930802238,193200.00000000003,0.19320000000000004,3.0,7606800.0,7606800.0,20505493.930802237,0.01,7606800.0,"ENTRY NEARUSDT: notional=7606800.000000, capital=20505493.93, units=1000000.000000, risk_amount=205054.9393, trade_risk=193200.0000",False,20505493.930802237,NEARUSDT,1,1.707039337474118e-06,2.4161490683229814e-06,0.0,2.4161490683229814e-06,7.6068,7.14,7.8,0,0.0,1.8583479913043486,True,True,0,False,-193192.39320000002,1240,21216,2024-06-03 01:00:00,7.227,359032.8319200002,take_profit,TP,20864526.76272224,
LONG,0.9637,1.0,0.018145,,0.9558,-0.20127952775665203,TREND,33.0683,0.0242,30.5285,10.6289,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.02849999999999997,,,BOS,True,,0.9111,,2024-06-03 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,52599.99999999998,,1000000.0,208645.2676272224,52599.99999999998,0.05259999999999998,3.0,963700.0,963700.0,20864526.76272224,0.01,963700.0,"ENTRY ENAUSDT: notional=963700.000000, capital=20864526.76, units=1000000.000000, risk_amount=208645.2676, trade_risk=52600.0000",False,20864526.76272224,ENAUSDT,1,0.0,4.106463878326989e-07,3.1558935361216645e-07,4.106463878326989e-07,0.9853,0.9471,0.9111,0,0.0,-0.20127952775665203,True,True,0,False,52600.96369999998,1241,1490,2024-06-03 14:00:00,0.9558,-10587.303159999892,stop_loss,trailing_stop,20853939.45956224,
SHORT,0.1611,,0.001134,,0.15959,0.22575204340425503,TREND,33.5091,0.0015,6.9438,29.5229,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.002590000000000009,,,BOS,True,,,0.1658,2024-06-03 22:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,4700.00000000001,,1000000.0,208539.39459562238,4700.00000000001,0.00470000000000001,3.0,161100.0,161100.0,20853939.45956224,0.01,161100.0,"ENTRY DOGEUSDT: notional=161100.000000, capital=20853939.46, units=1000000.000000, risk_amount=208539.3946, trade_risk=4700.0000",False,20853939.45956224,DOGEUSDT,4,5.638297872340383e-07,7.1914893617021e-07,0.0,7.1914893617021e-07,0.1611,0.15772,0.1658,0,0.0,0.22575204340425503,True,True,0,False,-4699.83890000001,1242,21238,2024-06-04 02:00:00,0.15959,1061.0346040000009,take_profit,TP,20855000.49416624,
LONG,0.9546,2.0,0.02033,,1.0023,1.0335714731034504,TREND,32.685,0.0271,30.6719,15.3623,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.020000000000000018,,,BOS,False,,0.9111,,2024-06-03 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,43499.999999999985,,1000000.0,208539.39459562238,43499.999999999985,0.04349999999999998,3.0,954600.0,954600.0,20853939.45956224,0.01,954600.0,"ENTRY ENAUSDT: notional=954600.000000, capital=20853939.46, units=1000000.000000, risk_amount=208539.3946, trade_risk=43500.0000",False,20853939.45956224,ENAUSDT,6,2.0942528735632206e-06,2.756321839080461e-06,0.0,2.756321839080461e-06,1.0745,0.9546,0.9111,0,0.0,1.0335714731034504,True,True,0,False,43500.95459999998,1243,1499,2024-06-04 04:00:00,1.0023,44960.35908000008,take_profit,TP,20899960.85324624,
SHORT,9.0505,2.0,0.054321,,8.9175,1.4895697955800895,TREND,31.3864,0.0724,10.355,25.5917,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.03950000000000031,,,BOS,False,,,9.111,2024-06-04 11:00:00,2.5,momentum,full,NONE,False,momentum,7.0,ABOVE,72400.00000000001,,1000000.0,208999.60853246241,72400.00000000001,0.07240000000000002,3.0,9050500.0,9050500.0,20899960.85324624,0.01,9050500.0,"ENTRY APTUSDT: notional=9050500.000000, capital=20899960.85, units=1000000.000000, risk_amount=208999.6085, trade_risk=72400.0000",False,20899960.85324624,APTUSDT,3,3.6325966850828706e-06,3.9295580110497165e-06,0.0,3.9295580110497165e-06,9.0505,8.766,9.1229,0,0.0,1.4895697955800895,True,True,0,False,-72390.94950000002,1244,14265,2024-06-04 14:00:00,8.9175,107844.8531999985,take_profit,TP,21007805.70644624,
