direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_price_since_entry,min_price_since_entry,exit_time,exit_price,pnl,exit_reason,mtf_tf
LONG,0.3297,,0.3238,-0.27830188679245366,TREND,34.6156,0.0051,34.6424,22.3001,3.5,BULLISH_BOS,False,,,0.016900000000000026,,,BOS,False,,0.3085,,2025-10-21 14:00:00,1,zone,,ABOVE,33.283234548214054,11.316299746392778,ARBUSDT,6,0.11792452830188692,0.021199999999999997,0.25471698113207625,0.41037735849056545,0.3351,0.321,2025-10-21 20:00:00,0.3238,-0.19637108383446347,stop_loss,
SHORT,0.4402,,0.4561,-1.0,TREND,39.8349,0.0103,11.1343,20.8072,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.010000000000000009,,,BOS,False,,,0.4561,2025-10-22 05:00:00,1,zone,,BELOW,33.27328452524586,12.643848119593427,ENAUSDT,4,0.0,0.015900000000000025,0.2264150943396218,1.2075471698113185,0.4594,0.4366,2025-10-22 09:00:00,0.4561,-0.5290452239514101,stop_loss,
SHORT,0.6361,,0.6432,-0.7888888888888876,TREND,36.3466,0.009,1.8298,38.1066,3.5,BEARISH_BOS,False,,,0.011499999999999955,,,BOS,False,,,0.6444,2025-10-22 05:00:00,1,zone,,BELOW,33.27328452524586,11.312916738583594,ADAUSDT,27,2.3222222222222233,0.009000000000000008,3.366666666666663,0.8111111111111075,0.6434,0.6058,2025-10-23 08:00:00,0.6432,-0.23624032012924548,stop_loss,
SHORT,1.556,,1.554,0.021052631578947392,TREND,35.8203,0.0248,7.781,36.8876,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.039000000000000146,,,BOS,False,,,1.651,2025-10-22 05:00:00,1,zone,,BELOW,33.27328452524586,12.643848119593427,FILUSDT,29,0.7684210526315787,0.09499999999999997,1.0315789473684223,0.021052631578947392,1.558,1.458,2025-10-23 10:00:00,1.554,0.06654656905049179,stop_loss,15m
SHORT,0.3075,,0.3123,-0.6486486486486507,TREND,35.4732,0.005,1.9943,40.8832,3.5,BEARISH_BOS,False,,,0.006399999999999961,,,BOS,False,,,0.3149,2025-10-22 05:00:00,1,zone,,BELOW,33.27328452524586,11.312916738583594,ARBUSDT,32,1.5945945945945876,0.007400000000000018,2.202702702702695,0.7162162162162181,0.3128,0.2912,2025-10-23 13:00:00,0.3123,-0.15971176572118104,stop_loss,
LONG,94.84,,95.05,0.10499999999999687,TREND,37.9158,0.8286,23.1897,12.5,4.0,BULLISH_BOS,True,,,0.8199999999999932,,,BOS,True,,92.84,,2025-10-24 01:00:00,1,zone,,ABOVE,5.981465157877494,11.962930315754988,LTCUSDT,13,0.7749999999999986,2.0,1.2899999999999991,0.23499999999999943,97.42,94.37,2025-10-24 14:00:00,95.05,1.2561076831542364,stop_loss,
LONG,3.064,,3.0388,-0.4598540145985366,TREND,31.5497,0.0311,27.1307,20.193,4.0,,True,,,0.024499999999999744,,,BOS,True,,3.0092,,2025-10-24 19:00:00,1,momentum,15.0,ABOVE,33.29316737236601,11.985540254051765,DOTUSDT,14,0.42335766423357724,0.05480000000000018,0.5,0.5474452554744553,3.0914,3.034,2025-10-25 09:00:00,3.0388,-0.8389878177836196,stop_loss,15m
LONG,233.57,,226.01,-0.5731614859742231,TREND,36.213,2.7971,43.8968,12.334,3.5,BULLISH_BOS,False,,,8.960000000000008,,,BOS,False,,220.38,,2025-10-24 04:00:00,1,zone,,ABOVE,0.8565824924936181,11.29832307599082,AAVEUSDT,30,0.0,13.189999999999998,0.10841546626232047,0.7012888551933284,235.0,224.32,2025-10-25 10:00:00,226.01,-6.475763643251755,stop_loss,
LONG,3.0948,,3.0764,-0.9533678756476848,TREND,38.8231,0.0193,31.5302,8.2994,3.5,BULLISH_BOS,False,,,0.025599999999999845,,,BOS,False,,3.0764,,2025-10-25 22:30:00,1,zone,,ABOVE,32.92742979931424,11.195326131766842,DOTUSDT,2,0.0,0.019299999999999873,0.20725388601036424,1.1295336787564978,3.0988,3.073,2025-10-26 00:00:00,3.0764,-0.6058647083073884,stop_loss,15m
SHORT,17.898,,18.241,-1.0,TREND,31.6566,0.1104,20.5178,25.8252,5.0,BEARISH_BOS,True,SWEEP_LOW,,0.1839999999999975,,,BOS,True,,,18.241,2025-10-26 01:30:00,1,zone,,BELOW,32.89713656389887,13.158854625559547,LINKUSDT,10,0.49562682215742904,0.34299999999999997,0.6734693877550966,1.2798833819241986,18.337,17.667,2025-10-26 11:00:00,18.241,-11.28371784141731,stop_loss,15m
LONG,3.1395,,3.1544,0.17591499409681172,TREND,39.2355,0.0239,28.6954,9.4255,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.047800000000000065,,,BOS,False,,3.0548,,2025-10-26 11:30:00,1,zone,,ABOVE,32.332950671828,12.286521255294641,DOTUSDT,9,0.45808736717827947,0.08469999999999978,0.5242030696576164,0.04722550177095648,3.1839,3.1355,2025-10-26 20:00:00,3.1544,0.4817609650102344,stop_loss,15m
LONG,0.1743,,0.17663,0.6657142857142848,TREND,37.6442,0.0012,23.856,12.7517,3.5,BULLISH_BOS,False,,,0.0016100000000000003,,,BOS,False,,0.1708,,2025-10-26 07:00:00,1,zone,,ABOVE,32.89713656389887,11.185026431725616,HBARUSDT,30,2.6999999999999935,0.003500000000000003,2.7342857142857104,0.04857142857142952,0.18387,0.17413,2025-10-27 13:00:00,0.17663,0.07665032819388433,stop_loss,
LONG,568.7,,557.1,-0.8467153284671521,TREND,37.8523,6.7,23.8806,10.1279,3.5,BULLISH_BOS,False,,,13.100000000000023,,,BOS,False,,555.0,,2025-10-27 13:00:00,1,zone,,ABOVE,0.8031165124383909,11.002696220405992,BCHUSDT,6,0.0,13.700000000000045,0.06569343065693242,0.9416058394160619,569.6,555.8,2025-10-27 19:00:00,557.1,-9.316151544285352,stop_loss,
LONG,6.422,,6.509,0.31294964028777256,TREND,34.3705,0.0478,42.6009,13.4529,3.5,BULLISH_BOS,False,,,0.1349999999999998,,,BOS,False,,6.144,,2025-10-26 11:00:00,1,zone,,ABOVE,32.332950671828,10.993203228421521,UNIUSDT,35,1.424460431654678,0.2779999999999996,1.6510791366906519,0.028776978417266254,6.881,6.414,2025-10-27 22:00:00,6.509,2.8129667084490566,stop_loss,
LONG,0.39,0.4086,0.3807,1.999999999999994,RANGE,10.748,0.0093,26.1538,32.4615,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.019199999999999995,,,SWEEP,False,0.3807,,,2025-10-28 05:45:00,1,,,,32.03571199469639,11.532856318090701,FARTCOINUSDT,3,2.1290322580645076,0.00930000000000003,2.4193548387096655,0.05376344086021492,0.4125,0.3895,2025-10-28 08:00:00,0.4086,0.5958642431013531,take_profit,15m
SHORT,1.572,,1.599,-0.4821428571428571,TREND,37.6134,0.0179,13.1474,32.6693,4.0,,True,,,0.01100000000000012,,,BOS,True,,,1.628,2025-10-27 23:00:00,1,momentum,10.0,BELOW,32.03571199469639,11.532856318090701,AXSUSDT,14,0.0,0.05599999999999983,0.16071428571428834,0.8750000000000014,1.621,1.563,2025-10-28 13:00:00,1.599,-0.8649642238567998,stop_loss,
SHORT,0.658,,0.6712,-0.9635036496350403,TREND,35.9042,0.0068,12.3548,32.1014,3.5,BEARISH_BOS,False,,,0.00990000000000002,,,BOS,False,,,0.6717,2025-10-28 05:00:00,1,zone,,BELOW,32.03571199469639,10.892142078196773,ADAUSDT,8,0.0,0.013699999999999934,0.13138686131387098,1.0729927007299274,0.6727,0.6562,2025-10-28 13:00:00,0.6712,-0.42287139832999204,stop_loss,
LONG,115088.9,,114072.2,-1.0,TREND,34.9128,521.8929,27.5932,14.4693,3.5,BULLISH_BOS,False,,,1078.800000000003,,,BOS,False,,114072.2,,2025-10-28 13:30:00,1,zone,,ABOVE,0.010701660828909563,10.880378564752322,BTCUSDT,6,0.19917379758040776,1016.6999999999971,0.9556407986623474,1.5627028622012322,116060.5,113500.1,2025-10-28 19:00:00,114072.2,-10.880378564752322,stop_loss,15m
LONG,564.8,,551.8,-1.0,TREND,33.1668,5.9786,22.4612,13.9785,5.0,BULLISH_BOS,True,,,7.5,,,BOS,True,,551.8,,2025-10-28 13:00:00,1,zone,,ABOVE,0.9846496438689882,12.800445370296847,BCHUSDT,8,0.0,13.0,0.5076923076923094,1.1769230769230734,571.4,549.5,2025-10-28 21:00:00,551.8,-12.800445370296847,stop_loss,
SHORT,0.319,,0.3172,0.12328767123287833,TREND,36.5701,0.0053,9.3243,26.3514,5.0,BEARISH_BOS,True,,,0.008199999999999985,,,BOS,True,,,0.3336,2025-10-28 19:00:00,1,zone,,BELOW,31.457094497504507,12.582837799001803,ARBUSDT,9,0.5000000000000019,0.014600000000000002,0.8356164383561635,0.013698630136984791,0.3192,0.3068,2025-10-29 04:00:00,0.3172,0.05662277009550886,stop_loss,
SHORT,0.1967,,0.1946,0.3684210526315833,TREND,33.0743,0.0024,17.3392,31.9298,4.0,,True,,,0.005120000000000013,,,BOS,True,,,0.2024,2025-10-28 19:00:00,1,momentum,20.0,BELOW,31.457094497504507,11.324554019101623,DOGEUSDT,10,0.7140350877193036,0.005699999999999983,1.2157894736842176,0.010526315789469635,0.19676,0.18977,2025-10-29 05:00:00,0.1946,0.06605989844476004,stop_loss,
SHORT,2.5416,,2.5104,0.27320490367775474,TREND,36.8186,0.0409,9.4165,27.7778,5.0,BEARISH_BOS,True,,,0.07220000000000004,,,BOS,True,,,2.6558,2025-10-28 19:00:00,1,zone,,BELOW,31.457094497504507,12.582837799001803,SUIUSDT,15,0.5236427320490361,0.1142000000000003,0.7302977232924648,0.0,2.5416,2.4582,2025-10-29 10:00:00,2.5104,0.9814613483221303,stop_loss,
LONG,0.0072,,0.0069,-1.0,TREND,38.2186,0.0001,33.0139,15.331,3.5,BULLISH_BOS,False,,,0.00020499999999999945,,,BOS,False,,0.0069,,2025-10-29 17:00:00,1,zone,,ABOVE,30.872279429832783,10.496575006143146,1000PEPEUSDT,1,0.0,0.0002999999999999999,0.0,1.3933333333333335,0.0072,0.006782,2025-10-29 18:00:00,0.0069,-0.009261683828949832,stop_loss,
LONG,232.91,,225.85,-1.0,TREND,31.6461,2.675,24.5928,15.9947,3.5,BULLISH_BOS,False,,,6.360000000000014,,,BOS,False,,225.85,,2025-10-29 17:00:00,1,zone,,ABOVE,1.4867669980372724,10.496575006143146,AAVEUSDT,1,0.0,7.060000000000002,0.011331444759208567,1.58498583569405,232.99,221.72,2025-10-29 18:00:00,225.85,-10.496575006143146,stop_loss,
LONG,6.437,,6.195,-1.0,TREND,37.4139,0.0704,28.731,20.3046,3.5,BULLISH_BOS,False,,,0.16999999999999993,,,BOS,False,,6.195,,2025-10-29 17:00:00,1,zone,,ABOVE,30.872279429832783,10.496575006143146,UNIUSDT,1,0.0,0.242,0.045454545454545955,1.2355371900826462,6.448,6.138,2025-10-29 18:00:00,6.195,-7.471091622019533,stop_loss,
SHORT,111688.7,,110966.7,0.37814905986487135,TREND,37.648,556.3357,15.2837,29.1897,5.0,BEARISH_BOS,True,,,1230.300000000003,,,BOS,True,,,113598.0,2025-10-29 15:30:00,1,zone,,BELOW,0.006467769220097991,12.348911771933112,BTCUSDT,16,1.6713978945163108,1909.300000000003,2.014612685277324,0.15089299743361723,111976.8,107842.2,2025-10-30 07:00:00,110966.7,4.669729376910749,stop_loss,15m
SHORT,3990.6,,3859.91,3.0133732995158033,TREND,31.5309,43.37,12.1974,38.7397,3.5,BEARISH_BOS,False,,,183.70999999999958,,,BOS,False,,,4027.99,2025-10-29 18:15:00,1,zone,,BELOW,0.23497733974727492,10.190967224839287,ETHUSDT,34,7.068249942356479,43.36999999999989,7.264237952501741,0.0,3990.6,3675.55,2025-10-31 04:00:00,3859.91,30.70918853157137,stop_loss,15m
SHORT,18.928,,18.393,0.5572916666666663,TREND,39.3125,0.3347,8.4507,44.3662,3.5,BEARISH_BOS,False,,,0.5700000000000003,,,BOS,False,,,19.888,2025-10-30 12:15:00,1,zone,,BELOW,10.698283983590375,10.270352624246769,AVAXUSDT,16,1.4062500000000002,0.9600000000000009,1.4708333333333348,0.0,18.928,17.516,2025-10-31 04:00:00,18.393,5.723581931220853,stop_loss,15m
SHORT,187.7,,186.8,0.10688836104512774,TREND,34.9553,2.9943,10.7347,43.6784,3.5,BEARISH_BOS,False,,,5.909999999999997,,,BOS,False,,,196.12,2025-10-30 12:00:00,1,zone,,BELOW,1.2197568437347683,10.270352624246769,SOLUSDT,16,1.0451306413301622,8.420000000000016,1.0985748218527296,0.10688836104513111,188.6,178.45,2025-10-31 04:00:00,186.8,1.0977811593612639,stop_loss,
LONG,1.3531,,1.3558,0.025092936802973295,TREND,37.3055,0.0419,25.0554,12.451,3.5,BULLISH_BOS,False,,,0.03400000000000003,,,BOS,False,,1.2455,,2025-10-31 07:00:00,1,zone,,BELOW,32.08344706418641,10.908372001823379,VIRTUALUSDT,9,0.8540892193308566,0.10759999999999992,1.0353159851301117,0.1719330855018585,1.4645,1.3346,2025-10-31 16:00:00,1.3558,0.08662530707330089,stop_loss,
LONG,233.45,,225.06,-0.39389671361502315,TREND,31.4896,3.8757,41.5223,18.3561,3.5,BULLISH_BOS,False,,,19.580000000000013,,,BOS,False,,212.15,,2025-10-31 19:00:00,1,zone,,ABOVE,0.5121992784997011,10.909844632043626,AAVEUSDT,12,0.0,21.299999999999983,0.1018779342723013,0.4056338028169011,235.62,224.81,2025-11-01 07:00:00,225.06,-4.297351946612486,stop_loss,
SHORT,2.157,2.1111,2.1799,-1.0,RANGE,13.3454,0.0229,28.6604,12.1495,3.0,BULLISH_BOS,False,SWEEP_HIGH,,0.03299999999999992,,,SWEEP,False,2.1799,,,2025-11-01 08:00:00,1,,,,31.872910732209448,10.199331434307023,NEARUSDT,4,0.9606986899563458,0.02289999999999992,1.2227074235807913,1.0917030567685588,2.182,2.129,2025-11-01 12:00:00,2.1799,-0.7298896557675938,stop_loss,
LONG,1.4692,,1.6519,1.3181818181818166,TREND,32.3508,0.0424,23.6532,17.7441,3.5,BULLISH_BOS,False,,,0.13929999999999998,,,BOS,False,,1.3306,,2025-11-01 00:00:00,1,zone,,ABOVE,32.08777832954007,10.909844632043626,VIRTUALUSDT,15,2.6904761904761894,0.13860000000000006,2.9747474747474727,0.028138528138528233,1.8815,1.4653,2025-11-01 15:00:00,1.6519,5.862437100806967,stop_loss,
LONG,110857.4,,110301.4,-1.0,TREND,30.741,440.6143,26.1356,6.9416,3.5,BULLISH_BOS,False,,,758.8999999999942,,,BOS,False,,110301.4,,2025-11-02 11:30:00,1,zone,,ABOVE,0.019647559272512376,10.924042955516882,BTCUSDT,2,0.0,556.0,0.6161870503597227,1.3311151079136534,111200.0,110117.3,2025-11-02 13:00:00,110301.4,-10.924042955516882,stop_loss,15m
SHORT,18.288,,18.837,-1.0,TREND,30.7065,0.1953,14.85,29.5172,5.0,BEARISH_BOS,True,,,0.3670000000000009,,,BOS,True,,,18.837,2025-11-02 14:30:00,1,zone,,BELOW,23.011538037658,12.63333438267423,AVAXUSDT,9,0.26593806921675944,0.5489999999999995,0.3897996357012729,1.1183970856102028,18.902,18.074,2025-11-02 23:00:00,18.837,-12.63333438267423,stop_loss,15m
LONG,0.0189,,0.02742,6.0857142857142925,TREND,30.4961,0.0006,21.9376,8.2405,3.5,BULLISH_BOS,False,,,0.0008300000000000009,,,BOS,False,,0.0175,,2025-11-02 23:30:00,1,zone,,ABOVE,30.951669237551865,10.523567540767635,ARCUSDT,45,7.7857142857142945,0.0013999999999999985,8.357142857142865,0.3857142857142853,0.0306,0.01836,2025-11-04 20:00:00,0.02742,0.2637082219039419,stop_loss,15m
SHORT,0.1911,,0.1702,4.749999999999984,TREND,31.3608,0.0024,9.883,30.2339,5.0,BEARISH_BOS,True,,,0.0017500000000000016,,,BOS,True,,,0.1955,2025-11-02 19:00:00,1,zone,,BELOW,31.583335956685573,12.63333438267423,HBARUSDT,55,6.1136363636363384,0.004400000000000015,7.3818181818181525,0.9636363636363653,0.19534,0.15862,2025-11-05 02:00:00,0.1702,0.6600917214947285,stop_loss,
SHORT,0.0286,,0.0312,-1.0,TREND,33.658,0.0015,15.4722,21.3574,5.0,BEARISH_BOS,True,,,0.0015600000000000024,,,BOS,True,,,0.0312,2025-11-05 09:30:00,1,zone,,BELOW,30.997859234721798,12.399143693888718,PIPPINUSDT,2,0.12692307692307717,0.002599999999999998,0.31153846153846243,1.2769230769230766,0.03192,0.02779,2025-11-05 11:00:00,0.0312,-0.08059443401027662,stop_loss,15m
SHORT,5.372,5.2107,5.4794,-1.0,RANGE,12.558,0.0806,16.9176,12.4889,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0600000000000005,,,SWEEP,False,5.4794,,,2025-11-07 05:00:00,1,,,,30.993829513021282,11.157778624687662,UNIUSDT,3,0.0,0.10740000000000016,0.1489757914338919,1.1359404096834236,5.494,5.356,2025-11-07 08:00:00,5.4794,-3.328737289698491,stop_loss,
SHORT,101328.8,,102494.8,-1.0,TREND,38.308,668.3286,16.2516,27.837,3.0,,True,,,744.5999999999913,,,BOS,True,,,102494.8,2025-11-07 09:00:00,1,momentum,17.0,BELOW,0.008460347896682362,9.864765647531634,BTCUSDT,8,1.4920240137221243,1166.0,1.8241852487135506,1.1796740994854202,102704.3,99201.8,2025-11-07 17:00:00,102494.8,-9.864765647531634,stop_loss,15m
SHORT,374.25,,394.93,-1.0,TREND,38.0791,10.2357,5.8409,25.2687,5.0,BEARISH_BOS,True,,,11.53000000000003,,,BOS,True,,,394.93,2025-11-07 09:30:00,1,zone,,BELOW,0.5962745193140493,12.330957059414544,TAOUSDT,9,0.9980657640232098,20.680000000000007,1.1663442940038684,2.0454545454545454,416.55,350.13,2025-11-07 18:00:00,394.93,-12.330957059414544,stop_loss,15m
LONG,17.894,,17.654,-0.13194062671797613,TREND,32.9825,0.3689,33.6561,13.4392,3.5,BULLISH_BOS,False,,,0.254999999999999,,,BOS,False,,16.075,,2025-11-07 21:30:00,1,zone,,ABOVE,5.554692806203564,10.103986214484276,AVAXUSDT,9,0.09730621220450976,1.818999999999999,0.2781748213304016,0.18856514568444208,18.4,17.551,2025-11-08 06:00:00,17.654,-1.3331262734888465,stop_loss,15m
LONG,2.7663,,3.2026,1.8278173439463739,TREND,31.8672,0.0574,32.649,9.618,3.5,BULLISH_BOS,False,,,0.13790000000000013,,,BOS,False,,2.5276,,2025-11-07 00:30:00,1,zone,,ABOVE,30.993829513021282,10.537902034427235,DOTUSDT,38,2.811059907834099,0.23870000000000013,3.175953079178883,0.26183493925429396,3.5244,2.7038,2025-11-08 14:00:00,3.2026,13.522607816531176,stop_loss,15m
SHORT,201.68,,207.7,-1.0,TREND,38.5711,2.9129,8.2884,24.3256,3.5,BEARISH_BOS,False,,,4.069999999999993,,,BOS,False,,,207.7,2025-11-08 13:00:00,1,zone,,BELOW,1.6746383833612952,10.081323067834967,AAVEUSDT,3,0.3853820598006645,6.019999999999982,0.5581395348837249,1.2441860465116286,209.17,198.32,2025-11-08 16:00:00,207.7,-10.081323067834967,stop_loss,
SHORT,0.5663,,0.5637,0.13402061855670364,TREND,36.6756,0.009,11.023,18.8739,3.5,BEARISH_BOS,False,,,0.011300000000000088,,,BOS,False,,,0.5857,2025-11-08 13:00:00,1,zone,,ABOVE,29.65095019951461,10.081323067834967,ADAUSDT,8,0.47422680412371127,0.019399999999999973,0.6597938144329923,0.08762886597937763,0.568,0.5535,2025-11-08 21:00:00,0.5637,0.07709247051873937,stop_loss,
SHORT,15.516,,15.438,0.19499999999999834,TREND,37.7954,0.2327,11.019,18.6618,3.5,BEARISH_BOS,False,,,0.24799999999999933,,,BOS,False,,,15.916,2025-11-08 13:30:00,1,zone,,ABOVE,25.203307669587396,10.081323067834967,LINKUSDT,8,0.7874999999999981,0.40000000000000036,1.0324999999999998,0.022500000000000832,15.525,15.103,2025-11-08 21:00:00,15.438,1.965857998227802,stop_loss,15m
SHORT,0.0061,,0.00602,0.8000000000000069,TREND,39.8941,0.0001,7.0248,19.8347,3.5,BEARISH_BOS,False,,,0.00011500000000000052,,,BOS,False,,,0.0062,2025-11-08 13:00:00,1,zone,,ABOVE,29.65095019951461,10.081323067834967,1000PEPEUSDT,22,2.380000000000018,9.99999999999994e-05,2.7100000000000204,0.06999999999999237,0.006107,0.005829,2025-11-09 11:00:00,0.00602,0.002372076015961175,stop_loss,
SHORT,17.52,,17.515,0.011111111111108919,TREND,33.6706,0.2956,16.1672,21.4355,5.0,BEARISH_BOS,True,,,0.33300000000000196,,,BOS,True,,,17.97,2025-11-08 13:30:00,1,zone,,ABOVE,26.35640017734636,11.860380079805843,AVAXUSDT,25,1.4266666666666676,0.4499999999999993,1.6244444444444428,0.7799999999999992,17.871,16.789,2025-11-09 14:00:00,17.515,0.13178200088670558,stop_loss,15m
LONG,102.04,,107.17,1.5451807228915615,TREND,39.7486,3.0421,35.3604,14.0409,4.0,BULLISH_BOS,True,,,4.939999999999998,,,BOS,True,,98.72,,2025-11-09 11:00:00,1,zone,,ABOVE,3.2449099406950275,10.773101003107515,LTCUSDT,20,2.8042168674698695,3.3200000000000074,3.4909638554216755,0.3614457831325302,113.63,100.84,2025-11-10 07:00:00,107.17,16.646387995765476,stop_loss,
LONG,0.4928,,0.4822,-1.0,TREND,37.7073,0.0073,23.5638,13.6319,3.5,BULLISH_BOS,False,,,0.011199999999999988,,,BOS,False,,0.4822,,2025-11-10 09:30:00,1,zone,,ABOVE,30.76418906402015,10.459824281766851,WIFUSDT,5,0.009433962264149906,0.010599999999999998,0.6415094339622617,1.0566037735849099,0.4996,0.4816,2025-11-10 14:00:00,0.4822,-0.32610040407861357,stop_loss,15m
LONG,18.187,,17.752,-1.0,TREND,39.4544,0.2206,28.6824,13.7261,3.5,BULLISH_BOS,False,,,0.4259999999999984,,,BOS,False,,17.752,,2025-11-10 09:30:00,1,zone,,ABOVE,24.045573061532863,10.459824281766851,AVAXUSDT,7,0.11494252873562505,0.4350000000000023,0.32873563218389973,1.1517241379310312,18.33,17.686,2025-11-10 16:00:00,17.752,-10.459824281766851,stop_loss,15m
LONG,1.413,1.4674,1.3847,1.9222614840989407,RANGE,10.7695,0.0272,10.7612,20.7349,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.03499999999999992,,,SWEEP,False,1.3847,,,2025-11-10 16:00:00,1,,,,30.224892829727878,10.880961418702038,AXSUSDT,6,2.4734982332155506,0.028299999999999992,2.720848056537102,0.07067137809187288,1.49,1.411,2025-11-10 22:00:00,1.4674,1.6442341699371967,take_profit,
LONG,6.375,,8.338,3.7461832061068687,TREND,34.3861,0.1099,36.801,14.5644,5.0,BULLISH_BOS,True,,,0.35600000000000076,,,BOS,True,,5.851,,2025-11-09 11:00:00,1,zone,,ABOVE,22.843725621517205,11.970112225675017,UNIUSDT,58,6.16030534351145,0.524,7.494274809160304,0.12213740458015278,10.302,6.311,2025-11-11 21:00:00,8.338,44.84223339503826,stop_loss,
SHORT,40.959,,39.311,1.1968046477850462,TREND,36.6601,0.7128,11.3338,25.1328,4.5,BEARISH_BOS,False,SWEEP_LOW,,0.9069999999999965,,,BOS,False,,,42.336,2025-11-11 00:15:00,1,zone,,BELOW,8.363616357680058,11.5166997245254,HYPEUSDT,29,1.8315177923021162,1.3769999999999953,1.8968772694262968,0.7044299201161962,41.929,38.347,2025-11-12 05:00:00,39.311,13.783239757456764,stop_loss,15m
SHORT,505.1,,510.1,-0.33112582781456906,TREND,39.0946,5.3357,6.4257,24.0964,3.5,BEARISH_BOS,False,,,5.300000000000011,,,BOS,False,,,520.2,2025-11-11 21:00:00,1,zone,,BELOW,0.7328962589875528,11.066733510712064,BCHUSDT,8,0.0,15.100000000000023,0.12582781456953848,0.4437086092715218,511.8,503.2,2025-11-12 05:00:00,510.1,-3.6644812949377643,stop_loss,
SHORT,3436.72,,3454.34,-0.11256628122404858,TREND,31.6627,38.5679,7.3896,31.3473,3.5,BEARISH_BOS,False,,,41.66000000000031,,,BOS,False,,,3593.25,2025-11-11 21:15:00,1,zone,,BELOW,0.07070039935291669,11.066733510712064,ETHUSDT,8,0.13511786877914528,156.5300000000002,0.2153580783236411,0.1238740177601757,3456.11,3403.01,2025-11-12 05:00:00,3454.34,-1.2457410365984165,stop_loss,15m
SHORT,16.844,,16.972,-0.1408140814081411,TREND,36.7405,0.2499,19.9543,28.016,5.0,BEARISH_BOS,True,,,0.38700000000000045,,,BOS,True,,,17.753,2025-11-12 16:30:00,1,zone,,BELOW,14.51831334621462,13.197146831709075,AVAXUSDT,8,0.0792079207920823,0.9089999999999989,0.25522552255225867,0.1408140814081411,16.972,16.612,2025-11-13 00:00:00,16.972,-1.858344108315473,stop_loss,15m
SHORT,2.3414,,2.3929,-0.48266166822867734,TREND,38.2696,0.0279,16.4107,34.6646,5.0,BEARISH_BOS,True,,,0.046699999999999964,,,BOS,True,,,2.4481,2025-11-12 16:30:00,1,zone,,BELOW,32.992867079272685,13.197146831709075,XRPUSDT,8,0.04779756326148176,0.10670000000000002,0.2661668228678536,0.5932521087160253,2.4047,2.313,2025-11-13 00:00:00,2.3929,-1.6991326545825394,stop_loss,15m
SHORT,0.0057,,0.005786,-0.21500000000000025,TREND,36.0623,0.0001,20.7488,28.6271,5.0,BEARISH_BOS,True,,,0.00016700000000000048,,,BOS,True,,,0.0061,2025-11-12 16:00:00,1,zone,,BELOW,32.992867079272685,13.197146831709075,1000PEPEUSDT,9,0.0,0.0004000000000000002,0.14000000000000118,0.26999999999999885,0.005808,0.005644,2025-11-13 01:00:00,0.005786,-0.0028373865688174553,stop_loss,
SHORT,2.201,,2.034,1.0705128205128212,TREND,34.7301,0.0518,17.2414,24.0,4.0,BEARISH_BOS,True,,,0.10199999999999987,,,BOS,True,,,2.357,2025-11-12 15:30:00,1,zone,,BELOW,32.992867079272685,11.877432148538167,FILUSDT,58,1.48076923076923,0.15600000000000014,1.7499999999999993,0.23717948717948648,2.238,1.928,2025-11-15 01:00:00,2.034,5.509808802238547,stop_loss,15m
SHORT,204.18,,180.53,1.5518372703412098,TREND,32.9207,3.415,21.2299,31.5624,5.0,BEARISH_BOS,True,,,3.9000000000000057,,,BOS,True,,,219.42,2025-11-12 16:00:00,1,zone,,BELOW,0.8659545165163446,13.197146831709075,AAVEUSDT,66,1.994750656167982,15.23999999999998,2.0695538057742824,0.8897637795275604,217.74,172.64,2025-11-15 10:00:00,180.53,20.479824315611555,stop_loss,
SHORT,1.137,,1.1633,-0.5047984644913622,TREND,31.4634,0.0239,6.095,32.4768,3.5,BEARISH_BOS,False,,,0.04149999999999987,,,BOS,False,,,1.1891,2025-11-15 08:00:00,1,zone,,BELOW,33.09034181191128,11.250716216049835,VIRTUALUSDT,9,0.07293666026871445,0.052100000000000035,0.347408829174664,0.6487523992322463,1.1708,1.1189,2025-11-15 17:00:00,1.1633,-0.8702759896532664,stop_loss,
SHORT,0.5013,,0.5061,-0.3529411764705887,TREND,35.6156,0.0083,15.9247,28.0822,3.5,BEARISH_BOS,False,,,0.010399999999999965,,,BOS,False,,,0.5149,2025-11-15 08:00:00,1,zone,,BELOW,33.09034181191128,11.250716216049835,ADAUSDT,25,0.18382352941176003,0.013600000000000056,0.6617647058823467,0.720588235294117,0.5111,0.4923,2025-11-16 09:00:00,0.5061,-0.158833640697175,stop_loss,
