direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,42185.5,1.0,239.785714,,41840.0,0.6120460584588131,TREND,33.2254,319.7143,12.6229,25.4357,3.5,3_to_4,0.5,BEARISH_BOS,False,,,560.5,,,BOS,False,,,42750.0,2022-02-13 23:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0009627455606219694,0.5434698689711017,108.69397379422034,0.5434698689711017,BTCUSDT,4,0.9061116031886626,564.5,1.0965456155890168,0.0,1.0965456155890168,42185.5,41566.5,42750.0,0,43,1055,2022-02-14 03:00:00,41840.0,0.3326285911948904,stop_loss,trailing_stop,15m
SHORT,15.7,,0.148554,,15.435,0.42810985460419854,TREND,38.184,0.1981,5.2651,35.9899,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.2729999999999997,,,BOS,False,,,16.319,2022-02-13 23:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.8779804022150274,0.5434698689711017,108.69397379422034,0.5434698689711017,LINKUSDT,6,0.6720516962843276,0.6189999999999998,0.806138933764134,0.0,0.806138933764134,15.7,15.201,16.319,0,45,1055,2022-02-14 05:00:00,15.435,0.2326648065869812,stop_loss,trailing_stop,15m
LONG,329.3,,2.515179,,333.15,1.0999999999999903,TREND,32.1304,3.3536,38.4452,15.442,3.0,3_to_4,0.5,,True,,,1.9500000000000455,,,BOS,True,,325.8,,2022-02-15 02:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.15721540356103905,0.5502539124636366,110.05078249272732,0.5502539124636366,BCHUSDT,4,1.828571428571422,3.5,2.328571428571422,0.0,2.328571428571422,337.45,329.3,325.8,0,46,1082,2022-02-15 06:00:00,333.15,0.6052793037099949,stop_loss,trailing_stop,
SHORT,18.66,3.0,0.226071,,19.805,-1.0,TREND,36.7259,0.3014,8.6493,31.6351,3.0,3_to_4,0.5,,True,,,0.3150000000000013,,,BOS,True,,,20.68,2022-02-12 06:00:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.4682182643059508,0.5405579861412213,108.11159722824425,0.5405579861412213,DOTUSDT,76,0.5196506550218333,1.1449999999999996,0.5764192139737995,1.0567685589519662,0.5764192139737995,19.87,18.0,20.7345,1,39,1003,2022-02-15 10:00:00,19.805,-0.5361099126303135,stop_loss,trailing_stop,15m
LONG,85.89,3.0,0.989732,,93.255,1.0521428571428564,TREND,33.782,1.3196,38.4574,9.5805,4.0,4_to_5,1.0,,True,,,0.46999999999999886,,,BOS,True,,78.89,,2022-02-15 08:15:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.15808008828062475,1.1065606179643732,110.65606179643731,1.1065606179643732,AVAXUSDT,20,1.1942857142857142,7.0,1.2435714285714283,0.0,1.2435714285714283,94.595,85.89,78.89,0,47,1088,2022-02-16 04:00:00,93.255,1.1642598501868004,stop_loss,trailing_stop,15m
LONG,3097.2,1.0,23.051786,,3136.55,0.4247166756610957,TREND,38.8322,30.7357,46.8743,7.5761,3.5,3_to_4,0.5,BULLISH_BOS,False,,,34.59999999999991,,,BOS,False,,3004.55,,2022-02-15 12:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.005942792870146111,0.550599759419035,110.119951883807,0.550599759419035,ETHUSDT,16,0.934160820291425,92.64999999999964,1.0582838640043235,0.10469508904479068,1.0582838640043235,3195.25,3087.5,3004.55,0,48,1092,2022-02-16 04:00:00,3136.55,0.23384889944025164,stop_loss,trailing_stop,15m
LONG,28.44,,0.278571,,28.38,-0.16155088852989247,TREND,34.5111,0.3714,29.0385,12.6923,3.0,3_to_4,0.5,,True,,,0.35999999999999943,,,BOS,True,,28.415,,2022-02-16 08:00:00,2.5,momentum,,NONE,False,momentum,25.0,ABOVE,1.5013201485384178,0.5575903031671703,111.51806063343405,0.5575903031671703,ATOMUSDT,2,0.0,0.3714000000000013,1.2250942380183003,0.511577813677977,1.2250942380183003,28.895,28.25,28.0686,0,49,1112,2022-02-16 10:00:00,28.38,-0.09007920891230849,stop_loss,trailing_stop,
LONG,28.425,,0.278571,,28.355,-1.0,TREND,34.5111,0.3714,29.0385,12.6923,3.0,3_to_4,0.5,,True,,,0.35999999999999943,,,BOS,True,,28.415,,2022-02-16 09:00:00,2.5,momentum,,NONE,False,momentum,25.0,ABOVE,1.5013201485384178,0.5575903031671703,111.51806063343405,0.5575903031671703,ATOMUSDT,1,0.0,0.07000000000000028,2.5,2.5,2.5,28.6,28.25,28.0686,1,49,1112,2022-02-16 10:00:00,28.355,-0.10509241039768967,stop_loss,trailing_stop,
LONG,335.7,,2.515179,,329.3,-1.0,TREND,32.1304,3.3536,38.4452,15.442,3.0,3_to_4,0.5,,True,,,1.9500000000000455,,,BOS,True,,325.8,,2022-02-15 03:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.15721540356103905,0.5502539124636366,110.05078249272732,0.5502539124636366,BCHUSDT,36,1.1718750000000042,6.399999999999977,1.406250000000005,1.0312499999999982,1.406250000000005,344.7,329.1,325.8,1,46,1082,2022-02-16 15:00:00,329.3,-1.0061785827906464,stop_loss,trailing_stop,
LONG,28.97,2.0,0.427232,,30.025,1.5746268656716458,TREND,32.1412,0.5696,40.7524,6.4577,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.5550000000000033,,,BOS,False,,28.3,,2022-02-17 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.8232590330696545,0.551583552156667,110.31671043133339,0.551583552156667,ATOMUSDT,1,1.753731343283588,0.6699999999999982,2.4029850746268715,0.0,2.4029850746268715,30.58,28.97,28.3,0,50,1135,2022-02-17 08:00:00,30.025,0.8685382798884853,stop_loss,trailing_stop,
SHORT,164.2763,1.0,1.947321,,154.65,1.8606219919979885,TREND,32.9801,2.5964,7.7029,42.7785,4.0,4_to_5,1.0,,True,,,2.799999999999983,,,BOS,True,,,169.45,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,0.21490470787100519,1.1118524871122188,111.18524871122187,1.1118524871122188,AAVEUSDT,17,2.2568567949436584,5.173699999999997,2.7014129153217215,0.0,2.7014129153217215,164.2763,150.3,169.45,0,51,1142,2022-02-18 07:00:00,154.65,2.068737189378654,stop_loss,trailing_stop,
SHORT,60.2833,1.0,0.863304,,57.635,1.2452626134386606,TREND,35.7665,1.1511,7.3224,40.8005,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.6799999999999997,,,BOS,True,,,62.41,2022-02-17 14:00:00,2.5,momentum,full,NONE,False,momentum,5.0,BELOW,0.5228064546537918,1.1118524871122188,111.18524871122187,1.1118524871122188,AXSUSDT,17,1.86124041942916,2.1266999999999996,2.2303568909578213,0.0,2.2303568909578213,60.2833,55.54,62.41,0,52,1142,2022-02-18 07:00:00,57.635,1.3845483338596363,stop_loss,trailing_stop,
SHORT,325.5223,1.0,2.555357,,316.05,1.3772482079764974,TREND,35.4966,3.4071,9.0147,41.6143,4.0,4_to_5,1.0,BEARISH_BOS,True,,,4.0,,,BOS,True,,,332.4,2022-02-17 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.16166050963435716,1.1118524871122188,111.18524871122187,1.1118524871122188,BCHUSDT,18,1.9297584948456554,6.877700000000004,2.3659508265844633,0.0,2.3659508265844633,325.5223,309.25,332.4,0,53,1142,2022-02-18 08:00:00,316.05,1.531296845409515,stop_loss,trailing_stop,
SHORT,97.85,2.0,1.18875,,95.45,0.7465007776049732,TREND,34.2364,1.585,8.3822,36.6832,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0900000000000034,,,BOS,True,,,101.065,2022-02-17 14:30:00,2.5,momentum,full,NONE,False,momentum,19.0,BELOW,0.3458328109213741,1.1118524871122188,111.18524871122187,1.1118524871122188,SOLUSDT,18,1.3545878693623592,3.2150000000000034,1.7402799377915996,0.0,1.7402799377915996,97.85,92.255,101.065,0,55,1142,2022-02-18 08:00:00,95.45,0.8299987462112949,stop_loss,trailing_stop,15m
SHORT,1.0345,,0.007687,,1.0139,2.0,TREND,37.5247,0.0102,16.2369,22.0906,3.0,3_to_4,0.5,,True,,,0.007799999999999807,,,BOS,True,,,1.038,2022-02-18 12:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,5.849991491304049,0.5849991491304048,116.99982982608097,0.5849991491304048,ADAUSDT,2,1.5825242718446622,0.010299999999999976,4.514563106796126,0.0,4.514563106796126,1.0345,0.988,1.0448,0,56,1164,2022-02-18 14:00:00,1.0139,0.12050982472086313,stop_loss,trailing_stop,
SHORT,16.294,1.0,0.190661,,15.32,1.2986666666666669,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-17 14:30:00,2.5,zone,full,NONE,False,zone,,BELOW,1.4824699828162917,1.1118524871122188,111.18524871122187,1.1118524871122188,LINKUSDT,35,1.5306666666666662,0.75,1.6826666666666672,0.0,1.6826666666666672,16.294,15.032,17.044,0,54,1142,2022-02-19 01:00:00,15.32,1.4439257632630684,stop_loss,trailing_stop,15m
SHORT,26.3804,3.0,0.240804,,26.5,-0.2063492063492038,TREND,31.1849,0.3211,12.3471,23.0256,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.28000000000000114,,,BOS,True,,,26.96,2022-02-20 04:00:00,2.5,momentum,full,NONE,False,momentum,10.0,BELOW,1.0228111233097401,0.5928213270703245,118.5642654140649,0.5928213270703245,ATOMUSDT,8,1.3895790200138085,0.5795999999999992,1.6570048309178764,0.2839889579020019,1.6570048309178764,26.545,25.42,26.96,0,57,1204,2022-02-20 12:00:00,26.5,-0.12232821034784326,stop_loss,trailing_stop,
SHORT,79.605,1.0,1.12125,,78.82,0.1287940935192799,TREND,37.2685,1.495,8.4329,27.8309,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.6599999999999966,,,BOS,False,,,85.7,2022-02-20 12:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.09716319704980894,0.5922096860185854,118.44193720371706,0.5922096860185854,AVAXUSDT,13,0.464315012305168,6.094999999999999,0.5102543068088597,0.351107465135357,0.5102543068088597,81.745,76.495,85.7,0,58,1212,2022-02-21 01:00:00,78.82,0.07627310968410107,stop_loss,trailing_stop,15m
SHORT,9.654,,,9.3934,9.8277,1.500287852619458,RANGE,20.3524,0.1327,27.0721,16.0926,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.054999999999999716,,,SWEEP,False,9.8277,,,2022-02-21 08:00:00,2.5,zone,,NONE,False,,,,5.925910515670058,1.1851821031340115,118.51821031340116,1.1851821031340115,UNIUSDT,3,2.7518710420264783,0.1737000000000002,3.154864709268851,0.17271157167529838,3.154864709268851,9.684,9.106,9.8277,0,59,1232,2022-02-21 11:00:00,9.3934,1.544292280383618,take_profit,TP,
SHORT,85.46,,1.806964,,83.42,0.30584707646176784,TREND,34.721,2.4093,9.9022,39.075,4.0,4_to_5,1.0,,True,SWEEP_LOW,,1.394999999999996,,,BOS,True,,,92.13,2022-02-21 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,0.18000375201466978,1.2006250259378477,120.06250259378477,1.2006250259378477,SOLUSDT,7,0.589205397301348,6.670000000000002,0.676911544227886,0.009745127436283646,0.676911544227886,85.525,80.945,92.13,0,60,1246,2022-02-22 05:00:00,83.42,0.3672076541099249,stop_loss,trailing_stop,15m
SHORT,49.795,2.0,0.842411,,43.85,2.0186757215619693,TREND,36.1237,1.1232,11.0334,33.0366,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.0249999999999986,,,BOS,False,,,52.74,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.2044647033071217,0.6021485512394734,120.42971024789469,0.6021485512394734,AXSUSDT,14,2.422750424448219,2.9450000000000003,2.70967741935484,0.0,2.70967741935484,49.795,41.815,52.74,0,61,1297,2022-02-24 15:00:00,43.85,1.2155426611608384,stop_loss,trailing_stop,
SHORT,8.572,1.0,0.149679,,7.828,0.9776609724047278,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.7912595942700035,0.6021485512394734,120.42971024789469,0.6021485512394734,NEARUSDT,14,1.348226018396843,0.761000000000001,1.5676741130091958,0.07227332457293222,1.5676741130091958,8.627,7.379,9.333,0,62,1297,2022-02-24 15:00:00,7.828,0.5886971381368817,stop_loss,trailing_stop,15m
SHORT,15.538,1.0,0.190661,,15.75,5.589622641509443,TREND,31.7411,0.2542,5.5353,42.7929,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38500000000000156,,,BOS,True,,,17.044,2022-02-18 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.4824699828162917,1.1118524871122188,111.18524871122187,1.1118524871122188,LINKUSDT,177,18.174528301886813,0.21199999999999974,19.584905660377387,0.6037735849056617,19.584905660377387,15.666,11.386,17.044,1,54,1142,2022-02-25 23:00:00,14.353,1.7567269296373065,timeout,timeout,15m
SHORT,1.0229,,0.007687,,1.0365,8.882352941176427,TREND,37.5247,0.0102,16.2369,22.0906,3.0,3_to_4,0.5,,True,,,0.007799999999999807,,,BOS,True,,,1.038,2022-02-18 13:00:00,2.5,momentum,,NONE,False,momentum,27.0,BELOW,5.849991491304049,0.5849991491304048,116.99982982608097,0.5849991491304048,ADAUSDT,200,19.20588235294109,0.013600000000000056,20.433823529411676,0.2941176470588226,20.433823529411676,1.0269,0.745,1.0448,1,56,1164,2022-02-26 21:00:00,0.9021,0.7066789721495286,timeout,timeout,
LONG,29.6237,1.0,0.447321,,29.26,-0.35878465029101103,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6150604515585442,0.6234867797448963,124.69735594897925,0.6234867797448963,ATOMUSDT,1,0.0,1.0137,0.27256584788398847,0.7681759889513669,0.27256584788398847,29.9,28.845,28.61,0,63,1367,2022-02-27 00:00:00,29.26,-0.22369748623184124,stop_loss,trailing_stop,
SHORT,0.2183,,0.002574,,0.21565,0.26767676767676646,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:30:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,6.223682923137371,0.622368292313737,124.47365846274741,0.622368292313737,HBARUSDT,1,0.0,0.009899999999999992,0.17676767676767707,0.3131313131313153,0.17676767676767707,0.2214,0.21655,0.2282,0,64,1382,2022-02-27 15:00:00,0.21565,0.016492759746313944,stop_loss,trailing_stop,15m
LONG,20.45,,0.410893,,20.36,-0.07826086956521737,TREND,39.2249,0.5479,27.5098,16.558,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.5399999999999991,,,BOS,False,,19.3,,2022-02-27 22:15:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.5412615270543212,0.6224507561124686,124.49015122249372,0.6224507561124686,FILUSDT,1,0.0,1.1499999999999986,0.10434782608695752,0.3739130434782611,0.10434782608695752,20.57,20.02,19.3,0,65,1390,2022-02-27 23:00:00,20.36,-0.04871353743488883,stop_loss,trailing_stop,15m
SHORT,73.975,1.0,1.607679,,78.76,-0.5785973397823464,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.07523666123643209,0.6222071884252942,124.44143768505883,0.6222071884252942,AVAXUSDT,14,0.13361547762998652,8.27000000000001,0.2702539298669887,0.7394195888754537,0.2702539298669887,80.09,71.74,82.245,0,66,1392,2022-02-28 14:00:00,78.76,-0.36000742401632835,stop_loss,trailing_stop,15m
LONG,147.9,,2.19375,,142.0,-0.6860465116279081,TREND,37.0567,2.925,27.2283,19.2918,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.299999999999983,,,BOS,False,,139.3,,2022-03-01 07:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.07214036643083871,0.6204071513052125,124.0814302610425,0.6204071513052125,AAVEUSDT,2,0.0,8.599999999999994,0.0,0.761627906976746,0.0,147.9,141.35,139.3,0,68,1423,2022-03-01 09:00:00,142.0,-0.4256281619419488,stop_loss,trailing_stop,
LONG,19.09,,0.298125,,18.895,-0.08297872340425538,TREND,39.743,0.3975,48.3378,5.9299,3.0,3_to_4,0.5,,True,,,0.2700000000000031,,,BOS,True,,16.74,,2022-03-01 00:15:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.2640030431086009,0.6204071513052125,124.0814302610425,0.6204071513052125,DOTUSDT,14,0.11914893617021317,2.3500000000000014,0.1936170212765964,0.33191489361702153,0.1936170212765964,19.545,18.31,16.74,0,67,1416,2022-03-01 14:00:00,18.895,-0.05148059340617725,stop_loss,trailing_stop,15m
LONG,86.505,1.0,1.647054,,85.86,-0.22241379310344755,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.21311089914774956,0.6180216075284719,123.60432150569437,0.6180216075284719,AVAXUSDT,4,0.10862068965517195,2.8999999999999915,0.2879310344827622,0.7396551724137939,0.2879310344827622,87.34,84.36,83.605,0,69,1436,2022-03-02 00:00:00,85.86,-0.1374565299502976,stop_loss,trailing_stop,15m
SHORT,20.01,3.0,0.224464,,19.97,0.07407407407407919,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:30:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,1.143211712738373,0.6173343248787204,123.46686497574407,0.6173343248787204,FILUSDT,5,0.38888888888889106,0.5399999999999991,0.8703703703703762,0.0,0.8703703703703762,20.01,19.54,20.55,0,70,1480,2022-03-03 21:00:00,19.97,0.045728468509538,stop_loss,trailing_stop,15m
SHORT,308.95,,2.85,,307.2,0.15837104072398173,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.055888051332241395,0.617562967221268,123.51259344425361,0.617562967221268,BCHUSDT,8,0.37104072398189697,11.050000000000011,0.7058823529411767,0.0,0.7058823529411767,308.95,301.15,320.0,0,72,1488,2022-03-04 08:00:00,307.2,0.09780408983142244,stop_loss,trailing_stop,
SHORT,0.7357,,0.008121,,0.7399,-0.10909090909090867,TREND,38.1335,0.0108,11.0158,41.5567,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.006099999999999994,,,BOS,True,,,0.7742,2022-03-04 01:45:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,6.175629672212681,1.235125934442536,123.51259344425361,1.235125934442536,XRPUSDT,7,0.08311688311688266,0.03849999999999998,0.28571428571428614,0.18701298701298671,0.28571428571428614,0.7429,0.7247,0.7742,0,73,1489,2022-03-04 08:00:00,0.7399,-0.025937644623293146,stop_loss,trailing_stop,15m
LONG,32.465,,,36.575,29.725,-1.0,RANGE,21.5031,0.7554,12.3877,22.3641,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.49499999999999744,,,SWEEP,False,29.725,,,2022-03-03 17:00:00,2.5,zone,,NONE,False,,,,0.2253044981309197,0.6173343248787204,123.46686497574407,0.6173343248787204,ATOMUSDT,31,0.6605839416058372,2.740000000000002,0.8138686131386844,1.0346715328467162,0.8138686131386844,34.695,29.63,29.725,0,71,1481,2022-03-05 00:00:00,29.725,-0.6173343248787204,stop_loss,SL,
SHORT,0.8815,,0.009482,,0.8461,1.246478873239432,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 20:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,6.179222994473087,0.6179222994473087,123.58445988946174,0.6179222994473087,ADAUSDT,9,2.1197183098591452,0.028400000000000092,2.2676056338028063,0.0,2.2676056338028063,0.8815,0.8171,0.9099,0,74,1508,2022-03-05 05:00:00,0.8461,0.2187444940043472,stop_loss,trailing_stop,
SHORT,0.841,,0.009482,,0.8461,-0.4903846153846112,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-04 21:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,6.179222994473087,0.6179222994473087,123.58445988946174,0.6179222994473087,ADAUSDT,8,1.8942307692307496,0.010400000000000076,2.298076923076899,0.6057692307692344,2.298076923076899,0.8473,0.8171,0.9099,1,74,1508,2022-03-05 05:00:00,0.8461,-0.031514037271812706,stop_loss,trailing_stop,
SHORT,0.8213,,0.009482,,0.8461,-0.8239202657807283,TREND,37.1988,0.0126,11.4124,32.7119,3.0,3_to_4,0.5,,True,,,0.013799999999999923,,,BOS,True,,,0.9099,2022-03-05 00:00:00,2.5,momentum,,NONE,False,momentum,12.0,BELOW,6.179222994473087,0.6179222994473087,123.58445988946174,0.6179222994473087,ADAUSDT,5,0.0,0.030100000000000016,0.13953488372092954,0.8637873754152827,0.13953488372092954,0.8473,0.8171,0.9099,2,74,1508,2022-03-05 05:00:00,0.8461,-0.15324473026293214,stop_loss,trailing_stop,
SHORT,87.72,1.0,0.661875,,88.14,-0.15555555555555603,TREND,32.8399,0.8825,3.1161,41.2384,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.6949999999999932,,,BOS,True,,,90.42,2022-03-06 09:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4555596714483426,1.2300111129105262,123.00111129105261,1.2300111129105262,SOLUSDT,7,0.4925925925925914,2.700000000000003,0.8055555555555537,0.18888888888889058,0.8055555555555537,88.23,85.545,90.42,0,75,1545,2022-03-06 16:00:00,88.14,-0.19133506200830466,stop_loss,trailing_stop,15m
SHORT,0.1238,1.0,0.000787,,0.1235,0.1999999999999963,TREND,33.2775,0.0011,2.7211,41.4966,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.001899999999999999,,,BOS,True,,,0.1253,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.1500555645526305,1.2300111129105262,123.00111129105261,1.2300111129105262,DOGEUSDT,6,1.0666666666666593,0.0015000000000000013,1.599999999999998,0.0,1.599999999999998,0.1238,0.1214,0.1253,0,78,1546,2022-03-06 16:00:00,0.1235,0.0018450166693657567,stop_loss,trailing_stop,
SHORT,2606.65,1.0,14.183036,,2648.75,-0.6283582089552225,TREND,37.6926,18.9107,2.2096,44.1171,4.0,4_to_5,1.0,BEARISH_BOS,True,,,28.75,,,BOS,True,,,2673.65,2022-03-06 10:30:00,2.5,zone,full,NONE,False,zone,,BELOW,0.018358374819560094,1.2300111129105262,123.00111129105261,1.2300111129105262,ETHUSDT,6,0.0,67.0,0.27835820895522523,0.6925373134328372,0.27835820895522523,2653.05,2588.0,2673.65,0,79,1546,2022-03-06 16:00:00,2648.75,-0.7728875799034782,stop_loss,trailing_stop,15m
SHORT,123.1009,1.0,1.098214,,119.05,1.5291608470801374,TREND,33.8711,1.4643,4.1463,45.122,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.1499999999999915,,,BOS,True,,,125.75,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4643128280965325,1.2300111129105262,123.00111129105261,1.2300111129105262,AAVEUSDT,11,1.9443962100335905,2.6491000000000042,2.0576422181118046,0.0,2.0576422181118046,123.1009,117.65,125.75,0,76,1546,2022-03-06 21:00:00,119.05,1.8808848353362428,stop_loss,trailing_stop,
SHORT,0.8565,1.0,0.007162,,0.8382,1.2887323943662046,TREND,38.934,0.0095,2.917,41.1369,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01540000000000008,,,BOS,True,,,0.8707,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.1500555645526305,1.5375138911381576,123.00111129105261,1.5375138911381576,ADAUSDT,11,1.767605633802819,0.01419999999999999,2.056338028169016,0.0,2.056338028169016,0.8565,0.8273,0.8707,0,77,1546,2022-03-06 21:00:00,0.8382,0.11254601683131371,stop_loss,trailing_stop,
SHORT,8.9016,1.0,0.074839,,8.725,0.9178794178794243,TREND,36.4646,0.0998,3.0064,45.5261,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.17499999999999893,,,BOS,True,,,9.094,2022-03-06 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,6.1500555645526305,1.5375138911381576,123.00111129105261,1.5375138911381576,UNIUSDT,11,1.8794178794178922,0.19239999999999924,2.4043659043659145,0.0,2.4043659043659145,8.9016,8.439,9.094,0,80,1546,2022-03-06 21:00:00,8.725,1.086099812699998,stop_loss,trailing_stop,
