direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,0.3191,,0.0081,,0.3364,0.25292397660818683,TREND,34.0178,0.0108,23.6772,15.1455,3.0,3_to_4,0.5,,True,,,0.01050000000000001,,,BOS,True,,0.2507,,2025-03-15 10:30:00,2.5,momentum,,NONE,False,momentum,5.0,ABOVE,3117.9248729969313,311.7924872996931,62358.49745993862,311.7924872996931,FARTCOINUSDT,24,0.4064327485380115,0.06840000000000002,0.5818713450292397,0.0,0.5818713450292397,0.3589,0.3191,0.2507,0,1466,2025-03-16 10:00:00,0.3364,53.94010030284686,stop_loss,trailing_stop,15m
SHORT,4.264,1.0,0.024311,,4.264,0.0,TREND,31.7938,0.0324,12.6267,36.7783,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.12829999999999941,,,BOS,True,,,4.2374,2025-03-16 10:30:00,2.5,zone,full,NONE,False,zone,,BELOW,3120.6218780120735,312.06218780120736,62412.437560241466,312.06218780120736,DOTUSDT,6,2.1604938271605034,0.032399999999999984,2.5802469135802655,2.283950617283947,2.5802469135802655,4.338,4.1804,4.2964,0,1467,2025-03-16 16:00:00,4.264,0.0,stop_loss,trailing_stop,15m
SHORT,2.3504,1.0,0.015241,,2.3446,0.046215139442233,TREND,37.2231,0.0203,6.362,35.0439,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.08399999999999963,,,BOS,True,,,2.2249,2025-03-16 10:30:00,2.5,zone,full,NONE,False,zone,,BELOW,2486.5512972207725,312.06218780120736,62412.437560241466,312.06218780120736,XRPUSDT,16,0.6039840637450198,0.12550000000000017,0.6701195219123485,0.07171314741035766,0.6701195219123485,2.3594,2.2663,2.4759,0,1468,2025-03-17 02:00:00,2.3446,14.421997523881101,stop_loss,trailing_stop,15m
SHORT,180.78,,1.60875,,169.78,3.170028818443805,TREND,36.4344,2.145,15.0849,27.5391,3.0,3_to_4,0.5,,True,,,2.0800000000000125,,,BOS,True,,,184.25,2025-03-17 06:00:00,2.5,momentum,,NONE,False,momentum,20.0,ABOVE,89.95224720139103,312.13429778882676,62426.85955776535,312.13429778882676,AAVEUSDT,3,3.6974063400576416,3.469999999999999,4.247838616714701,0.0,4.247838616714701,180.78,166.04,184.25,0,1469,2025-03-17 09:00:00,169.78,989.4747192153013,stop_loss,trailing_stop,
LONG,0.3638,2.0,0.003054,,0.3705,1.240740740740734,TREND,36.1927,0.0041,40.8772,13.8596,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.003500000000000003,,,BOS,False,,0.3584,,2025-03-19 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3170.8167138490326,317.08167138490325,63416.33427698065,317.08167138490325,ARBUSDT,1,0.9444444444444404,0.005400000000000016,1.240740740740734,0.0,1.240740740740734,0.3705,0.3638,0.3584,0,1470,2025-03-19 09:00:00,0.3705,21.24447198278847,stop_loss,trailing_stop,
LONG,0.3791,,0.010918,,0.3645,-1.0,TREND,39.5893,0.0146,24.0432,15.0638,3.0,3_to_4,0.5,,True,,,0.005900000000000016,,,BOS,True,,0.3751,,2025-03-20 15:45:00,2.5,momentum,,NONE,False,momentum,7.0,ABOVE,3171.878937448172,317.1878937448172,63437.57874896344,317.1878937448172,FARTCOINUSDT,1,0.0,0.014600000000000002,0.7945205479452053,2.8013698630136976,0.7945205479452053,0.3907,0.3382,0.3645,0,1471,2025-03-20 16:00:00,0.3645,-46.30943248674332,stop_loss,SL,15m
SHORT,326.0804,1.0,2.839286,,331.3,-1.0,TREND,33.5169,3.7857,7.3585,41.6981,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.6000000000000227,,,BOS,True,,,331.3,2025-03-20 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,151.81064956241028,792.3908664559588,63391.2693164767,792.3908664559588,BCHUSDT,1,0.0,5.219600000000014,0.0,1.421488236646483,0.0,333.5,326.0804,331.3,0,1472,2025-03-20 17:00:00,331.3,-792.3908664559588,stop_loss,SL,
SHORT,1966.85,1.0,11.415,,1976.17,-0.6123521681997468,TREND,33.2345,15.22,13.5395,21.3347,3.5,3_to_4,0.5,BEARISH_BOS,False,,,14.400000000000091,,,BOS,False,,,1956.94,2025-03-21 22:15:00,2.5,zone,full,NONE,False,zone,,BELOW,20.564677545998894,312.9943922501037,62598.87845002074,312.9943922501037,ETHUSDT,2,0.11629434954007745,15.220000000000027,0.240473061760831,1.0249671484888376,0.240473061760831,1982.45,1963.19,1982.07,0,1473,2025-03-22 00:00:00,1976.17,-191.66279472871307,stop_loss,trailing_stop,15m
LONG,3.308,,0.019929,,3.414,1.558823529411778,TREND,33.2327,0.0266,29.5699,13.172,3.0,3_to_4,0.5,,True,,,0.02699999999999969,,,BOS,True,,3.24,,2025-03-22 05:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,3120.3607827646015,312.03607827646016,62407.21565529203,312.03607827646016,AXSUSDT,6,1.8970588235294226,0.06799999999999962,1.9852941176470735,0.0,1.9852941176470735,3.443,3.308,3.24,0,1474,2025-03-22 11:00:00,3.414,330.75824297304877,stop_loss,trailing_stop,
LONG,0.7598,3.0,0.013071,,0.7462,-0.19738751814223573,TREND,36.0127,0.0174,36.3934,9.959,3.0,3_to_4,0.5,,True,,,0.015100000000000002,,,BOS,True,,0.6909,,2025-03-23 04:30:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,3136.898694913254,313.6898694913254,62737.973898265074,313.6898694913254,VIRTUALUSDT,4,0.0,0.06890000000000007,0.1567489114658913,0.2902757619738751,0.1567489114658913,0.7706,0.7398,0.6909,0,1475,2025-03-23 08:00:00,0.7462,-42.661822250820435,stop_loss,trailing_stop,15m
LONG,0.5017,,0.014437,,0.5011,-0.009287925696595116,TREND,31.6193,0.0192,28.2746,12.987,3.0,3_to_4,0.5,,True,,,0.01469999999999999,,,BOS,True,,0.4459,,2025-03-23 08:00:00,2.5,momentum,,NONE,False,momentum,9.0,ABOVE,3134.765603800713,313.4765603800713,62695.312076014256,313.4765603800713,FARTCOINUSDT,6,0.3390092879256951,0.06460000000000005,0.5557275541795651,0.18421052631578969,0.5557275541795651,0.5376,0.4898,0.4371,0,1476,2025-03-23 14:00:00,0.5011,-1.8808593622805687,stop_loss,trailing_stop,15m
LONG,0.565,,0.017159,,0.5576,-0.05538922155688597,TREND,32.606,0.0229,32.8754,11.5204,3.0,3_to_4,0.5,,True,,,0.016100000000000003,,,BOS,True,,0.4314,,2025-03-24 04:30:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,2346.311048527395,313.46715608325985,62693.431216651974,313.46715608325985,FARTCOINUSDT,2,0.0,0.13359999999999994,0.18637724550898235,0.10703592814371246,0.18637724550898235,0.5899,0.5507,0.4314,0,1477,2025-03-24 06:00:00,0.5576,-17.362701759102634,stop_loss,trailing_stop,15m
LONG,21.561,1.0,0.232179,,21.404,-0.05012771392081736,TREND,39.7652,0.3096,57.3604,5.2838,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.32099999999999795,,,BOS,False,,18.429,,2025-03-24 06:30:00,2.5,zone,full,NONE,False,zone,,BELOW,100.0575806431878,313.38034257446435,62676.06851489287,313.38034257446435,AVAXUSDT,10,0.1028097062579818,3.1320000000000014,0.18103448275862066,0.10823754789271982,0.18103448275862066,22.128,21.222,18.429,0,1478,2025-03-24 16:00:00,21.404,-15.709040160980487,stop_loss,trailing_stop,15m
LONG,5.523,2.0,0.046554,,5.927,3.366666666666663,TREND,37.847,0.0621,36.1335,10.5869,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06700000000000017,,,BOS,False,,5.403,,2025-03-25 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2610.8483114471596,313.30179737365944,62660.359474731886,313.30179737365944,APTUSDT,2,3.608333333333336,0.1200000000000001,4.3249999999999975,0.0,4.3249999999999975,6.042,5.523,5.403,0,1479,2025-03-25 02:00:00,5.927,1054.7827178246523,stop_loss,trailing_stop,
LONG,22.284,1.0,0.182679,,22.552,0.07882352941176494,TREND,34.0753,0.2436,34.868,3.1085,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3260000000000005,,,BOS,False,,18.884,,2025-03-25 11:15:00,2.5,zone,full,NONE,False,zone,,BELOW,93.69873851846553,318.5757109627827,63715.14219255654,318.5757109627827,AVAXUSDT,16,0.3047058823529417,3.3999999999999986,0.33911764705882436,0.04617647058823532,0.33911764705882436,23.437,22.127,18.884,0,1480,2025-03-26 03:00:00,22.552,25.111261922948827,stop_loss,trailing_stop,15m
LONG,272.11,1.0,2.573036,,265.17,-0.36719576719576696,TREND,35.3045,3.4307,22.6317,15.4903,6.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,3.6199999999999477,,,BOS,True,,253.21,,2025-03-26 06:15:00,2.5,zone,full,NONE,False,zone,,BELOW,42.15625228470864,796.7531681809936,63740.25345447948,796.7531681809936,TAOUSDT,8,0.3740740740740736,18.900000000000006,0.46243386243386275,0.49682539682539595,0.46243386243386275,280.85,262.72,253.21,0,1481,2025-03-26 14:00:00,265.17,-292.5643908558779,stop_loss,trailing_stop,15m
SHORT,3.046,,0.02325,,3.05,-0.12903225806451565,TREND,36.6892,0.031,20.5069,26.0369,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.03300000000000036,,,BOS,False,,,3.067,2025-03-27 09:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,3172.3844531811806,317.238445318118,63447.689063623606,317.238445318118,FILUSDT,1,0.8064516129032193,0.03100000000000014,0.8387096774193447,0.19354838709678066,0.8387096774193447,3.052,3.02,3.077,0,1482,2025-03-27 10:00:00,3.05,-12.689537812724733,stop_loss,trailing_stop,15m
SHORT,3.032,,0.023518,,3.032,0.0,TREND,35.4645,0.0314,17.9954,28.7016,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.041999999999999815,,,BOS,False,,,3.067,2025-03-27 10:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,3171.7499762905445,317.1749976290544,63434.99952581088,317.1749976290544,FILUSDT,5,1.2285714285714278,0.03500000000000014,2.19999999999999,0.08571428571428862,2.19999999999999,3.035,2.955,3.067,0,1483,2025-03-27 15:00:00,3.032,0.0,stop_loss,trailing_stop,15m
SHORT,327.3,,2.753571,,324.7,0.7081767173285446,TREND,37.3148,3.6714,3.1128,31.1284,3.0,3_to_4,0.5,,True,,,1.8000000000000114,,,BOS,True,,,330.8,2025-03-27 17:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,86.39074947678105,317.1749976290544,63434.99952581088,317.1749976290544,BCHUSDT,2,1.4980661328103697,3.6714000000000055,1.715966661219154,0.0,1.715966661219154,327.3,321.0,330.9714,0,1484,2025-03-27 19:00:00,324.7,224.6159486396327,stop_loss,trailing_stop,
LONG,0.4204,,0.007495,,0.4226,0.21999999999999778,TREND,36.6087,0.01,20.0858,11.5797,3.0,3_to_4,0.5,,True,,,0.006799999999999973,,,BOS,True,,0.4145,,2025-03-27 19:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,3182.980773722526,318.2980773722526,63659.61547445052,318.2980773722526,ENAUSDT,1,1.0900000000000012,0.010000000000000009,1.3400000000000012,0.0,1.3400000000000012,0.4338,0.4204,0.4104,0,1485,2025-03-27 20:00:00,0.4226,7.002557702189493,stop_loss,trailing_stop,
SHORT,3.024,,0.023571,,3.028,-0.051546391752577435,TREND,36.7046,0.0314,7.9545,26.5909,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.020000000000000018,,,BOS,False,,,2.946,2025-03-27 19:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,3182.980773722526,318.2980773722526,63659.61547445052,318.2980773722526,FILUSDT,2,0.0,0.07759999999999989,0.24484536082474426,0.32216494845360755,0.24484536082474426,3.049,3.005,3.1016,0,1486,2025-03-27 21:00:00,3.028,-12.731923094890115,stop_loss,trailing_stop,15m
SHORT,15.007,,,14.4994,15.3454,1.5,RANGE,22.6385,0.3384,23.4959,13.8062,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.19699999999999918,,,SWEEP,False,14.977,,,2025-03-27 22:30:00,2.5,zone,,NONE,False,,,,940.5125016113743,318.2694305452891,63653.886109057814,318.2694305452891,HYPEUSDT,2,1.1258865248226957,0.33840000000000003,1.5011820330969239,0.0,1.5011820330969239,15.007,14.499,15.3454,0,1487,2025-03-28 00:00:00,14.4994,477.4041458179336,take_profit,TP,15m
SHORT,91.01,,0.661071,,86.82,4.753800771499904,TREND,39.3391,0.8814,9.0762,31.9287,4.0,4_to_5,1.0,,True,,,0.5,,,BOS,True,,,91.55,2025-03-28 04:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,727.6071052289063,641.3129025487575,64131.29025487575,641.3129025487575,LTCUSDT,14,5.287043340140702,0.8813999999999993,5.774903562514191,0.06807351940093954,5.774903562514191,91.07,85.92,91.8914,0,1488,2025-03-28 18:00:00,86.82,3048.6737709091262,stop_loss,trailing_stop,
SHORT,12.666,3.0,0.193929,,12.984,-0.23365172667156495,TREND,34.9702,0.2586,8.232,30.1381,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.2240000000000002,,,BOS,False,,,14.027,2025-03-29 09:15:00,2.5,zone,full,NONE,False,zone,,BELOW,493.60737711818473,671.7996402578489,67179.96402578488,671.7996402578489,HYPEUSDT,6,0.07274063188831761,1.3609999999999989,0.2123438648052902,0.2534900808229237,0.2123438648052902,13.011,12.377,14.027,0,1489,2025-03-29 15:00:00,12.984,-156.96714592358256,stop_loss,trailing_stop,15m
SHORT,91.68,2.0,0.752679,,85.03,5.155038759689958,TREND,35.2141,1.0036,9.3238,29.1103,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.6900000000000119,,,BOS,False,,,92.97,2025-03-29 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,259.7790576738826,335.1149843993065,67022.9968798613,335.1149843993065,LTCUSDT,7,5.527131782945778,1.289999999999992,5.914728682170587,0.0,5.914728682170587,91.68,84.05,92.97,0,1490,2025-03-29 23:00:00,85.03,1727.530733531321,stop_loss,trailing_stop,
SHORT,0.4321,,0.004698,,0.4418,-0.10167714884696062,TREND,34.7978,0.0063,7.2976,19.3843,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007799999999999974,,,BOS,False,,,0.5275,2025-03-30 16:30:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,3437.526380669631,343.75263806696313,68750.52761339262,343.75263806696313,WIFUSDT,2,0.0,0.09539999999999998,0.04402515723270422,0.11530398322851165,0.04402515723270422,0.4431,0.4279,0.5275,0,1491,2025-03-30 18:00:00,0.4418,-33.34400589249557,stop_loss,trailing_stop,15m
SHORT,0.6169,,,0.60145,0.6272,1.5,RANGE,21.2781,0.0103,16.4117,18.0807,5.0,5_plus,1.25,BULLISH_BOS,False,SWEEP_HIGH,,0.009399999999999964,,,SWEEP,False,0.6252,,,2025-03-30 19:30:00,2.5,zone,,NONE,False,,,,3435.859180375007,858.9647950937517,68717.18360750013,858.9647950937517,VIRTUALUSDT,3,1.0776699029126238,0.010299999999999976,2.466019417475732,0.0,2.466019417475732,0.6169,0.5915,0.6272,0,1492,2025-03-30 22:00:00,0.60145,53.08402433679373,take_profit,TP,15m
SHORT,0.3964,1.0,0.00413,,0.3707,2.677083333333319,TREND,38.2247,0.0055,3.5019,33.2036,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.008899999999999963,,,BOS,False,,,0.406,2025-03-30 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3438.513381591847,343.85133815918465,68770.26763183693,343.85133815918465,AXLUSDT,4,3.80208333333331,0.009600000000000053,4.031249999999973,0.0,4.031249999999973,0.3964,0.3577,0.406,0,1493,2025-03-31 02:00:00,0.3707,88.36979390691047,stop_loss,trailing_stop,
SHORT,92.2591,1.0,0.701786,,82.5,2.9654805676258844,TREND,36.9414,0.9357,7.5573,27.8626,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.7199999999999989,,,BOS,False,,,95.55,2025-03-31 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,104.61976575669875,344.29318712871924,68858.63742574384,344.29318712871924,LTCUSDT,10,3.30885168191073,3.2908999999999935,3.5033273572579,0.0,3.5033273572579,92.2591,80.73,95.55,0,1494,2025-03-31 12:00:00,82.5,1020.9947559961992,stop_loss,trailing_stop,
SHORT,0.3794,2.0,0.004334,,0.333,5.873417721519015,TREND,39.6149,0.0058,14.8331,23.4858,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.004400000000000015,,,BOS,False,,,0.3873,2025-03-31 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3493.9816090870027,349.3981609087002,69879.63218174005,349.3981609087002,ARBUSDT,7,6.556962025316488,0.007899999999999963,6.759493670886108,0.0,6.759493670886108,0.3794,0.326,0.3873,0,1495,2025-04-01 02:00:00,0.333,162.1207466616369,stop_loss,trailing_stop,
SHORT,0.4054,1.0,0.005336,,0.4107,-0.13184079601990112,TREND,31.0142,0.0071,6.9277,39.3574,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.012999999999999956,,,BOS,False,,,0.4456,2025-04-02 05:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,3502.087646420084,350.2087646420084,70041.75292840168,350.2087646420084,WIFUSDT,2,0.004975124378108903,0.040200000000000014,0.05721393034825791,0.3855721393034828,0.05721393034825791,0.4209,0.4031,0.4456,0,1496,2025-04-02 07:00:00,0.4107,-18.56106452602654,stop_loss,trailing_stop,15m
SHORT,0.8903,1.0,0.007039,,0.742,6.86574074074072,TREND,33.6032,0.0094,8.6758,31.5068,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.034599999999999964,,,BOS,False,,,0.9119,2025-04-02 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3501.1595931937827,350.11595931937825,70023.19186387565,350.11595931937825,OPUSDT,1,7.032407407407388,0.021600000000000064,7.2731481481481275,0.0,7.2731481481481275,0.8903,0.7332,0.9119,0,1497,2025-04-02 09:00:00,0.742,519.2219676706379,stop_loss,trailing_stop,
SHORT,0.8495,,0.007345,,0.742,1.7227564102564106,TREND,38.4713,0.0098,11.9621,27.0605,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.016100000000000003,,,BOS,False,,,0.9119,2025-04-02 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,3527.1206915773146,352.7120691577315,70542.41383154629,352.7120691577315,OPUSDT,5,1.9054487179487176,0.06240000000000001,2.0737179487179493,0.0,2.0737179487179493,0.8495,0.7201,0.9119,0,1498,2025-04-02 15:00:00,0.742,379.16547434456146,stop_loss,trailing_stop,
LONG,0.7413,2.0,0.006841,,0.7201,-1.0,TREND,31.3678,0.0091,30.6969,7.7525,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.00880000000000003,,,BOS,False,,0.7201,,2025-04-02 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3546.0789652945423,354.60789652945425,70921.57930589085,354.60789652945425,ADAUSDT,1,0.0,0.021199999999999997,0.0,3.2830188679245285,0.0,0.7413,0.6717,0.7201,0,1499,2025-04-02 20:00:00,0.7201,-75.17687406424429,stop_loss,SL,
SHORT,314.2,,4.253571,,298.1,1.1751824817518233,TREND,38.1214,5.6714,21.6625,27.7078,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.300000000000011,,,BOS,False,,,327.9,2025-04-03 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,25.856351252491486,354.23201215913303,70846.4024318266,354.23201215913303,BCHUSDT,1,0.6496350364963492,13.699999999999989,0.9489051094890519,0.0,0.9489051094890519,314.2,301.2,327.9,0,1500,2025-04-03 04:00:00,298.1,416.287255165112,stop_loss,trailing_stop,
SHORT,312.8,,4.055357,,298.1,0.9735099337748359,TREND,33.5393,5.4071,13.6063,29.0621,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.599999999999966,,,BOS,False,,,327.9,2025-04-03 05:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,23.59691711489797,356.31344843495856,71262.68968699171,356.31344843495856,BCHUSDT,1,0.6556291390728515,15.099999999999966,0.6821192052980155,0.0,0.6821192052980155,312.8,302.5,327.9,0,1501,2025-04-03 06:00:00,298.1,346.87468158899986,stop_loss,trailing_stop,
SHORT,11.361,1.0,0.2895,,11.593,-0.08016586040082906,TREND,30.3092,0.386,9.1784,42.9312,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.625,,,BOS,True,,,14.255,2025-04-03 11:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,247.44148019551042,716.0956436858072,71609.56436858072,716.0956436858072,HYPEUSDT,9,0.06530753282653769,2.894,0.10297166551485834,0.11057360055286748,0.10297166551485834,11.681,11.063,14.255,0,1503,2025-04-03 20:00:00,11.593,-57.40642340535825,stop_loss,trailing_stop,15m
SHORT,5.199,,0.064768,,5.03,0.43002544529262005,TREND,34.0533,0.0864,20.0165,36.6419,3.0,3_to_4,0.5,,True,,,0.06799999999999962,,,BOS,True,,,5.592,2025-04-03 11:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,911.0631599056076,358.0478218429036,71609.56436858072,358.0478218429036,APTUSDT,20,0.6361323155216289,0.3929999999999998,0.7048346055979651,0.0,0.7048346055979651,5.199,4.922,5.592,0,1502,2025-04-04 07:00:00,5.03,153.96967402404732,stop_loss,trailing_stop,
SHORT,0.6768,,0.006702,,0.6426,0.9855907780979811,TREND,38.8159,0.0089,12.7098,30.1359,3.0,3_to_4,0.5,,True,,,0.006900000000000017,,,BOS,True,,,0.7115,2025-04-04 11:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,3585.3063809599707,358.53063809599706,71706.12761919941,358.53063809599706,ADAUSDT,1,1.020172910662822,0.034700000000000064,1.3775216138328492,0.0,1.3775216138328492,0.6768,0.629,0.7115,0,1504,2025-04-04 12:00:00,0.6426,122.61747822883103,stop_loss,trailing_stop,
SHORT,12.554,,0.150696,,12.863,-0.16738894907908952,TREND,32.0579,0.2009,19.4454,32.3854,3.0,3_to_4,0.5,,True,,,0.13699999999999868,,,BOS,True,,,14.4,2025-04-04 11:45:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,194.22028065871996,358.53063809599706,71706.12761919941,358.53063809599706,LINKUSDT,4,0.0,1.846,0.0666305525460461,0.19989165763813638,0.0666305525460461,12.923,12.431,14.4,0,1505,2025-04-04 15:00:00,12.863,-60.014066723544325,stop_loss,trailing_stop,15m
SHORT,0.5279,3.0,0.007821,,0.5507,-0.4168190127970739,TREND,30.7,0.0104,6.9178,36.0274,3.0,3_to_4,0.5,,True,,,0.006700000000000039,,,BOS,True,,,0.5826,2025-04-04 11:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,3585.3063809599707,358.53063809599706,71706.12761919941,358.53063809599706,VIRTUALUSDT,6,0.0,0.05469999999999997,0.23583180987202979,0.553930530164534,0.23583180987202979,0.5582,0.515,0.5826,0,1506,2025-04-04 17:00:00,0.5507,-81.74498548588709,stop_loss,trailing_stop,15m
SHORT,1799.05,1.0,9.346071,,1583.94,9.000418410041803,TREND,36.2384,12.4614,17.3679,25.748,3.0,3_to_4,0.5,BEARISH_BOS,True,,,19.419999999999845,,,BOS,True,,,1822.95,2025-04-06 07:30:00,2.5,zone,full,NONE,False,zone,,BELOW,14.997277415317686,358.4349302260941,71686.98604521881,358.4349302260941,ETHUSDT,17,9.496234309623397,23.90000000000009,11.013389121338871,0.0,11.013389121338871,1799.05,1535.83,1822.95,0,1507,2025-04-07 00:00:00,1583.94,3226.064344808986,stop_loss,trailing_stop,15m
SHORT,2.819,2.0,0.029571,,2.34,2.6910112359550578,TREND,33.9337,0.0394,17.5725,26.6304,3.0,3_to_4,0.5,,True,,,0.04300000000000015,,,BOS,True,,,2.997,2025-04-08 06:00:00,2.5,momentum,full,NONE,False,momentum,5.0,ABOVE,2104.2991682592087,374.565251950139,74913.0503900278,374.565251950139,AXSUSDT,5,2.820224719101123,0.17799999999999994,2.853932584269664,0.0,2.853932584269664,2.819,2.311,2.997,0,1508,2025-04-08 11:00:00,2.34,1007.9593015961611,stop_loss,trailing_stop,
SHORT,0.3332,2.0,0.006027,,0.3,4.149999999999997,TREND,39.9909,0.008,20.1778,28.9778,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0023000000000000242,,,BOS,False,,,0.3381,2025-04-08 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3796.050484581198,379.60504845811977,75921.00969162396,379.60504845811977,AXLUSDT,15,5.399999999999997,0.008000000000000007,6.2999999999999945,0.0,6.2999999999999945,0.3332,0.2828,0.3412,0,1509,2025-04-09 10:00:00,0.3,126.0288760880958,stop_loss,trailing_stop,
LONG,0.041,,0.000771,,0.041,0.0,TREND,38.1223,0.001,34.6769,3.1967,3.0,3_to_4,0.5,,True,,,0.0007300000000000015,,,BOS,True,,0.0403,,2025-04-09 14:00:00,2.5,momentum,,NONE,False,momentum,2.0,ABOVE,3802.3519283856026,380.23519283856024,76047.03856771205,380.23519283856024,SIRENUSDT,1,0.0,0.0010000000000000009,0.9199999999999964,0.6900000000000025,0.9199999999999964,0.04192,0.04031,0.04,0,1510,2025-04-09 15:00:00,0.041,0.0,stop_loss,trailing_stop,
SHORT,0.0061,1.0,9.5e-05,,0.0065,-1.0,TREND,38.6026,0.0001,17.7665,28.934,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.00026700000000000074,,,BOS,False,,,0.0065,2025-04-10 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,3802.3519283856026,380.23519283856024,76047.03856771205,380.23519283856024,1000PEPEUSDT,1,0.0,0.0003999999999999993,0.0,1.272500000000002,0.0,0.006609,0.0061,0.0065,0,1511,2025-04-10 16:00:00,0.0065,-1.5209407713542384,stop_loss,SL,
LONG,13.483,,,14.140450000000001,13.0447,1.500000000000002,RANGE,22.9465,0.4383,20.8768,18.6278,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.2679999999999989,,,SWEEP,False,13.1847,,,2025-04-10 16:30:00,2.5,zone,,NONE,False,,,,867.5053345532821,380.22758813470347,76045.5176269407,380.22758813470347,HYPEUSDT,3,1.2685375313712053,0.4382999999999999,1.6427104722792585,0.4426192105863584,1.6427104722792585,14.203,13.289,13.0447,0,1512,2025-04-10 19:00:00,14.140450000000001,570.3413822020559,take_profit,TP,15m
LONG,256.27,,4.44,,255.21,-0.016719242902207797,TREND,39.797,5.92,28.4749,14.5512,3.0,3_to_4,0.5,,True,,,4.219999999999999,,,BOS,True,,192.87,,2025-04-12 03:45:00,2.5,momentum,,NONE,False,momentum,2.0,BELOW,6.0422601742226165,383.07929504571376,76615.85900914275,383.07929504571376,TAOUSDT,4,0.07160883280757133,63.39999999999998,0.0840694006309155,0.038958990536277154,0.0840694006309155,261.6,253.8,192.87,0,1513,2025-04-12 07:00:00,255.21,-6.404795784675816,stop_loss,trailing_stop,15m
