time,symbol,direction,signal_type,selected_tf,status,entry
2025-03-16 12:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2025-03-16 12:00:00,BTCUSDT,SHORT,BOS,30m,accepted,82346.6
2025-03-16 12:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2025-03-16 12:00:00,ETHUSDT,SHORT,BOS,30m,accepted,1872.58
2025-03-16 13:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2025-03-16 14:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2025-03-16 14:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.6975
2025-03-16 14:00:00,SUIUSDT,SHORT,BOS,30m,candidate,
2025-03-16 14:00:00,SUIUSDT,SHORT,BOS,30m,accepted,2.2147
2025-03-16 19:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2025-03-16 19:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-03-16 19:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2025-03-16 19:00:00,ETHUSDT,SHORT,BOS,30m,accepted,1894.94
2025-03-16 19:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2025-03-16 19:00:00,FILUSDT,SHORT,BOS,15m,accepted,2.86
2025-03-16 20:00:00,AVAXUSDT,SHORT,BOS,30m,candidate,
2025-03-16 20:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2025-03-18 08:00:00,ARCUSDT,SHORT,BOS,15m,candidate,
2025-03-18 08:00:00,ARCUSDT,SHORT,BOS,15m,accepted,0.04807
2025-03-18 08:00:00,PIPPINUSDT,SHORT,BOS,15m,candidate,
2025-03-18 08:00:00,PIPPINUSDT,SHORT,BOS,15m,accepted,0.01668
2025-03-20 15:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-03-20 15:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.41
2025-03-20 16:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-03-20 16:00:00,BCHUSDT,SHORT,BOS,30m,accepted,336.3
2025-03-21 23:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2025-03-21 23:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.7061
2025-03-23 06:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-03-23 06:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.4748
2025-03-23 21:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-03-23 21:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.5008
2025-03-24 05:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2025-03-24 06:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2025-03-24 10:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-03-24 10:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.569
2025-03-25 00:00:00,APTUSDT,LONG,BOS,30m,candidate,
2025-03-25 00:00:00,APTUSDT,LONG,BOS,30m,accepted,6.028
2025-03-25 11:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2025-03-25 12:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2025-03-25 13:00:00,AVAXUSDT,LONG,BOS,30m,candidate,
2025-03-25 19:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-03-25 19:00:00,BTCUSDT,LONG,BOS,30m,accepted,87752.7
2025-03-25 20:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-03-25 20:00:00,BTCUSDT,LONG,BOS,30m,accepted,88053.8
2025-03-26 07:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2025-03-26 07:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.4254
2025-03-26 11:00:00,APTUSDT,LONG,BOS,30m,candidate,
2025-03-26 11:00:00,APTUSDT,LONG,BOS,30m,accepted,5.999
2025-03-27 09:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2025-03-27 09:00:00,FILUSDT,SHORT,BOS,15m,accepted,3.051
2025-03-27 10:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-03-27 10:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2025-03-27 10:00:00,FILUSDT,SHORT,BOS,15m,accepted,3.038
2025-03-27 11:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-03-27 17:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-03-27 17:00:00,BCHUSDT,SHORT,BOS,30m,accepted,322.7
2025-03-27 18:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2025-03-27 18:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.4196
2025-03-27 19:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-03-27 19:00:00,BCHUSDT,SHORT,BOS,30m,accepted,323.8
2025-03-28 04:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2025-03-28 04:00:00,LTCUSDT,SHORT,BOS,30m,accepted,92.38
2025-03-28 05:00:00,PIPPINUSDT,SHORT,BOS,15m,candidate,
2025-03-28 05:00:00,PIPPINUSDT,SHORT,BOS,15m,accepted,0.01699
2025-03-28 10:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-03-28 10:00:00,BCHUSDT,SHORT,BOS,30m,accepted,311.3
2025-03-28 12:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-03-28 12:00:00,BCHUSDT,SHORT,BOS,30m,accepted,313.3
2025-03-29 02:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2025-03-29 05:00:00,PIPPINUSDT,SHORT,BOS,15m,candidate,
2025-03-29 05:00:00,PIPPINUSDT,SHORT,BOS,15m,accepted,0.016
2025-03-29 09:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-03-29 10:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-03-29 11:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-03-29 16:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2025-03-29 16:00:00,LTCUSDT,SHORT,BOS,30m,accepted,85.98
2025-03-29 17:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2025-03-29 17:00:00,LTCUSDT,SHORT,BOS,30m,accepted,85.36
2025-03-30 16:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2025-03-30 16:00:00,WIFUSDT,SHORT,BOS,30m,accepted,0.4342
2025-03-30 19:00:00,VIRTUALUSDT,SHORT,SWEEP,30m,candidate,
2025-03-30 19:00:00,VIRTUALUSDT,SHORT,SWEEP,30m,accepted,0.6221
2025-03-30 22:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-03-31 00:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2025-03-31 00:00:00,TAOUSDT,SHORT,BOS,30m,accepted,226.71
2025-03-31 02:00:00,LTCUSDT,SHORT,BOS,30m,candidate,
2025-03-31 02:00:00,LTCUSDT,SHORT,BOS,30m,accepted,85.97
2025-03-31 06:00:00,VIRTUALUSDT,SHORT,BOS,30m,candidate,
2025-03-31 06:00:00,VIRTUALUSDT,SHORT,BOS,30m,accepted,0.6013
2025-03-31 17:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-03-31 19:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-03-31 19:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2025-03-31 19:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.3563
2025-03-31 22:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2025-03-31 22:00:00,WIFUSDT,SHORT,BOS,30m,accepted,0.418
2025-04-02 02:00:00,PIPPINUSDT,SHORT,BOS,15m,candidate,
2025-04-02 02:00:00,PIPPINUSDT,SHORT,BOS,15m,accepted,0.01276
2025-04-02 05:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2025-04-02 05:00:00,WIFUSDT,SHORT,BOS,30m,accepted,0.4089
2025-04-02 06:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-04-02 08:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2025-04-02 10:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2025-04-02 11:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2025-04-02 11:00:00,DOTUSDT,SHORT,BOS,30m,accepted,4.0776
2025-04-02 19:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-04-02 19:00:00,BTCUSDT,LONG,BOS,30m,accepted,86252.7
2025-04-03 03:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-04-03 03:00:00,BCHUSDT,SHORT,BOS,30m,accepted,304.7
2025-04-03 05:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-04-03 05:00:00,BCHUSDT,SHORT,BOS,30m,accepted,305.3
2025-04-03 11:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2025-04-03 11:00:00,APTUSDT,SHORT,BOS,30m,accepted,5.136
2025-04-03 11:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-04-03 13:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-04-03 14:00:00,HYPEUSDT,SHORT,BOS,30m,candidate,
2025-04-03 14:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2025-04-03 14:00:00,SOLUSDT,SHORT,BOS,30m,candidate,
2025-04-04 00:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2025-04-04 00:00:00,APTUSDT,SHORT,BOS,30m,accepted,5.055
2025-04-04 11:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2025-04-04 11:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.6407
2025-04-04 11:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2025-04-04 11:00:00,BTCUSDT,SHORT,BOS,30m,accepted,82543.7
2025-04-04 11:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2025-04-04 11:00:00,VIRTUALUSDT,SHORT,BOS,30m,candidate,
2025-04-04 11:00:00,VIRTUALUSDT,SHORT,BOS,30m,accepted,0.5318
2025-04-06 04:00:00,ADAUSDT,SHORT,BOS,30m,candidate,
2025-04-06 04:00:00,ADAUSDT,SHORT,BOS,30m,accepted,0.6464
2025-04-06 07:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2025-04-06 07:00:00,ETHUSDT,SHORT,BOS,30m,accepted,1797.64
2025-04-06 07:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2025-04-06 08:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2025-04-06 08:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.3107
2025-04-06 14:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-04-06 16:00:00,AAVEUSDT,SHORT,BOS,30m,candidate,
2025-04-06 16:00:00,AAVEUSDT,SHORT,BOS,30m,accepted,143.94
2025-04-06 16:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-04-06 17:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2025-04-06 17:00:00,APTUSDT,SHORT,BOS,30m,accepted,4.564
2025-04-06 17:00:00,WIFUSDT,SHORT,BOS,30m,candidate,
2025-04-06 17:00:00,WIFUSDT,SHORT,BOS,30m,accepted,0.358
2025-04-06 19:00:00,PIPPINUSDT,SHORT,BOS,15m,candidate,
2025-04-06 19:00:00,PIPPINUSDT,SHORT,BOS,15m,accepted,0.01049
2025-04-08 06:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-04-08 16:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2025-04-08 16:00:00,TAOUSDT,SHORT,BOS,30m,accepted,206.31
2025-04-08 17:00:00,TAOUSDT,SHORT,BOS,30m,candidate,
2025-04-08 17:00:00,TAOUSDT,SHORT,BOS,30m,accepted,196.73
2025-04-08 19:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-04-08 20:00:00,ARCUSDT,SHORT,BOS,15m,candidate,
2025-04-08 20:00:00,ARCUSDT,SHORT,BOS,15m,accepted,0.03006
2025-04-08 20:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-04-08 20:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-04-08 21:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2025-04-08 21:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-04-08 22:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-04-08 22:00:00,DOTUSDT,SHORT,BOS,30m,candidate,
2025-04-08 22:00:00,DOTUSDT,SHORT,BOS,30m,accepted,3.4285
2025-04-08 22:00:00,HBARUSDT,SHORT,BOS,15m,candidate,
2025-04-08 22:00:00,NEARUSDT,SHORT,BOS,30m,candidate,
2025-04-08 22:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-04-09 01:00:00,VIRTUALUSDT,SHORT,BOS,30m,candidate,
2025-04-09 01:00:00,VIRTUALUSDT,SHORT,BOS,30m,accepted,0.435
2025-04-09 02:00:00,AXLUSDT,SHORT,BOS,1h,candidate,
2025-04-09 11:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-04-09 11:00:00,BCHUSDT,SHORT,BOS,30m,accepted,272.9
2025-04-09 11:00:00,BTCUSDT,SHORT,BOS,30m,candidate,
2025-04-09 11:00:00,BTCUSDT,SHORT,BOS,30m,accepted,77154.1
2025-04-09 11:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2025-04-09 11:00:00,ETHUSDT,SHORT,BOS,30m,accepted,1486.18
2025-04-09 12:00:00,BCHUSDT,SHORT,BOS,30m,candidate,
2025-04-09 12:00:00,BCHUSDT,SHORT,BOS,30m,accepted,268.9
2025-04-09 12:00:00,ETHUSDT,SHORT,BOS,30m,candidate,
2025-04-09 12:00:00,ETHUSDT,SHORT,BOS,30m,accepted,1454.61
2025-04-09 12:00:00,XRPUSDT,SHORT,BOS,30m,candidate,
2025-04-10 15:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-04-10 16:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-04-11 21:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-11 21:00:00,TAOUSDT,LONG,BOS,30m,accepted,256.85
2025-04-11 23:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-11 23:00:00,TAOUSDT,LONG,BOS,30m,accepted,247.68
2025-04-12 01:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-12 01:00:00,TAOUSDT,LONG,BOS,30m,accepted,252.37
2025-04-12 03:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-12 03:00:00,TAOUSDT,LONG,BOS,30m,accepted,255.02
2025-04-14 14:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2025-04-14 14:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.007477
2025-04-15 03:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-04-15 03:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.8889
2025-04-16 13:00:00,AXSUSDT,SHORT,BOS,1h,candidate,
2025-04-16 17:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2025-04-17 20:00:00,BCHUSDT,LONG,BOS,30m,candidate,
2025-04-17 20:00:00,BCHUSDT,LONG,BOS,30m,accepted,338.1
2025-04-19 13:00:00,HYPEUSDT,LONG,BOS,30m,candidate,
2025-04-19 22:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-19 22:00:00,TAOUSDT,LONG,BOS,30m,accepted,288.89
2025-04-19 23:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-19 23:00:00,TAOUSDT,LONG,BOS,30m,accepted,291.86
2025-04-21 00:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-04-21 00:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,0.8954
2025-04-21 01:00:00,XAUTUSDT,LONG,BOS,30m,candidate,
2025-04-21 02:00:00,XAUTUSDT,LONG,BOS,30m,candidate,
2025-04-21 17:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-04-21 18:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-04-22 08:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-22 08:00:00,TAOUSDT,LONG,BOS,30m,accepted,324.6
2025-04-22 11:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-22 11:00:00,TAOUSDT,LONG,BOS,30m,accepted,326.63
2025-04-22 14:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2025-04-22 14:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.008464
2025-04-22 14:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-22 15:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-22 16:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2025-04-22 16:00:00,WIFUSDT,LONG,BOS,30m,accepted,0.4722
2025-04-22 21:00:00,ARBUSDT,LONG,BOS,30m,candidate,
2025-04-23 00:00:00,PIPPINUSDT,LONG,BOS,15m,candidate,
2025-04-23 00:00:00,PIPPINUSDT,LONG,BOS,15m,accepted,0.01781
2025-04-23 18:00:00,ARBUSDT,LONG,BOS,30m,candidate,
2025-04-24 14:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2025-04-24 14:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.3435
2025-04-24 16:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-24 16:00:00,TAOUSDT,LONG,BOS,30m,accepted,353.29
2025-04-24 18:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-04-24 18:00:00,TAOUSDT,LONG,BOS,30m,accepted,349.17
2025-04-25 00:00:00,OPUSDT,LONG,BOS,1h,candidate,
2025-04-25 01:00:00,OPUSDT,LONG,BOS,1h,candidate,
2025-04-25 03:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2025-04-25 03:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-25 05:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-25 06:00:00,OPUSDT,LONG,BOS,1h,candidate,
2025-04-25 06:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2025-04-25 06:00:00,WIFUSDT,LONG,BOS,30m,accepted,0.5516
2025-04-25 07:00:00,APTUSDT,LONG,BOS,30m,candidate,
2025-04-25 07:00:00,APTUSDT,LONG,BOS,30m,accepted,5.592
2025-04-25 07:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2025-04-25 07:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.3717
2025-04-25 07:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2025-04-25 07:00:00,OPUSDT,LONG,BOS,1h,candidate,
2025-04-25 07:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-25 08:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-04-25 08:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-25 09:00:00,LINKUSDT,LONG,BOS,30m,candidate,
2025-04-25 09:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-04-25 10:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-04-25 18:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2025-04-25 18:00:00,ETHUSDT,LONG,BOS,30m,accepted,1785.03
2025-04-25 22:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-04-25 22:00:00,BTCUSDT,LONG,BOS,30m,accepted,94557.2
2025-04-26 02:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2025-04-26 02:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.009762
2025-04-26 02:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2025-04-26 15:00:00,SIRENUSDT,LONG,BOS,1h,candidate,
2025-04-27 03:00:00,SUIUSDT,LONG,BOS,30m,candidate,
2025-04-27 03:00:00,SUIUSDT,LONG,BOS,30m,accepted,3.5353
2025-04-27 22:00:00,FARTCOINUSDT,LONG,BOS,30m,candidate,
2025-04-27 22:00:00,FARTCOINUSDT,LONG,BOS,30m,accepted,1.084
2025-04-28 06:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2025-04-28 06:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.008888
2025-04-29 06:00:00,AXSUSDT,LONG,BOS,1h,candidate,
2025-04-29 07:00:00,AXSUSDT,LONG,BOS,1h,candidate,
2025-04-29 07:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-04-29 08:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-05-01 08:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-05-01 08:00:00,SOLUSDT,LONG,BOS,30m,candidate,
2025-05-01 09:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-05-01 10:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-05-01 11:00:00,HBARUSDT,LONG,BOS,15m,candidate,
2025-05-01 13:00:00,ARCUSDT,LONG,BOS,15m,candidate,
2025-05-01 13:00:00,ARCUSDT,LONG,BOS,15m,accepted,0.0658
2025-05-02 01:00:00,HYPEUSDT,LONG,BOS,30m,candidate,
2025-05-02 03:00:00,NEARUSDT,LONG,BOS,30m,candidate,
2025-05-02 14:00:00,VIRTUALUSDT,LONG,BOS,30m,candidate,
2025-05-02 14:00:00,VIRTUALUSDT,LONG,BOS,30m,accepted,1.8561
2025-05-03 02:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2025-05-03 02:00:00,AAVEUSDT,LONG,BOS,30m,accepted,173.29
2025-05-03 17:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-05-03 18:00:00,ARBUSDT,SHORT,BOS,30m,candidate,
2025-05-04 09:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2025-05-04 09:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.2895
2025-05-04 23:00:00,APTUSDT,SHORT,BOS,30m,candidate,
2025-05-04 23:00:00,APTUSDT,SHORT,BOS,30m,accepted,5.117
2025-05-05 08:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2025-05-05 08:00:00,AAVEUSDT,LONG,BOS,30m,accepted,180.02
2025-05-05 10:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2025-05-05 20:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2025-05-05 23:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-05-06 00:00:00,ENAUSDT,SHORT,BOS,30m,candidate,
2025-05-06 00:00:00,ENAUSDT,SHORT,BOS,30m,accepted,0.2621
2025-05-06 00:00:00,OPUSDT,SHORT,BOS,1h,candidate,
2025-05-06 00:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-05-06 09:00:00,DOGEUSDT,SHORT,BOS,15m,candidate,
2025-05-06 10:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2025-05-06 15:00:00,FILUSDT,SHORT,BOS,15m,candidate,
2025-05-06 15:00:00,FILUSDT,SHORT,BOS,15m,accepted,2.568
2025-05-06 16:00:00,UNIUSDT,SHORT,BOS,1h,candidate,
2025-05-06 21:00:00,LINKUSDT,SHORT,BOS,30m,candidate,
2025-05-07 06:00:00,ARCUSDT,SHORT,BOS,15m,candidate,
2025-05-07 06:00:00,ARCUSDT,SHORT,BOS,15m,accepted,0.05185
2025-05-07 06:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-07 06:00:00,BTCUSDT,LONG,BOS,30m,accepted,96344.6
2025-05-07 07:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-07 07:00:00,BTCUSDT,LONG,BOS,30m,accepted,96516.8
2025-05-07 08:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-07 08:00:00,BTCUSDT,LONG,BOS,30m,accepted,96942.3
2025-05-07 08:00:00,HYPEUSDT,LONG,BOS,30m,candidate,
2025-05-07 09:00:00,HYPEUSDT,LONG,BOS,30m,candidate,
2025-05-08 01:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-08 01:00:00,TAOUSDT,LONG,BOS,30m,accepted,369.09
2025-05-08 02:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-08 02:00:00,TAOUSDT,LONG,BOS,30m,accepted,377.26
2025-05-08 04:00:00,DOGEUSDT,LONG,BOS,15m,candidate,
2025-05-08 04:00:00,DOTUSDT,LONG,BOS,30m,candidate,
2025-05-08 04:00:00,DOTUSDT,LONG,BOS,30m,accepted,4.1668
2025-05-08 04:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2025-05-08 04:00:00,ETHUSDT,LONG,BOS,30m,accepted,1900.2
2025-05-08 05:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-08 05:00:00,TAOUSDT,LONG,BOS,30m,accepted,394.75
2025-05-08 08:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-08 08:00:00,BTCUSDT,LONG,BOS,30m,accepted,99218.0
2025-05-08 09:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-08 09:00:00,BTCUSDT,LONG,BOS,30m,accepted,99635.0
2025-05-08 15:00:00,HYPEUSDT,LONG,BOS,30m,candidate,
2025-05-09 23:00:00,ARCUSDT,LONG,BOS,15m,candidate,
2025-05-09 23:00:00,ARCUSDT,LONG,BOS,15m,accepted,0.07954
2025-05-10 08:00:00,AAVEUSDT,LONG,BOS,30m,candidate,
2025-05-10 08:00:00,AAVEUSDT,LONG,BOS,30m,accepted,218.28
2025-05-10 08:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-10 08:00:00,TAOUSDT,LONG,BOS,30m,accepted,449.57
2025-05-10 12:00:00,AXLUSDT,LONG,BOS,1h,candidate,
2025-05-10 21:00:00,ENAUSDT,LONG,BOS,30m,candidate,
2025-05-10 21:00:00,ENAUSDT,LONG,BOS,30m,accepted,0.3895
2025-05-10 22:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-10 22:00:00,TAOUSDT,LONG,BOS,30m,accepted,458.99
2025-05-11 04:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2025-05-11 04:00:00,WIFUSDT,LONG,BOS,30m,accepted,0.9032
2025-05-12 01:00:00,1000PEPEUSDT,LONG,BOS,30m,candidate,
2025-05-12 01:00:00,1000PEPEUSDT,LONG,BOS,30m,accepted,0.014109
2025-05-12 07:00:00,SUIUSDT,LONG,BOS,30m,candidate,
2025-05-12 07:00:00,SUIUSDT,LONG,BOS,30m,accepted,4.1706
2025-05-12 09:00:00,SIRENUSDT,LONG,BOS,1h,candidate,
2025-05-12 10:00:00,SIRENUSDT,LONG,BOS,1h,candidate,
2025-05-12 12:00:00,TAOUSDT,LONG,BOS,30m,candidate,
2025-05-12 12:00:00,TAOUSDT,LONG,BOS,30m,accepted,455.83
2025-05-13 09:00:00,WIFUSDT,LONG,BOS,30m,candidate,
2025-05-13 09:00:00,WIFUSDT,LONG,BOS,30m,accepted,1.1425
2025-05-13 10:00:00,BTCUSDT,LONG,BOS,30m,candidate,
2025-05-13 10:00:00,BTCUSDT,LONG,BOS,30m,accepted,103405.3
2025-05-13 12:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2025-05-13 12:00:00,ETHUSDT,LONG,BOS,30m,accepted,2512.73
2025-05-13 16:00:00,APTUSDT,LONG,BOS,30m,candidate,
2025-05-13 16:00:00,APTUSDT,LONG,BOS,30m,accepted,5.842
2025-05-13 16:00:00,ARBUSDT,LONG,BOS,30m,candidate,
2025-05-13 16:00:00,ETHUSDT,LONG,BOS,30m,candidate,
2025-05-13 16:00:00,ETHUSDT,LONG,BOS,30m,accepted,2564.7
2025-05-13 17:00:00,APTUSDT,LONG,BOS,30m,candidate,
2025-05-13 17:00:00,APTUSDT,LONG,BOS,30m,accepted,6.08
2025-05-13 17:00:00,ENAUSDT,LONG,BOS,30m,candidate,
