direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
LONG,1.9033,1.9604,1.8652,1.498687664041992,RANGE,14.3686,0.0326,17.1053,27.6316,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.04489999999999994,,,SWEEP,False,1.8652,,,2026-01-06 18:00:00,1,,,,45.34193897671023,18.136775590684092,APTUSDT,3,1.7506561679790011,0.03810000000000002,2.0341207349081327,0.18110236220472184,2.0341207349081327,1.9808,1.8964,1.8652,2026-01-06 21:00:00,1.9604,2.589024715570151,take_profit,TP,
LONG,0.2149,0.2213,0.2106,1.4883720930232538,RANGE,20.6351,0.0035,14.0244,27.2358,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.004500000000000004,,,SWEEP,False,0.2106,,,2026-01-06 18:00:00,1,,,,45.34193897671023,18.136775590684092,ARBUSDT,3,1.697674418604652,0.004299999999999998,2.069767441860464,0.11627906976744201,2.069767441860464,0.2238,0.2144,0.2106,2026-01-06 21:00:00,0.2213,0.290188409450945,take_profit,TP,
LONG,0.0792,0.0813,0.0779,1.6153846153845965,RANGE,19.4892,0.0014,25.5275,31.6521,4.0,,False,SWEEP_LOW,,0.001570000000000002,,,SWEEP,False,0.0779,,,2026-01-06 18:00:00,1,,,,45.34193897671023,16.323098031615686,AXLUSDT,3,2.0615384615384373,0.0013000000000000095,2.238461538461519,0.0,2.238461538461519,0.08211,0.0792,0.0779,2026-01-06 21:00:00,0.0813,0.09521807185109107,take_profit,TP,
LONG,0.2455,0.253,0.2405,1.5,RANGE,17.3953,0.005,19.8571,26.0,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.005600000000000022,,,SWEEP,False,0.2405,,,2026-01-06 18:00:00,1,,,,45.34193897671023,18.136775590684092,ENAUSDT,3,1.3600000000000045,0.0050000000000000044,2.2399999999999958,0.2799999999999967,2.2399999999999958,0.2567,0.2441,0.2405,2026-01-06 21:00:00,0.253,0.340064542325327,take_profit,TP,
LONG,13.631,13.922,13.437,1.4999999999999953,RANGE,22.9179,0.194,22.2386,23.4904,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.22399999999999842,,,SWEEP,False,13.453,,,2026-01-06 18:30:00,1,,,,45.34193897671023,18.136775590684092,LINKUSDT,3,1.731958762886592,0.19400000000000084,2.2371134020618424,0.103092783505152,2.2371134020618424,14.065,13.611,13.437,2026-01-06 21:00:00,13.922,13.194504242222694,take_profit,TP,15m
LONG,0.3193,0.3289,0.3129,1.5000000000000173,RANGE,21.703,0.0055,15.4345,28.0156,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.006699999999999984,,,SWEEP,False,0.3129,,,2026-01-06 18:00:00,1,,,,45.34193897671023,18.136775590684092,OPUSDT,3,1.8593750000000147,0.006399999999999961,2.1562500000000187,0.14062499999999403,2.1562500000000187,0.3331,0.3184,0.3129,2026-01-06 21:00:00,0.3289,0.4352826141764206,take_profit,TP,
LONG,0.0024,0.002525,0.002275,1.0000000000000036,RANGE,14.1055,0.0001,17.3145,25.0883,5.0,BEARISH_BOS,False,SWEEP_LOW,,5.799999999999989e-05,,,SWEEP,False,0.0023,,,2026-01-06 18:45:00,1,,,,45.34193897671023,18.136775590684092,PUMPFUNUSDT,3,0.8480000000000038,0.00012499999999999968,1.056000000000004,0.25599999999999995,1.056000000000004,0.002532,0.002368,0.002275,2026-01-06 21:00:00,0.002525,0.005667742372088784,take_profit,TP,15m
LONG,0.1263,0.1305,0.1236,-1.0,RANGE,17.7289,0.0023,19.3221,39.3095,5.0,BEARISH_BOS,False,SWEEP_LOW,,0.0026499999999999996,,,SWEEP,False,0.1236,,,2026-01-06 18:00:00,1,,,,45.34193897671023,18.136775590684092,HBARUSDT,20,0.9888888888888931,0.002699999999999994,1.3555555555555572,1.329629629629631,1.3555555555555572,0.12996,0.12271,0.1236,2026-01-07 14:00:00,0.1236,-0.12242323523711736,stop_loss,SL,
LONG,82.47,84.9441,80.8206,-1.0,RANGE,15.4764,0.915,14.3638,25.1366,5.0,BEARISH_BOS,False,SWEEP_LOW,,1.4200000000000017,,,SWEEP,False,80.8206,,,2026-01-06 18:00:00,1,,,,10.995983746019215,18.136775590684092,LTCUSDT,36,0.8730447435431052,1.6494,1.0064265793621903,1.1579968473384241,1.0064265793621903,84.13,80.56,80.8206,2026-01-08 06:00:00,80.8206,-18.136775590684092,stop_loss,SL,
LONG,0.146,0.1499,0.1434,-1.0,RANGE,18.9231,0.0021,23.9334,21.436,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.003049999999999997,,,SWEEP,False,0.1434,,,2026-01-07 15:00:00,1,,,,46.210973914622606,16.63595060926414,DOGEUSDT,15,0.5961538461538466,0.002599999999999991,0.930769230769236,1.4307692307692361,0.930769230769236,0.14842,0.14228,0.1434,2026-01-08 06:00:00,0.1434,-0.12014853217801837,stop_loss,SL,
LONG,2.1347,2.17865,2.1054,-1.0,RANGE,17.8658,0.0293,19.508,25.2557,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.042300000000000004,,,SWEEP,False,2.1054,,,2026-01-07 15:45:00,1,,,,46.210973914622606,16.63595060926414,DOTUSDT,15,0.5494880546074992,0.029300000000000104,1.2627986348122795,1.4266211604095458,1.2627986348122795,2.1717,2.0929,2.1054,2026-01-08 06:00:00,2.1054,-1.3539815356984473,stop_loss,SL,15m
LONG,0.9425,0.9708,0.9236,-1.0,RANGE,21.9825,0.0137,18.3758,33.8365,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.02410000000000001,,,SWEEP,False,0.9236,,,2026-01-07 15:00:00,1,,,,46.210973914622606,16.63595060926414,AXSUSDT,16,0.7883597883597885,0.018900000000000028,1.1111111111111105,1.1481481481481493,1.1111111111111105,0.9635,0.9208,0.9236,2026-01-08 07:00:00,0.9236,-0.8733874069863685,stop_loss,SL,
SHORT,1.5056,,1.5035,0.09170305676855886,TREND,36.2459,0.0224,14.3903,20.6304,3.5,BEARISH_BOS,False,,,0.045399999999999885,,,BOS,False,,,1.5285,2026-01-08 06:30:00,1,zone,,BELOW,45.23042863169457,15.378345734776156,FILUSDT,15,1.8078602620087445,0.02289999999999992,2.4148471615720664,0.06550218340611624,2.4148471615720664,1.5071,1.4503,1.5285,2026-01-08 21:00:00,1.5035,0.09498390012655818,stop_loss,trailing_stop,15m
SHORT,1.8222,,1.8378,-0.21369863013698723,TREND,39.8016,0.023,7.4697,23.6228,3.5,BEARISH_BOS,False,,,0.039000000000000146,,,BOS,False,,,1.8952,2026-01-08 06:00:00,1,zone,,BELOW,45.23042863169457,15.378345734776156,APTUSDT,16,0.5178082191780833,0.07299999999999995,0.772602739726028,0.46575342465753494,0.772602739726028,1.8562,1.7658,1.8952,2026-01-08 22:00:00,1.8378,-0.7055946866544379,stop_loss,trailing_stop,
LONG,0.0786,,0.07554,-0.8742857142857156,TREND,32.0801,0.0009,38.5103,9.1125,5.0,BULLISH_BOS,True,,,0.002579999999999999,,,BOS,True,,0.0751,,2026-01-09 06:00:00,1,zone,,ABOVE,45.15622872201886,18.062491488807545,AXLUSDT,8,0.0,0.003500000000000003,0.06000000000000048,1.1371428571428555,0.06000000000000048,0.07881,0.07462,0.0751,2026-01-09 14:00:00,0.07554,-0.13817805988937804,stop_loss,trailing_stop,
SHORT,0.1396,,0.14358,-0.995000000000002,TREND,39.0031,0.0014,12.5644,23.7899,4.0,BEARISH_BOS,True,,,0.0033100000000000074,,,BOS,True,,,0.1436,2026-01-09 08:00:00,1,zone,,BELOW,45.15622872201886,16.25624233992679,DOGEUSDT,7,0.19500000000000056,0.0040000000000000036,0.36499999999999694,1.2225000000000004,0.36499999999999694,0.14449,0.13814,0.1436,2026-01-09 15:00:00,0.14358,-0.17972179031363558,stop_loss,trailing_stop,
LONG,0.3941,0.40985000000000005,0.3836,1.5000000000000027,RANGE,15.2364,0.0105,17.3025,21.8665,3.0,,False,SWEEP_LOW,,0.018299999999999983,,,SWEEP,False,0.3836,,,2026-01-09 14:45:00,1,,,,45.14931981902439,14.447782342087805,FARTCOINUSDT,1,1.6761904761904751,0.01050000000000001,2.552380952380949,0.14285714285714285,2.552380952380949,0.4209,0.3926,0.3836,2026-01-09 15:00:00,0.40985000000000005,0.711101787149636,take_profit,TP,15m
LONG,13.702,13.9378,13.5448,1.5,RANGE,22.8184,0.1572,23.5802,23.2167,4.0,,False,SWEEP_LOW,,0.565999999999999,,,SWEEP,False,13.623,,,2026-01-09 15:00:00,1,,,,45.1758888188662,16.263319974791834,AVAXUSDT,2,2.8753180661577686,0.15719999999999956,3.2760814249363994,0.0,3.2760814249363994,14.217,13.702,13.5448,2026-01-09 17:00:00,13.9378,10.65247458348862,take_profit,TP,15m
LONG,0.2098,0.2176,0.2046,-1.0,RANGE,15.9147,0.0024,19.5783,20.1807,4.0,,False,SWEEP_LOW,,0.007500000000000007,,,SWEEP,False,0.2046,,,2026-01-09 15:00:00,1,,,,45.1758888188662,16.263319974791834,ARBUSDT,12,0.42307692307692596,0.005199999999999982,0.7307692307692382,1.0192307692307725,0.7307692307692382,0.2136,0.2045,0.2046,2026-01-10 03:00:00,0.2046,-0.23491462185810344,stop_loss,SL,
LONG,0.3757,0.38275,0.371,-1.0,RANGE,18.1697,0.0047,10.9256,19.2716,3.0,,False,SWEEP_LOW,,0.006400000000000017,,,SWEEP,False,0.372,,,2026-01-11 20:30:00,1,,,,45.69676681694772,14.62296538142327,WIFUSDT,2,0.7234042553191548,0.004699999999999982,0.851063829787238,1.0638297872340476,0.851063829787238,0.3797,0.3707,0.371,2026-01-11 22:00:00,0.371,-0.21477480403965346,stop_loss,SL,15m
LONG,1.7986,1.8307,1.7772,-1.0,RANGE,16.9879,0.0167,14.463,23.4489,3.0,,False,SWEEP_LOW,,0.029100000000000126,,,SWEEP,False,1.7772,,,2026-01-11 20:00:00,1,,,,45.69676681694772,14.62296538142327,SUIUSDT,3,0.0,0.021400000000000086,0.15887850467289982,1.7196261682242895,0.15887850467289982,1.802,1.7618,1.7772,2026-01-11 23:00:00,1.7772,-0.9779108098826852,stop_loss,SL,
LONG,136.75,142.87,132.67,1.4999999999999964,RANGE,20.6432,1.8429,15.1163,28.9922,3.0,,False,SWEEP_LOW,,2.6899999999999977,,,SWEEP,False,132.67,,,2026-01-09 18:00:00,1,,,,3.5849813763169007,14.626724015373,SOLUSDT,57,1.3970588235294048,4.0800000000000125,1.8553921568627378,0.46078431372548767,1.8553921568627378,144.32,134.87,132.67,2026-01-12 03:00:00,142.87,21.94008602305945,take_profit,TP,
SHORT,0.0058,,0.006019,-0.7299999999999995,TREND,30.4099,0.0001,12.6426,26.4259,3.5,BEARISH_BOS,False,,,0.0001299999999999999,,,BOS,False,,,0.0061,2026-01-11 20:00:00,1,zone,,BELOW,45.69676681694772,15.536900717762226,1000PEPEUSDT,9,0.2433333333333303,0.0003000000000000008,0.37333333333332985,0.8199999999999997,0.37333333333332985,0.006046,0.005688,0.0061,2026-01-12 05:00:00,0.006019,-0.01000759193291157,stop_loss,trailing_stop,
LONG,168.99,,165.22,-1.0,TREND,37.3889,2.39,24.5965,12.373,3.0,,True,,,2.6100000000000136,,,BOS,True,,165.22,,2026-01-12 03:00:00,1,momentum,9.0,ABOVE,3.966823285933534,14.954923787969463,AAVEUSDT,5,0.2838196286472123,3.7700000000000102,0.43766578249336147,1.3527851458885964,0.43766578249336147,170.64,163.89,165.22,2026-01-12 08:00:00,165.22,-14.954923787969463,stop_loss,SL,
SHORT,0.1184,0.1159,0.12,1.5625000000000109,RANGE,18.162,0.0016,17.1479,15.9668,4.0,,False,SWEEP_HIGH,,0.00205000000000001,,,SWEEP,False,0.12,,,2026-01-12 03:00:00,1,,,,46.73413683740458,16.824289261465648,HBARUSDT,5,1.6312500000000105,0.0015999999999999903,2.0812500000000123,0.8187499999999998,2.0812500000000123,0.11971,0.11507,0.12,2026-01-12 08:00:00,0.1159,0.11683534209351154,take_profit,TP,
LONG,0.0023,0.002485,0.002235,2.846153846153846,RANGE,19.4224,0.0001,21.3496,19.3584,3.0,,False,SWEEP_LOW,,4.40000000000002e-05,,,SWEEP,False,0.0023,,,2026-01-12 13:45:00,1,,,,45.99173203551413,14.71735425136452,PUMPFUNUSDT,2,2.846153846153846,6.499999999999995e-05,2.907692307692309,0.0,2.907692307692309,0.002489,0.0023,0.002235,2026-01-12 15:00:00,0.002485,0.008508470426570106,take_profit,TP,15m
SHORT,0.0775,,0.07866,-0.9666666666666567,TREND,35.672,0.0006,11.0312,26.0192,4.0,,True,,,0.0008399999999999935,,,BOS,True,,,0.0787,2026-01-12 08:00:00,1,momentum,12.0,BELOW,45.99173203551413,16.557023532785088,SIRENUSDT,10,0.23333333333333411,0.0012000000000000066,0.5333333333333318,1.0166666666666602,0.5333333333333318,0.07872,0.07686,0.0787,2026-01-12 18:00:00,0.07866,-0.053350409161196134,stop_loss,trailing_stop,
SHORT,13.051,,13.151,-0.36363636363636187,TREND,32.6185,0.1333,12.1115,32.851,5.0,BEARISH_BOS,True,,,0.11899999999999977,,,BOS,True,,,13.326,2026-01-12 21:30:00,1,zone,,BELOW,45.9894899385774,18.395795975430957,LINKUSDT,7,0.0036363636363616163,0.27500000000000036,0.10181818181818339,0.49818181818181917,0.10181818181818339,13.188,13.023,13.326,2026-01-13 04:00:00,13.151,-4.598948993857723,stop_loss,trailing_stop,15m
SHORT,0.368,,0.3802,-1.0,TREND,36.4657,0.0106,7.9919,24.3788,3.5,,False,SWEEP_LOW,,0.020799999999999985,,,BOS,False,,,0.3802,2026-01-12 21:30:00,1,momentum,25.0,BELOW,45.9894899385774,15.636426579116316,FARTCOINUSDT,8,0.29508196721311436,0.012199999999999989,0.6229508196721314,1.2131147540983602,0.6229508196721314,0.3828,0.3604,0.3802,2026-01-13 05:00:00,0.3802,-0.5610717772506437,stop_loss,SL,15m
SHORT,1.7628,,1.8072,-1.0,TREND,30.9427,0.0249,12.439,32.2321,3.5,BEARISH_BOS,False,,,0.035700000000000065,,,BOS,False,,,1.8072,2026-01-12 21:00:00,1,zone,,BELOW,45.9894899385774,15.636426579116316,SUIUSDT,8,0.13288288288288327,0.044399999999999995,0.23423423423423348,1.018018018018021,0.23423423423423348,1.808,1.7524,1.8072,2026-01-13 05:00:00,1.8072,-2.041933353272836,stop_loss,SL,
LONG,138.71,141.3468,136.9521,1.4999715569713772,RANGE,13.7111,1.7579,17.5538,27.0215,3.0,,False,SWEEP_LOW,,1.9199999999999875,,,SWEEP,False,136.9521,,,2026-01-12 21:00:00,1,,,,8.3717144208116,14.716636780344766,SOLUSDT,11,1.6098754195346572,1.7579000000000065,1.7748449854940516,0.5461061493827888,1.7748449854940516,141.83,137.75,136.9521,2026-01-13 08:00:00,141.3468,22.074536584795975,take_profit,TP,
SHORT,0.9936,,1.0118,-0.3520309477756295,TREND,32.6292,0.0185,13.8384,21.724,5.0,BEARISH_BOS,True,,,0.01970000000000005,,,BOS,True,,,1.0453,2026-01-12 21:00:00,1,zone,,BELOW,45.9894899385774,18.395795975430957,VIRTUALUSDT,16,0.9767891682785325,0.05169999999999986,0.9787234042553236,0.6731141199226313,0.9787234042553236,1.0284,0.943,1.0453,2026-01-13 13:00:00,1.0118,-0.8370087168821084,stop_loss,trailing_stop,
LONG,1.0244,,0.9992,-1.0,TREND,33.3395,0.0181,30.9665,19.5266,3.5,BULLISH_BOS,False,,,0.041999999999999926,,,BOS,False,,0.9992,,2026-01-13 13:00:00,1,zone,,ABOVE,46.691268625754034,15.875031332756372,VIRTUALUSDT,2,0.34920634920634597,0.0252,1.1428571428571404,1.1349206349206333,1.1428571428571404,1.0532,0.9958,0.9992,2026-01-13 15:00:00,0.9992,-1.1766199693690016,stop_loss,SL,
LONG,171.59,,176.1,0.5687263556115999,TREND,34.6463,1.8093,32.5701,5.8824,3.5,BULLISH_BOS,False,,,2.4899999999999807,,,BOS,False,,163.66,,2026-01-13 08:00:00,1,zone,,ABOVE,2.003689846272806,15.889260480943367,AAVEUSDT,26,0.8991172761664551,7.930000000000007,1.068095838587641,0.34804539722572364,1.068095838587641,180.06,168.83,163.66,2026-01-14 10:00:00,176.1,9.036641206690337,stop_loss,trailing_stop,
LONG,0.4059,,0.4177,0.7564102564102584,TREND,33.3495,0.0047,37.3494,3.6145,3.5,BULLISH_BOS,False,,,0.010699999999999987,,,BOS,False,,0.3903,,2026-01-13 15:00:00,1,zone,,ABOVE,46.63243762728558,15.8550287932771,ADAUSDT,19,1.2756410256410273,0.015600000000000003,1.3525641025641029,0.07692307692307555,1.3525641025641029,0.427,0.4047,0.3903,2026-01-14 10:00:00,0.4177,0.5502627640019714,stop_loss,trailing_stop,
LONG,143.44,,143.8,0.16822429906542802,TREND,32.7638,1.3857,30.4124,8.6598,3.5,BULLISH_BOS,False,,,2.5700000000000216,,,BOS,False,,141.3,,2026-01-13 15:00:00,1,zone,,ABOVE,7.408891959475327,15.8550287932771,SOLUSDT,20,1.6308411214953418,2.1399999999999864,2.574766355140199,0.5,2.574766355140199,148.95,142.37,141.3,2026-01-14 11:00:00,143.8,2.667201105411219,stop_loss,trailing_stop,
LONG,0.1198,,0.1225,0.6279069767441849,TREND,31.8148,0.0013,33.0895,4.108,3.5,BULLISH_BOS,False,,,0.002669999999999992,,,BOS,False,,0.1156,,2026-01-13 15:00:00,1,zone,,ABOVE,46.63243762728558,15.8550287932771,HBARUSDT,27,1.7116279069767428,0.004299999999999998,2.11860465116279,0.24186046511627898,2.11860465116279,0.12891,0.11876,0.1155,2026-01-14 18:00:00,0.1225,0.1259075815936708,stop_loss,trailing_stop,
LONG,1.6001,,1.5561,-1.0,TREND,33.6673,0.0188,27.6426,15.1331,3.5,BULLISH_BOS,False,,,0.03730000000000011,,,BOS,False,,1.5561,,2026-01-14 14:30:00,1,zone,,ABOVE,47.245142881090764,16.06334857957086,FILUSDT,4,0.43636363636363334,0.04400000000000004,1.0704545454545427,1.0909090909090908,1.0704545454545427,1.6472,1.5521,1.5561,2026-01-14 18:00:00,1.5561,-2.0787862867679956,stop_loss,SL,15m
LONG,0.1458,0.1489,0.1437,-1.0,RANGE,14.7453,0.0021,18.3259,22.804,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.0020100000000000118,,,SWEEP,False,0.1437,,,2026-01-15 00:00:00,1,,,,47.14749894583204,16.973099620499536,DOGEUSDT,2,0.0,0.0021000000000000185,0.3238095238095144,1.142857142857139,0.3238095238095144,0.14648,0.1434,0.1437,2026-01-15 02:00:00,0.1437,-0.09900974778624816,stop_loss,SL,
LONG,0.4055,0.41915000000000013,0.3964,-1.0,RANGE,15.8199,0.0091,12.5,26.1719,3.0,,False,SWEEP_LOW,,0.008500000000000008,,,SWEEP,False,0.3964,,,2026-01-15 00:45:00,1,,,,47.14749894583204,15.087199662666253,WIFUSDT,3,0.0,0.009100000000000052,0.3956043956043925,1.8901098901098845,0.3956043956043925,0.4091,0.3883,0.3964,2026-01-15 03:00:00,0.3964,-0.42904224040707406,stop_loss,SL,15m
LONG,143.41,145.885,141.76,1.4999999999999913,RANGE,10.72,1.65,16.7965,22.381,4.0,BEARISH_BOS,False,SWEEP_LOW,,1.509999999999991,,,SWEEP,False,141.76,,,2026-01-15 03:00:00,1,,,,10.280966475583028,16.963594684712056,SOLUSDT,6,1.2848484848484831,1.6500000000000057,1.545454545454547,0.12727272727273164,1.545454545454547,145.96,143.2,141.76,2026-01-15 09:00:00,145.885,25.445392027067935,take_profit,TP,
SHORT,76.58,,72.58,0.9174311926605506,TREND,32.2791,1.1421,16.9481,26.2664,3.5,BEARISH_BOS,False,,,1.8599999999999994,,,BOS,False,,,80.94,2026-01-14 22:00:00,1,zone,,BELOW,3.6766398260511233,16.030149641582895,LTCUSDT,34,1.1192660550458706,4.359999999999999,1.6766055045871566,0.14908256880734078,1.6766055045871566,77.23,69.27,80.94,2026-01-16 08:00:00,72.58,14.706559304204493,stop_loss,trailing_stop,
SHORT,0.154,,0.14519,0.9788888888888863,TREND,36.4615,0.0033,17.8142,31.3661,5.0,BEARISH_BOS,True,,,0.01013,,,BOS,True,,,0.163,2026-01-15 15:15:00,1,zone,,BELOW,48.39336594777578,19.357346379110307,XPLUSDT,17,1.5088888888888885,0.009000000000000008,1.5944444444444432,0.0,1.5944444444444432,0.154,0.13965,0.163,2026-01-16 08:00:00,0.14519,0.42634555399990387,stop_loss,trailing_stop,15m
LONG,173.72,,169.89,-1.0,TREND,38.6052,1.4764,19.2066,8.1277,4.0,BULLISH_BOS,True,,,1.4799999999999898,,,BOS,True,,169.89,,2026-01-16 08:00:00,1,zone,,ABOVE,4.619844393902585,17.694004028646958,AAVEUSDT,7,0.0,3.8300000000000125,0.0443864229764979,1.4438642297650086,0.0443864229764979,173.89,168.19,169.89,2026-01-16 15:00:00,169.89,-17.694004028646958,stop_loss,SL,
SHORT,2.0775,,2.1357,-0.7499999999999986,TREND,30.3183,0.0224,17.6564,32.3436,3.5,BEARISH_BOS,False,,,0.06630000000000003,,,BOS,False,,,2.1551,2026-01-16 15:30:00,1,zone,,BELOW,48.26531098925364,16.41020573634624,DOTUSDT,14,0.0914948453608291,0.07759999999999989,0.31829896907216754,0.7822164948453587,0.31829896907216754,2.1382,2.0528,2.1551,2026-01-17 05:00:00,2.1357,-2.8090410995745527,stop_loss,trailing_stop,15m
SHORT,0.2207,0.2179,0.2226,1.4736842105263257,RANGE,20.0045,0.0019,24.4275,18.7023,3.0,,False,SWEEP_HIGH,,0.0040999999999999925,,,SWEEP,False,0.2226,,,2026-01-17 16:00:00,1,,,,48.12485893427492,15.399954858967973,ENAUSDT,6,1.0526315789473777,0.001899999999999985,1.842105263157911,0.8421052631578962,1.842105263157911,0.2223,0.2172,0.2226,2026-01-17 22:00:00,0.2179,0.13474960501596964,take_profit,TP,
LONG,0.0788,,0.07766,-0.3454545454545422,TREND,30.7936,0.0009,35.9907,11.9969,3.5,BULLISH_BOS,False,,,0.0015200000000000075,,,BOS,False,,0.0755,,2026-01-17 19:00:00,1,zone,,ABOVE,48.12485893427492,16.362452037653473,AXLUSDT,6,0.2909090909090919,0.0032999999999999974,0.3666666666666678,0.6484848484848457,0.3666666666666678,0.08001,0.07666,0.0755,2026-01-18 01:00:00,0.07766,-0.05486233918507284,stop_loss,trailing_stop,
SHORT,0.0764,,0.07694,-0.7714285714285629,TREND,31.4107,0.0007,6.875,29.5833,3.5,BEARISH_BOS,False,,,0.0004899999999999904,,,BOS,False,,,0.0769,2026-01-18 06:00:00,1,zone,,BELOW,48.12885329756646,16.363810121172598,SIRENUSDT,5,0.7285714285714172,0.0007000000000000062,1.0142857142857087,1.2857142857142716,1.0142857142857087,0.0773,0.07569,0.0771,2026-01-18 11:00:00,0.07694,-0.02598958078068583,stop_loss,trailing_stop,
LONG,25.873,,25.72,-0.2286995515695099,TREND,34.903,0.2265,23.5257,15.0741,5.0,BULLISH_BOS,True,,,0.2789999999999999,,,BOS,True,,25.204,,2026-01-18 06:30:00,1,zone,,ABOVE,28.776593899890237,19.251541319026582,HYPEUSDT,6,0.2286995515695046,0.6690000000000005,0.35724962630791784,0.31838565022421644,0.35724962630791784,26.112,25.66,25.204,2026-01-18 12:00:00,25.72,-4.402818866683271,stop_loss,trailing_stop,15m
LONG,0.0523,,0.0523,0.0,TREND,37.3796,0.0013,37.2742,7.3892,3.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0032099999999999976,,,BOS,False,,0.0503,,2026-01-18 11:45:00,1,zone,,ABOVE,48.127553818527424,16.363368298299324,ARCUSDT,13,1.9299999999999995,0.0020000000000000018,2.42,2.8999999999999972,2.42,0.05714,0.0465,0.0503,2026-01-19 00:00:00,0.0523,0.0,stop_loss,trailing_stop,15m
SHORT,0.9166,,0.8059999999999997,7.0,TREND,34.3983,0.0098,13.1924,27.4781,3.5,BEARISH_BOS,False,,,0.012299999999999978,,,BOS,False,,,0.9324,2026-01-18 12:00:00,1,zone,,BELOW,47.907412875193266,16.28852037756571,VIRTUALUSDT,12,5.303797468354417,0.015800000000000036,9.31012658227846,0.8101265822784813,9.31012658227846,0.9294,0.7695,0.9324,2026-01-19 00:00:00,0.8059999999999997,5.298559863996387,stop_loss,trailing_stop,
LONG,0.0664,,0.08027,1.9814285714285707,TREND,35.588,0.0026,19.4196,10.8817,4.5,BULLISH_BOS,False,SWEEP_HIGH,,0.002009999999999998,,,BOS,False,,0.0594,,2026-01-19 23:00:00,1,zone,,ABOVE,48.172340868393086,18.30548952998937,ARCUSDT,25,2.451428571428571,0.006999999999999999,3.152857142857142,0.35428571428571376,3.152857142857142,0.08847,0.06392,0.0594,2026-01-21 00:00:00,0.08027,0.6681503678446118,stop_loss,trailing_stop,15m
SHORT,3199.5,,2976.1199999999985,9.0,TREND,33.5227,14.5607,16.7476,26.8482,4.5,BEARISH_BOS,False,SWEEP_LOW,,29.41000000000031,,,BOS,False,,,3224.32,2026-01-19 22:30:00,1,zone,,BELOW,0.7375297957288174,18.30548952998937,ETHUSDT,29,10.506043513295669,24.820000000000164,11.817082997582524,0.0,11.817082997582524,3199.5,2906.2,3224.32,2026-01-21 03:00:00,2976.1199999999985,164.7494057699043,stop_loss,trailing_stop,15m
SHORT,126.89,,128.15,-1.0,TREND,35.6305,1.0714,18.6667,30.4,3.5,BEARISH_BOS,False,,,1.1400000000000006,,,BOS,False,,,128.15,2026-01-21 11:00:00,1,zone,,BELOW,15.230709801266112,19.19069434959538,SOLUSDT,3,0.0,1.2600000000000051,0.6269841269841294,2.2222222222222108,0.6269841269841294,129.69,126.1,128.15,2026-01-21 14:00:00,128.15,-19.19069434959538,stop_loss,SL,
SHORT,89246.0,,90099.6,-1.0,TREND,35.3644,611.1214,20.0276,29.0333,3.5,BEARISH_BOS,False,,,705.0,,,BOS,False,,,90099.6,2026-01-21 11:30:00,1,zone,,BELOW,0.02248206929427747,19.19069434959538,BTCUSDT,4,0.7341846298031781,853.6000000000058,1.2895970009372018,1.5185098406747755,1.2895970009372018,90542.2,88145.2,90099.6,2026-01-21 15:00:00,90099.6,-19.19069434959538,stop_loss,SL,15m
SHORT,0.0026,0.0025000000000000005,0.002600001,-1.0,RANGE,17.8484,0.0,27.6471,11.7647,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.00012300000000000028,,,SWEEP,False,0.0026,,,2026-01-21 14:45:00,1,,,,55.483683957800764,19.974126224808277,PUMPFUNUSDT,1,100.0,9.99999999907325e-10,56000.00000518986,9000.000000834401,56000.00000518986,0.002609,0.002544,0.002600001,2026-01-21 15:00:00,0.002600001,-5.5483683952658813e-08,stop_loss,SL,15m
SHORT,1.5867,1.523,1.6292,1.4988235294117676,RANGE,18.6825,0.0203,26.8851,16.6314,3.0,,False,SWEEP_HIGH,,0.04949999999999988,,,SWEEP,False,1.6292,,,2026-01-21 14:00:00,1,,,,55.483683957800764,17.754778866496242,APTUSDT,2,1.6682352941176468,0.04249999999999998,1.79294117647059,0.3764705882352946,1.79294117647059,1.6027,1.5105,1.6292,2026-01-21 16:00:00,1.523,3.534310668111914,take_profit,TP,
