direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position
LONG,114314.7,,118483.8,,TREND,35.8365,557.0357,23.9161,16.9943,4,BOS,True,2025-09-30 19:00:00,0.0008272895119765526,1.313653016067563,BTCUSDT,44,3.4958750551042423,1587.8999999999942,2025-10-02 15:00:00,118483.8,3.44905270438145,stop_loss,ABOVE
LONG,0.4521,,0.4438,,TREND,36.8961,0.0055,21.1964,14.9545,4,BOS,True,2025-10-02 18:00:00,45.705065733278985,0.9232423278122353,ARBUSDT,12,0.14356435643564427,0.020199999999999996,2025-10-03 06:00:00,0.4438,-0.37935204558621693,stop_loss,ABOVE
LONG,3.0896,,3.012,,TREND,38.2532,0.0314,27.0184,7.6871,4,BOS,True,2025-10-02 19:00:00,6.393644929447609,0.9232423278122353,XRPUSDT,18,0.0,0.14440000000000008,2025-10-03 13:00:00,3.012,-0.49614684652513374,stop_loss,ABOVE
LONG,119.99,,119.01,,TREND,35.551,1.0493,25.4595,12.7978,3,BOS,True,2025-10-03 15:00:00,0.3778141385911237,1.624600795941831,LTCUSDT,13,0.7604651162790727,4.299999999999997,2025-10-04 04:00:00,119.01,-0.3702578558192974,stop_loss,ABOVE
LONG,0.4376,0.4604,0.4364,18.25,RANGE,20.3359,0.0042,12.1784,33.1046,3,SWEEP,False,2025-10-04 08:00:00,856.4444854269851,1.027733382512364,ARBUSDT,1,0.0,0.0011999999999999789,2025-10-04 09:00:00,0.4364,-1.027733382512364,stop_loss,
SHORT,0.5811,,0.6193,,TREND,30.5606,0.0078,9.4718,32.1494,4,BOS,True,2025-10-04 15:00:00,31.15289501177069,1.1900405894496406,ENAUSDT,13,0.0,0.03820000000000001,2025-10-05 04:00:00,0.6193,-1.1900405894496406,stop_loss,BELOW
LONG,4.3057,,4.1636,,TREND,31.2242,0.0352,32.0146,6.7762,4,BOS,True,2025-10-05 05:00:00,12.042609417407277,1.7112547982135755,DOTUSDT,12,0.35679099225897204,0.14210000000000012,2025-10-05 17:00:00,4.1636,-1.7112547982135755,stop_loss,ABOVE
LONG,2.375,,2.347,,TREND,35.4642,0.0181,37.7953,5.1181,4,BOS,True,2025-10-05 05:00:00,16.251232651600915,1.3163498447796735,FILUSDT,12,0.35802469135802384,0.08099999999999996,2025-10-05 17:00:00,2.347,-0.45503451424482605,stop_loss,ABOVE
LONG,0.8724,,0.8345,,TREND,36.4239,0.0074,38.4541,4.058,4,BOS,True,2025-10-05 05:00:00,24.04535945406349,0.9113191233090047,ADAUSDT,14,0.14511873350923668,0.037899999999999934,2025-10-05 19:00:00,0.8345,-0.9113191233090047,stop_loss,ABOVE
LONG,3.008,,2.939,,TREND,34.4112,0.0391,31.9343,11.3139,4,BOS,True,2025-10-05 03:00:00,10.01717667886902,1.322267321610712,NEARUSDT,21,1.1363636363636347,0.13200000000000012,2025-10-06 00:00:00,2.939,-0.691185190841962,stop_loss,ABOVE
LONG,0.2625,,0.2505,,TREND,31.5787,0.0025,42.567,8.7447,4,BOS,True,2025-10-05 04:00:00,130.63013726821185,1.7112547982135755,DOGEUSDT,21,0.10916030534351044,0.0131,2025-10-06 01:00:00,0.2505,-1.5675616472185436,stop_loss,ABOVE
LONG,0.7474,,0.7555,,TREND,36.4682,0.0089,26.9447,10.2646,4,BOS,True,2025-10-06 12:00:00,31.221983226533336,0.8929487202788521,OPUSDT,13,0.5489510489510514,0.02859999999999996,2025-10-07 01:00:00,0.7555,0.2528980641349199,stop_loss,ABOVE
LONG,0.7914,,0.798,,TREND,39.0378,0.0118,23.4262,11.1985,5,BOS,True,2025-10-06 13:00:00,23.875634232054875,0.8929487202788521,WIFUSDT,15,0.47860962566845006,0.03739999999999999,2025-10-07 04:00:00,0.798,0.15757918593156336,stop_loss,ABOVE
LONG,0.3133,,0.3044,,TREND,30.3797,0.0043,44.3163,6.5898,4,BOS,True,2025-10-06 14:00:00,65.95643956605156,1.1608333363625076,AXLUSDT,24,0.7727272727272726,0.017600000000000005,2025-10-07 14:00:00,0.3044,-0.5870123121378601,stop_loss,ABOVE
SHORT,0.0097,,0.009394,,TREND,38.4589,0.0001,12.289,34.4937,4,BOS,True,2025-10-07 14:00:00,2230.8524958191824,0.8923409983276714,1000PEPEUSDT,21,0.9625000000000015,0.0003999999999999993,2025-10-08 11:00:00,0.009394,0.6826408637206715,stop_loss,BELOW
SHORT,2.9082,,2.8777,,TREND,34.259,0.0227,11.6961,31.5574,4,BOS,True,2025-10-07 14:00:00,15.699598021734632,1.2889369975844143,XRPUSDT,21,0.7685749086479888,0.08210000000000006,2025-10-08 11:00:00,2.8777,0.4788377396629058,stop_loss,BELOW
SHORT,225.2,,222.56,,TREND,34.9162,2.3936,9.3405,33.0946,4,BOS,True,2025-10-07 14:00:00,0.2026630499346559,1.2889369975844143,SOLUSDT,23,1.1022012578616314,6.360000000000014,2025-10-08 13:00:00,222.56,0.5350304518274888,stop_loss,BELOW
LONG,226.81,,227.29,,TREND,39.3794,2.4007,25.9149,8.2416,4,BOS,True,2025-10-08 17:00:00,0.1104773961562406,0.8981812307502355,SOLUSDT,8,0.29397293972939575,8.129999999999995,2025-10-09 01:00:00,227.29,0.053029150154994355,stop_loss,ABOVE
LONG,2.408,,2.286,,TREND,32.4379,0.0252,46.4589,4.2493,4,BOS,True,2025-10-08 17:00:00,12.401358496469744,1.6865847555198867,FILUSDT,14,0.0,0.13600000000000012,2025-10-09 07:00:00,2.286,-1.5129657365693072,stop_loss,ABOVE
LONG,2.21,,2.122,,TREND,32.487,0.0226,34.3849,7.2555,4,BOS,True,2025-10-08 17:00:00,18.950390511459407,1.6865847555198867,AXSUSDT,15,0.0,0.08899999999999997,2025-10-09 08:00:00,2.122,-1.6676343650084293,stop_loss,ABOVE
SHORT,0.213,,0.21519,,TREND,30.6565,0.0024,17.8687,26.494,4,BOS,True,2025-10-09 02:00:00,126.94270855212343,1.1678729186795374,HBARUSDT,10,0.3358695652173888,0.009200000000000014,2025-10-09 12:00:00,0.21519,-0.27800453172915,stop_loss,BELOW
SHORT,4.0734,,4.078,,TREND,35.9207,0.0432,20.7176,29.2493,4,BOS,True,2025-10-09 02:00:00,7.7982967326358255,1.297636576310597,DOTUSDT,20,0.6141826923076962,0.16639999999999944,2025-10-09 22:00:00,4.078,-0.03587216497012431,stop_loss,BELOW
SHORT,2.8288,,2.8172,,TREND,33.5752,0.0219,21.5169,32.487,4,BOS,True,2025-10-09 02:00:00,17.701233464887483,1.686927549203776,XRPUSDT,25,0.5477439664218264,0.09529999999999994,2025-10-10 03:00:00,2.8172,0.20533430819269577,stop_loss,BELOW
LONG,2.359,,2.286,,TREND,37.2845,0.0287,40.5473,1.7413,3,BOS,True,2025-10-10 06:00:00,14.851522094905366,1.084161112928091,FILUSDT,9,0.6575342465753434,0.07299999999999995,2025-10-10 15:00:00,2.286,-1.084161112928091,stop_loss,ABOVE
LONG,2.989,,2.967,,TREND,30.3636,0.0369,30.7544,3.8685,4,BOS,True,2025-10-10 04:00:00,6.336006504125208,1.1531531837507873,NEARUSDT,15,1.0494505494505513,0.18199999999999994,2025-10-10 19:00:00,2.967,-0.1393921430907533,stop_loss,ABOVE
SHORT,0.0088,,0.007087,,TREND,38.0662,0.0001,9.7341,35.5243,4,BOS,True,2025-10-10 15:00:00,1472.18114324379,0.8833086859462738,1000PEPEUSDT,17,3.8700000000000014,0.0005999999999999998,2025-10-11 08:00:00,0.007087,2.521846298376613,stop_loss,BELOW
SHORT,26.978,,22.828,,TREND,36.937,0.3517,9.078,37.8148,4,BOS,True,2025-10-10 15:00:00,0.588088339511501,0.8833086859462738,AVAXUSDT,17,4.187749667110524,1.501999999999999,2025-10-11 08:00:00,22.828,2.4405666089727305,stop_loss,BELOW
SHORT,2.099,,1.641,,TREND,38.5361,0.0369,9.4961,34.1085,4,BOS,True,2025-10-10 15:00:00,7.123457144728033,0.8833086859462738,AXSUSDT,17,5.411290322580662,0.12399999999999967,2025-10-11 08:00:00,1.641,3.2625433722854407,stop_loss,BELOW
SHORT,0.2801,,0.1959,,TREND,30.1122,0.0047,15.7975,35.5828,4,BOS,True,2025-10-10 15:00:00,67.5471348076564,1.148301291730156,AXLUSDT,36,5.864705882352956,0.01699999999999996,2025-10-12 03:00:00,0.1959,5.687468750804671,stop_loss,BELOW
SHORT,3692.85,,3762.04,,TREND,39.7308,51.5257,12.8244,34.6249,3,BOS,True,2025-10-11 20:00:00,0.006910453094321778,1.1136195161499551,ETHUSDT,7,0.0,161.1500000000001,2025-10-12 03:00:00,3762.04,-0.4781342495961242,stop_loss,BELOW
SHORT,1.76,1.673,1.7952,2.47,RANGE,21.706,0.0334,20.5567,14.7752,3,SWEEP,False,2025-10-13 13:00:00,29.51858488356563,1.0390541879015072,AXSUSDT,4,0.9090909090909125,0.0351999999999999,2025-10-13 17:00:00,1.7952,-1.0390541879015072,stop_loss,
SHORT,19.731,18.713,20.1256,2.58,RANGE,19.9158,0.387,17.5711,11.3511,4,SWEEP,False,2025-10-13 15:00:00,2.1544228196824484,0.8501352446466875,LINKUSDT,5,0.3649265078560644,0.39459999999999695,2025-10-13 20:00:00,20.1256,-0.8501352446466875,stop_loss,
SHORT,0.1932,0.1823,0.1971,2.82,RANGE,19.398,0.0034,18.8691,12.6853,5,SWEEP,False,2025-10-13 21:00:00,216.45751229081117,0.8441842979341607,HBARUSDT,9,3.323076923076934,0.003899999999999987,2025-10-14 06:00:00,0.1823,2.3593868839698464,take_profit,
SHORT,110556.3,,113499.9,,TREND,39.9585,794.6857,0.0,51.9235,4,BOS,True,2025-10-14 10:00:00,0.00030169374347086057,0.9306950292332561,BTCUSDT,12,0.0,3084.899999999994,2025-10-14 22:00:00,113499.9,-0.8880657032808226,stop_loss,BELOW
SHORT,256.6,237.84,257.629,18.23,RANGE,14.3147,3.43,18.4715,20.4706,3,SWEEP,False,2025-10-15 07:00:00,1.0082073810805179,1.0374453951318492,AAVEUSDT,1,0.0,1.0289999999999964,2025-10-15 08:00:00,257.629,-1.0374453951318492,stop_loss,
SHORT,17.171,,16.69,,TREND,37.6885,0.3915,6.9878,37.037,4,BOS,True,2025-10-16 20:00:00,0.6394923579771421,0.9240664572769706,LINKUSDT,20,0.8975778546712793,1.4450000000000003,2025-10-17 16:00:00,16.69,0.30759582418700415,stop_loss,BELOW
SHORT,0.7098,,0.7505,,TREND,38.9234,0.021,8.339,32.7774,4,BOS,True,2025-10-17 07:00:00,12.190850359854496,0.9240664572769706,VIRTUALUSDT,9,0.13984168865435284,0.07579999999999998,2025-10-17 16:00:00,0.7505,-0.4961676096460775,stop_loss,BELOW
SHORT,0.1692,,0.16448,,TREND,37.5974,0.0038,7.2337,37.5926,4,BOS,True,2025-10-16 20:00:00,58.11738725012395,0.9240664572769706,HBARUSDT,24,0.7037735849056591,0.015899999999999997,2025-10-17 20:00:00,0.16448,0.27431406782058515,stop_loss,BELOW
SHORT,1.57,1.535,1.585,2.33,RANGE,15.1528,0.0162,19.3833,15.4185,2,SWEEP,False,2025-10-19 09:00:00,62.65341443319333,0.9398012164978938,AXSUSDT,1,0.0,0.014999999999999902,2025-10-19 10:00:00,1.585,-0.9398012164978938,stop_loss,
SHORT,1.527,1.476,1.5575,1.67,RANGE,15.1052,0.0195,29.304,16.4835,4,SWEEP,False,2025-10-19 13:00:00,27.634777738233797,0.8428607210161362,FILUSDT,14,0.36065573770491244,0.030500000000000194,2025-10-20 03:00:00,1.5575,-0.8428607210161362,stop_loss,
SHORT,0.3183,0.3046,0.3247,2.15,RANGE,17.6738,0.0045,25.3165,14.557,4,SWEEP,False,2025-10-19 13:00:00,131.6969876587721,0.8428607210161362,ARBUSDT,17,0.7187500000000119,0.006399999999999961,2025-10-20 06:00:00,0.3247,-0.8428607210161363,stop_loss,
SHORT,3.25,3.121,3.2621,10.67,RANGE,11.5259,0.0403,21.6312,23.4043,4,SWEEP,False,2025-10-20 03:00:00,69.43848840867108,0.8402057097449354,APTUSDT,3,0.0,0.012100000000000222,2025-10-20 06:00:00,3.2621,-0.8402057097449355,stop_loss,
LONG,0.6729,,0.6653,,TREND,36.7541,0.0077,27.7932,21.8837,4,BOS,True,2025-10-20 06:00:00,26.836201622829776,0.9124308551762133,ADAUSDT,5,0.0,0.03400000000000003,2025-10-20 11:00:00,0.6653,-0.20395513233350768,stop_loss,ABOVE
LONG,111251.4,,110537.8,,TREND,37.8792,742.2429,39.7232,17.2749,4,BOS,True,2025-10-20 06:00:00,0.0002353020747288893,0.9124308551762133,BTCUSDT,10,0.0,3877.699999999997,2025-10-20 16:00:00,110537.8,-0.16791156052653333,stop_loss,ABOVE
LONG,234.02,,227.39,,TREND,33.189,2.9143,35.7598,16.0539,4,BOS,True,2025-10-20 06:00:00,0.10466355428275301,1.7133423836086672,AAVEUSDT,19,0.0,16.370000000000005,2025-10-21 01:00:00,227.39,-0.6939193648946549,stop_loss,ABOVE
LONG,18.631,,18.592,,TREND,36.4863,0.2816,46.7783,15.8295,4,BOS,True,2025-10-20 06:00:00,0.5329619481169471,0.9124308551762133,LINKUSDT,20,0.2196261682242998,1.7119999999999997,2025-10-21 02:00:00,18.592,-0.020785515976561725,stop_loss,ABOVE
SHORT,1.607,1.535,1.6391,2.24,RANGE,19.2442,0.0205,27.5261,12.5436,4,SWEEP,False,2025-10-19 13:00:00,26.257343333836005,0.8428607210161362,AXSUSDT,39,2.3676012461059197,0.03210000000000002,2025-10-21 04:00:00,1.535,1.890528720036194,take_profit,
SHORT,223.87,,221.4,,TREND,31.3878,2.52,11.0828,32.3129,4,BOS,True,2025-10-21 02:00:00,0.2524139812593457,1.7063185133131746,AAVEUSDT,8,0.7470414201183458,6.759999999999991,2025-10-21 10:00:00,221.4,0.6234625337105837,stop_loss,BELOW
SHORT,3.176,,3.161,,TREND,32.54,0.0405,8.1129,33.3333,4,BOS,True,2025-10-21 02:00:00,15.799245493640557,1.7063185133131746,APTUSDT,8,0.5462962962962996,0.10799999999999965,2025-10-21 10:00:00,3.161,0.23698868240461032,stop_loss,BELOW
SHORT,109472.2,,111238.6,,TREND,33.225,730.8714,7.9709,27.4926,5,BOS,True,2025-10-21 02:00:00,0.0009659864771926892,1.7063185133131746,BTCUSDT,12,1.1194519927536144,1766.4000000000087,2025-10-21 14:00:00,111238.6,-1.7063185133131746,stop_loss,BELOW
SHORT,1.553,,1.579,,TREND,35.731,0.0181,9.8814,33.2016,4,BOS,True,2025-10-21 02:00:00,17.500702700647956,1.312552702548596,FILUSDT,12,0.45333333333333403,0.07499999999999996,2025-10-21 14:00:00,1.579,-0.45501827021684726,stop_loss,BELOW
SHORT,20.098,,20.622,,TREND,32.9584,0.2119,7.1116,29.2888,4,BOS,True,2025-10-21 01:00:00,3.2565894581771437,1.7064528760848263,AVAXUSDT,14,1.1717557251908324,0.5240000000000009,2025-10-21 15:00:00,20.622,-1.7064528760848263,stop_loss,BELOW
LONG,0.2137,,0.2016,,TREND,30.5255,0.0037,42.607,18.2879,4,BOS,True,2025-10-21 15:00:00,97.21482889081045,1.1762994295788065,AXLUSDT,7,0.0,0.0121,2025-10-21 22:00:00,0.2016,-1.1762994295788065,stop_loss,ABOVE
SHORT,2.9731,,2.9439,,TREND,39.5408,0.0382,3.1951,39.7608,4,BOS,True,2025-10-22 06:00:00,17.09290899951233,0.9007963042742954,DOTUSDT,24,2.0607210626186063,0.05269999999999975,2025-10-23 06:00:00,2.9439,0.49911294278575813,stop_loss,BELOW
SHORT,2.191,,2.171,,TREND,37.0552,0.0319,7.1749,33.1839,4,BOS,True,2025-10-22 06:00:00,5.206915053608642,0.9007963042742954,NEARUSDT,24,0.35260115606936376,0.17300000000000004,2025-10-23 06:00:00,2.171,0.10413830107217294,stop_loss,BELOW
SHORT,1.534,,1.554,,TREND,37.6064,0.0235,5.1672,38.9058,4,BOS,True,2025-10-22 06:00:00,7.699113711746115,0.9007963042742954,FILUSDT,28,0.43589743589743535,0.11699999999999999,2025-10-23 10:00:00,1.554,-0.15398227423492244,stop_loss,BELOW
SHORT,0.3053,,0.3123,,TREND,39.0837,0.0045,2.2082,43.3754,4,BOS,True,2025-10-22 06:00:00,93.83294836190579,0.9007963042742954,ARBUSDT,31,1.0,0.009599999999999997,2025-10-23 13:00:00,0.3123,-0.6568306385333411,stop_loss,BELOW
LONG,94.84,,95.05,,TREND,37.9158,0.8286,23.1897,12.5,3,BOS,True,2025-10-24 01:00:00,0.5500499725288771,1.1000999450577542,LTCUSDT,13,0.7749999999999986,2.0,2025-10-24 14:00:00,95.05,0.11551049423106076,stop_loss,ABOVE
LONG,505.3,,501.3,,TREND,30.9504,4.7286,45.6193,7.5529,4,BOS,True,2025-10-24 12:00:00,0.04270460967875151,1.170106305197793,BCHUSDT,22,0.1532846715328461,27.400000000000034,2025-10-25 10:00:00,501.3,-0.17081843871500604,stop_loss,ABOVE
SHORT,17.764,,18.241,,TREND,31.2291,0.1116,15.739,27.4472,4,BOS,True,2025-10-26 02:00:00,3.5425493240508095,1.6897960275722372,LINKUSDT,9,0.07547169811320291,0.4770000000000003,2025-10-26 11:00:00,18.241,-1.6897960275722372,stop_loss,BELOW
LONG,3.438,,3.558,,TREND,38.0179,0.0274,41.6667,7.0313,4,BOS,True,2025-10-26 10:00:00,5.624321097688654,0.8998913756301854,APTUSDT,21,1.0749999999999973,0.16000000000000014,2025-10-27 07:00:00,3.558,0.6749185317226366,stop_loss,ABOVE
LONG,0.1761,,0.17663,,TREND,35.931,0.0013,32.7712,9.9494,3,BOS,True,2025-10-26 10:00:00,299.7541735735303,1.5886971199397102,HBARUSDT,27,1.4433962264150928,0.005299999999999999,2025-10-27 13:00:00,0.17663,0.15886971199397187,stop_loss,ABOVE
LONG,6.311,,6.509,,TREND,37.297,0.0446,31.68,14.4,4,BOS,True,2025-10-26 09:00:00,5.388571111558003,0.8998913756301854,UNIUSDT,37,3.0359281437125762,0.16699999999999982,2025-10-27 22:00:00,6.509,1.0669370800884868,stop_loss,ABOVE
LONG,0.39,0.4307,0.3872,14.61,RANGE,10.748,0.0093,26.1538,32.4615,4,SWEEP,False,2025-10-28 05:00:00,294.3194443570128,0.8240944441996431,FARTCOINUSDT,14,8.71428571428563,0.0028000000000000247,2025-10-28 19:00:00,0.3872,-0.8240944441996431,stop_loss,
LONG,4093.36,4233.02,4011.4928,1.71,RANGE,17.9063,42.2343,16.5658,28.4975,3,SWEEP,False,2025-10-28 02:00:00,0.012303175666331245,1.007226542910675,ETHUSDT,18,0.7728369847753419,81.86720000000014,2025-10-28 20:00:00,4011.4928,-1.007226542910675,stop_loss,
LONG,564.8,,551.8,,TREND,33.1668,5.9786,22.4612,13.9785,4,BOS,True,2025-10-28 13:00:00,0.13008919440580083,1.6911595272754107,BCHUSDT,8,0.0,13.0,2025-10-28 21:00:00,551.8,-1.6911595272754107,stop_loss,ABOVE
SHORT,0.319,,0.3172,,TREND,36.5701,0.0053,9.3243,26.3514,4,BOS,True,2025-10-28 19:00:00,61.491818808788345,0.89778055460831,ARBUSDT,9,0.5000000000000019,0.014600000000000002,2025-10-29 04:00:00,0.3172,0.11068527385582048,stop_loss,BELOW
SHORT,2.5416,,2.5104,,TREND,36.8186,0.0409,9.4165,27.7778,4,BOS,True,2025-10-28 19:00:00,7.861475959792536,0.89778055460831,SUIUSDT,15,0.5236427320490361,0.1142000000000003,2025-10-29 10:00:00,2.5104,0.24527804994552455,stop_loss,BELOW
SHORT,111453.8,,110966.7,,TREND,37.648,556.3357,15.2837,29.1897,4,BOS,True,2025-10-29 15:00:00,0.00041494112690228593,0.8897167643038802,BTCUSDT,16,1.3787426546031185,2144.199999999997,2025-10-30 07:00:00,110966.7,0.2021178229141059,stop_loss,BELOW
SHORT,185.61,,186.8,,TREND,38.4806,3.0893,10.4046,40.2543,4,BOS,True,2025-10-30 13:00:00,0.08472050950611444,0.890412554909262,SOLUSDT,15,0.6384395813510955,10.509999999999991,2025-10-31 04:00:00,186.8,-0.100817406312276,stop_loss,BELOW
SHORT,1.536,,1.517,,TREND,32.1071,0.0351,6.721,39.5112,4,BOS,True,2025-10-30 04:00:00,23.204032896196857,1.6706903685261751,FILUSDT,34,1.7916666666666652,0.07200000000000006,2025-10-31 14:00:00,1.517,0.4408766250277433,stop_loss,BELOW
LONG,1.445,,1.3558,,TREND,39.8476,0.0439,41.2176,3.2232,4,BOS,True,2025-10-31 09:00:00,4.461481157834747,0.890065490988032,VIRTUALUSDT,7,0.0,0.1995,2025-10-31 16:00:00,1.3558,-0.39796411927886016,stop_loss,ABOVE
SHORT,0.2994,0.2849,0.3007,11.2,RANGE,14.2819,0.0043,24.5033,24.5033,4,SWEEP,False,2025-11-01 03:00:00,626.5955275036093,0.8145741857547067,ARBUSDT,4,2.4615384615384026,0.0013000000000000234,2025-11-01 07:00:00,0.3007,-0.8145741857547067,stop_loss,
SHORT,0.5196,0.4949,0.5222,9.39,RANGE,15.8842,0.0088,27.7687,21.5798,3,SWEEP,False,2025-11-01 03:00:00,382.9194890299835,0.995590671477975,WIFUSDT,4,2.499999999999936,0.0026000000000000467,2025-11-01 07:00:00,0.5222,-0.995590671477975,stop_loss,
SHORT,533.5,,558.1,,TREND,33.351,8.9357,10.9512,41.3269,4,BOS,True,2025-10-30 13:00:00,0.038614247313232083,1.6719969086629476,BCHUSDT,44,0.09237875288683613,43.299999999999955,2025-11-01 09:00:00,558.1,-0.9499104839055101,stop_loss,BELOW
SHORT,2.157,2.067,2.1639,13.08,RANGE,13.3454,0.0229,28.6604,12.1495,3,SWEEP,False,2025-11-01 08:00:00,143.27848359096268,0.9886215367776291,NEARUSDT,3,3.188405797101528,0.006899999999999906,2025-11-01 11:00:00,2.1639,-0.9886215367776291,stop_loss,
LONG,1.5592,,1.6519,,TREND,30.1665,0.048,37.6434,15.0156,4,BOS,True,2025-11-01 01:00:00,5.27473647436552,1.1572771824757941,VIRTUALUSDT,14,1.2894257064721986,0.21939999999999982,2025-11-01 15:00:00,1.6519,0.48896807117368374,stop_loss,ABOVE
SHORT,18.261,,18.837,,TREND,30.7065,0.1953,14.85,29.5172,4,BOS,True,2025-11-02 14:00:00,1.983835210301077,1.1426890811334214,AVAXUSDT,9,0.20659722222222165,0.5760000000000005,2025-11-02 23:00:00,18.837,-1.1426890811334214,stop_loss,BELOW
SHORT,0.0064,,0.005789,,TREND,38.5652,0.0001,15.404,35.6902,4,BOS,True,2025-11-03 02:00:00,2916.8596457002036,0.8750578937100608,1000PEPEUSDT,36,2.980000000000003,0.0002999999999999999,2025-11-04 14:00:00,0.005789,1.7822012435228256,stop_loss,BELOW
SHORT,1.404,,1.239,,TREND,31.1638,0.0222,13.5048,38.9068,4,BOS,True,2025-11-03 02:00:00,24.896428289057265,1.643164267077781,AXSUSDT,36,2.9090909090909056,0.06600000000000006,2025-11-04 14:00:00,1.239,4.107910667694444,stop_loss,BELOW
SHORT,16.837,,15.252,,TREND,32.0571,0.2459,15.0741,32.5588,4,BOS,True,2025-11-03 02:00:00,2.0136816998502245,1.643164267077781,LINKUSDT,36,2.7107843137254934,0.815999999999999,2025-11-04 14:00:00,15.252,3.191685494262604,stop_loss,BELOW
SHORT,0.1911,,0.1702,,TREND,31.3608,0.0024,9.883,30.2339,4,BOS,True,2025-11-02 19:00:00,375.12520340238456,1.6505508949704977,HBARUSDT,55,6.1136363636363384,0.004400000000000015,2025-11-05 02:00:00,0.1702,7.8401167511098375,stop_loss,BELOW
SHORT,0.0284,,0.0312,,TREND,33.658,0.0015,15.4722,21.3574,4,BOS,True,2025-11-05 09:00:00,625.9113395230421,1.752551750664516,PIPPINUSDT,2,0.04642857142857207,0.002799999999999997,2025-11-05 11:00:00,0.0312,-1.752551750664516,stop_loss,BELOW
LONG,1.4229,,1.3543,,TREND,39.5141,0.0399,29.4654,8.2603,3,BOS,True,2025-11-05 19:00:00,6.520945314996195,1.1333402957463383,VIRTUALUSDT,6,0.0,0.17379999999999995,2025-11-06 01:00:00,1.3543,-0.4473368486087389,stop_loss,ABOVE
SHORT,1.2674,,1.2169,,TREND,36.9884,0.0392,13.0451,28.5167,5,BOS,True,2025-11-06 09:00:00,5.735678232287007,0.9257384666911228,VIRTUALUSDT,18,0.47273853779430014,0.1614,2025-11-07 03:00:00,1.2169,0.28965175073049376,stop_loss,BELOW
SHORT,2.2329,,2.2267,,TREND,32.9132,0.0338,16.9169,27.0459,4,BOS,True,2025-11-06 15:00:00,22.605086096055395,1.738331120786664,XRPUSDT,12,0.5097529258777579,0.07690000000000019,2025-11-07 03:00:00,2.2267,0.14015153379553805,stop_loss,BELOW
SHORT,5.372,5.102,5.4794,2.51,RANGE,12.558,0.0806,16.9176,12.4889,4,SWEEP,False,2025-11-07 05:00:00,7.899765644876176,0.8484348302597026,UNIUSDT,3,0.0,0.10740000000000016,2025-11-07 08:00:00,5.4794,-0.8484348302597026,stop_loss,
LONG,1.539,,2.083,,TREND,36.4711,0.0393,40.0,13.2727,4,BOS,True,2025-11-06 17:00:00,4.266075883369233,0.9257384666911228,FILUSDT,18,3.562211981566822,0.21699999999999986,2025-11-07 11:00:00,2.083,2.3207452805528637,stop_loss,ABOVE
SHORT,200.79,192.67,205.85,1.6,RANGE,17.1577,2.7107,19.9736,11.5679,4,SWEEP,False,2025-11-07 08:00:00,0.16714669180719055,0.8457622605443845,AAVEUSDT,4,1.8498023715414982,5.060000000000002,2025-11-07 12:00:00,192.67,1.357231137474388,take_profit,
SHORT,89.45,85.25,91.239,2.35,RANGE,14.7532,1.1329,24.7793,6.6204,5,SWEEP,False,2025-11-07 06:00:00,0.474250883320124,0.8484348302597026,LTCUSDT,9,1.5930687534935752,1.7890000000000015,2025-11-07 15:00:00,91.239,-0.8484348302597026,stop_loss,
LONG,0.3996,,0.4169,,TREND,34.5954,0.0097,27.4927,15.7625,4,BOS,True,2025-11-07 15:00:00,44.67437203326239,1.3491660354045243,OPUSDT,15,1.1788079470198662,0.030200000000000005,2025-11-08 06:00:00,0.4169,0.7728666361754385,stop_loss,ABOVE
LONG,0.2934,,0.2945,,TREND,35.4079,0.0068,36.8476,15.6576,4,BOS,True,2025-11-07 16:00:00,44.09039331387332,1.3491660354045243,ARBUSDT,21,0.47712418300653575,0.030600000000000016,2025-11-08 13:00:00,0.2945,0.04849943264526021,stop_loss,ABOVE
LONG,0.1743,,0.17751,,TREND,31.7781,0.003,38.8067,14.463,4,BOS,True,2025-11-07 16:00:00,118.50782743418114,1.7539158460258817,DOGEUSDT,21,0.4783783783783783,0.014800000000000008,2025-11-08 13:00:00,0.17751,0.3804101260637203,stop_loss,ABOVE
LONG,3.1028,,3.2026,,TREND,37.1086,0.0831,37.2337,17.1564,4,BOS,True,2025-11-07 16:00:00,2.340947429851693,0.9340380245108245,DOTUSDT,22,0.8383458646616556,0.3989999999999996,2025-11-08 14:00:00,3.2026,0.2336265534991992,stop_loss,ABOVE
SHORT,0.5571,,0.5637,,TREND,34.747,0.0087,9.9835,27.2277,4,BOS,True,2025-11-08 15:00:00,47.423201943037206,1.3563035755708621,ADAUSDT,6,0.0,0.02859999999999996,2025-11-08 21:00:00,0.5637,-0.3129931328240427,stop_loss,BELOW
