direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,capital_before_entry,trade_risk,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,4.523,1.0,0.025339,,4.454899999999999,2.083720930232559,TREND,38.6087,0.0338,3.1712,26.6385,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.03699999999999992,,,BOS,True,,,4.601,2023-10-03 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.7644046140567426,0.5528809228113485,110.5761845622697,0.11886939840444034,AXSUSDT,16,2.6511627906976623,0.04300000000000015,4.627906976744167,0.8372093023255895,4.627906976744167,4.559,4.324,4.601,1,0.1346265047045639,0.5,1,True,4.5036,31,831,2023-10-04 08:00:00,4.454899999999999,0.3228824589218288,stop_loss,trailing_stop,
LONG,27721.7,,83.657143,,27690.0,-0.16536254564423894,TREND,39.7328,111.5429,31.1155,13.6655,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,85.59999999999854,,,BOS,True,,27530.0,,2023-10-05 15:00:00,2.5,momentum,,NONE,False,momentum,25.0,ABOVE,0.005808104943111121,1.113413717594406,111.3413717594406,1.113413717594406,BTCUSDT,1,0.0,191.70000000000073,1.221700573813249,1.836724047991658,1.221700573813249,27955.9,27369.6,27530.0,0,0.0,0.0,0,False,27913.4,32,878,2023-10-05 15:00:00,27690.0,-0.18411692669662677,stop_loss,trailing_stop,15m
SHORT,2.0253,1.0,0.017057,,2.1504,-0.5,TREND,34.7358,0.0227,10.1759,41.8028,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.02729999999999988,,,BOS,True,,,2.1626,2023-10-02 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.7548521641774575,1.3774260820887287,110.1940865670983,0.3446320057385993,TONUSDT,95,0.6874500399680274,0.12509999999999977,0.7809752198241431,1.0247801758593151,0.7809752198241431,2.1535,1.9276,2.1626,1,0.18512606543272433,0.5,1,True,2.0282000000000004,30,775,2023-10-06 14:00:00,2.1504,-0.15950594030587498,stop_loss,trailing_stop,
LONG,3.355,3.0,0.012536,,3.406,1.8783783783783856,TREND,31.4749,0.0167,20.5128,5.5556,4.0,4_to_5,1.0,,True,,,0.017999999999999794,,,BOS,True,,3.318,,2023-10-07 13:30:00,2.5,momentum,full,NONE,False,momentum,14.0,ABOVE,2.7749437223109528,1.109977488924381,110.9977488924381,1.109977488924381,FILUSDT,15,2.45945945945947,0.03699999999999992,2.540540540540542,0.0,2.540540540540542,3.449,3.355,3.318,0,0.10267291772550503,0.5,1,True,3.392,33,925,2023-10-08 04:00:00,3.406,0.24419504756336408,stop_loss,trailing_stop,15m
LONG,3.418,3.0,0.012536,,3.406,0.30952380952380987,TREND,31.4749,0.0167,20.5128,5.5556,4.0,4_to_5,1.0,,True,,,0.017999999999999794,,,BOS,True,,3.318,,2023-10-07 14:00:00,2.5,momentum,full,NONE,False,momentum,14.0,ABOVE,2.7749437223109528,1.109977488924381,110.9977488924381,0.1748214545055905,FILUSDT,14,0.44444444444444364,0.06300000000000017,0.49206349206348593,0.9523809523809507,0.49206349206348593,3.449,3.358,3.318,1,0.10267291772550503,0.5,1,True,3.392,33,925,2023-10-08 04:00:00,3.406,0.06937359305777357,stop_loss,trailing_stop,15m
SHORT,1.2953,,0.006712,,1.2837,1.1444444444444346,TREND,34.5831,0.0089,4.7885,26.0176,4.0,4_to_5,1.0,,True,,,0.006599999999999939,,,BOS,True,,,1.3133,2023-10-07 16:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,2.7749437223109528,1.109977488924381,110.9977488924381,1.109977488924381,OPUSDT,14,1.244444444444442,0.018000000000000016,1.327777777777766,0.4722222222222315,1.327777777777766,1.3038,1.2714,1.3133,0,0.049948987001597195,0.5,1,True,1.2772999999999999,34,928,2023-10-08 06:00:00,1.2837,0.08213833418040378,stop_loss,trailing_stop,
SHORT,0.0007,,5e-06,,0.0006981,0.1507936507936504,TREND,36.6577,0.0,15.1269,25.9898,3.0,3_to_4,0.5,,True,,,7.200000000000067e-06,,,BOS,True,,,0.0007,2023-10-08 06:00:00,2.5,momentum,,NONE,False,momentum,19.0,BELOW,5.565565876652962,0.5565565876652963,111.31131753305924,0.5565565876652963,1000PEPEUSDT,8,0.4047619047619023,1.2599999999999981e-05,0.8095238095238132,0.5317460317460325,0.8095238095238132,0.0007067,0.0006898,0.0007126,0,0.0,0.0,0,False,0.0006874,35,941,2023-10-08 13:00:00,0.0006981,1.0574575165640583e-05,stop_loss,trailing_stop,15m
SHORT,4.3365,3.0,0.015,,4.372,-0.2802197802197832,TREND,34.4796,0.02,8.9286,37.8571,3.0,3_to_4,0.5,,True,,,0.0129999999999999,,,BOS,True,,,4.382,2023-10-08 10:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,2.784836396680991,0.5569672793361982,111.39345586723964,0.5569672793361982,UNIUSDT,11,1.0,0.04549999999999965,1.2197802197802363,0.8021978021978127,1.2197802197802363,4.373,4.281,4.382,0,0.1267100560489841,0.5,1,True,4.291,36,946,2023-10-08 21:00:00,4.372,0.0278483639668093,stop_loss,trailing_stop,
SHORT,4.322,3.0,0.015,,4.372,-0.5,TREND,34.4796,0.02,8.9286,37.8571,3.0,3_to_4,0.5,,True,,,0.0129999999999999,,,BOS,True,,,4.382,2023-10-08 13:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,2.784836396680991,0.5569672793361982,111.39345586723964,0.13924181983404907,UNIUSDT,8,0.0,0.04999999999999982,0.12000000000000498,1.0200000000000067,0.12000000000000498,4.373,4.316,4.382,1,0.1267100560489841,0.5,1,True,4.291,36,946,2023-10-08 21:00:00,4.372,-0.012531763785064959,stop_loss,trailing_stop,
LONG,7.661,3.0,0.059946,,7.661,0.5,TREND,31.9896,0.0799,37.2654,10.6345,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.052999999999999936,,,BOS,True,,7.535,,2023-10-08 22:00:00,2.5,momentum,full,NONE,False,momentum,11.0,ABOVE,2.785219576049914,1.1140878304199655,111.40878304199656,1.1140878304199655,LINKUSDT,2,0.22222222222222693,0.12599999999999945,1.0634920634920708,0.023809523809517768,1.0634920634920708,7.795,7.658,7.535,0,0.35093766658228764,0.5,1,True,7.786999999999999,37,957,2023-10-08 23:00:00,7.661,0.35093766658228764,stop_loss,trailing_stop,15m
LONG,7.689,3.0,0.059946,,7.632,-0.5,TREND,31.9896,0.0799,37.2654,10.6345,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.052999999999999936,,,BOS,True,,7.535,,2023-10-08 22:00:00,2.5,momentum,full,NONE,False,momentum,11.0,ABOVE,2.785219576049914,1.1140878304199655,111.40878304199656,0.15875751583484618,LINKUSDT,2,0.0,0.057000000000000384,0.4912280701754279,2.140350877192966,0.4912280701754279,7.717,7.567,7.535,1,0.35093766658228764,0.5,1,True,7.786999999999999,37,957,2023-10-09 00:00:00,7.632,0.19218015074744146,stop_loss,trailing_stop,15m
SHORT,5.1925,2.0,0.020009,,5.197,0.4158878504672874,TREND,33.1949,0.0267,15.261,26.7738,3.0,3_to_4,0.5,,True,,,0.01950000000000074,,,BOS,True,,,5.246,2023-10-08 23:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,2.793993017714471,0.5587986035428942,111.75972070857884,0.5587986035428942,APTUSDT,4,0.5700934579439189,0.05350000000000055,1.1588785046728904,0.30841121495326296,1.1588785046728904,5.209,5.1305,5.246,0,0.14947862644772575,0.5,1,True,5.138999999999999,38,959,2023-10-09 03:00:00,5.197,0.13690565786801015,stop_loss,trailing_stop,
SHORT,0.4372,,0.001976,,0.40479999999999955,12.0,TREND,31.5165,0.0026,9.569,37.8151,4.0,4_to_5,1.0,,True,,,0.0015399999999999858,,,BOS,True,,,0.439,2023-10-09 08:00:00,2.5,momentum,,NONE,False,momentum,22.0,BELOW,5.6044403258597155,1.120888065171943,112.0888065171943,1.120888065171943,SUIUSDT,1,8.892592592592466,0.0027000000000000357,14.459259259259055,0.0,14.459259259259055,0.4372,0.39816,0.4399,0,0.0,0.0,0,False,0.43449999999999994,39,968,2023-10-09 09:00:00,0.40479999999999955,0.1815838665578572,stop_loss,trailing_stop,
SHORT,0.4376,,0.003591,,0.41359999999999986,5.0,TREND,36.5495,0.0048,3.118,63.3895,3.0,3_to_4,0.5,,True,,,0.0018299999999999983,,,BOS,True,,,0.439,2023-10-09 09:00:00,2.5,momentum,,NONE,False,momentum,23.0,BELOW,5.613519519187609,0.5613519519187607,112.27039038375216,0.5613519519187607,SUIUSDT,7,5.766666666666631,0.0048000000000000265,7.370833333333286,0.0,7.370833333333286,0.4376,0.40222,0.4424,0,0.0,0.0,0,False,0.43279999999999996,40,969,2023-10-09 16:00:00,0.41359999999999986,0.13472446846050334,stop_loss,trailing_stop,
SHORT,1572.0,1.0,6.206786,,1568.47,0.6581541218637985,TREND,36.6202,8.2757,17.0551,22.3805,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,9.680000000000064,,,BOS,False,,,1594.32,2023-10-10 16:15:00,2.5,zone,full,NONE,False,zone,,BELOW,0.012590178634880487,0.5620255742610634,112.40511485221266,0.5620255742610634,ETHUSDT,6,0.5667562724014393,22.319999999999936,1.039426523297496,0.0,1.039426523297496,1572.0,1548.8,1594.32,0,0.2810127871305317,0.5,1,True,1549.68,41,1000,2023-10-10 22:00:00,1568.47,0.32545611771165944,stop_loss,trailing_stop,15m
SHORT,0.0007,,6e-06,,0.0006377000000000033,89.0,TREND,39.1652,0.0,11.7498,36.0947,3.5,3_to_4,0.5,,False,SWEEP_LOW,,5.499999999999971e-06,,,BOS,False,,,0.0007,2023-10-11 02:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,5.636528548496216,0.5636528548496216,112.73057096992432,0.5636528548496216,1000PEPEUSDT,2,91.28571428571911,6.999999999999628e-07,50.0,0.0,50.0,0.0007,0.0006346,0.0007007,0,0.0,0.0,0,False,0.0006993,42,1010,2023-10-11 04:00:00,0.0006377000000000033,0.0003511557285712956,stop_loss,trailing_stop,15m
SHORT,207.3,,0.891964,,206.3,0.6666666666666666,TREND,34.3615,1.1893,15.015,34.5345,3.0,3_to_4,0.5,,True,,,0.9499999999999886,,,BOS,True,,,208.8,2023-10-11 13:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.3757697404188429,0.5636546106282644,112.73092212565288,0.5636546106282644,BNBUSDT,1,0.3333333333333333,1.5,0.6000000000000038,0.0,0.6000000000000038,207.3,206.4,208.8,0,0.0,0.0,0,False,205.8,43,1021,2023-10-11 14:00:00,206.3,0.3757697404188429,stop_loss,trailing_stop,15m
SHORT,0.0006,,5e-06,,0.0006373,-0.3730000000000008,TREND,37.4589,0.0,16.2411,23.1869,4.0,4_to_5,1.0,,True,,,6.2999999999999905e-06,,,BOS,True,,,0.0007,2023-10-11 16:00:00,2.5,momentum,,NONE,False,momentum,18.0,BELOW,5.655334593303587,1.1310669186607174,113.10669186607173,1.1310669186607174,1000PEPEUSDT,14,0.0,0.00010000000000000005,0.0,0.38499999999999995,0.0,0.0006385,0.0006,0.0007,0,0.0,0.0,0,False,0.0004999999999999999,44,1024,2023-10-12 06:00:00,0.0006373,-0.0002109439803302243,stop_loss,trailing_stop,15m
SHORT,3.189,,,3.1602,3.2082,1.4999999999999885,RANGE,22.7381,0.0192,21.1896,22.6766,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.008000000000000007,,,SWEEP,False,3.189,,,2023-10-12 09:15:00,2.5,zone,,NONE,False,,,,5.65532404610457,1.131064809220914,113.1064809220914,1.131064809220914,FILUSDT,1,1.5625000000000044,0.019200000000000106,2.395833333333334,0.0,2.395833333333334,3.189,3.143,3.2082,0,0.0,0.0,0,False,3.1698,45,1041,2023-10-12 10:00:00,3.1602,0.16287333252781128,take_profit,TP,15m
SHORT,4.082,,0.025768,,4.011,1.1269841269841276,TREND,39.2649,0.0344,7.0686,43.2432,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.019999999999999574,,,BOS,True,,,4.145,2023-10-12 17:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,5.66346771273096,1.1326935425461921,113.2693542546192,1.1326935425461921,UNIUSDT,4,1.6825396825396879,0.06299999999999972,1.8253968253968298,0.0,1.8253968253968298,4.082,3.967,4.145,0,0.0,0.0,0,False,4.019,46,1049,2023-10-12 21:00:00,4.011,0.40210620760389665,stop_loss,trailing_stop,
SHORT,214.25,,0.661607,,214.4,-0.09677419354839005,TREND,33.4459,0.8821,15.3846,23.8866,3.0,3_to_4,0.5,,True,SWEEP_LOW,,0.4000000000000057,,,BOS,True,,,215.8,2023-10-15 12:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,0.3666821305232976,0.5683573023111155,113.6714604622231,0.5683573023111155,BCHUSDT,1,0.7741935483870838,1.5500000000000114,1.032258064516118,0.4516129032257958,1.032258064516118,214.95,212.65,215.8,0,0.0,0.0,0,False,212.7,47,1116,2023-10-15 13:00:00,214.4,-0.05500231957849673,stop_loss,trailing_stop,
SHORT,1.2803,,0.006712,,1.3041,3.15966386554621,TREND,34.5831,0.0089,4.7885,26.0176,4.0,4_to_5,1.0,,True,,,0.006599999999999939,,,BOS,True,,,1.3133,2023-10-08 05:00:00,2.5,momentum,,NONE,False,momentum,7.0,BELOW,2.7749437223109528,1.109977488924381,110.9977488924381,0.0660436605910008,OPUSDT,188,4.516806722689064,0.023800000000000043,5.247899159663857,0.2941176470588279,5.247899159663857,1.2873,1.1554,1.3133,1,0.049948987001597195,0.5,1,True,1.2772999999999999,34,928,2023-10-16 01:00:00,1.217,0.22560292462388026,timeout,timeout,
LONG,22.1767,1.0,0.149357,,24.020200000000003,5.5,TREND,34.0329,0.1991,43.6155,3.7303,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.21600000000000108,,,BOS,True,,21.808,,2023-10-16 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.5438304999629555,1.1384206106726849,113.84206106726849,1.1384206106726849,SOLUSDT,7,3.2609167344724694,0.36870000000000047,7.4730132899376045,0.0,7.4730132899376045,24.932,22.1767,21.808,0,0.5692103053363424,0.5,1,True,22.5454,48,1134,2023-10-16 13:00:00,24.020200000000003,3.4152618320180546,stop_loss,trailing_stop,
SHORT,5.162,2.0,0.020009,,5.2395,1.9580645161290324,TREND,33.1949,0.0267,15.261,26.7738,3.0,3_to_4,0.5,,True,,,0.01950000000000074,,,BOS,True,,,5.246,2023-10-09 00:00:00,2.5,momentum,full,NONE,False,momentum,13.0,BELOW,2.793993017714471,0.5587986035428942,111.75972070857884,0.21653445887287062,APTUSDT,200,5.412903225806477,0.07749999999999968,6.058064516129058,0.9935483870967777,6.058064516129058,5.239,4.6925,5.246,1,0.14947862644772575,0.5,1,True,5.138999999999999,38,959,2023-10-17 08:00:00,5.049,0.4651998374494597,timeout,timeout,
SHORT,0.0472,1.0,0.000182,,0.04661,1.9749999999999839,TREND,33.8383,0.0002,14.7059,26.1765,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0002600000000000033,,,BOS,True,,,0.0476,2023-10-17 11:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.9430630684184003,1.1772252273673602,117.72252273673601,1.1772252273673602,HBARUSDT,12,2.7749999999999684,0.0004000000000000045,3.8999999999999533,0.0,3.8999999999999533,0.0472,0.04564,0.0476,0,0.0011772252273673735,0.5,1,True,0.046799999999999994,49,1163,2023-10-17 23:00:00,0.04661,0.00291363243773423,stop_loss,trailing_stop,
SHORT,0.04644,1.0,0.000182,,0.04661,0.27027027027027417,TREND,33.8383,0.0002,14.7059,26.1765,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0002600000000000033,,,BOS,True,,,0.0476,2023-10-17 12:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.9430630684184003,1.1772252273673602,117.72252273673601,0.0021778666706296092,HBARUSDT,11,0.4729729729729787,0.0007399999999999976,1.0810810810810874,0.3243243243243215,1.0810810810810874,0.04668,0.04564,0.0476,1,0.0011772252273673735,0.5,1,True,0.046799999999999994,49,1163,2023-10-17 23:00:00,0.04661,0.0006769045057362556,stop_loss,trailing_stop,
SHORT,61.5493,1.0,0.261429,,60.69,1.1925928911098629,TREND,33.9744,0.3486,1.0246,40.5738,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3399999999999963,,,BOS,True,,,62.79,2023-10-18 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.4744342438691054,1.177261132736795,117.72611327367949,1.177261132736795,LTCUSDT,11,1.0955911985169728,1.2406999999999968,1.5227694043685103,0.0,1.5227694043685103,61.5493,59.66,62.79,0,0.5886305663683975,0.5,1,True,60.308600000000006,50,1196,2023-10-19 07:00:00,60.69,0.9963119121251219,stop_loss,trailing_stop,
SHORT,60.2,1.0,0.261429,,60.69,0.24742268041237347,TREND,33.9744,0.3486,1.0246,40.5738,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3399999999999963,,,BOS,True,,,62.79,2023-10-18 23:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.46237774478521465,1.177261132736795,117.72611327367949,0.8970128248833154,LTCUSDT,8,0.005154639175260375,1.9399999999999977,0.2783505154639211,0.38144329896907,0.2783505154639211,60.94,59.66,62.79,1,0.5886305663683975,0.5,1,True,60.308600000000006,50,1196,2023-10-19 07:00:00,60.69,0.36206547142364465,stop_loss,trailing_stop,
SHORT,0.3662,2.0,0.003309,,0.36777,-0.12076923076922813,TREND,34.24,0.0044,16.4481,24.7207,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.005120000000000013,,,BOS,False,,,0.3792,2023-10-19 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,5.954224532861414,0.5954224532861413,119.08449065722826,0.5954224532861413,SUIUSDT,2,0.0,0.012999999999999956,0.004615384615384977,0.3184615384615378,0.004615384615384977,0.37034,0.36614,0.3792,0,0.0,0.0,0,False,0.35320000000000007,51,1215,2023-10-19 17:00:00,0.36777,-0.009348132516592183,stop_loss,trailing_stop,
LONG,28590.9,1.0,108.798214,,28608.0,0.04649265905382928,TREND,30.103,145.0643,34.369,1.8219,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,157.70000000000073,,,BOS,False,,28223.1,,2023-10-19 16:45:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0016188756206800886,0.5954224532861413,119.08449065722826,0.5954224532861413,BTCUSDT,9,0.389342033713964,367.8000000000029,0.7784121805328902,0.420880913539972,0.7784121805328902,28877.2,28436.1,28223.1,0,0.0,0.0,0,False,28958.700000000004,52,1216,2023-10-20 01:00:00,28608.0,0.02768277311362716,stop_loss,trailing_stop,15m
LONG,63.6766,1.0,0.213214,,64.22,1.5238362310712226,TREND,32.4717,0.2843,30.9045,6.5327,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.19000000000000483,,,BOS,False,,63.32,,2023-10-21 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.6699779206088785,0.5955141264891265,119.10282529782529,0.5955141264891265,LTCUSDT,2,2.8979248457655427,0.35660000000000025,3.150308468872675,0.0,3.150308468872675,64.8,63.6766,63.32,0,0.0,0.0,0,False,64.0332,53,1259,2023-10-21 13:00:00,64.22,0.9074660020588617,stop_loss,trailing_stop,
LONG,3.234,1.0,0.010821,,3.351,3.4411764705882546,TREND,39.2428,0.0144,30.198,6.4356,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.01200000000000001,,,BOS,False,,3.2,,2023-10-21 13:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,6.000514564994209,0.6000514564994208,120.01029129988416,0.6000514564994208,FILUSDT,7,4.088235294117677,0.03399999999999981,4.147058823529435,0.0,4.147058823529435,3.375,3.234,3.2,0,0.0,0.0,0,False,3.268,54,1261,2023-10-21 20:00:00,3.351,0.7020602041043223,stop_loss,trailing_stop,15m
LONG,64.26,1.0,0.213214,,63.95,-1.0,TREND,32.4717,0.2843,30.9045,6.5327,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.19000000000000483,,,BOS,False,,63.32,,2023-10-21 12:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.4482005257892073,0.5955141264891265,119.10282529782529,0.13894216299465528,LTCUSDT,19,2.709677419354784,0.3100000000000023,3.612903225806394,3.8064516129032198,3.612903225806394,65.38,63.08,63.32,1,0.0,0.0,0,False,64.0332,53,1259,2023-10-22 07:00:00,63.95,-0.13894216299465528,stop_loss,trailing_stop,
LONG,0.061,1.0,0.000231,,0.06246,2.933333333333353,TREND,38.2386,0.0003,31.713,18.287,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.00028000000000000247,,,BOS,True,,0.0604,,2023-10-22 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,3.014335233524846,1.507167616762423,120.57340934099383,1.507167616762423,DOGEUSDT,7,3.350000000000017,0.0005999999999999964,3.5333333333333496,0.0,3.5333333333333496,0.06312,0.061,0.0604,0,0.0018086011401148966,0.5,1,True,0.061599999999999995,55,1295,2023-10-23 06:00:00,0.06246,0.006209530581061181,stop_loss,trailing_stop,
LONG,9.941,1.0,0.190875,,10.583,1.31472081218274,TREND,37.811,0.2545,41.0609,7.7743,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.28200000000000003,,,BOS,True,,9.153,,2023-10-22 23:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.765059703940316,1.2057340934099383,120.57340934099383,1.2057340934099383,LINKUSDT,7,1.1941624365482215,0.7880000000000003,1.4631979695431452,0.0,1.4631979695431452,11.094,9.941,9.153,0,0.6028670467049692,0.5,1,True,10.729000000000001,56,1295,2023-10-23 06:00:00,10.583,1.0940353766346516,stop_loss,trailing_stop,15m
LONG,30581.5,1.0,192.717857,,30741.9,0.17712014134275808,TREND,38.1634,256.9571,40.874,5.6735,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,285.59999999999854,,,BOS,False,,29675.9,,2023-10-23 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0006717847518121122,0.6083682712410478,121.67365424820954,0.6083682712410478,BTCUSDT,12,0.688825088339223,905.5999999999985,0.8210026501766797,0.2777164310954068,0.8210026501766797,31325.0,30330.0,29675.9,0,0.0,0.0,0,False,31487.1,57,1302,2023-10-23 18:00:00,30741.9,0.10775427419066377,stop_loss,trailing_stop,15m
LONG,3.448,,0.029786,,3.881,4.4724770642201825,TREND,39.2147,0.0397,31.295,16.0072,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.0389999999999997,,,BOS,False,,3.339,,2023-10-23 08:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,2.7906801433075588,0.6083682712410478,121.67365424820954,0.6083682712410478,FILUSDT,29,4.807339449541285,0.10899999999999999,4.9266055045871555,0.26605504587155887,4.9266055045871555,3.985,3.419,3.339,0,0.3041841356205239,0.5,1,True,3.557,58,1304,2023-10-24 13:00:00,3.881,1.5125486376726964,stop_loss,trailing_stop,15m
LONG,22.8,1.0,0.149357,,22.5454,10.702770780856415,TREND,34.0329,0.1991,43.6155,3.7303,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.21600000000000108,,,BOS,True,,21.808,,2023-10-16 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.1018749928576923,1.1384206106726849,113.84206106726849,0.8748887443290082,SOLUSDT,200,12.141057934508805,0.7940000000000005,12.770780856423162,0.2317380352644848,12.770780856423162,32.94,22.616,21.808,1,0.5692103053363424,0.5,1,True,22.5454,48,1134,2023-10-24 15:00:00,30.901,9.495499622476506,timeout,timeout,
LONG,10.623,,,10.988399999999999,10.379399999999999,1.9999999999999927,RANGE,20.574,0.2436,20.6745,17.2141,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.14100000000000001,,,SWEEP,False,10.735,,,2023-10-26 10:00:00,2.5,zone,,NONE,False,,,,1.362781781430101,0.6639472839127472,132.78945678254942,0.6639472839127472,LINKUSDT,2,1.9376026272577995,0.2436000000000007,2.4671592775041016,0.0,2.4671592775041016,11.224,10.623,10.379399999999999,0,0.3319736419563736,0.5,1,True,10.8666,60,1378,2023-10-26 12:00:00,10.988399999999999,0.8299341048909316,take_profit,TP,15m
LONG,1.1584,3.0,0.017143,,1.194,1.0987654320987539,TREND,33.4198,0.0229,29.0625,5.3125,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.02200000000000002,,,BOS,False,,1.126,,2023-10-26 12:00:00,2.5,momentum,full,NONE,False,momentum,15.0,ABOVE,6.680969544372018,0.6680969544372017,133.61939088744035,0.6680969544372017,NEARUSDT,1,0.9753086419752978,0.032400000000000206,1.746913580246902,0.0,1.746913580246902,1.215,1.1584,1.126,0,0.0,0.0,0,False,1.1908000000000003,62,1380,2023-10-26 13:00:00,1.194,0.23784251577964285,stop_loss,trailing_stop,
LONG,11.27,2.0,0.148393,,10.695,-0.611702127659574,TREND,35.7881,0.1979,36.6426,5.2347,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.25,,,BOS,True,,10.33,,2023-10-26 08:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.4126537955590373,1.3278945678254943,132.78945678254942,1.3278945678254943,AVAXUSDT,6,0.11170212765957498,0.9399999999999995,0.2074468085106387,0.9627659574468084,0.2074468085106387,11.465,10.365,10.33,0,0.0,0.0,0,False,12.209999999999999,59,1376,2023-10-26 14:00:00,10.695,-0.8122759324464455,stop_loss,trailing_stop,15m
