direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,allocated_capital,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags,extreme_pnl_raw,extreme_pnl_cap
SHORT,0.0671,2.0,0.000644,,0.05848,9.57777777777781,TREND,36.644,0.0009,16.1264,25.1039,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0004299999999999998,,,BOS,False,,,0.068,2024-08-04 04:00:00,2.5,zone,partial,NONE,False,zone,,ABOVE,0.000899999999999998,,24937589286.120907,22443830.357508767,557770747.0329043,22443830.357508767,0.2,22443830.357508767,HBARUSDT,1,9.333333333333359,10.088888888888917,0.0,10.088888888888917,0.0671,0.05802,0.068,0,0.0,9.57777777777781,True,True,0,False,0.06620000000000001,1217,22708,2024-08-04 05:00:00,0.05848,1000000.0,take_profit,TP,566213327.9935366,,,
SHORT,1.5883,,0.030236,,1.5766,0.08757485029940157,TREND,39.3543,0.0403,11.4458,28.9511,3.0,3_to_4,0.5,,True,,,0.015200000000000102,,,BOS,True,,,1.6938,2024-08-04 05:30:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.13359999999999994,15m,418241577.12043756,55877074.70329043,558770747.0329043,55877074.70329043,0.2,55877074.70329043,WIFUSDT,3,0.3997005988023962,0.5059880239520969,0.0,0.5059880239520969,1.5883,1.5207,1.7219,0,0.0,0.08757485029940157,True,True,0,False,1.4547,1218,4937,2024-08-04 08:00:00,1.5766,1000000.0,take_profit,TP,567213327.9935366,,,
SHORT,11.528,3.0,0.089571,,10.887,0.2988344988344989,TREND,32.0511,0.1194,6.9976,42.4641,3.0,3_to_4,0.5,,True,,,0.23399999999999999,,,BOS,True,,,13.673,2024-08-04 14:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,2.1449999999999996,15m,26433324.601549096,56699481.2703228,566994812.703228,56699481.2703228,0.2,56699481.2703228,LINKUSDT,5,0.3902097902097902,0.4913752913752916,0.0,0.4913752913752916,11.528,10.474,13.673,0,0.0,0.2988344988344989,True,True,0,False,9.383000000000001,1219,22718,2024-08-04 19:00:00,10.887,1000000.0,take_profit,TP,569213327.9935366,,,
SHORT,0.6739,,0.00607,,0.5041,6.505747126436809,TREND,33.7284,0.0081,18.0053,37.9523,3.0,3_to_4,0.5,,True,,,0.010199999999999987,,,BOS,True,,,0.7,2024-08-04 14:00:00,2.5,momentum,,NONE,False,momentum,13.0,ABOVE,0.0260999999999999,,1955154526.5628626,51029533.14329052,510295331.4329052,51029533.14329052,0.2,51029533.14329052,SUIUSDT,23,7.835249042145627,8.126436781609229,0.0,8.126436781609229,0.6739,0.4618,0.7,0,0.0,6.505747126436809,True,True,0,False,0.6478000000000002,1220,11017,2024-08-05 13:00:00,0.5041,1000000.0,take_profit,TP,571213327.9935366,,,
SHORT,0.0084,2.0,0.000207,,0.0071691,0.5594999999999994,TREND,30.6985,0.0003,20.5122,28.8793,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0006546,,,BOS,False,,,0.0106,2024-08-04 22:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0022000000000000006,15m,20023578980.514965,44051873.75713293,440518737.5713293,44051873.75713293,0.2,44051873.75713293,1000PEPEUSDT,7,0.6270909090909085,0.7818181818181813,0.0,0.7818181818181813,0.0084,0.00668,0.0106,0,0.0,0.5594999999999994,True,True,0,False,0.006199999999999999,1221,11026,2024-08-05 04:00:00,0.0071691,1000000.0,take_profit,TP,570213327.9935366,,,
SHORT,1.4664,2.0,0.016752,,1.2508,4.548523206751045,TREND,39.3223,0.0223,11.0649,29.8049,3.0,3_to_4,0.5,BEARISH_BOS,True,,,0.04849999999999999,,,BOS,True,,,1.5138,2024-08-07 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.04740000000000011,,1166110500.620352,55273637.729404815,569994812.703228,55273637.729404815,0.2,55273637.729404815,OPUSDT,11,5.677215189873403,6.094936708860744,0.0,6.094936708860744,1.4664,1.1775,1.5138,0,0.0,4.548523206751045,True,True,0,False,1.4189999999999998,1222,19158,2024-08-08 02:00:00,1.2508,1000000.0,take_profit,TP,573213327.9935366,,,
SHORT,0.0589,,0.000685,,0.052600000000000015,7.0,TREND,37.0546,0.0009,3.7559,40.3756,3.0,3_to_4,0.5,,True,,,0.0006700000000000039,,,BOS,True,,,0.0598,2024-08-07 19:00:00,2.5,momentum,,NONE,False,momentum,12.0,ABOVE,0.000899999999999998,,18899305329.23919,17009374.796315234,371056361.2973961,17009374.796315234,0.2,17009374.796315234,HBARUSDT,6,8.344444444444466,9.15555555555558,0.0,9.15555555555558,0.0589,0.05066,0.0598,0,0.0,7.0,True,True,0,False,0.058,1223,22795,2024-08-08 01:00:00,0.052600000000000015,1000000.0,take_profit,TP,572213327.9935366,,,
SHORT,0.5388,1.0,0.007361,,0.5527,-1.0,TREND,37.9969,0.0098,11.7904,32.8239,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.00759999999999994,,,BOS,False,,,0.5527,2024-08-11 22:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.013900000000000023,,3197178886.378267,44440786.52065799,574213327.9935366,44440786.52065799,0.2,44440786.52065799,ARBUSDT,2,0.0,0.0,1.4100719424460453,0.0,0.5584,0.5388,0.5527,0,0.0,-1.0,True,True,0,False,0.5248999999999999,1224,12176,2024-08-12 00:00:00,0.5527,-1000000.0,stop_loss,SL,573213327.9935366,,,
LONG,286.03,3.0,5.276786,,283.74,0.17451710561849465,TREND,39.4119,7.0357,23.6954,18.2335,3.0,3_to_4,0.5,,True,,,4.8799999999999955,,,BOS,True,,283.44,,2024-08-12 08:00:00,2.5,momentum,full,NONE,False,momentum,2.0,ABOVE,7.03570000000002,15m,3006048.288607157,42299307.88830686,573213327.9935366,42299307.88830686,0.2,42299307.88830686,TAOUSDT,5,1.223758829967166,1.5193939480080196,1.6899526699546532,1.5193939480080196,296.72,274.14,278.99429999999995,0,1000000.0,0.17451710561849465,True,True,1,True,293.0657,1225,4678,2024-08-12 13:00:00,283.74,0.0,stop_loss,trailing_stop,573213327.9935366,,,
LONG,289.16,3.0,5.276786,,283.74,-0.5,TREND,39.4119,7.0357,23.6954,18.2335,3.0,3_to_4,0.5,,True,,,4.8799999999999955,,,BOS,True,,283.44,,2024-08-12 09:00:00,2.5,momentum,full,NONE,False,momentum,2.0,ABOVE,5.420000000000016,15m,3006048.288607157,42299307.88830686,566329477.4126263,16292781.724250838,0.2,16292781.724250838,TAOUSDT,4,1.0110701107010969,1.3948339483394798,2.771217712177121,1.3948339483394798,296.72,274.14,278.99429999999995,1,1000000.0,-0.5,True,True,1,True,293.0657,1225,4678,2024-08-12 13:00:00,283.74,0.0,stop_loss,trailing_stop,573213327.9935366,,,
LONG,0.9028,1.0,0.033659,,1.0322,1.9284649776453036,TREND,34.5961,0.0449,40.9199,9.1517,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.018199999999999994,,,BOS,False,,0.8357,,2024-08-12 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06710000000000005,,854267254.833884,57321332.79935366,573213327.9935366,57321332.79935366,0.2,57321332.79935366,SUIUSDT,3,2.1356184798807734,2.7451564828613977,0.0,2.7451564828613977,1.087,0.9028,0.8357,0,0.0,1.9284649776453036,True,True,0,False,0.9699000000000001,1226,11210,2024-08-12 18:00:00,1.0322,1000000.0,take_profit,TP,574213327.9935366,,,
LONG,1.0461,1.0,0.033659,,0.9028,-1.2658757850662943,TREND,34.5961,0.0449,40.9199,9.1517,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.018199999999999994,,,BOS,False,,0.8357,,2024-08-12 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.14329999999999998,,200004650.38155502,57321332.79935366,573213327.9935366,57321332.79935366,0.2,57321332.79935366,SUIUSDT,45,0.0,0.042568039078855514,1.0481507327285418,0.042568039078855514,1.0522,0.8959,0.8357,1,-1000000.0,-1.2658757850662943,True,True,1,True,0.9699000000000001,1226,11210,2024-08-14 13:00:00,0.9028,-1000000.0,stop_loss,trailing_stop,572213327.9935366,,,
LONG,0.5719,1.0,0.004532,,0.5678,-0.14642857142857102,TREND,36.2163,0.006,24.8227,10.6383,3.0,3_to_4,0.5,,True,,,0.010800000000000032,,,BOS,True,,0.5999,,2024-08-13 12:00:00,2.5,momentum,full,NONE,False,momentum,20.0,ABOVE,0.028000000000000025,15m,1948402362.8352118,54555266.15938598,545552661.5938598,54555266.15938598,0.2,54555266.15938598,XRPUSDT,2,0.12857142857143017,0.2357142857142873,0.1642857142857119,0.2357142857142873,0.5785,0.5673,0.5438999999999999,0,0.0,-0.14642857142857102,True,True,0,False,0.5999,1227,22931,2024-08-13 13:00:00,0.5678,-1000000.0,stop_loss,trailing_stop,573213327.9935366,,,
SHORT,4.404,2.0,0.034714,,4.391,0.030660377358490302,TREND,38.2677,0.0463,17.284,34.1049,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.028999999999999915,,,BOS,False,,,4.828,2024-08-14 21:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.4240000000000004,15m,134955973.58338115,57221332.79935366,572213327.9935366,57221332.79935366,0.2,57221332.79935366,DOTUSDT,1,0.025943396226415356,0.11556603773584775,0.0,0.11556603773584775,4.404,4.355,4.828,0,0.0,0.030660377358490302,True,True,0,False,3.9799999999999995,1228,22965,2024-08-14 22:00:00,4.391,1000000.0,take_profit,TP,573213327.9935366,,,
SHORT,4.396,1.0,0.033857,,4.391,0.011574074074073817,TREND,37.1513,0.0451,12.8165,37.5,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.017999999999999794,,,BOS,False,,,4.828,2024-08-14 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.4320000000000004,15m,132688270.36887409,57321332.79935366,573213327.9935366,57321332.79935366,0.2,57321332.79935366,DOTUSDT,1,0.004629629629629116,0.05555555555555555,0.02546296296296322,0.05555555555555555,4.407,4.372,4.828,0,0.0,0.011574074074073817,True,True,0,False,3.9639999999999995,1229,22967,2024-08-15 00:00:00,4.391,663441.3518443563,take_profit,TP,573876769.3453809,,,
SHORT,1.3484,1.0,0.016859,,1.2614,2.48571428571429,TREND,32.2955,0.0225,10.7086,36.9241,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.03200000000000003,,,BOS,True,,,1.3834,2024-08-15 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.03499999999999992,,1276794948.1134253,44687823.18396978,573876769.3453809,44687823.18396978,0.2,44687823.18396978,OPUSDT,7,2.982857142857151,3.2942857142857207,0.0,3.2942857142857207,1.3484,1.2331,1.3834,0,0.0,2.48571428571429,True,True,0,False,1.3134000000000001,1230,19354,2024-08-16 02:00:00,1.2614,1000000.0,take_profit,TP,574876769.3453809,,,
SHORT,4.321,,0.030161,,4.293,0.05544554455445463,TREND,38.7972,0.0402,21.492,30.373,6.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.03399999999999981,,,BOS,True,,,4.826,2024-08-16 12:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.5049999999999999,15m,227673968.05757666,114975353.86907619,574876769.3453809,114975353.86907619,0.2,114975353.86907619,DOTUSDT,1,0.04950495049504846,0.18415841584158413,0.0178217821782185,0.18415841584158413,4.33,4.228,4.826,0,0.0,0.05544554455445463,True,True,0,False,3.816,1231,23004,2024-08-16 13:00:00,4.293,1000000.0,take_profit,TP,575876769.3453809,,,
SHORT,0.3024,,0.003445,,0.3014,0.030395136778115544,TREND,30.1057,0.0046,12.7527,26.283,4.0,4_to_5,1.0,,True,,,0.006299999999999972,,,BOS,True,,,0.3353,2024-08-16 12:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.032899999999999985,,2795753285.570243,91980283.09526095,459901415.4763047,91980283.09526095,0.2,91980283.09526095,ENAUSDT,1,0.1306990881458975,0.4528875379939219,0.09422492401215785,0.4528875379939219,0.3055,0.2875,0.3353,0,0.0,0.030395136778115544,True,True,0,False,0.2695,1232,3265,2024-08-16 13:00:00,0.3014,1000000.0,take_profit,TP,576876769.3453809,,,
SHORT,1.4436,,0.020245,,1.3966,0.3858784893267649,TREND,32.852,0.027,12.4901,32.4424,4.0,4_to_5,1.0,,True,,,0.02169999999999983,,,BOS,True,,,1.5654,2024-08-16 12:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.12179999999999991,15m,604139790.4450642,73584226.47620876,367921132.3810438,73584226.47620876,0.2,73584226.47620876,WIFUSDT,5,0.6658456486042694,0.8669950738916256,0.0771756978653537,0.8669950738916256,1.453,1.338,1.5654,0,0.0,0.3858784893267649,True,True,0,False,1.3218,1233,5232,2024-08-16 17:00:00,1.3966,1000000.0,take_profit,TP,578876769.3453809,,,
SHORT,0.1035,1.0,0.000894,,0.10119,1.0043478260869487,TREND,39.3508,0.0012,12.2229,24.8652,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.001899999999999999,,,BOS,False,,,0.1058,2024-08-16 14:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0023000000000000104,,16439133875.919287,37810007.91461453,567150118.7192154,37810007.91461453,0.2,37810007.91461453,DOGEUSDT,3,2.2956521739130302,2.7043478260869396,0.0,2.7043478260869396,0.1035,0.09728,0.1058,0,0.0,1.0043478260869487,True,True,0,False,0.10119999999999998,1234,23006,2024-08-16 17:00:00,0.10119,1000000.0,take_profit,TP,579876769.3453809,,,
SHORT,4.304,,0.036,,4.293,0.021072796934866158,TREND,36.1945,0.048,19.3452,24.4048,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.07399999999999984,,,BOS,False,,,4.826,2024-08-16 14:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.5219999999999994,15m,101406151.49513438,52934011.08046008,529340110.80460083,52934011.08046008,0.2,52934011.08046008,DOTUSDT,1,0.10153256704980844,0.1570881226053639,0.0,0.1570881226053639,4.304,4.222,4.826,0,0.0,0.021072796934866158,True,True,0,False,3.782000000000001,1235,23006,2024-08-16 15:00:00,4.293,1000000.0,take_profit,TP,577876769.3453809,,,
SHORT,20.255,1.0,0.194732,,20.505,-0.1831501831501829,TREND,34.3513,0.2596,16.0935,22.8336,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.4049999999999976,,,BOS,False,,,21.62,2024-08-16 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.365000000000002,15m,38840712.04877958,53017571.9465842,530175719.46584195,53017571.9465842,0.2,53017571.9465842,AVAXUSDT,5,0.032967032967031566,0.24175824175824015,0.30402930402930556,0.24175824175824015,20.67,19.925,21.62,0,0.0,-0.1831501831501829,True,True,0,False,18.889999999999997,1236,23007,2024-08-16 20:00:00,20.505,-1000000.0,stop_loss,trailing_stop,578876769.3453809,,,
SHORT,2629.57,,,2562.2350000000006,2674.46,-1.0,RANGE,22.623,31.2464,16.1367,17.2865,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,16.429999999999836,,,SWEEP,False,2674.46,,,2024-08-16 18:00:00,2.5,zone,,NONE,False,,,,44.88999999999987,15m,650486.4955105047,29200338.783466473,570166591.333186,29200338.783466473,0.2,29200338.783466473,ETHUSDT,42,0.847404767208734,0.98685676097127,1.2793495210514592,0.98685676097127,2687.0,2585.27,2674.46,0,0.0,-1.0,True,True,0,False,2584.6800000000003,1237,23010,2024-08-18 12:00:00,2674.46,-1000000.0,stop_loss,SL,577876769.3453809,,,
LONG,0.5685,3.0,0.003107,,0.5708,1.060975609756091,TREND,33.375,0.0041,50.0,4.8276,3.0,3_to_4,0.5,,True,,,0.00539999999999996,,,BOS,True,,0.5662,,2024-08-18 13:45:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.0040999999999999925,15m,1524740816.2147255,12502874.692960726,577876769.3453809,12502874.692960726,0.2,12502874.692960726,XRPUSDT,4,1.3658536585366,1.8048780487804819,0.09756097560974553,1.8048780487804819,0.5759,0.5681,0.5644,0,1000000.0,1.060975609756091,True,True,1,True,0.5726,1238,23053,2024-08-18 17:00:00,0.5708,1000000.0,take_profit,TP,578876769.3453809,,,
LONG,0.573,3.0,0.003107,,0.5708,0.22151898734177145,TREND,33.375,0.0041,50.0,4.8276,3.0,3_to_4,0.5,,True,,,0.00539999999999996,,,BOS,True,,0.5662,,2024-08-18 15:00:00,2.5,momentum,full,NONE,False,momentum,1.0,ABOVE,0.007899999999999907,15m,926424799.7254188,12502874.692960726,572692650.5702509,7318755.917830722,0.2,7318755.917830722,XRPUSDT,2,0.13924050632912832,0.3670886075949428,0.6202531645569572,0.3670886075949428,0.5759,0.5681,0.5644,1,1000000.0,0.22151898734177145,True,True,1,True,0.5726,1238,23053,2024-08-18 17:00:00,0.5708,0.0,stop_loss,trailing_stop,578876769.3453809,,,
LONG,107.9416,3.0,1.916786,,136.7,11.252650937120999,TREND,31.2502,2.5557,24.7065,12.8563,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,1.7000000000000028,,,BOS,False,,106.56,,2024-08-21 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,2.5556999999999874,,16088610.026497133,41117660.64471852,578876769.3453809,41117660.64471852,0.2,41117660.64471852,AAVEUSDT,6,11.6791485698635,13.365574989239805,0.0,13.365574989239805,142.1,107.9416,105.3859,0,0.0,11.252650937120999,True,True,0,False,110.49729999999998,1239,23114,2024-08-21 08:00:00,136.7,1000000.0,take_profit,TP,579876769.3453809,,,
LONG,0.337,,0.0024,,0.369,3.1999999999999944,TREND,39.9139,0.0032,27.0089,17.1875,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0021999999999999797,,,BOS,True,,0.327,,2024-08-22 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.010000000000000009,,5162107738.979652,51621077.38979657,579876769.3453809,51621077.38979657,0.2,51621077.38979657,ADAUSDT,6,3.5999999999999943,3.869999999999992,0.0,3.869999999999992,0.3757,0.337,0.327,0,0.0,3.1999999999999944,True,True,0,False,0.34700000000000003,1240,23147,2024-08-22 17:00:00,0.369,1000000.0,take_profit,TP,580876769.3453809,,,
LONG,0.6102,,0.002887,,0.6184,0.16399999999999992,TREND,39.5522,0.0039,27.4583,17.8108,3.0,3_to_4,0.5,,True,,,0.00660000000000005,,,BOS,True,,0.5602,,2024-08-24 10:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.04999999999999993,15m,1161753538.6907635,58087676.934538096,580876769.3453809,58087676.934538096,0.2,58087676.934538096,XRPUSDT,8,0.3140000000000014,0.4120000000000018,0.020000000000000046,0.4120000000000018,0.6308,0.6092,0.5602,0,0.0,0.16399999999999992,True,True,0,False,0.6601999999999999,1241,23194,2024-08-24 18:00:00,0.6184,1000000.0,take_profit,TP,581876769.3453809,,,
LONG,0.6915,,0.006402,,0.6622,-0.5943204868154155,TREND,37.5043,0.0085,30.9623,7.6151,4.0,4_to_5,1.0,,True,,,0.007000000000000006,,,BOS,True,,0.6422,,2024-08-25 21:00:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.04930000000000001,,2360554845.2145267,116375353.86907619,581876769.3453809,116375353.86907619,0.2,116375353.86907619,AXLUSDT,2,0.0,0.0,0.758620689655172,0.0,0.6915,0.6541,0.6422,0,0.0,-0.5943204868154155,True,True,0,False,0.7408,1242,6297,2024-08-25 23:00:00,0.6622,-1000000.0,stop_loss,trailing_stop,580876769.3453809,,,
LONG,27.315,3.0,0.227143,,26.905,-0.0803921568627451,TREND,35.4955,0.3029,32.3113,4.3632,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.21999999999999886,,,BOS,True,,22.215,,2024-08-25 23:00:00,2.5,momentum,full,NONE,False,momentum,6.0,BELOW,5.100000000000001,15m,18597469.349160723,94847093.68071972,474235468.40359855,94847093.68071972,0.2,94847093.68071972,AVAXUSDT,1,0.0,0.031372549019607864,0.084313725490196,0.031372549019607864,27.475,26.885,22.215,0,0.0,-0.0803921568627451,True,True,0,False,32.415000000000006,1243,23230,2024-08-25 23:00:00,26.905,-1000000.0,stop_loss,trailing_stop,579876769.3453809,,,
LONG,63729.4,1.0,236.903571,,63850.0,0.026412036530080063,TREND,30.7962,315.8714,27.6853,11.8222,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_LOW,,391.09999999999854,,,BOS,False,,59163.3,,2024-08-26 02:15:00,2.5,zone,full,NONE,False,zone,,BELOW,4566.0999999999985,15m,12699.607309199999,57987676.934538096,579876769.3453809,57987676.934538096,0.2,57987676.934538096,BTCUSDT,4,0.07787827686647218,0.10047962155887864,0.028339282976720066,0.10047962155887864,64188.2,63600.0,59163.3,0,0.0,0.026412036530080063,True,True,0,False,68295.5,1244,23234,2024-08-26 06:00:00,63850.0,1000000.0,take_profit,TP,580876769.3453809,,,
LONG,0.0086,1.0,0.000106,,0.0090133,0.6888333333333337,TREND,32.1618,0.0001,24.3922,14.894,3.0,3_to_4,0.5,BULLISH_BOS,True,,,0.00029809999999999906,,,BOS,True,,0.008,,2024-08-26 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.0005999999999999998,,96473413564.82507,57884048.13889503,578840481.3889502,57884048.13889503,0.2,57884048.13889503,1000PEPEUSDT,2,0.7819999999999994,0.9726666666666671,0.0,0.9726666666666671,0.0091836,0.0086,0.008,0,0.0,0.6888333333333337,True,True,0,False,0.0092,1245,11537,2024-08-26 06:00:00,0.0090133,1000000.0,take_profit,TP,581876769.3453809,,,
SHORT,62.5,,0.3225,,64.6,-1.0,TREND,38.8062,0.43,7.309,24.0864,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.8100000000000023,,,BOS,False,,,64.6,2024-08-26 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,2.0999999999999943,,27708417.58787536,58187676.934538096,581876769.3453809,58187676.934538096,0.2,58187676.934538096,LTCUSDT,3,0.0,0.0,1.0285714285714298,0.0,64.66,62.5,64.6,0,0.0,-1.0,True,True,0,False,60.400000000000006,1246,23238,2024-08-26 09:00:00,64.6,-1000000.0,stop_loss,SL,580876769.3453809,,,
SHORT,0.5844,,0.009471,,0.5489,1.5230547550432283,TREND,38.1877,0.0126,18.1561,32.4095,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007500000000000062,,,BOS,False,,,0.6191,2024-08-28 19:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.03469999999999995,,836998226.722452,58087676.934538096,580876769.3453809,58087676.934538096,0.2,58087676.934538096,AXLUSDT,8,1.155619596541789,1.3141210374639811,0.0,1.3141210374639811,0.5844,0.5388,0.6191,0,1000000.0,1.5230547550432283,True,True,1,True,0.5497000000000001,1247,6367,2024-08-29 03:00:00,0.5489,1000000.0,take_profit,TP,581876769.3453809,,,
SHORT,0.5514,,0.009471,,0.5651,-0.5,TREND,38.1877,0.0126,18.1561,32.4095,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.007500000000000062,,,BOS,False,,,0.6191,2024-08-28 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.013700000000000045,,836998226.722452,58087676.934538096,564722703.5696375,11466875.70609763,0.2,11466875.70609763,AXLUSDT,15,0.8321167883211626,0.9781021897810163,1.2262773722627724,0.9781021897810163,0.5682,0.538,0.6191,1,1000000.0,-0.5,True,True,1,True,0.5497000000000001,1247,6367,2024-08-29 11:00:00,0.5651,0.0,stop_loss,trailing_stop,581876769.3453809,,,
SHORT,0.5743,,0.004779,,0.517,8.953125000000057,TREND,30.7518,0.0064,16.5919,30.2691,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0039000000000000146,,,BOS,True,,,0.5797,2024-08-29 19:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,0.006399999999999961,,3039579153.8153276,19453306.58441798,581876769.3453809,19453306.58441798,0.2,19453306.58441798,ARBUSDT,2,9.453125000000057,10.031250000000066,0.0,10.031250000000066,0.5743,0.5101,0.5807,0,0.0,8.953125000000057,True,True,0,False,0.5679000000000001,1248,12605,2024-08-29 21:00:00,0.517,1000000.0,take_profit,TP,582876769.3453809,,,
SHORT,0.2573,,0.004071,,0.2449,1.4252873563218285,TREND,32.6855,0.0054,13.6842,32.7632,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.005800000000000027,,,BOS,True,,,0.266,2024-08-29 19:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,0.008700000000000041,,6557599643.540183,57051116.89879986,562423462.760963,57051116.89879986,0.2,57051116.89879986,ENAUSDT,2,1.655172413793092,1.9885057471264254,0.0,1.9885057471264254,0.2573,0.24,0.266,0,0.0,1.4252873563218285,True,True,0,False,0.24859999999999993,1249,3584,2024-08-29 21:00:00,0.2449,1000000.0,take_profit,TP,583876769.3453809,,,
SHORT,0.2445,,0.004071,,0.2526,4.777777777777779,TREND,32.6855,0.0054,13.6842,32.7632,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.005800000000000027,,,BOS,True,,,0.266,2024-08-29 20:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,0.008099999999999996,,3238320811.6248307,57051116.89879986,395429598.3453983,26230398.574161116,0.2,26230398.574161116,ENAUSDT,200,6.0123456790123475,6.23456790123457,0.1358024691358047,6.23456790123457,0.2456,0.194,0.266,1,0.0,4.777777777777779,True,True,0,False,0.24859999999999993,1249,3584,2024-09-07 04:00:00,0.2058,1000000.0,timeout,timeout,609171853.4795088,,,
SHORT,0.5595,,0.004704,,0.5093,2.6421052631578936,TREND,38.7625,0.0063,8.9977,37.6993,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.00660000000000005,,,BOS,False,,,0.5785,2024-08-30 03:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.019000000000000017,,2934980898.795891,55764637.07712197,557646370.7712197,55764637.07712197,0.2,55764637.07712197,ARBUSDT,3,2.784210526315784,2.952631578947368,0.0,2.952631578947368,0.5595,0.5034,0.5785,0,0.0,2.6421052631578936,True,True,0,False,0.5405,1250,12613,2024-08-30 06:00:00,0.5093,1000000.0,take_profit,TP,584876769.3453809,,,
SHORT,65.0577,1.0,0.684643,,63.35,0.9527980806784567,TREND,31.7985,0.9129,17.4491,22.77,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.1899999999999977,,,BOS,False,,,66.85,2024-08-30 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.7922999999999973,,23143228.258642614,41479608.007965095,501881733.6940978,41479608.007965095,0.2,41479608.007965095,LTCUSDT,4,1.706020197511578,1.7897115438263684,0.0,1.7897115438263684,65.0577,61.85,66.85,0,0.0,0.9527980806784567,True,True,0,False,63.2654,1251,23331,2024-08-30 07:00:00,63.35,1000000.0,take_profit,TP,585876769.3453809,,,
