direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
SHORT,1.9012,2.0,0.028521,,1.8803,0.14305270362765185,TREND,33.2449,0.038,19.985,29.6769,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.056499999999999995,,,BOS,True,,,2.0473,2024-03-16 13:00:00,2.5,zone,full,NONE,False,136.49789292157672,34.12447323039418,AXLUSDT,14,0.5229295003422318,0.1460999999999999,0.5934291581108834,0.2573579739904182,0.5934291581108834,1.9388,1.8145,2.0473,0,1520,2024-03-17 03:00:00,1.8803,2.8528059620609425,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.1198,1.0,0.00145,,0.114,1.1372549019607856,TREND,37.5572,0.0019,19.9187,26.3119,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0029,,,BOS,True,,,0.1249,2024-03-16 12:00:00,2.5,zone,full,NONE,False,136.49789292157672,27.29957858431534,HBARUSDT,20,2.12352941176471,0.005099999999999993,2.554901960784317,0.0,2.554901960784317,0.1198,0.10677,0.1249,0,1519,2024-03-17 08:00:00,0.114,0.791687778945145,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.11387,1.0,0.00145,,0.114,-0.02192242833052361,TREND,37.5572,0.0019,19.9187,26.3119,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0029,,,BOS,True,,,0.1249,2024-03-17 03:00:00,2.5,zone,full,NONE,False,136.49789292157672,27.29957858431534,HBARUSDT,5,0.7723440134907247,0.005930000000000005,1.1973018549747032,0.0758853288364259,1.1973018549747032,0.11432,0.10677,0.1249,1,1519,2024-03-17 08:00:00,0.114,-0.01774472607980567,stop_loss,trailing_stop,zone,,BELOW,
SHORT,11.133,1.0,0.160071,,10.736,0.5149156939040183,TREND,35.0361,0.2134,22.6573,27.7108,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.33999999999999986,,,BOS,True,,,11.904,2024-03-16 13:00:00,2.5,zone,full,NONE,False,35.40801372803543,27.29957858431534,AXSUSDT,22,1.307392996108947,0.7710000000000008,1.6861219195849515,0.0337224383917011,1.6861219195849515,11.159,9.833,11.904,0,1521,2024-03-17 11:00:00,10.736,14.05698145003001,stop_loss,trailing_stop,zone,,BELOW,
SHORT,10.474,1.0,0.160071,,10.736,-1.0,TREND,35.0361,0.2134,22.6573,27.7108,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.33999999999999986,,,BOS,True,,,11.904,2024-03-17 08:00:00,2.5,zone,full,NONE,False,35.40801372803543,27.29957858431534,AXSUSDT,3,0.0,0.26200000000000045,0.1335877862595423,1.0,0.1335877862595423,10.736,10.439,11.904,1,1521,2024-03-17 11:00:00,10.736,-9.276899596745299,stop_loss,trailing_stop,zone,,BELOW,
SHORT,1.8046,3.0,0.030579,,1.86,-1.0,TREND,32.7721,0.0408,15.5571,22.5298,3.0,3_to_4,0.5,,True,,,0.02719999999999989,,,BOS,True,,,1.86,2024-03-17 13:00:00,2.5,momentum,full,NONE,False,136.2238221976314,13.62238221976314,AXLUSDT,2,0.0,0.055400000000000116,0.0,1.0505415162454856,0.0,1.8628,1.8046,1.86,0,1523,2024-03-17 15:00:00,1.86,-7.546799749748795,stop_loss,SL,momentum,24.0,BELOW,
SHORT,18.702,,,18.141000000000005,19.076,-1.0,RANGE,22.0823,0.3284,23.1187,24.5542,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.21399999999999864,,,SWEEP,False,19.076,,,2024-03-17 19:45:00,2.5,zone,,NONE,False,72.64517765248364,27.16929644202879,LINKUSDT,7,0.957219251336903,0.3739999999999988,1.328877005347607,1.3208556149732658,1.328877005347607,19.196,18.205,19.076,0,1524,2024-03-18 02:00:00,19.076,-27.16929644202879,stop_loss,SL,,,,15m
LONG,2.473,1.0,0.092234,,2.8868,1.3679338842975222,TREND,36.7652,0.123,29.2966,14.3811,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.2722000000000002,,,BOS,False,,2.1705,,2024-03-17 10:15:00,2.5,zone,full,NONE,False,44.95365887767513,13.598481810496716,WIFUSDT,20,2.1457851239669448,0.30249999999999977,2.2611570247933908,0.3183471074380162,2.2611570247933908,3.157,2.3767,2.1705,0,1522,2024-03-18 06:00:00,2.8868,18.601824043581978,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,2.8068,1.0,0.092234,,2.8868,0.12572685840012587,TREND,36.7652,0.123,29.2966,14.3811,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.2722000000000002,,,BOS,False,,2.1705,,2024-03-17 17:00:00,2.5,zone,full,NONE,False,44.95365887767513,13.598481810496716,WIFUSDT,13,0.49552098066949585,0.6362999999999999,0.5503693226465506,0.10875373251610866,0.5503693226465506,3.157,2.7376,2.1705,1,1522,2024-03-18 06:00:00,2.8868,3.596292710214014,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,3.0091,1.0,0.092234,,2.8868,-1.0,TREND,36.7652,0.123,29.2966,14.3811,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.2722000000000002,,,BOS,False,,2.1705,,2024-03-18 02:00:00,2.5,zone,full,NONE,False,44.95365887767513,13.598481810496716,WIFUSDT,4,0.08013082583810141,0.12230000000000008,0.8070318887980372,1.260016353229763,0.8070318887980372,3.1078,2.855,2.1705,2,1522,2024-03-18 06:00:00,2.8868,-5.497832480739672,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,14.7544,1.0,0.254866,,14.384,-0.3598212551000581,TREND,31.6804,0.3398,32.5591,7.1676,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.4380000000000006,,,BOS,True,,13.725,,2024-03-18 06:00:00,2.5,zone,full,NONE,False,26.291632329841697,27.064606320339063,APTUSDT,16,0.3993588498154255,1.0294000000000008,0.6835049543423346,0.5633378667184766,0.6835049543423346,15.458,14.1745,13.725,0,1525,2024-03-18 22:00:00,14.384,-9.738420614973366,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.1496,2.0,0.002008,,0.13324,3.990243902439035,TREND,35.2285,0.0027,11.7396,25.0267,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0015600000000000058,,,BOS,True,,,0.1537,2024-03-18 07:00:00,2.5,zone,full,NONE,False,135.3230316016953,27.064606320339063,DOGEUSDT,32,5.324390243902452,0.0040999999999999925,5.9634146341463525,0.0,5.9634146341463525,0.1496,0.12515,0.1537,0,1526,2024-03-19 15:00:00,0.13324,2.213884797003737,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.14623,2.0,0.002008,,0.13324,1.7389558232931719,TREND,35.2285,0.0027,11.7396,25.0267,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0015600000000000058,,,BOS,True,,,0.1537,2024-03-18 09:00:00,2.5,zone,full,NONE,False,135.3230316016953,27.064606320339063,DOGEUSDT,30,2.4712182061579644,0.007470000000000004,2.821954484605084,0.4069611780455171,2.821954484605084,0.14927,0.12515,0.1537,1,1526,2024-03-19 15:00:00,0.13324,1.7578461805060221,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.14085,2.0,0.002008,,0.13324,1.6436285097192254,TREND,35.2285,0.0027,11.7396,25.0267,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.0015600000000000058,,,BOS,True,,,0.1537,2024-03-19 00:00:00,2.5,zone,full,NONE,False,135.3230316016953,27.064606320339063,DOGEUSDT,15,2.82505399568035,0.004629999999999995,3.3909287257019454,0.05399568034557246,3.3909287257019454,0.1411,0.12515,0.1537,2,1526,2024-03-19 15:00:00,0.13324,1.029808270488902,stop_loss,trailing_stop,zone,,BELOW,
LONG,1.6917,2.0,0.047523,,1.5861,-1.0,TREND,35.7497,0.0634,34.4155,6.6283,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.05790000000000006,,,BOS,False,,1.5861,,2024-03-19 17:00:00,2.5,zone,full,NONE,False,135.0861875333466,27.017237506669318,SUIUSDT,7,0.17140151515151533,0.10559999999999992,0.33901515151515227,1.016098484848485,0.33901515151515227,1.7275,1.5844,1.5861,0,1527,2024-03-20 00:00:00,1.5861,-14.265101403521388,stop_loss,SL,zone,,ABOVE,
SHORT,172.3659,1.0,4.786286,,176.826,-0.3160031457903791,TREND,39.8907,6.3817,13.6528,24.6418,5.0,5_plus,1.25,BEARISH_BOS,True,,,4.070999999999998,,,BOS,True,,,186.48,2024-03-19 21:00:00,2.5,zone,full,NONE,False,2.392752416614357,33.77154688333665,SOLUSDT,6,0.2122629143905747,14.11409999999998,0.4497559178410256,0.3376127418680608,0.4497559178410256,177.131,166.018,186.48,0,1528,2024-03-20 03:00:00,176.826,-10.671915053341653,stop_loss,trailing_stop,zone,,BELOW,
SHORT,17.135,1.0,0.305946,,17.282,-0.1725352112676045,TREND,34.3958,0.4079,16.5295,23.8137,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.634999999999998,,,BOS,False,,,17.987,2024-03-19 22:00:00,2.5,zone,full,NONE,False,15.85518633020506,13.508618753334659,LINKUSDT,9,0.6596244131455438,0.8519999999999968,1.0211267605633854,0.3544600938967145,1.0211267605633854,17.437,16.265,17.987,0,1529,2024-03-20 07:00:00,17.282,-2.3307123905401195,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,16.573,1.0,0.305946,,17.282,-1.0,TREND,34.3958,0.4079,16.5295,23.8137,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.634999999999998,,,BOS,False,,,17.987,2024-03-20 05:00:00,2.5,zone,full,NONE,False,15.85518633020506,13.508618753334659,LINKUSDT,2,0.0,0.7089999999999996,0.038081805359662955,1.2186177715091695,0.038081805359662955,17.437,16.546,17.987,1,1529,2024-03-20 07:00:00,17.282,-11.241327108115382,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,2.3396,1.0,0.105375,,2.3381,-0.004629629629629807,TREND,36.6813,0.1405,39.4001,20.0407,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.31130000000000013,,,BOS,True,,2.0156,,2024-03-20 18:30:00,2.5,zone,full,NONE,False,102.74748050584161,33.290183683892664,WIFUSDT,19,0.9478395061728404,0.32399999999999984,1.2666666666666675,0.016358024691358285,1.2666666666666675,2.75,2.3343,2.0156,0,1530,2024-03-21 13:00:00,2.3381,-0.15412122075876825,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,2.5867,1.0,0.105375,,2.3381,-0.43530029767116124,TREND,36.6813,0.1405,39.4001,20.0407,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.31130000000000013,,,BOS,True,,2.0156,,2024-03-20 20:00:00,2.5,zone,full,NONE,False,102.74748050584161,33.290183683892664,WIFUSDT,17,0.10506040973559808,0.5710999999999999,0.16879705830852748,0.4419541236210825,0.16879705830852748,2.6831,2.3343,2.0156,1,1530,2024-03-21 13:00:00,2.3381,-25.54302365375224,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.6249,1.0,0.00758,,0.6414,-0.6846473029045623,TREND,30.3678,0.0101,10.6714,21.6254,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.016800000000000037,,,BOS,False,,,0.649,2024-03-21 18:00:00,2.5,zone,full,NONE,False,131.8758774918451,13.187587749184509,ADAUSDT,12,0.08713692946058049,0.02410000000000001,0.18257261410788206,0.7053941908713696,0.18257261410788206,0.6419,0.6205,0.649,0,1532,2024-03-22 06:00:00,0.6414,-2.175951978615439,stop_loss,trailing_stop,zone,,BELOW,
LONG,566.05,1.0,6.283929,,551.45,-0.5793650793650773,TREND,30.3472,8.3786,30.2217,13.6402,4.0,4_to_5,1.0,BULLISH_BOS,True,,,11.600000000000023,,,BOS,True,,540.85,,2024-03-21 10:30:00,2.5,zone,full,NONE,False,1.0568312280600873,26.63214694711413,BNBUSDT,27,0.7242063492063512,25.199999999999932,0.8710317460317502,0.8710317460317457,0.8710317460317502,588.0,544.1,540.85,0,1531,2024-03-22 13:00:00,551.45,-15.429735929677179,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.1614,1.0,0.003619,,0.15154,-0.9959595959595947,TREND,33.4143,0.0048,32.164,12.0782,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.007890000000000008,,,BOS,False,,0.1515,,2024-03-22 06:00:00,2.5,zone,full,NONE,False,131.76707989291432,13.176707989291431,DOGEUSDT,7,0.20202020202020235,0.009899999999999992,0.3919191919191945,1.4080808080808072,0.3919191919191945,0.16528,0.14746,0.1515,0,1533,2024-03-22 13:00:00,0.15154,-1.2992234077441327,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.1499,1.0,0.003241,,0.15296,-0.1987012987012992,TREND,39.15,0.0043,22.6814,29.8231,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.004420000000000007,,,BOS,True,,,0.1653,2024-03-22 14:00:00,2.5,zone,full,NONE,False,130.93063192604325,32.73265798151081,DOGEUSDT,8,0.018181818181818344,0.015399999999999997,0.27922077922077915,0.2292207792207796,0.27922077922077915,0.15343,0.1456,0.1653,0,1534,2024-03-22 22:00:00,0.15296,-0.4006477336936933,stop_loss,trailing_stop,zone,,BELOW,
SHORT,3.3553,1.0,0.077721,,3.4612,-0.4241089307168592,TREND,34.897,0.1036,7.52,16.6115,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.08630000000000004,,,BOS,True,,,3.605,2024-03-22 21:00:00,2.5,zone,full,NONE,False,130.93063192604325,32.73265798151081,OPUSDT,16,0.1293552262715268,0.2496999999999998,0.17180616740088273,0.47697236684020855,0.17180616740088273,3.4744,3.3124,3.605,0,1535,2024-03-23 13:00:00,3.4612,-13.865553920967935,stop_loss,trailing_stop,zone,,BELOW,
LONG,85.5384,1.0,0.716786,,86.11,0.3288080994017511,TREND,30.6272,0.9557,38.4903,6.3528,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.1400000000000006,,,BOS,False,,83.8,,2024-03-23 11:00:00,2.5,zone,full,NONE,False,7.530522292876131,13.091059953935856,LTCUSDT,12,1.0248504371836165,1.7383999999999986,1.1571560055223211,0.19466175793833018,1.1571560055223211,87.55,85.2,83.8,0,1536,2024-03-23 23:00:00,86.11,4.304446542608024,stop_loss,trailing_stop,zone,,ABOVE,
LONG,86.35,1.0,0.716786,,86.11,-0.09411764705882163,TREND,30.6272,0.9557,38.4903,6.3528,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.1400000000000006,,,BOS,False,,83.8,,2024-03-23 15:00:00,2.5,zone,full,NONE,False,7.530522292876131,13.091059953935856,LTCUSDT,8,0.3803921568627451,2.549999999999997,0.4666666666666719,0.4509803921568599,0.4666666666666719,87.54,85.2,83.8,1,1536,2024-03-23 23:00:00,86.11,-1.807325350290233,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,3319.61,1.0,25.216607,,3402.79,-1.0,TREND,35.097,33.6221,5.3302,24.8539,4.0,4_to_5,1.0,BEARISH_BOS,True,,,39.879999999999654,,,BOS,True,,,3402.79,2024-03-24 03:30:00,2.5,zone,full,NONE,False,0.3133978790645018,26.068435580585206,ETHUSDT,9,0.0,83.17999999999984,0.23046405385910207,1.0625150276508755,0.23046405385910207,3407.99,3300.44,3402.79,0,1538,2024-03-24 12:00:00,3402.79,-26.068435580585206,stop_loss,SL,zone,,BELOW,15m
SHORT,64089.3,3.0,443.426786,,65956.8,-0.945378151260507,TREND,35.0954,591.2357,10.5373,26.1233,4.0,4_to_5,1.0,,True,,,355.1999999999971,,,BOS,True,,,66064.7,2024-03-24 03:30:00,2.5,momentum,full,NONE,False,0.013196535172919552,26.068435580585206,BTCUSDT,15,0.0,1975.3999999999942,0.15627214741318482,1.0413587121595613,0.15627214741318482,66146.4,63780.6,66064.7,0,1537,2024-03-24 18:00:00,65956.8,-24.644529435427263,stop_loss,trailing_stop,momentum,4.0,BELOW,15m
LONG,1.9342,1.0,0.014529,,1.9534,0.32160804020100753,TREND,35.4449,0.0194,36.0988,8.3333,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.014399999999999968,,,BOS,True,,1.8745,,2024-03-24 21:00:00,2.5,zone,full,NONE,False,127.80652965212542,25.561305930425082,AXLUSDT,26,1.6783919597990036,0.059699999999999864,2.688442211055284,0.13400335008375253,2.688442211055284,2.0947,1.9262,1.8745,0,1539,2024-03-25 23:00:00,1.9534,2.4538853693208216,stop_loss,trailing_stop,zone,,ABOVE,
LONG,2.0172,1.0,0.014529,,1.9534,-0.4470918009810787,TREND,35.4449,0.0194,36.0988,8.3333,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.014399999999999968,,,BOS,True,,1.8745,,2024-03-25 01:00:00,2.5,zone,full,NONE,False,127.80652965212542,25.561305930425082,AXLUSDT,22,0.1205325858444313,0.14269999999999983,0.5430974071478641,0.4772249474421858,0.5430974071478641,2.0947,1.9491,1.8745,1,1539,2024-03-25 23:00:00,1.9534,-8.154056591805583,stop_loss,trailing_stop,zone,,ABOVE,
LONG,66321.1,1.0,462.133929,,70319.3,2.324399744200909,TREND,33.6768,616.1786,31.3314,9.567,5.0,5_plus,1.25,BULLISH_BOS,True,,,625.3999999999942,,,BOS,True,,64601.0,,2024-03-24 21:30:00,2.5,zone,full,NONE,False,0.01857545050463999,31.951632413031355,BTCUSDT,35,2.7350154060810326,1720.1000000000058,3.0980175571187583,0.0,3.0980175571187583,71650.0,66321.1,64601.0,0,1540,2024-03-26 08:00:00,70319.3,74.26836620765155,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,69903.4,1.0,462.133929,,70319.3,1.3707976268952429,TREND,33.6768,616.1786,31.3314,9.567,5.0,5_plus,1.25,BULLISH_BOS,True,,,625.3999999999942,,,BOS,True,,64601.0,,2024-03-25 23:00:00,2.5,zone,full,NONE,False,0.01857545050463999,31.951632413031355,BTCUSDT,9,2.8239947264338148,303.3999999999942,5.756756756756887,0.5049439683586026,5.756756756756887,71650.0,69750.2,64601.0,1,1540,2024-03-26 08:00:00,70319.3,7.725529864879934,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,69941.0,1.0,462.133929,,70319.3,1.1093841642228823,TREND,33.6768,616.1786,31.3314,9.567,5.0,5_plus,1.25,BULLISH_BOS,True,,,625.3999999999942,,,BOS,True,,64601.0,,2024-03-26 00:00:00,2.5,zone,full,NONE,False,0.01857545050463999,31.951632413031355,BTCUSDT,8,2.40234604105571,341.0,5.011730205278592,0.3480938416422202,5.011730205278592,71650.0,69822.3,64601.0,2,1540,2024-03-26 08:00:00,70319.3,7.027092925905362,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,1.8028,1.0,0.028227,,1.9377999999999997,2.0,TREND,30.7925,0.0376,25.1281,13.5699,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08010000000000006,,,BOS,False,,1.7353,,2024-03-26 17:00:00,2.5,zone,full,NONE,False,131.972570540923,13.197257054092299,SUIUSDT,15,3.6429629629629723,0.0674999999999999,4.207407407407418,0.0,4.207407407407418,2.0868,1.8028,1.7353,0,1542,2024-03-27 08:00:00,1.9377999999999997,17.816297023024575,stop_loss,trailing_stop,zone,,ABOVE,
LONG,1.8691,1.0,0.028227,,1.9377999999999997,0.5134529147982048,TREND,30.7925,0.0376,25.1281,13.5699,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.08010000000000006,,,BOS,False,,1.7353,,2024-03-26 18:00:00,2.5,zone,full,NONE,False,131.972570540923,13.197257054092299,SUIUSDT,14,1.3423019431988066,0.13379999999999992,1.6270553064275064,0.12630792227204726,1.6270553064275064,2.0868,1.8522,1.7353,1,1542,2024-03-27 08:00:00,1.9377999999999997,9.066515596161377,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,182.4386,1.0,2.252839,,188.2,-0.6405541225651505,TREND,32.3138,3.0038,11.992,28.4165,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.430000000000007,,,BOS,False,,,191.433,2024-03-27 15:00:00,2.5,zone,full,NONE,False,1.4822190604362997,13.33167111718823,SOLUSDT,17,0.11069109668237989,8.994399999999985,0.24766521391087779,0.681579649559725,0.24766521391087779,188.569,180.211,191.433,0,1543,2024-03-28 08:00:00,188.2,-8.539656894797668,stop_loss,trailing_stop,zone,,BELOW,
LONG,2.0787,2.0,0.02932,,2.0684,-0.07045143638850879,TREND,30.056,0.0391,29.3075,17.4493,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.050599999999999756,,,BOS,True,,1.9325,,2024-03-27 23:00:00,2.5,zone,full,NONE,False,133.3167111718823,33.329177792970576,AXLUSDT,11,0.5725034199726399,0.14619999999999989,0.8296853625171018,0.17168262653898866,0.8296853625171018,2.2,2.0536,1.9325,0,1544,2024-03-28 10:00:00,2.0684,-1.3731621250703845,stop_loss,trailing_stop,zone,,ABOVE,
LONG,12.9698,1.0,0.1455,,12.497,-1.0,TREND,34.0807,0.194,26.3991,15.5007,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.4740000000000002,,,BOS,True,,12.497,,2024-03-29 11:00:00,2.5,zone,full,NONE,False,70.2311073503009,33.20526755522223,UNIUSDT,10,0.0,0.47279999999999944,0.1357868020304599,1.1142131979695438,0.1357868020304599,13.034,12.443,12.497,0,1545,2024-03-29 21:00:00,12.497,-33.20526755522223,stop_loss,SL,zone,,ABOVE,
SHORT,3.5775,1.0,0.032679,,3.6994,-1.0,TREND,36.0192,0.0436,6.5574,24.5246,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.03639999999999999,,,BOS,False,,,3.6994,2024-03-29 21:00:00,2.5,zone,full,NONE,False,131.1608068431278,26.232161368625558,OPUSDT,6,0.0,0.12189999999999968,0.0,1.1337161607875328,0.0,3.7157,3.5775,3.6994,0,1546,2024-03-30 03:00:00,3.6994,-15.988502354177236,stop_loss,SL,zone,,BELOW,
LONG,17.5134,1.0,0.188732,,16.9415,-0.7922149882255135,TREND,30.001,0.2516,24.6949,10.0341,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.19750000000000156,,,BOS,False,,16.7915,,2024-03-30 03:00:00,2.5,zone,full,NONE,False,18.058094157836077,13.036138172541891,APTUSDT,6,0.06940019393267817,0.7219000000000015,0.21484970217481725,0.8012190054024114,0.21484970217481725,17.6685,16.935,16.7915,0,1548,2024-03-30 09:00:00,16.9415,-10.327424048866442,stop_loss,trailing_stop,zone,,ABOVE,
LONG,191.0126,1.0,1.923214,,195.17,0.6193427285999475,TREND,32.3363,2.5643,34.8384,9.507,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.850999999999999,,,BOS,False,,184.3,,2024-03-30 00:00:00,2.5,zone,full,NONE,False,1.9539493913405859,13.116080684312779,SOLUSDT,19,1.1747162053451758,6.712599999999981,1.4386973750856633,0.0,1.4386973750856633,200.67,191.0126,184.3,0,1547,2024-03-30 19:00:00,195.17,8.123349199559343,stop_loss,trailing_stop,zone,,ABOVE,
LONG,198.062,1.0,1.923214,,195.17,-0.6273318872017388,TREND,32.3363,2.5643,34.8384,9.507,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.850999999999999,,,BOS,False,,184.3,,2024-03-30 11:00:00,2.5,zone,full,NONE,False,1.9539493913405859,13.116080684312779,SOLUSDT,8,0.03514099783079767,4.610000000000014,0.1590021691973912,1.0232104121475052,0.1590021691973912,198.795,193.345,184.3,1,1547,2024-03-30 19:00:00,195.17,-5.650821639757022,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.0087,1.0,0.000141,,0.0087679,0.09700000000000146,TREND,33.2375,0.0002,32.046,24.1202,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.0004863000000000003,,,BOS,True,,0.008,,2024-03-31 06:30:00,2.5,zone,full,NONE,False,129.96863690096572,32.49215922524143,1000PEPEUSDT,13,0.45571428571428596,0.0006999999999999992,0.7618571428571443,0.05300000000000003,0.7618571428571443,0.0092333,0.0086629,0.008,0,1549,2024-03-31 19:00:00,0.0087679,0.008824870445575695,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,4.4772,1.0,0.101496,,4.6365,0.5556330659225677,TREND,38.3279,0.1353,28.3068,19.2389,6.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.2665999999999995,,,BOS,True,,4.1905,,2024-03-31 07:30:00,2.5,zone,full,NONE,False,113.33156339463362,32.49215922524143,WIFUSDT,13,1.2263690268573446,0.28669999999999973,1.3871642832228837,0.0,1.3871642832228837,4.8749,4.4772,4.1905,0,1550,2024-03-31 20:00:00,4.6365,18.053718048765134,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,4.7651,1.0,0.101496,,4.6365,-1.0,TREND,38.3279,0.1353,28.3068,19.2389,6.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.2665999999999995,,,BOS,True,,4.1905,,2024-03-31 19:00:00,2.5,zone,full,NONE,False,113.33156339463362,32.49215922524143,WIFUSDT,1,0.0,0.1286000000000005,0.038102643856914614,1.0272161741835133,0.038102643856914614,4.77,4.633,4.1905,1,1550,2024-03-31 20:00:00,4.6365,-14.57443905254994,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,202.1092,1.0,1.340357,,195.604,-1.0,TREND,35.6971,1.7871,37.9816,5.1439,5.0,5_plus,1.25,BULLISH_BOS,True,,,3.0900000000000034,,,BOS,True,,195.604,,2024-03-31 23:00:00,2.5,zone,full,NONE,False,5.001500418676569,32.53576052357469,SOLUSDT,6,0.1944290721269159,6.505199999999974,0.44053987579167725,1.3521797946258431,0.44053987579167725,204.975,193.313,195.604,0,1552,2024-04-01 05:00:00,195.604,-32.53576052357469,stop_loss,SL,zone,,ABOVE,
LONG,680.9,,8.6625,,664.1,-0.19444444444444398,TREND,32.077,11.55,58.7199,5.1639,5.0,5_plus,1.25,BULLISH_BOS,True,,,32.30000000000007,,,BOS,True,,594.5,,2024-03-31 20:00:00,2.5,momentum,momentum,NONE,False,0.37657130235618863,32.53576052357469,BCHUSDT,12,0.2008101851851855,86.39999999999998,0.25173611111111116,0.22337962962962915,0.25173611111111116,702.65,661.6,594.5,0,1551,2024-04-01 08:00:00,664.1,-6.3263978795839515,stop_loss,trailing_stop,momentum,,ABOVE,
LONG,3551.96,,,3731.585,3432.21,-1.0,RANGE,20.2362,36.9521,15.1006,22.4731,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,63.460000000000036,,,SWEEP,False,3432.21,,,2024-03-26 16:30:00,2.5,zone,,NONE,False,0.22041347898275238,26.394514108184598,ETHUSDT,145,0.8107724425887277,119.75,1.015031315240085,1.168350730688934,1.015031315240085,3673.51,3412.05,3432.21,0,1541,2024-04-01 17:00:00,3432.21,-26.394514108184598,stop_loss,SL,,,,15m
