direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,entry_mode,candles_since_bos,ema_position,mtf_tf
SHORT,0.1576,3.0,,0.15981,-0.24021739130434938,TREND,37.2773,0.0036,6.1746,35.8809,4.0,4_to_5,1.0,,True,,,0.0021700000000000053,,,BOS,True,,,0.1668,2026-01-12 09:30:00,2.5,momentum,28.14251544436806,5.628503088873612,XPLUSDT,7,0.2119565217391279,0.009200000000000014,0.33043478260869374,0.48369565217391336,0.33043478260869374,0.16205,0.15456,0.1668,0,1123,2026-01-12 16:00:00,0.15981,-0.062194959132053904,stop_loss,trailing_stop,momentum,1.0,BELOW,15m
SHORT,13.051,1.0,,13.151,-0.36363636363636187,TREND,32.6185,0.1333,12.1115,32.851,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.11899999999999977,,,BOS,True,,,13.326,2026-01-12 21:30:00,2.5,zone,25.58151455879935,7.03491650366983,LINKUSDT,7,0.0036363636363616163,0.27500000000000036,0.10181818181818339,0.49818181818181917,0.10181818181818339,13.188,13.023,13.326,0,1125,2026-01-13 04:00:00,13.151,-2.558151455879926,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,1.7687,1.0,,1.8072,-1.0,TREND,30.9427,0.0249,12.439,32.2321,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.035700000000000065,,,BOS,False,,,1.8072,2026-01-12 21:00:00,2.5,zone,28.13966601467932,2.8139666014679316,SUIUSDT,8,0.30649350649350754,0.03849999999999998,0.42337662337662313,1.0207792207792243,0.42337662337662313,1.808,1.7524,1.8072,0,1127,2026-01-13 05:00:00,1.8072,-1.0833771415651532,stop_loss,SL,zone,,BELOW,
LONG,138.71,,141.3468,136.9521,1.4999715569713772,RANGE,13.7111,1.7579,17.5538,27.0215,3.0,3_to_4,0.5,,False,SWEEP_LOW,,1.9199999999999875,,,SWEEP,False,136.9521,,,2026-01-12 21:00:00,2.5,zone,1.6007546512702209,2.8139666014679316,SOLUSDT,11,1.6098754195346572,1.7579000000000065,1.7748449854940516,0.5461061493827888,1.7748449854940516,141.83,137.75,136.9521,0,1126,2026-01-13 08:00:00,141.3468,4.220869864469308,take_profit,TP,,,,
SHORT,0.9946,1.0,,1.0118,-0.3392504930966478,TREND,32.6292,0.0185,13.8384,21.724,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.01970000000000005,,,BOS,True,,,1.0453,2026-01-12 21:00:00,2.5,zone,28.13966601467932,7.03491650366983,VIRTUALUSDT,16,1.0157790927021724,0.050699999999999856,1.0177514792899456,0.6666666666666674,1.0177514792899456,1.0284,0.943,1.0453,0,1128,2026-01-13 13:00:00,1.0118,-0.4840022554524841,stop_loss,trailing_stop,zone,,BELOW,
LONG,1.0163,1.0,,1.0163,0.0,TREND,33.3395,0.0181,30.9665,19.5266,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.041999999999999926,,,BOS,False,,0.9992,,2026-01-13 13:00:00,2.5,zone,28.144432965257906,2.8144432965257904,VIRTUALUSDT,2,0.9337016574585586,0.018100000000000005,2.038674033149167,1.1325966850828706,2.038674033149167,1.0532,0.9958,0.9982,0,1130,2026-01-13 15:00:00,1.0163,0.0,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.3967,1.0,,0.40950000000000003,2.0,TREND,33.3495,0.0047,37.3494,3.6145,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.010699999999999987,,,BOS,False,,0.3903,,2026-01-13 15:00:00,2.5,zone,28.144432965257906,2.8144432965257904,ADAUSDT,7,4.015624999999989,0.006400000000000017,4.453124999999992,0.0,4.453124999999992,0.4252,0.3967,0.3903,0,1131,2026-01-13 22:00:00,0.40950000000000003,0.36024874195530215,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.1172,1.0,,0.12399999999999997,4.0,TREND,31.8148,0.0013,33.0895,4.108,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.002669999999999992,,,BOS,False,,0.1156,,2026-01-13 15:00:00,2.5,zone,28.144432965257906,2.8144432965257904,HBARUSDT,18,5.8588235294117865,0.0016999999999999932,6.888235294117673,0.0,6.888235294117673,0.12891,0.1172,0.1155,0,1132,2026-01-14 09:00:00,0.12399999999999997,0.191382144163753,stop_loss,trailing_stop,zone,,ABOVE,
LONG,171.2,2.0,,176.1,0.6498673740053065,TREND,34.6463,1.8093,32.5701,5.8824,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.4899999999999807,,,BOS,False,,163.66,,2026-01-13 08:00:00,2.5,zone,0.37358929811711616,2.816863307803053,AAVEUSDT,26,0.9973474801061032,7.539999999999992,1.1750663129973504,0.31432360742705284,1.1750663129973504,180.06,168.83,163.66,0,1129,2026-01-14 10:00:00,176.1,1.8305875607738713,stop_loss,trailing_stop,zone,,ABOVE,
LONG,143.4264,1.0,,143.8,0.1756960120391329,TREND,32.7638,1.3857,30.4124,8.6598,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.5700000000000216,,,BOS,False,,141.3,,2026-01-13 15:00:00,2.5,zone,1.323571903934257,2.8144432965257904,SOLUSDT,20,1.6476674191121252,2.1263999999999896,2.597629796839736,0.49680210684725434,2.597629796839736,148.95,142.37,141.3,0,1133,2026-01-14 11:00:00,143.8,0.49448646330985213,stop_loss,trailing_stop,zone,,ABOVE,
LONG,144.66,1.0,,143.8,-1.0,TREND,32.7638,1.3857,30.4124,8.6598,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.5700000000000216,,,BOS,False,,141.3,,2026-01-14 10:00:00,2.5,zone,1.323571903934257,2.8144432965257904,SOLUSDT,1,0.0,0.8599999999999852,0.0,1.4302325581395476,0.0,144.66,143.43,141.3,1,1133,2026-01-14 11:00:00,143.8,-1.1382718373834415,stop_loss,trailing_stop,zone,,ABOVE,
LONG,1.6001,1.0,,1.5561,-1.0,TREND,33.6673,0.0188,27.6426,15.1331,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03730000000000011,,,BOS,False,,1.5561,,2026-01-14 14:30:00,2.5,zone,28.231354618898873,2.823135461889887,FILUSDT,4,0.43636363636363334,0.04400000000000004,1.0704545454545427,1.0909090909090908,1.0704545454545427,1.6472,1.5521,1.5561,0,1134,2026-01-14 18:00:00,1.5561,-1.2421796032315515,stop_loss,SL,zone,,ABOVE,15m
LONG,1.6117,1.0,,1.5561,-1.0,TREND,33.6673,0.0188,27.6426,15.1331,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.03730000000000011,,,BOS,False,,1.5561,,2026-01-14 16:00:00,2.5,zone,28.231354618898873,2.823135461889887,FILUSDT,2,0.0,0.05559999999999987,0.13309352517985773,1.0719424460431657,0.13309352517985773,1.6191,1.5521,1.5561,1,1134,2026-01-14 18:00:00,1.5561,-1.5696633168107736,stop_loss,SL,zone,,ABOVE,15m
LONG,0.1458,,0.1489,0.1437,-1.0,RANGE,14.7453,0.0021,18.3259,22.804,4.0,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,0.0020100000000000118,,,SWEEP,False,0.1437,,,2026-01-15 00:00:00,2.5,zone,28.090762472896756,5.618152494579351,DOGEUSDT,2,0.0,0.0021000000000000185,0.3238095238095144,1.142857142857139,0.3238095238095144,0.14648,0.1434,0.1437,0,1136,2026-01-15 02:00:00,0.1437,-0.058990601193083705,stop_loss,SL,,,,
LONG,0.4055,,0.41915000000000013,0.3964,-1.0,RANGE,15.8199,0.0091,12.5,26.1719,3.0,3_to_4,0.5,,False,SWEEP_LOW,,0.008500000000000008,,,SWEEP,False,0.3964,,,2026-01-15 00:45:00,2.5,zone,28.090762472896756,2.8090762472896755,WIFUSDT,3,0.0,0.009100000000000052,0.3956043956043925,1.8901098901098845,0.3956043956043925,0.4091,0.3883,0.3964,0,1137,2026-01-15 03:00:00,0.3964,-0.25562593850336196,stop_loss,SL,,,,15m
SHORT,77.4545,1.0,,72.58,1.3985081050064538,TREND,32.2791,1.1421,16.9481,26.2664,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8599999999999994,,,BOS,False,,,80.94,2026-01-14 22:00:00,2.5,zone,0.8059320749647609,2.8090762472896755,LTCUSDT,34,1.650982642375553,3.485500000000002,2.348156648974321,0.0,2.348156648974321,77.4545,69.27,80.94,0,1135,2026-01-16 08:00:00,72.58,3.9285158994157254,stop_loss,trailing_stop,zone,,BELOW,
SHORT,73.92,1.0,,72.58,0.19088319088319147,TREND,32.2791,1.1421,16.9481,26.2664,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8599999999999994,,,BOS,False,,,80.94,2026-01-15 03:00:00,2.5,zone,0.8059320749647609,2.8090762472896755,LTCUSDT,29,0.3162393162393163,7.019999999999996,0.6623931623931636,0.4131054131054121,0.6623931623931636,76.82,69.27,80.94,1,1135,2026-01-16 08:00:00,72.58,1.0799489804527824,stop_loss,trailing_stop,zone,,BELOW,
LONG,172.8291,1.0,,169.89,-1.0,TREND,38.6052,1.4764,19.2066,8.1277,4.0,4_to_5,1.0,BULLISH_BOS,True,,,1.4799999999999898,,,BOS,True,,169.89,,2026-01-16 08:00:00,2.5,zone,1.9274917416831767,5.665090977981072,AAVEUSDT,7,0.21805995032492342,2.9391000000000247,0.360960838351865,1.5784083562995388,0.360960838351865,173.89,168.19,169.89,0,1138,2026-01-16 15:00:00,169.89,-5.665090977981072,stop_loss,SL,zone,,ABOVE,
SHORT,2.0775,1.0,,2.1357,-0.7499999999999986,TREND,30.3183,0.0224,17.6564,32.3436,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.06630000000000003,,,BOS,False,,,2.1551,2026-01-16 15:30:00,2.5,zone,28.042200341006307,2.8042200341006303,DOTUSDT,14,0.0914948453608291,0.07759999999999989,0.31829896907216754,0.7822164948453587,0.31829896907216754,2.1382,2.0528,2.1551,0,1139,2026-01-17 05:00:00,2.1357,-1.6320560598465617,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.2207,,0.2179,0.2226,1.4736842105263257,RANGE,20.0045,0.0019,24.4275,18.7023,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.0040999999999999925,,,SWEEP,False,0.2226,,,2026-01-17 16:00:00,2.5,zone,27.960597538013975,2.7960597538013974,ENAUSDT,6,1.0526315789473777,0.001899999999999985,1.842105263157911,0.8421052631578962,1.842105263157911,0.2223,0.2172,0.2226,0,1140,2026-01-17 22:00:00,0.2179,0.07828967310643904,take_profit,TP,,,,
SHORT,0.0765,2.0,,0.07694,-0.7333333333333225,TREND,31.4107,0.0007,6.875,29.5833,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0004899999999999904,,,BOS,False,,,0.0769,2026-01-18 06:00:00,2.5,zone,27.964512021669293,2.796451202166929,SIRENUSDT,5,1.0166666666666602,0.0006000000000000033,1.3500000000000012,1.333333333333318,1.3500000000000012,0.0773,0.07569,0.0771,0,1142,2026-01-18 11:00:00,0.07694,-0.012304385289534375,stop_loss,trailing_stop,zone,,BELOW,
LONG,25.873,1.0,,25.72,-0.2286995515695099,TREND,34.903,0.2265,23.5257,15.0741,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.2789999999999999,,,BOS,True,,25.204,,2026-01-18 06:30:00,2.5,zone,10.450116600025886,6.991128005417323,HYPEUSDT,6,0.2286995515695046,0.6690000000000005,0.35724962630791784,0.31838565022421644,0.35724962630791784,26.112,25.66,25.204,0,1141,2026-01-18 12:00:00,25.72,-1.5988678398039842,stop_loss,trailing_stop,zone,,ABOVE,15m
LONG,0.0523,1.0,,0.0523,0.0,TREND,37.3796,0.0013,37.2742,7.3892,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.0032099999999999976,,,BOS,False,,0.0503,,2026-01-18 11:45:00,2.5,zone,27.96389680240482,2.7963896802404817,ARCUSDT,13,1.9299999999999995,0.0020000000000000018,2.42,2.8999999999999972,2.42,0.05714,0.0465,0.0503,0,1143,2026-01-19 00:00:00,0.0523,0.0,stop_loss,trailing_stop,zone,,ABOVE,15m
SHORT,0.9205,1.0,,0.8014999999999998,10.0,TREND,34.3983,0.0098,13.1924,27.4781,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.012299999999999978,,,BOS,False,,,0.9324,2026-01-18 12:00:00,2.5,zone,27.883953410414616,2.7883953410414613,VIRTUALUSDT,12,7.36974789915965,0.011900000000000022,12.689075630252079,0.7478991596638658,12.689075630252079,0.9294,0.7695,0.9324,0,1144,2026-01-19 00:00:00,0.8014999999999998,3.3181904558393454,stop_loss,trailing_stop,zone,,BELOW,
SHORT,0.314,,,0.3325,-0.48941798941798986,TREND,34.4121,0.01,10.4286,45.0714,3.0,3_to_4,0.5,,True,,,0.013799999999999979,,,BOS,True,,,0.3518,2026-01-19 01:45:00,2.5,momentum,28.049862933206583,2.8049862933206584,FARTCOINUSDT,16,0.052910052910052956,0.0378,0.09523809523809502,0.5026455026455031,0.09523809523809502,0.333,0.3104,0.3518,0,1145,2026-01-19 17:00:00,0.3325,-0.5189224642643222,stop_loss,trailing_stop,momentum,1.0,BELOW,15m
SHORT,3199.5,1.0,,2976.1199999999985,9.0,TREND,33.5227,14.5607,16.7476,26.8482,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,29.41000000000031,,,BOS,False,,,3224.32,2026-01-19 22:30:00,2.5,zone,0.2258172184528057,5.604783361998674,ETHUSDT,29,10.506043513295669,24.820000000000164,11.817082997582524,0.0,11.817082997582524,3199.5,2906.2,3224.32,0,1146,2026-01-21 03:00:00,2976.1199999999985,50.44305025798807,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,3187.6,1.0,,2976.1199999999985,5.759259259259257,TREND,33.5227,14.5607,16.7476,26.8482,4.5,4_to_5,1.0,BEARISH_BOS,False,SWEEP_LOW,,29.41000000000031,,,BOS,False,,,3224.32,2026-01-19 23:00:00,2.5,zone,0.2258172184528057,5.604783361998674,ETHUSDT,28,6.777233115468366,36.720000000000255,7.663398692810407,0.3213507625272358,7.663398692810407,3199.4,2906.2,3224.32,1,1146,2026-01-21 03:00:00,2976.1199999999985,47.75582535839966,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,126.91,2.0,,128.15,-1.0,TREND,35.6305,1.0714,18.6667,30.4,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.1400000000000006,,,BOS,False,,,128.15,2026-01-21 11:00:00,2.5,zone,2.6559564992590734,3.2933860590812754,SOLUSDT,3,0.0,1.240000000000009,0.65322580645161,2.2419354838709524,0.65322580645161,129.69,126.1,128.15,0,1148,2026-01-21 14:00:00,128.15,-3.2933860590812754,stop_loss,SL,zone,,BELOW,
SHORT,89246.0,1.0,,90099.6,-1.0,TREND,35.3644,611.1214,20.0276,29.0333,3.5,3_to_4,0.5,BEARISH_BOS,False,,,705.0,,,BOS,False,,,90099.6,2026-01-21 11:30:00,2.5,zone,0.0038582310907699776,3.2933860590812754,BTCUSDT,4,0.7341846298031781,853.6000000000058,1.2895970009372018,1.5185098406747755,1.2895970009372018,90542.2,88145.2,90099.6,0,1147,2026-01-21 15:00:00,90099.6,-3.2933860590812754,stop_loss,SL,zone,,BELOW,15m
SHORT,0.0026,,0.0025000000000000005,0.002600001,-1.0,RANGE,17.8484,0.0,27.6471,11.7647,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.00012300000000000028,,,SWEEP,False,0.0026,,,2026-01-21 14:45:00,2.5,zone,32.76919128785869,6.553838257571738,PUMPFUNUSDT,1,100.0,9.99999999907325e-10,56000.00000518986,9000.000000834401,56000.00000518986,0.002609,0.002544,0.002600001,0,1151,2026-01-21 15:00:00,0.002600001,-3.27691912848218e-08,stop_loss,SL,,,,15m
SHORT,1.5867,,1.523,1.6292,1.4988235294117676,RANGE,18.6825,0.0203,26.8851,16.6314,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.04949999999999988,,,SWEEP,False,1.6292,,,2026-01-21 14:00:00,2.5,zone,32.76919128785869,3.276919128785869,APTUSDT,2,1.6682352941176468,0.04249999999999998,1.79294117647059,0.3764705882352946,1.79294117647059,1.6027,1.5105,1.6292,0,1149,2026-01-21 16:00:00,1.523,2.0873974850366013,take_profit,TP,,,,
SHORT,1.549,,1.5224,1.5667,1.5028248587570556,RANGE,8.3687,0.0177,29.0609,26.1588,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.050799999999999956,,,SWEEP,False,1.5667,,,2026-01-21 14:00:00,2.5,zone,32.76919128785869,6.553838257571738,NEARUSDT,2,3.1525423728813387,0.01770000000000005,3.3502824858756917,0.5875706214689229,3.3502824858756917,1.5594,1.4897,1.5667,0,1150,2026-01-21 16:00:00,1.5224,0.8716604882570397,take_profit,TP,,,,
SHORT,0.181,,0.1708,0.1878,-1.0,RANGE,12.6615,0.003,22.5145,31.3465,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,0.009699999999999986,,,SWEEP,False,0.1878,,,2026-01-21 16:00:00,2.5,zone,32.752474881930844,6.550494976386169,ARBUSDT,3,0.0,0.0068000000000000005,0.27205882352941035,1.3735294117647079,0.27205882352941035,0.19034,0.17915,0.1878,0,1152,2026-01-21 19:00:00,0.1878,-0.22271682919712976,stop_loss,SL,,,,
SHORT,0.1061,1.0,,0.11075,-0.9893617021276607,TREND,36.7446,0.0018,23.3793,28.4036,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0049999999999999906,,,BOS,False,,,0.1108,2026-01-21 16:00:00,2.5,zone,32.752474881930844,3.2752474881930844,HBARUSDT,3,0.0,0.004699999999999996,0.16808510638297866,1.1170212765957466,0.16808510638297866,0.11135,0.10531,0.1108,0,1154,2026-01-21 19:00:00,0.11075,-0.15229900820097847,stop_loss,trailing_stop,zone,,BELOW,
SHORT,2960.4,1.0,,3026.11,-1.0,TREND,32.8215,36.7764,21.0189,32.4742,3.5,3_to_4,0.5,BEARISH_BOS,False,,,120.54000000000042,,,BOS,False,,,3026.11,2026-01-21 16:15:00,2.5,zone,0.04984397334032997,3.2752474881930844,ETHUSDT,3,0.8847968345761655,65.71000000000004,1.4620301323999407,1.662912798660781,1.4620301323999407,3069.67,2864.33,3026.11,0,1153,2026-01-21 19:00:00,3026.11,-3.2752474881930844,stop_loss,SL,zone,,BELOW,15m
SHORT,0.1901,,0.1843,0.194,1.4871794871794815,RANGE,13.3846,0.0039,27.7531,26.5295,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.008560000000000012,,,SWEEP,False,0.194,,,2026-01-21 19:00:00,2.5,zone,32.56996171565129,3.2569961715651288,ARBUSDT,4,1.3179487179487073,0.0039000000000000146,1.599999999999993,0.08205128205128552,1.599999999999993,0.19042,0.18386,0.194,0,1155,2026-01-21 23:00:00,0.1843,0.18890577795077745,take_profit,TP,,,,
SHORT,0.8574,,0.8224,0.8807,1.5021459227467833,RANGE,10.1299,0.0233,35.1716,27.8493,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.0635,,,SWEEP,False,0.8807,,,2026-01-21 19:00:00,2.5,zone,32.56996171565129,3.2569961715651288,VIRTUALUSDT,19,1.557939914163091,0.023299999999999987,1.7896995708154546,0.7124463519313287,1.7896995708154546,0.874,0.8157,0.8807,0,1156,2026-01-22 14:00:00,0.8224,1.1399486600477962,take_profit,TP,,,,
SHORT,0.3448,,0.3325,0.353,1.5,RANGE,18.6482,0.0082,28.2723,26.0908,3.0,3_to_4,0.5,,False,SWEEP_HIGH,,0.019600000000000006,,,SWEEP,False,0.3525,,,2026-01-21 19:30:00,2.5,zone,32.56996171565129,3.2569961715651288,WIFUSDT,19,1.756097560975609,0.008199999999999985,1.9146341463414658,0.7926829268292704,1.9146341463414658,0.3513,0.3291,0.353,0,1157,2026-01-22 14:00:00,0.3325,0.4006105291025101,take_profit,TP,,,,15m
LONG,0.0868,1.0,,0.0899,0.6326530612244878,TREND,30.991,0.0017,23.0129,11.3192,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.004180000000000003,,,BOS,False,,0.0819,,2026-01-23 11:00:00,2.5,zone,32.65643496400635,3.265643496400635,SIRENUSDT,18,1.2632653061224488,0.004900000000000002,1.5489795918367342,0.11224489795918544,1.5489795918367342,0.09439,0.08625,0.0819,0,1158,2026-01-24 05:00:00,0.0899,0.10123494838841941,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.09164,1.0,,0.0899,-0.1786447638603702,TREND,30.991,0.0017,23.0129,11.3192,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.004180000000000003,,,BOS,False,,0.0819,,2026-01-23 15:00:00,2.5,zone,32.65643496400635,3.265643496400635,SIRENUSDT,14,0.13860369609856305,0.009739999999999999,0.2823408624229982,0.21971252566735147,0.2823408624229982,0.09439,0.0895,0.0819,1,1158,2026-01-24 05:00:00,0.0899,-0.056822196837371226,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,1.5613,,1.5432,1.5733,1.5083333333333324,RANGE,11.1498,0.012,17.9016,12.5074,3.0,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.022199999999999998,,,SWEEP,False,1.5733,,,2026-01-25 00:00:00,2.5,zone,32.6586556015839,3.26586556015839,APTUSDT,1,0.8499999999999982,0.01200000000000001,1.6833333333333316,0.24166666666667685,1.6833333333333316,1.5642,1.5411,1.5733,0,1160,2026-01-25 01:00:00,1.5432,0.5911216663886688,take_profit,TP,,,,
LONG,23.504,1.0,,22.895,-1.0,TREND,36.8965,0.2869,27.0849,16.0319,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.36499999999999844,,,BOS,True,,22.895,,2026-01-24 18:30:00,2.5,zone,13.406673071257721,8.164663900395976,HYPEUSDT,10,0.2676518883415432,0.6090000000000018,0.403940886699504,1.2725779967159276,0.403940886699504,23.75,22.729,22.895,0,1159,2026-01-25 04:00:00,22.895,-8.164663900395976,stop_loss,SL,zone,,ABOVE,15m
SHORT,0.1261,1.0,,0.12579,0.0659574468085056,TREND,39.6357,0.002,14.672,26.6763,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.004100000000000006,,,BOS,False,,,0.1308,2026-01-25 03:15:00,2.5,zone,32.68821168490333,3.268821168490333,XPLUSDT,6,0.4510638297872295,0.00470000000000001,0.6106382978723357,0.13404255319149322,0.6106382978723357,0.12673,0.12323,0.1308,0,1162,2026-01-25 09:00:00,0.12579,0.01013334562231928,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,1.5649,,1.5408,1.5809,-1.0,RANGE,12.7563,0.016,19.5904,11.398,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.03259999999999996,,,SWEEP,False,1.5809,,,2026-01-25 09:00:00,2.5,zone,32.28048515716465,6.456097031432929,APTUSDT,1,0.0,0.016000000000000014,0.0,1.2000000000000055,0.0,1.5841,1.5649,1.5809,0,1163,2026-01-25 10:00:00,1.5809,-0.5164877625146348,stop_loss,SL,,,,
SHORT,0.005,,0.005,0.0051,0.0,RANGE,12.0487,0.0,20.2683,19.9702,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,9.500000000000047e-05,,,SWEEP,False,0.0051,,,2026-01-25 10:00:00,2.5,zone,32.254660769038914,6.450932153807782,1000PEPEUSDT,1,0.0,0.00010000000000000026,0.11999999999999826,0.45999999999999913,0.11999999999999826,0.005046,0.004988,0.0051,0,1164,2026-01-25 11:00:00,0.005,0.0,take_profit,TP,,,,
SHORT,0.3403,1.0,,0.326,0.30168776371307976,TREND,31.2503,0.01,18.0725,45.5177,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.059840000000000004,,,BOS,False,,,0.3877,2026-01-25 03:30:00,2.5,zone,32.68821168490333,3.268821168490333,PIPPINUSDT,33,0.6983122362869203,0.0474,0.7898734177215184,0.10886075949367084,0.7898734177215184,0.34546,0.30286,0.3877,0,1161,2026-01-26 12:00:00,0.326,0.46744142709411696,stop_loss,trailing_stop,zone,,BELOW,15m
SHORT,0.0539,1.0,,0.05154,0.38688524590163986,TREND,34.1644,0.0014,10.0857,25.3656,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0010600000000000054,,,BOS,False,,,0.06,2026-01-25 12:30:00,2.5,zone,32.254660769038914,3.225466076903891,ARCUSDT,27,0.6737704918032797,0.006099999999999994,0.7475409836065583,0.10655737704918007,0.7475409836065583,0.05455,0.04934,0.06,0,1165,2026-01-26 15:00:00,0.05154,0.07612099941493186,stop_loss,trailing_stop,zone,,BELOW,15m
LONG,2.54,1.0,,2.5557,0.055223355610270225,TREND,32.6231,0.1191,26.9298,16.1099,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.3081999999999998,,,BOS,False,,2.2557,,2026-01-27 00:00:00,2.5,zone,11.354850119720144,3.228183889036437,AXSUSDT,6,0.41681322546605715,0.2843,0.673232500879352,0.0,0.673232500879352,2.7314,2.54,2.2557,0,1167,2026-01-27 06:00:00,2.5557,0.17827114687960427,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,0.2923,,0.2836000000000001,0.2981,1.4999999999999951,RANGE,16.748,0.0054,19.4149,12.1011,4.0,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.008599999999999997,,,SWEEP,False,0.2981,,,2026-01-26 21:45:00,2.5,zone,32.28183889036437,6.456367778072874,FARTCOINUSDT,16,1.4310344827586328,0.005799999999999972,1.620689655172425,0.7758620689655217,1.620689655172425,0.2968,0.2829,0.2981,0,1166,2026-01-27 13:00:00,0.2836000000000001,0.28085199834616775,take_profit,TP,,,,15m
LONG,0.0877,1.0,,0.0876,-0.04166666666666787,TREND,38.8526,0.0012,27.6453,13.945,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0013800000000000062,,,BOS,False,,0.0854,,2026-01-27 06:00:00,2.5,zone,32.29075244770835,6.45815048954167,SIRENUSDT,11,1.487500000000002,0.0023999999999999994,1.6250000000000007,0.3416666666666673,1.6250000000000007,0.0916,0.08688,0.0853,0,1168,2026-01-27 17:00:00,0.0876,-0.0032290752447709276,stop_loss,trailing_stop,zone,,ABOVE,
LONG,0.08853,1.0,,0.0876,-0.8691588785046719,TREND,38.8526,0.0012,27.6453,13.945,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0013800000000000062,,,BOS,False,,0.0854,,2026-01-27 13:00:00,2.5,zone,32.29075244770835,6.45815048954167,SIRENUSDT,4,1.5420560747663516,0.0010700000000000015,2.710280373831772,1.5420560747663516,2.710280373831772,0.09143,0.08688,0.0853,1,1168,2026-01-27 17:00:00,0.0876,-0.030030399776368774,stop_loss,trailing_stop,zone,,ABOVE,
SHORT,153.66,,151.2193,155.2871,-1.0,RANGE,21.8369,1.6271,26.6901,14.4864,4.0,4_to_5,1.0,,False,SWEEP_HIGH,,4.97999999999999,,,SWEEP,False,155.2871,,,2026-01-27 17:00:00,2.5,zone,3.970638814316802,6.46062641477492,AAVEUSDT,1,0.0,1.6271000000000129,0.20896072767500506,1.6532481101345808,0.20896072767500506,156.35,153.32,155.2871,0,1170,2026-01-27 18:00:00,155.2871,-6.46062641477492,stop_loss,SL,,,,
