direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,capital_before_entry,trade_risk,risk_percent,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,0.0011,2.0,1.4e-05,,0.001063700000000001,33.0,TREND,37.4252,0.0,10.2534,42.1442,4.0,4_to_5,1.0,BEARISH_BOS,True,,,9.09999999999995e-06,,,BOS,True,,,0.0011,2023-08-21 16:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.0999999999999725e-06,15m,973865371560.3197,1071251.9087163517,357083969.57211727,1071251.9087163517,0.2,1000PEPEUSDT,1,23.18181818181888,35.36363636363737,0.0,35.36363636363737,0.0011,0.0010611,0.0011011,0,0.0,33.0,True,True,0,False,0.0010989,680,2645,2023-08-21 17:00:00,0.001063700000000001,1000000.0,take_profit,TP,358083969.57211727
SHORT,4.764,1.0,0.037339,,4.871,-1.329906542056069,TREND,31.2172,0.0498,13.056,37.5897,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.12400000000000055,,,BOS,True,,,5.014,2023-08-21 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.1070000000000002,,37002810.85283201,19513696.609032217,357083969.57211727,7918601.522506066,0.2,UNIUSDT,188,2.149532710280374,2.5420560747663523,1.0,2.5420560747663523,4.871,4.492,5.014,1,-1000000.0,-1.329906542056069,True,True,1,True,4.834599999999999,682,14344,2023-08-29 14:00:00,4.871,-1000000.0,stop_loss,trailing_stop,358083969.57211727
SHORT,3.39,,0.020946,,3.299,0.5833333333333357,TREND,39.8359,0.0279,7.9284,43.9898,3.0,3_to_4,0.5,,True,,,0.057000000000000384,,,BOS,True,,,3.546,2023-08-24 13:15:00,2.5,momentum,,NONE,False,momentum,1.0,ABOVE,0.1559999999999997,15m,228258954.85392177,35608396.957211725,356083969.57211727,35608396.957211725,0.2,FILUSDT,9,0.69871794871795,0.8397435897435929,0.0,0.8397435897435929,3.39,3.259,3.546,0,0.0,0.5833333333333357,True,True,0,False,3.2340000000000004,683,14413,2023-08-24 22:00:00,3.299,1000000.0,take_profit,TP,357083969.57211727
SHORT,1.127,2.0,0.011679,,1.1426,-1.0,TREND,32.0661,0.0156,16.5138,24.7706,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.007999999999999785,,,BOS,True,,,1.137,2023-08-25 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.015600000000000058,,950534080.4936572,14828331.655701108,357083969.57211727,14828331.655701108,0.2,NEARUSDT,1,0.0,0.0,2.8205128205128123,0.0,1.171,1.127,1.1426,0,0.0,-1.0,True,True,0,False,1.1114,684,14428,2023-08-25 05:00:00,1.1426,-1000000.0,stop_loss,SL,356083969.57211727
SHORT,65.8215,1.0,0.336964,,64.94,1.6369545032497754,TREND,30.2017,0.4493,14.3084,24.1653,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_HIGH,,0.5600000000000023,,,BOS,False,,,66.36,2023-08-25 13:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.5384999999999991,,16229528.478025444,8739601.085416688,356083969.57211727,8739601.085416688,0.2,LTCUSDT,1,3.0111420612813373,3.196843082636971,0.0,3.196843082636971,65.8215,64.1,66.36,0,0.0,1.6369545032497754,True,True,0,False,65.283,685,14437,2023-08-25 14:00:00,64.94,1000000.0,take_profit,TP,357083969.57211727
SHORT,0.5233,,0.002159,,0.5209,1.2999999999999852,TREND,30.9504,0.0029,9.4293,36.4764,3.0,3_to_4,0.5,,True,,,0.0016000000000000458,,,BOS,True,,,0.5198,2023-08-27 23:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.0030000000000000027,15m,1023554279.3009285,6141325.675805576,357083969.57211727,6141325.675805576,0.2,XRPUSDT,7,1.8666666666666445,2.633333333333337,0.26666666666667405,2.633333333333337,0.5241,0.5154,0.5263,0,1000000.0,1.2999999999999852,True,True,1,True,0.5203,686,14494,2023-08-28 05:00:00,0.5209,1000000.0,take_profit,TP,359083969.57211727
SHORT,0.5192,,0.002159,,0.5209,0.08536585365852734,TREND,30.9504,0.0029,9.4293,36.4764,3.0,3_to_4,0.5,,True,,,0.0016000000000000458,,,BOS,True,,,0.5198,2023-08-28 00:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,0.0040999999999999925,15m,1023554279.3009285,6141325.675805576,357083969.57211727,4196572.545133799,0.2,XRPUSDT,5,0.3658536585365728,0.9268292682926909,0.41463414634147266,0.9268292682926909,0.5209,0.5154,0.5263,1,1000000.0,0.08536585365852734,True,True,1,True,0.5203,686,14494,2023-08-28 05:00:00,0.5209,0.0,stop_loss,trailing_stop,359083969.57211727
SHORT,4.795,,0.023196,,4.837,0.017241379310345528,TREND,33.276,0.0309,10.6236,41.5704,4.0,4_to_5,1.0,,True,,,0.0259999999999998,,,BOS,True,,,4.882,2023-08-28 06:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,0.08699999999999974,,112330751.69096473,19545550.794227805,359083969.57211727,19545550.794227805,0.2,AXSUSDT,9,0.8275862068965549,1.4022988505747154,0.8735632183908131,1.4022988505747154,4.871,4.673,4.882,0,1000000.0,0.017241379310345528,True,True,1,True,4.708,687,14502,2023-08-28 15:00:00,4.837,0.0,stop_loss,trailing_stop,359083969.57211727
SHORT,4.723,,0.023196,,4.882,-0.5,TREND,33.276,0.0309,10.6236,41.5704,4.0,4_to_5,1.0,,True,,,0.0259999999999998,,,BOS,True,,,4.882,2023-08-28 07:00:00,2.5,momentum,,NONE,False,momentum,10.0,BELOW,0.1589999999999998,,61463996.20826361,19545550.794227805,359083969.57211727,9772775.397113902,0.2,AXSUSDT,31,0.11320754716981016,0.3144654088050307,1.7861635220125796,0.3144654088050307,5.007,4.673,4.882,1,1000000.0,-0.5,True,True,1,True,4.708,687,14502,2023-08-29 14:00:00,4.882,0.0,stop_loss,SL,358083969.57211727
SHORT,0.5428,,0.006121,,0.52118,2.402222222222217,TREND,32.1266,0.0082,9.6972,47.6195,3.0,3_to_4,0.5,,True,,,0.0031200000000000117,,,BOS,True,,,0.5518,2023-08-29 07:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.009000000000000008,,1984620318.195195,17861582.863756772,359083969.57211727,17861582.863756772,0.2,SUIUSDT,7,3.595555555555546,3.7666666666666555,0.23222222222222605,3.7666666666666555,0.54489,0.5089,0.5518,0,0.0,2.402222222222217,True,True,0,False,0.5337999999999999,688,2826,2023-08-29 14:00:00,0.52118,1000000.0,take_profit,TP,360083969.57211727
SHORT,0.518,,0.003936,,0.5008000000000001,2.0,TREND,39.156,0.0052,11.7463,38.9411,3.0,3_to_4,0.5,,True,,,0.005120000000000013,,,BOS,True,,,0.5266,2023-08-31 15:00:00,2.5,momentum,,NONE,False,momentum,11.0,BELOW,0.008599999999999941,,2073845383.6223006,17835070.299151663,358083969.57211727,17835070.299151663,0.2,SUIUSDT,4,2.810465116279092,4.268604651162822,0.0,4.268604651162822,0.518,0.48129,0.5266,0,0.0,2.0,True,True,0,False,0.5094000000000001,689,2882,2023-08-31 19:00:00,0.5008000000000001,1000000.0,take_profit,TP,359083969.57211727
SHORT,26304.3,1.0,180.101786,,26041.9,1.5927154937812205,TREND,34.3588,240.1357,12.9332,43.0203,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,241.29999999999927,,,BOS,False,,,26187.0,2023-08-31 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,240.1356999999989,15m,20476.726404358826,9834386.057638334,359083969.57211727,9834386.057638334,0.2,BTCUSDT,7,1.583271458596129,2.819655719661848,0.0,2.819655719661848,26304.3,25627.2,26544.435699999998,0,1000000.0,1.5927154937812205,True,True,1,True,26064.1643,690,14587,2023-09-01 02:00:00,26041.9,1000000.0,take_profit,TP,361083969.57211727
SHORT,26009.3,1.0,180.101786,,26304.3,-0.2710402509147891,TREND,34.3588,240.1357,12.9332,43.0203,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,241.29999999999927,,,BOS,False,,,26187.0,2023-08-31 20:00:00,2.5,zone,full,NONE,False,zone,,BELOW,382.6000000000022,15m,20476.726404358826,9834386.057638334,359083969.57211727,7834395.522307731,0.2,BTCUSDT,169,1.4218504966021874,1.8397804495556556,1.1518557239937224,1.8397804495556556,26450.0,25305.4,26544.435699999998,1,1000000.0,-0.2710402509147891,True,True,1,True,26064.1643,690,14587,2023-09-07 21:00:00,26304.3,0.0,stop_loss,trailing_stop,361535978.29023796
SHORT,26013.4,1.0,180.101786,,26304.3,-0.5,TREND,34.3588,240.1357,12.9332,43.0203,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,241.29999999999927,,,BOS,False,,,26187.0,2023-08-31 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,290.8999999999978,15m,13041.429248375762,9834386.057638334,359083969.57211727,3793751.7683524806,0.2,BTCUSDT,168,1.884152629769702,2.4338260570643016,1.5008594018563142,2.4338260570643016,26450.0,25305.4,26544.435699999998,2,1000000.0,-0.5,True,True,1,True,26064.1643,690,14587,2023-09-07 21:00:00,26304.3,0.0,stop_loss,trailing_stop,361535978.29023796
SHORT,0.0552,1.0,0.000505,,0.05021,4.989999999999997,TREND,33.4631,0.0007,12.1951,31.8134,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0008799999999999988,,,BOS,False,,,0.0562,2023-09-01 02:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0010000000000000009,,19624128781.09333,19624128.781093348,361083969.57211727,19624128.781093348,0.2,HBARUSDT,18,6.199999999999991,6.48999999999999,0.0,6.48999999999999,0.0552,0.04871,0.0562,0,0.0,4.989999999999997,True,True,0,False,0.0542,691,14594,2023-09-01 20:00:00,0.05021,1000000.0,take_profit,TP,362083969.57211727
SHORT,20.653,,0.113732,,19.605,0.9650092081031273,TREND,39.0356,0.1516,17.0042,29.4866,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.2629999999999981,,,BOS,False,,,21.739,2023-09-02 17:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.086000000000002,,33341065.33813228,36208396.957211725,362083969.57211727,36208396.957211725,0.2,SOLUSDT,7,1.291896869244932,1.4180478821362765,0.0,1.4180478821362765,20.653,19.113,21.739,0,0.0,0.9650092081031273,True,True,0,False,19.566999999999997,692,14633,2023-09-03 00:00:00,19.605,1000000.0,take_profit,TP,363083969.57211727
SHORT,7.1615,1.0,0.022929,,6.843,2.935483870967761,TREND,36.7874,0.0306,20.7944,32.0093,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.14900000000000002,,,BOS,True,,,7.27,2023-09-03 16:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.10849999999999937,,152098290.68161023,16502664.538954614,363083969.57211727,16502664.538954614,0.2,ATOMUSDT,10,3.6635944700461036,3.746543778801868,0.0,3.746543778801868,7.1615,6.755,7.27,0,0.0,2.935483870967761,True,True,0,False,7.053000000000001,693,14656,2023-09-04 02:00:00,6.843,1000000.0,take_profit,TP,363083969.57211727
SHORT,4.26,1.0,0.01575,,4.283,-0.09019607843137484,TREND,32.3787,0.021,12.2449,26.5306,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.10800000000000054,,,BOS,False,,,4.515,2023-09-03 16:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.2549999999999999,15m,142385870.4204382,36308396.957211725,363083969.57211727,36308396.957211725,0.2,DOTUSDT,2,0.0,0.09803921568627245,0.11372549019607814,0.09803921568627245,4.289,4.235,4.515,0,0.0,-0.09019607843137484,True,True,0,False,4.005,694,14656,2023-09-03 18:00:00,4.283,-1000000.0,stop_loss,trailing_stop,362083969.57211727
SHORT,0.5039,1.0,0.002448,,0.5033,0.11538461538462441,TREND,39.8802,0.0033,13.3479,27.7899,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0036999999999999256,,,BOS,False,,,0.5082,2023-09-04 14:30:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.005199999999999982,15m,2161643002.016971,11240543.610488212,363083969.57211727,11240543.610488212,0.2,XRPUSDT,1,0.15384615384615877,1.4615384615384657,0.019230769230767178,1.4615384615384657,0.504,0.4963,0.5091,0,0.0,0.11538461538462441,True,True,0,False,0.49870000000000003,695,14678,2023-09-04 15:00:00,0.5033,1000000.0,take_profit,TP,364083969.57211727
SHORT,4.6102,1.0,0.023571,,4.506,1.659235668789798,TREND,33.801,0.0314,15.0,30.6818,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.06700000000000017,,,BOS,False,,,4.673,2023-09-04 15:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.06280000000000019,,236920721.1653186,14878621.289182054,364083969.57211727,14878621.289182054,0.2,AXSUSDT,2,2.0254777070063668,2.375796178343935,0.0,2.375796178343935,4.6102,4.461,4.673,0,0.0,1.659235668789798,True,True,0,False,4.5474,696,14679,2023-09-04 17:00:00,4.506,1000000.0,take_profit,TP,365083969.57211727
SHORT,54.45,,0.25125,,54.62,-0.49999999999998956,TREND,30.2634,0.335,8.1023,34.7548,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.25,,,BOS,True,,,54.79,2023-09-04 22:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.3399999999999963,,20114819.26017175,6839038.54845832,365083969.57211727,6839038.54845832,0.2,AAVEUSDT,1,0.0,0.0,0.7941176470588205,0.0,54.72,54.45,54.79,0,0.0,-0.49999999999998956,True,True,0,False,54.11000000000001,697,14686,2023-09-04 23:00:00,54.62,-1000000.0,stop_loss,trailing_stop,364083969.57211727
SHORT,5.996,,0.036268,,5.999,-0.061983471074364166,TREND,33.3667,0.0484,4.7267,33.0871,4.0,4_to_5,1.0,,True,SWEEP_LOW,,0.0389999999999997,,,BOS,True,,,5.936,2023-09-04 23:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,0.0484,15m,182663760.62647626,8840926.01432145,365083969.57211727,8840926.01432145,0.2,LINKUSDT,1,0.0,0.22727272727272976,0.4958677685950234,0.22727272727272976,6.02,5.985,6.0444,0,0.0,-0.061983471074364166,True,True,0,False,5.9476,698,14686,2023-09-04 23:00:00,5.999,-547991.2818792873,stop_loss,trailing_stop,363535978.29023796
SHORT,1.3152,2.0,0.009584,,1.3343,-1.0,TREND,36.5193,0.0128,11.5707,22.4707,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.021500000000000075,,,BOS,False,,,1.3343,2023-09-05 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.019100000000000117,,829233527.1218933,15838360.368028259,363535978.29023796,15838360.368028259,0.2,OPUSDT,1,0.0,0.0,1.0418848167539219,0.0,1.3351,1.3152,1.3343,0,0.0,-1.0,True,True,0,False,1.2960999999999998,699,11055,2023-09-05 01:00:00,1.3343,-1000000.0,stop_loss,SL,362535978.29023796
SHORT,1.2934,,0.009745,,1.3343,-1.0,TREND,37.6331,0.013,11.3799,24.2441,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01990000000000003,,,BOS,False,,,1.3343,2023-09-05 01:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.040899999999999936,,840890625.3832642,34392426.578175455,362535978.29023796,34392426.578175455,0.2,OPUSDT,11,0.0,0.0,1.0660146699266486,0.0,1.337,1.2934,1.3343,0,0.0,-1.0,True,True,0,False,1.2525000000000002,700,11056,2023-09-05 12:00:00,1.3343,-1000000.0,stop_loss,SL,361535978.29023796
SHORT,0.5056,,0.002652,,0.5056,0.0,TREND,33.6288,0.0035,16.9697,23.4343,3.0,3_to_4,0.5,,True,,,0.0020999999999999908,,,BOS,True,,,0.4987,2023-09-05 01:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.005300000000000082,15m,2151123288.905684,11400953.431200303,362535978.29023796,11400953.431200303,0.2,XRPUSDT,3,0.3018867924528341,0.7358490566037649,0.41509433962263126,0.7358490566037649,0.5078,0.5017,0.5109000000000001,0,0.0,0.0,True,True,0,False,0.5003,701,14689,2023-09-05 04:00:00,0.5056,0.0,stop_loss,trailing_stop,362535978.29023796
SHORT,5.4885,,0.045589,,5.272,3.5608552631579213,TREND,33.2892,0.0608,4.7004,63.631,3.0,3_to_4,0.5,,True,,,0.028500000000000192,,,BOS,True,,,5.5185,2023-09-10 05:00:00,2.5,momentum,,NONE,False,momentum,4.0,ABOVE,0.06079999999999952,,197614636.94465044,12014969.926234651,361535978.29023796,12014969.926234651,0.2,APTUSDT,4,3.7417763157895036,3.9144736842105643,0.0,3.9144736842105643,5.4885,5.2505,5.5493,0,0.0,3.5608552631579213,True,True,0,False,5.427700000000001,702,7827,2023-09-10 09:00:00,5.272,1000000.0,take_profit,TP,362535978.29023796
SHORT,1.128,2.0,0.010125,,1.136,-0.36363636363636365,TREND,37.0912,0.0135,13.7566,41.7989,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.01200000000000001,,,BOS,False,,,1.15,2023-09-10 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.02200000000000002,,964191431.6229734,21212211.495705433,362535978.29023796,21212211.495705433,0.2,NEARUSDT,6,0.0,0.3181818181818131,0.7727272727272778,0.3181818181818131,1.145,1.121,1.15,0,0.0,-0.36363636363636365,True,True,0,False,1.1059999999999999,703,14821,2023-09-10 19:00:00,1.136,-1000000.0,stop_loss,trailing_stop,361535978.29023796
SHORT,0.0632,1.0,0.000401,,0.0603,4.142857142857198,TREND,37.3743,0.0005,13.8852,38.5848,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.00043999999999999595,,,BOS,False,,,0.0639,2023-09-11 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0006999999999999923,,17161517956.815092,12013062.569770433,361535978.29023796,12013062.569770433,0.2,DOGEUSDT,5,4.414285714285776,5.24285714285721,0.0,5.24285714285721,0.0632,0.05953,0.0639,0,0.0,4.142857142857198,True,True,0,False,0.06250000000000001,704,14843,2023-09-11 16:00:00,0.0603,1000000.0,take_profit,TP,362535978.29023796
SHORT,63.12,2.0,0.391071,,58.85,7.0,TREND,34.6519,0.5214,10.8219,41.2329,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.29999999999999716,,,BOS,True,,,63.73,2023-09-11 11:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.6099999999999994,,17183268.930144392,10481794.04738807,361535978.29023796,10481794.04738807,0.2,LTCUSDT,13,8.278688524590168,9.01639344262296,0.0,9.01639344262296,63.12,57.62,63.73,0,0.0,7.0,True,True,0,False,62.51,705,14843,2023-09-12 00:00:00,58.85,1000000.0,take_profit,TP,366535978.29023796
SHORT,0.2546,,0.001666,,0.2401,3.7179487179487003,TREND,39.0809,0.0022,11.8971,40.1929,3.0,3_to_4,0.5,,True,,,0.0012000000000000344,,,BOS,True,,,0.2585,2023-09-11 15:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.0039000000000000146,,4260046876.9470305,16614182.82009348,361535978.29023796,16614182.82009348,0.2,ADAUSDT,6,4.307692307692287,4.6410256410256245,0.0,4.6410256410256245,0.2546,0.2365,0.2585,0,0.0,3.7179487179487003,True,True,0,False,0.2507,706,14847,2023-09-11 21:00:00,0.2401,1000000.0,take_profit,TP,365535978.29023796
SHORT,192.25,,1.449107,,184.25,1.8823529411764706,TREND,30.8399,1.9321,11.8299,37.5231,3.0,3_to_4,0.5,,True,,,1.0999999999999943,,,BOS,True,,,196.5,2023-09-11 15:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,4.25,,5641653.757454949,23977028.469183534,361535978.29023796,23977028.469183534,0.2,BCHUSDT,2,2.0,2.2941176470588234,0.0,2.2941176470588234,192.25,182.5,196.5,0,0.0,1.8823529411764706,True,True,0,False,188.0,707,14847,2023-09-11 17:00:00,184.25,1000000.0,take_profit,TP,363535978.29023796
SHORT,4.376,,0.028929,,4.13,1.6734693877551123,TREND,35.6779,0.0386,13.3333,43.3333,3.0,3_to_4,0.5,,True,,,0.01899999999999924,,,BOS,True,,,4.523,2023-09-11 15:00:00,2.5,momentum,,NONE,False,momentum,3.0,ABOVE,0.14699999999999935,,245942842.37431264,36153597.8290238,361535978.29023796,36153597.8290238,0.2,UNIUSDT,2,1.8299319727891246,1.9863945578231428,0.0,1.9863945578231428,4.376,4.084,4.523,0,0.0,1.6734693877551123,True,True,0,False,4.229000000000001,708,14847,2023-09-11 17:00:00,4.13,1000000.0,take_profit,TP,364535978.29023796
SHORT,54.25,,0.302679,,54.28,-0.02830188679245384,TREND,38.2504,0.4036,10.7965,16.8142,3.0,3_to_4,0.5,,True,,,0.28000000000000114,,,BOS,True,,,55.31,2023-09-13 23:00:00,2.5,momentum,,NONE,False,momentum,5.0,ABOVE,1.0600000000000023,,20269270.688861087,21485426.9301928,366535978.29023796,21485426.9301928,0.2,AAVEUSDT,1,0.0,0.6792452830188654,0.27358490566037597,0.6792452830188654,54.54,53.53,55.31,0,0.0,-0.02830188679245384,True,True,0,False,53.19,709,14903,2023-09-14 00:00:00,54.28,-608078.1206658557,stop_loss,trailing_stop,365927900.1695721
SHORT,0.0007,1.0,6e-06,,0.0006643000000000019,51.0,TREND,39.7106,0.0,8.4924,31.9656,3.5,3_to_4,0.5,BEARISH_BOS,False,,,7.300000000000015e-06,,,BOS,False,,,0.0007,2023-09-15 17:15:00,2.5,zone,full,NONE,False,zone,,ABOVE,6.999999999999628e-07,15m,1000000000000.0,700000.0,365927900.1695721,700000.0,0.2,1000PEPEUSDT,1,50.000000000002636,50.0,0.0,50.0,0.0007,0.0006628,0.0007007,0,0.0,51.0,True,True,0,False,0.0006993,710,3246,2023-09-15 18:00:00,0.0006643000000000019,1000000.0,take_profit,TP,366927900.1695721
LONG,217.8,,2.113393,,218.75,0.07983193277310825,TREND,33.5101,2.8179,40.9379,7.4778,3.0,3_to_4,0.5,,True,,,2.25,,,BOS,True,,205.9,,2023-09-18 11:00:00,2.5,momentum,,NONE,False,momentum,6.0,ABOVE,11.900000000000006,,3083427.7325174115,36692790.016957216,366927900.1695721,36692790.016957216,0.2,BCHUSDT,1,0.44537815126050256,0.6596638655462177,0.0,0.6596638655462177,225.65,217.8,205.9,0,0.0,0.07983193277310825,True,True,0,False,229.70000000000002,711,15011,2023-09-18 12:00:00,218.75,1000000.0,take_profit,TP,367927900.1695721
LONG,59.2,,0.497679,,62.57,0.6835699797160238,TREND,33.1964,0.6636,45.3175,4.0904,3.0,3_to_4,0.5,,True,,,0.759999999999998,,,BOS,True,,54.27,,2023-09-19 09:00:00,2.5,momentum,,NONE,False,momentum,4.0,BELOW,4.93,,7463040.571390917,36792790.016957216,367927900.1695721,36792790.016957216,0.2,AAVEUSDT,3,0.7687626774847869,0.8438133874239344,0.0,0.8438133874239344,63.36,59.2,54.27,0,0.0,0.6835699797160238,True,True,0,False,64.13,712,15033,2023-09-19 12:00:00,62.57,1000000.0,take_profit,TP,368927900.1695721
LONG,2.5217,3.0,0.035448,,2.5714,1.1471354166666679,TREND,34.8887,0.0473,35.6204,11.5762,3.0,3_to_4,0.5,,True,,,0.0378999999999996,,,BOS,True,,2.4449,,2023-09-19 17:00:00,2.5,momentum,full,NONE,False,momentum,6.0,ABOVE,0.07679999999999998,,219451897.63031214,33707811.47601593,368927900.1695721,33707811.47601593,0.2,TONUSDT,7,0.8281250000000016,1.1367187499999993,0.022135416666667126,1.1367187499999993,2.609,2.52,2.4449,0,1000000.0,1.1471354166666679,True,True,1,True,2.5985,713,466,2023-09-20 00:00:00,2.5714,1000000.0,take_profit,TP,370927900.1695721
LONG,2.5853,3.0,0.035448,,2.4921,-0.5,TREND,34.8887,0.0473,35.6204,11.5762,3.0,3_to_4,0.5,,True,,,0.0378999999999996,,,BOS,True,,2.4449,,2023-09-19 18:00:00,2.5,momentum,full,NONE,False,momentum,6.0,ABOVE,0.09319999999999995,,219451897.63031214,33707811.47601593,368927900.1695721,20452916.859145083,0.2,TONUSDT,12,0.0,0.2542918454935606,1.2081545064377692,0.2542918454935606,2.609,2.4727,2.4449,1,1000000.0,-0.5,True,True,1,True,2.5985,713,466,2023-09-20 06:00:00,2.4921,0.0,stop_loss,trailing_stop,370927900.1695721
SHORT,9.14,,0.052768,,9.05,0.2769230769230771,TREND,31.334,0.0704,9.1371,28.4264,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.03500000000000014,,,BOS,False,,,9.465,2023-09-20 09:15:00,2.5,momentum,,NONE,False,momentum,5.0,ABOVE,0.3249999999999993,15m,114131661.59063783,37092790.016957216,370927900.1695721,37092790.016957216,0.2,AVAXUSDT,5,0.3692307692307731,0.523076923076924,0.0,0.523076923076924,9.14,8.97,9.465,0,0.0,0.2769230769230771,True,True,0,False,8.815000000000001,714,15057,2023-09-20 14:00:00,9.05,1000000.0,take_profit,TP,371927900.1695721
LONG,61.46,2.0,0.496071,,64.81,1.361182519280205,TREND,32.7656,0.6614,37.041,5.3996,4.0,4_to_5,1.0,,True,,,0.37000000000000455,,,BOS,True,,57.57,,2023-09-20 13:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,3.8900000000000006,,9052910.02691764,70431640.00941925,370927900.1695721,70431640.00941925,0.2,AAVEUSDT,16,1.0796915167095102,1.195372750642673,0.0,1.195372750642673,66.11,61.46,57.57,0,1000000.0,1.361182519280205,True,True,1,True,65.35,715,15061,2023-09-21 05:00:00,64.81,1000000.0,take_profit,TP,373927900.1695721
