direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,requested_size,actual_size,trade_risk,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
LONG,2.1493,1.0,0.034639,,2.5109,20.0,TREND,30.2924,0.0462,39.5144,9.7123,4.5,4_to_5,1.0,BULLISH_BOS,False,SWEEP_HIGH,,0.03149999999999986,,,BOS,False,,2.0869,,2023-12-21 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.06240000000000023,,54.44769476703454,3.3975361534629682,117.02443036278736,117.02443036278736,3.3975361534629682,1170.2443036278735,0.01,117.02443036278736,"ENTRY OPUSDT: requested_size=117.0244, actual_size=117.0244, available=1170.2443, units=54.447695, trade_risk=3.3975",False,1053.219873265086,OPUSDT,6,6.296474358974328,6.578525641025614,0.0,6.578525641025614,2.5598,2.1493,2.0869,0,0.0,20.0,True,True,0,False,2.2117000000000004,835,13638,2023-12-21 21:00:00,2.5109,19.333062297059584,take_profit,TP,1189.577365924933
LONG,15.476,1.0,0.197518,,15.346,-0.7771565721413101,TREND,39.2511,0.2634,22.9997,10.5777,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.25399999999999956,,,BOS,True,,13.848,,2023-12-22 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.6280000000000001,15m,7.306986277180178,11.89577365924933,113.08291962564044,113.08291962564044,11.89577365924933,1189.577365924933,0.01,113.08291962564044,"ENTRY LINKUSDT: requested_size=113.0829, actual_size=113.0829, available=1189.5774, units=7.306986, trade_risk=11.8958",False,1076.4944462992926,LINKUSDT,9,0.04914004914004809,0.1486486486486481,0.12162162162162186,0.1486486486486481,15.718,15.278,13.848,0,0.0,-0.7771565721413101,True,True,0,False,17.104,836,17295,2023-12-23 00:00:00,15.346,-1.265210899446053,stop_loss,trailing_stop,1188.312155025487
SHORT,224.5701,1.0,1.459821,,229.1,-0.6033421650831774,TREND,31.5895,1.9464,7.3394,37.0642,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,3.450000000000017,,,BOS,True,,,229.1,2023-12-23 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,4.529899999999998,,0.529149764383365,2.396995517680204,118.83121550254872,118.83121550254872,2.396995517680204,1188.312155025487,0.01,118.83121550254872,"ENTRY BCHUSDT: requested_size=118.8312, actual_size=118.8312, available=1188.3122, units=0.529150, trade_risk=2.3970",False,1069.4809395229383,BCHUSDT,1,0.0,0.0,1.5960396476743457,0.0,231.8,224.5701,229.1,0,0.0,-0.6033421650831774,True,True,0,False,220.0402,837,17311,2023-12-23 08:00:00,229.1,-2.733079673610284,stop_loss,SL,1185.5790753518768
LONG,2.5327,1.0,0.0615,,3.728400000000003,20.0,TREND,30.8709,0.082,38.0662,4.007,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.08499999999999996,,,BOS,False,,2.424,,2023-12-23 15:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.10870000000000024,,46.81087674623432,5.088342302315682,118.55790753518767,118.55790753518767,5.088342302315682,1185.5790753518768,0.01,118.55790753518767,"ENTRY NEARUSDT: requested_size=118.5579, actual_size=118.5579, available=1185.5791, units=46.810877, trade_risk=5.0883",False,1067.021167816689,NEARUSDT,8,12.670653173873017,13.480220791168323,0.0,13.480220791168323,3.998,2.5327,2.424,0,0.0,20.0,True,True,0,False,2.6414000000000004,838,17319,2023-12-23 23:00:00,3.728400000000003,55.561465101624464,take_profit,TP,1241.1405404535012
LONG,46.76,,0.664821,,47.775,0.18500903189372384,TREND,32.1205,0.8864,27.8807,8.34,5.0,5_plus,1.25,BULLISH_BOS,True,,,0.7849999999999966,,,BOS,True,,39.065,,2023-12-23 23:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,7.695,15m,1.6129181812261224,12.411405404535012,75.42005415413348,75.42005415413348,12.411405404535012,1241.1405404535012,0.01,75.42005415413348,"ENTRY AVAXUSDT: requested_size=75.4201, actual_size=75.4201, available=1241.1405, units=1.612918, trade_risk=12.4114",False,1165.7204862993676,AVAXUSDT,22,0.3521767381416505,0.43144899285250166,0.06952566601689364,0.43144899285250166,50.08,46.225,39.065,0,0.0,0.18500903189372384,True,True,0,False,54.455,839,17327,2023-12-24 21:00:00,47.775,1.423644500422205,take_profit,TP,1255.5699106685965
LONG,7.47,,0.055286,,7.92,8.98400901309859,TREND,34.2566,0.0737,43.7016,5.9109,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.14499999999999957,,,BOS,True,,6.829,,2023-12-24 02:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.641,,7.802680631187201,10.003036569181992,116.57204862993677,116.57204862993677,10.003036569181992,1165.7204862993676,0.01,58.28602431496839,"ENTRY AXSUSDT: requested_size=116.5720, actual_size=116.5720, available=1165.7205, units=15.605361, trade_risk=10.0030",False,1049.148437669431,AXSUSDT,10,1.0780031201248048,1.2012480499219975,0.0,1.2012480499219975,8.24,7.47,6.829,0,4.831317291517984,8.98400901309859,True,True,1,True,8.111,840,17330,2023-12-24 12:00:00,7.92,8.174408423155189,take_profit,TP,1178.726212014041
LONG,9.438,,0.123161,,10.343,20.0,TREND,35.4172,0.1642,36.7769,14.4411,4.0,4_to_5,1.0,,True,,,0.1930000000000014,,,BOS,True,,9.163,,2023-12-25 12:00:00,2.5,momentum,,NONE,False,momentum,8.0,ABOVE,0.27500000000000036,,13.303347220476759,3.6584204856311136,125.55699106685967,125.55699106685967,3.6584204856311136,1255.5699106685965,0.01,125.55699106685967,"ENTRY APTUSDT: requested_size=125.5570, actual_size=125.5570, available=1255.5699, units=13.303347, trade_risk=3.6584",False,1130.012919601737,APTUSDT,8,4.481818181818176,4.5690909090908995,0.0,4.5690909090908995,10.6945,9.438,9.163,0,0.0,20.0,True,True,0,False,9.713000000000001,841,10378,2023-12-25 20:00:00,10.343,11.67111913442762,take_profit,TP,1269.0508451760115
LONG,233.4,,1.159821,,234.55,0.1306749904643313,TREND,30.6966,1.5464,42.9561,4.8499,3.0,3_to_4,0.5,,True,,,1.0999999999999943,,,BOS,True,,229.25,,2023-12-25 13:00:00,2.5,momentum,,NONE,False,momentum,11.0,ABOVE,4.150000000000006,,0.24207646092582197,2.009234625684325,113.0012919601737,113.0012919601737,2.009234625684325,1130.012919601737,0.01,56.50064598008685,"ENTRY BCHUSDT: requested_size=113.0013, actual_size=113.0013, available=1130.0129, units=0.484153, trade_risk=2.0092",False,1017.0116276415632,BCHUSDT,5,0.5180722891566272,1.0722891566265018,0.01204819277108706,1.0722891566265018,237.85,233.35,229.25,0,0.8450094417068735,0.1306749904643313,True,True,1,True,237.55,842,17365,2023-12-25 18:00:00,234.55,0.9648059312804124,take_profit,TP,1131.8227349747242
LONG,3.4838,3.0,0.064425,,3.2606,-2.0,TREND,33.7533,0.0859,32.7707,24.7464,4.0,4_to_5,1.0,,True,,,0.09260000000000002,,,BOS,True,,3.2606,,2023-12-26 23:00:00,2.5,momentum,full,NONE,False,momentum,2.0,ABOVE,0.22319999999999984,,37.99721654397833,8.480978732615958,132.37470299591172,132.37470299591172,8.480978732615958,1323.747029959117,0.01,132.37470299591172,"ENTRY OPUSDT: requested_size=132.3747, actual_size=132.3747, available=1323.7470, units=37.997217, trade_risk=8.4810",False,1191.3723269632053,OPUSDT,4,0.0,0.0,1.158602150537635,0.0,3.4838,3.2252,3.2606,0,0.0,-2.0,True,True,0,False,3.707,843,13766,2023-12-27 03:00:00,3.2606,-8.839757923170334,stop_loss,SL,1314.9072720359468
LONG,103.043,,2.00925,,110.136,1.132937002833185,TREND,38.1811,2.679,29.8619,5.5404,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.4950000000000045,,,BOS,False,,95.39,,2023-12-27 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,7.653000000000006,,1.2760762711061855,9.765811702775645,131.49072720359467,131.49072720359467,9.765811702775645,1314.9072720359468,0.01,131.49072720359467,"ENTRY SOLUSDT: requested_size=131.4907, actual_size=131.4907, available=1314.9073, units=1.276076, trade_risk=9.7658",False,1183.4165448323522,SOLUSDT,4,1.29753038024304,1.6473278452894276,0.0,1.6473278452894276,115.65,103.043,95.39,0,0.0,1.132937002833185,True,True,0,False,110.69600000000001,844,17410,2023-12-27 14:00:00,110.136,8.670366882682373,take_profit,TP,1295.1212370284697
LONG,112.973,,2.00925,,110.136,-0.2796194850745382,TREND,38.1811,2.679,29.8619,5.5404,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.4950000000000045,,,BOS,False,,95.39,,2023-12-27 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,2.8370000000000033,,0.251886750729462,2.9718186979980947,118.34165448323523,28.45640189015951,0.7146027118194844,1183.4165448323522,0.01,28.45640189015951,"SCALE-IN SOLUSDT L1: requested_size=118.3417, actual_size=118.3417, available=1183.4165, units=1.047522, trade_risk=2.9718",False,1154.9601429421928,SOLUSDT,3,0.0,0.18575960521677842,2.072259428974268,0.18575960521677842,113.5,107.094,95.39,1,0.0,-0.2796194850745382,True,True,0,False,110.69600000000001,844,17410,2023-12-27 14:00:00,110.136,-0.7932804791564658,stop_loss,trailing_stop,1322.7843584394727
LONG,5.712,1.0,0.06525,,6.018,16.43638997264925,TREND,31.2205,0.087,25.78,12.8079,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06099999999999994,,,BOS,False,,5.406,,2023-12-27 14:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.30600000000000005,15m,11.578994734239084,7.08634477735432,132.27843584394728,132.27843584394728,7.08634477735432,1322.7843584394727,0.01,66.13921792197364,"ENTRY FILUSDT: requested_size=132.2784, actual_size=132.2784, available=1322.7844, units=23.157989, trade_risk=7.0863",False,1190.5059225955254,FILUSDT,7,1.2549019607843146,1.2679738562091498,0.0,1.2679738562091498,6.1,5.712,5.406,0,3.353023554420447,16.43638997264925,True,True,1,True,6.018,845,17414,2023-12-27 21:00:00,6.018,6.706047108840894,take_profit,TP,1129.5255039582528
LONG,6.3696,1.0,0.101196,,7.232,20.0,TREND,36.2228,0.1349,19.0577,9.4759,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.27700000000000014,,,BOS,False,,6.174,,2023-12-27 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.19559999999999977,,18.690434604928495,3.6558490087240094,119.05059225955254,119.05059225955254,3.6558490087240094,1190.5059225955254,0.01,119.05059225955254,"ENTRY UNIUSDT: requested_size=119.0506, actual_size=119.0506, available=1190.5059, units=18.690435, trade_risk=3.6558",False,1071.4553303359728,UNIUSDT,6,4.864008179959104,5.503067484662581,0.0,5.503067484662581,7.446,6.3696,6.174,0,0.0,20.0,True,True,0,False,6.5652,846,17416,2023-12-27 22:00:00,7.232,15.762729509291306,take_profit,TP,1264.3388257270967
LONG,6.096,1.0,0.06525,,5.642,3.4787966575497498,TREND,31.2205,0.087,25.78,12.8079,3.5,3_to_4,0.5,BULLISH_BOS,False,SWEEP_HIGH,,0.06099999999999994,,,BOS,False,,5.406,,2023-12-27 19:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.45399999999999974,15m,13.823381378761223,8.49721452760522,114.09475718123667,84.26733288492842,6.2758151459575915,1140.9475718123667,0.01,84.26733288492842,"SCALE-IN FILUSDT L1: requested_size=114.0948, actual_size=114.0948, available=1140.9476, units=18.716332, trade_risk=8.4972",False,1056.6802389274383,FILUSDT,46,0.361233480176211,0.48678414096916345,1.5176211453744504,0.48678414096916345,6.317,5.407,5.406,1,3.353023554420447,3.4787966575497498,True,True,1,True,6.018,845,17414,2023-12-29 17:00:00,5.642,-3.149956492736656,stop_loss,trailing_stop,1364.0750143464281
LONG,6.628,,0.093804,,7.624000000000002,20.0,TREND,37.4165,0.1251,22.5585,7.1388,3.5,3_to_4,0.5,,False,SWEEP_HIGH,,0.15799999999999947,,,BOS,False,,6.462,,2023-12-28 00:00:00,2.5,momentum,,NONE,False,momentum,8.0,BELOW,0.16600000000000037,,19.07572157101836,3.1665697807890547,126.43388257270969,126.43388257270969,3.1665697807890547,1264.3388257270967,0.01,126.43388257270969,"ENTRY UNIUSDT: requested_size=126.4339, actual_size=126.4339, available=1264.3388, units=19.075722, trade_risk=3.1666",False,1137.904943154387,UNIUSDT,12,8.180722891566244,8.668674698795162,0.0,8.668674698795162,8.067,6.628,6.462,0,0.0,20.0,True,True,0,False,6.7940000000000005,847,17424,2023-12-28 12:00:00,7.624000000000002,18.618812227139596,take_profit,TP,1282.9576379542364
LONG,6.192,,0.083732,,7.571,20.0,TREND,37.1476,0.1116,34.421,9.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11899999999999977,,,BOS,False,,5.506,,2023-12-31 10:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.6859999999999999,15m,9.94223771389525,13.640750143464281,123.12467184887876,123.12467184887876,13.640750143464281,1364.0750143464281,0.01,61.56233592443938,"ENTRY FILUSDT: requested_size=123.1247, actual_size=123.1247, available=1364.0750, units=19.884475, trade_risk=13.6408",False,1240.9503424975494,FILUSDT,32,2.4373177842565594,2.8279883381924193,0.0,2.8279883381924193,8.132,6.192,5.506,0,6.638454734193316,20.0,True,True,1,True,6.878,848,17506,2024-01-01 18:00:00,7.571,20.157237001074307,take_profit,TP,1270.3481406242925
LONG,111.21,,1.641429,,112.77,0.5090882755788875,TREND,32.4748,2.1886,29.9608,5.8747,3.0,3_to_4,0.5,,True,,,1.3100000000000023,,,BOS,True,,108.57,,2023-12-31 12:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,2.6400000000000006,,0.5579310954489477,2.9458761839704444,124.09503424975495,124.09503424975495,2.9458761839704444,1240.9503424975494,0.01,62.04751712487747,"ENTRY AAVEUSDT: requested_size=124.0950, actual_size=124.0950, available=1240.9503, units=1.115862, trade_risk=2.9459",False,1116.8553082477945,AAVEUSDT,8,2.2462121212121233,2.9507575757575775,0.0,2.9507575757575775,119.0,111.21,108.57,0,1.297143519882031,0.5090882755788875,True,True,1,True,113.85,849,17508,2023-12-31 20:00:00,112.77,1.9925648074692788,take_profit,TP,1292.7945046015009
LONG,116.43,,1.641429,,112.77,-0.2443476391786204,TREND,32.4748,2.1886,29.9608,5.8747,3.0,3_to_4,0.5,,True,,,1.3100000000000023,,,BOS,True,,108.57,,2023-12-31 13:00:00,2.5,momentum,,NONE,False,momentum,5.0,BELOW,3.660000000000011,,0.16463540521444284,3.510856676274963,111.68553082477945,38.33700045823516,1.205131166169725,1116.8553082477945,0.01,19.16850022911758,"SCALE-IN AAVEUSDT L1: requested_size=111.6855, actual_size=111.6855, available=1116.8553, units=0.959250, trade_risk=3.5109",False,1078.5183077895592,AAVEUSDT,7,0.19398907103824908,0.5136612021857896,1.1584699453551903,0.5136612021857896,118.31,112.19,108.57,1,-0.47783665291489513,-0.2443476391786204,True,True,1,True,113.85,849,17508,2023-12-31 20:00:00,112.77,-1.133230685851201,stop_loss,trailing_stop,1310.8297741447673
LONG,7.138,,0.083732,,7.571,14.245785171889025,TREND,37.1476,0.1116,34.421,9.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11899999999999977,,,BOS,False,,5.506,,2023-12-31 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.6760000000000002,15m,15.419960885644908,12.414134594030022,131.08297741447674,110.06768080173336,10.42389355869596,1310.8297741447673,0.01,110.06768080173336,"SCALE-IN FILUSDT L1: requested_size=131.0830, actual_size=131.0830, available=1310.8298, units=18.364104, trade_risk=12.4141",False,1200.762093343034,FILUSDT,22,1.07396449704142,1.4704142011834314,0.8298816568047335,1.4704142011834314,8.132,6.577,5.506,1,6.638454734193316,14.245785171889025,True,True,1,True,6.878,848,17506,2024-01-01 18:00:00,7.571,12.997763381881057,take_profit,TP,1393.4135848079068
SHORT,0.0927,1.0,0.000548,,0.0902,20.0,TREND,39.8711,0.0007,13.2942,31.6716,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.0016000000000000042,,,BOS,False,,,0.0941,2024-01-01 03:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.0013999999999999985,,1295.3204890431866,1.8134486846604594,120.0762093343034,120.0762093343034,1.8134486846604594,1200.762093343034,0.01,120.0762093343034,"ENTRY DOGEUSDT: requested_size=120.0762, actual_size=120.0762, available=1200.7621, units=1295.320489, trade_risk=1.8134",False,1080.6858840087305,DOGEUSDT,8,2.5928571428571514,2.9714285714285826,0.0,2.9714285714285826,0.0927,0.08854,0.0941,0,0.0,20.0,True,True,0,False,0.0913,850,17523,2024-01-01 11:00:00,0.0902,2.9066227535040747,take_profit,TP,1203.668716096538
LONG,7.864,,0.083732,,7.571,3.9444675822083264,TREND,37.1476,0.1116,34.421,9.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.11899999999999977,,,BOS,False,,5.506,,2024-01-01 14:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.673,15m,1.912531586693686,10.300979729564727,120.3668716096538,15.040148397759147,1.2871337578448507,1203.668716096538,0.01,15.040148397759147,"SCALE-IN FILUSDT L2: requested_size=120.3669, actual_size=120.3669, available=1203.6687, units=15.306062, trade_risk=10.3010",False,1188.6285676987789,FILUSDT,4,0.0,0.39821693907875155,0.4918276374442786,0.39821693907875155,8.132,7.533,5.506,2,6.638454734193316,3.9444675822083264,True,True,1,True,6.878,848,17506,2024-01-01 18:00:00,7.571,6.036754860086501,take_profit,TP,1414.4904880657525
LONG,77.2611,1.0,0.302143,,75.06,-2.0,TREND,37.3304,0.4029,28.3688,4.9645,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.8299999999999983,,,BOS,False,,75.06,,2024-01-01 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.2010999999999967,,1.8307925826395852,4.029757553647985,141.44904880657526,141.44904880657526,4.029757553647985,1414.4904880657525,0.01,141.44904880657526,"ENTRY LTCUSDT: requested_size=141.4490, actual_size=141.4490, available=1414.4905, units=1.830793, trade_risk=4.0298",False,1273.0414392591772,LTCUSDT,1,0.0,0.0,1.4543182953977563,0.0,77.2611,74.06,75.06,0,0.0,-2.0,True,True,0,False,79.4622,851,17538,2024-01-01 19:00:00,75.06,-4.4201748416343065,stop_loss,SL,1282.7661692982006
LONG,104.589,1.0,1.177929,,113.774,1.356089471359875,TREND,33.1495,1.5706,39.6762,2.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9549999999999983,,,BOS,False,,99.538,,2024-01-01 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,5.051000000000002,,0.6085924137620482,6.148000563824214,127.30414392591771,127.30414392591771,6.148000563824214,1273.0414392591772,0.01,63.65207196295886,"ENTRY SOLUSDT: requested_size=127.3041, actual_size=127.3041, available=1273.0414, units=1.217185, trade_risk=6.1480",False,1145.7372953332595,SOLUSDT,17,2.266679865373192,2.485250445456344,0.0,2.485250445456344,117.142,104.589,99.538,0,2.891472109621264,1.356089471359875,True,True,1,True,109.64,852,17538,2024-01-02 11:00:00,113.774,8.295343974649363,take_profit,TP,1272.7083805064979
LONG,1.565,1.0,0.023866,,1.7262,20.0,TREND,30.9489,0.0318,49.697,5.6566,5.0,5_plus,1.25,BULLISH_BOS,True,SWEEP_HIGH,,0.036599999999999966,,,BOS,True,,1.5068,,2024-01-01 19:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.05820000000000003,,81.96588941202559,4.7704147637798915,128.27661692982005,128.27661692982005,4.7704147637798915,1282.7661692982006,0.01,128.27661692982005,"ENTRY ARBUSDT: requested_size=128.2766, actual_size=128.2766, available=1282.7662, units=81.965889, trade_risk=4.7704",False,1154.4895523683806,ARBUSDT,10,3.4329896907216475,3.68384879725086,0.0,3.68384879725086,1.7794,1.565,1.5068,0,0.0,20.0,True,True,0,False,1.6232,853,6821,2024-01-02 05:00:00,1.7262,12.835234069053087,take_profit,TP,1240.0416377957376
LONG,108.039,1.0,1.177929,,113.774,3.2139308488766334,TREND,33.1495,1.5706,39.6762,2.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9549999999999983,,,BOS,False,,99.538,,2024-01-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,2.0940000000000083,,1.1301780805458777,2.3665929006630773,122.10330964409607,122.10330964409607,2.3665929006630773,1221.0330964409607,0.01,122.10330964409607,"SCALE-IN SOLUSDT L1: requested_size=122.1033, actual_size=122.1033, available=1221.0331, units=1.130178, trade_risk=2.3666",False,1098.9297867968646,SOLUSDT,15,3.8199617956064773,4.347182425978968,0.35625596943648147,4.347182425978968,117.142,107.293,99.538,1,2.891472109621264,3.2139308488766334,True,True,1,True,109.64,852,17538,2024-01-02 11:00:00,113.774,9.022082527368234,take_profit,TP,1403.833772677962
LONG,114.567,1.0,1.177929,,113.774,0.2419810019824305,TREND,33.1495,1.5706,39.6762,2.5969,3.5,3_to_4,0.5,BULLISH_BOS,False,,,1.9549999999999983,,,BOS,False,,99.538,,2024-01-02 07:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,8.622,,0.3428620215842963,9.332215211251802,124.00416377957379,39.28067322684807,2.9561563500998025,1240.0416377957376,0.01,39.28067322684807,"SCALE-IN SOLUSDT L2: requested_size=124.0042, actual_size=124.0042, available=1240.0416, units=1.082372, trade_risk=9.3322",False,1200.7609645688897,SOLUSDT,4,0.17061006726977543,0.2986546045001163,0.280445372303409,0.2986546045001163,117.142,112.149,99.538,2,2.891472109621264,0.2419810019824305,True,True,1,True,109.64,852,17538,2024-01-02 11:00:00,113.774,2.5099771781302787,take_profit,TP,1445.6244230829404
LONG,0.0014,1.0,1.5e-05,,0.001347,-2.0,TREND,37.8177,0.0,22.5876,14.01,3.5,3_to_4,0.5,BULLISH_BOS,False,,,3.959999999999988e-05,,,BOS,False,,0.0013,,2024-01-03 05:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.00010000000000000005,15m,103258.88736306717,10.325888736306721,144.56244230829404,144.56244230829404,10.325888736306721,1445.6244230829404,0.01,144.56244230829404,"ENTRY 1000PEPEUSDT: requested_size=144.5624, actual_size=144.5624, available=1445.6244, units=103258.887363, trade_risk=10.3259",False,1301.0619807746464,1000PEPEUSDT,7,0.18800000000000014,0.29799999999999954,4.665999999999998,0.29799999999999954,0.0014298,0.0009334,0.0013,0,0.0,-2.0,True,True,0,False,0.0015,854,5874,2024-01-03 12:00:00,0.001347,-5.86983624835182,stop_loss,trailing_stop,1268.7816711993225
LONG,3.7083,1.0,0.060536,,3.936,20.0,TREND,30.1838,0.0807,21.7699,15.5752,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.07600000000000007,,,BOS,False,,3.547,,2024-01-03 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.16129999999999978,,35.085132831072094,5.659231925651921,130.10619807746465,130.10619807746465,5.659231925651921,1301.0619807746464,0.01,130.10619807746465,"ENTRY NEARUSDT: requested_size=130.1062, actual_size=130.1062, available=1301.0620, units=35.085133, trade_risk=5.6592",False,1170.9557826971818,NEARUSDT,6,2.087414755114696,2.2672039677619367,0.0,2.2672039677619367,4.074,3.7083,3.547,0,0.0,20.0,True,True,0,False,3.8695999999999997,855,17573,2024-01-03 11:00:00,3.936,7.6134061479282344,take_profit,TP,1191.5798086528566
LONG,1.7157,3.0,0.042161,,1.7933,20.0,TREND,35.2399,0.0562,37.3189,3.6086,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.041200000000000125,,,BOS,True,,1.5487,,2024-01-03 06:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,0.16700000000000004,,34.12472409795366,11.397657848716525,117.09557826971819,117.09557826971819,11.397657848716525,1170.9557826971818,0.01,58.547789134859094,"ENTRY ARBUSDT: requested_size=117.0956, actual_size=117.0956, available=1170.9558, units=68.249448, trade_risk=11.3977",False,1053.8602044274637,ARBUSDT,6,1.527544910179641,1.802994011976047,1.9616766467065871,1.802994011976047,2.0168,1.3881,1.5487,0,5.526919033818133,20.0,True,True,1,True,1.8827,856,6856,2024-01-03 12:00:00,1.7933,8.00735756344717,take_profit,TP,1335.3368178976289
LONG,1.8711,3.0,0.042161,,1.7933,8.0,TREND,35.2399,0.0562,37.3189,3.6086,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,0.041200000000000125,,,BOS,True,,1.5487,,2024-01-03 11:00:00,2.5,momentum,full,NONE,False,momentum,1.0,BELOW,0.07780000000000009,,67.10782517350938,5.220988798499036,125.56545168215341,125.56545168215341,5.220988798499036,1255.654516821534,0.01,125.56545168215341,"SCALE-IN ARBUSDT L1: requested_size=125.5655, actual_size=125.5655, available=1255.6545, units=67.107825, trade_risk=5.2210",False,1130.0890651393804,ARBUSDT,1,0.706940874035988,1.0347043701799477,6.208226221079685,1.0347043701799477,1.9516,1.3881,1.5487,1,5.526919033818133,8.0,True,True,1,True,1.8827,856,6856,2024-01-03 12:00:00,1.7933,-0.038345733468545085,stop_loss,trailing_stop,1460.8639238463138
LONG,4.0522,,0.071802,,3.741,-2.0,TREND,32.2945,0.0957,36.8201,11.2736,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.15639999999999965,,,BOS,True,,3.6575,,2024-01-04 17:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,0.39469999999999983,,36.051130838712645,14.229381342039876,146.08639238463138,146.08639238463138,14.229381342039876,1460.8639238463138,0.01,146.08639238463138,"ENTRY OPUSDT: requested_size=146.0864, actual_size=146.0864, available=1460.8639, units=36.051131, trade_risk=14.2294",False,1314.7775314616824,OPUSDT,5,0.0,0.0,0.9234861920445914,0.0,4.0522,3.6877,3.6575,0,0.0,-2.0,True,True,0,False,4.446899999999999,857,13976,2024-01-04 22:00:00,3.741,-11.612451546645284,stop_loss,trailing_stop,1449.2514722996684
SHORT,0.0011,1.0,1.6e-05,,0.0011663,-2.0,TREND,37.9673,0.0,12.1272,36.8456,5.0,5_plus,1.25,BEARISH_BOS,True,,,7.949999999999993e-05,,,BOS,True,,,0.0013,2024-01-06 06:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.00019999999999999987,15m,72462.57361498347,14.492514722996685,79.70883097648182,79.70883097648182,14.492514722996685,1449.2514722996684,0.01,79.70883097648182,"ENTRY 1000PEPEUSDT: requested_size=79.7088, actual_size=79.7088, available=1449.2515, units=72462.573615, trade_risk=14.4925",False,1369.5426413231867,1000PEPEUSDT,8,0.0,0.0,0.36699999999999994,0.0,0.0011734,0.0011,0.0013,0,0.0,-2.0,True,True,0,False,0.0009000000000000002,858,5947,2024-01-06 14:00:00,0.0011663,-5.034181255197954,stop_loss,trailing_stop,1444.2172910444704
