direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason,ema_position,mtf_tf
SHORT,6.485,,7.267,-0.9961783439490456,TREND,38.7428,0.2052,13.505,36.1991,4,BEARISH_BOS,True,,,0.1900000000000004,,,BOS,True,,,7.27,2024-12-20 09:30:00,1,2.371609302339518,1.86171330233652,DOTUSDT,13,0.5261146496815294,0.7849999999999993,2024-12-20 22:00:00,7.267,-1.8545984744295032,stop_loss,BELOW,15m
SHORT,2.1737,,2.2967,-0.7950872656755015,TREND,38.0957,0.0642,17.0911,29.5897,4,BEARISH_BOS,True,,,0.1176999999999997,,,BOS,True,,,2.3284,2024-12-20 09:30:00,1,5.171425839823666,1.86171330233652,XRPUSDT,17,1.3380736910148727,0.15469999999999962,2024-12-21 02:00:00,2.2967,-0.6360853782983098,stop_loss,BELOW,15m
SHORT,14.21,13.4049,14.6126,1.999751614505718,RANGE,19.4535,0.4026,19.4287,25.1597,4,BULLISH_BOS,False,SWEEP_HIGH,,0.6990000000000016,,,SWEEP,False,14.6126,,,2024-12-23 03:00:00,1,4.509520895570118,1.8155331125565277,UNIUSDT,11,2.004470938897171,0.4025999999999996,2024-12-23 14:00:00,13.4049,3.6306152730235075,take_profit,,
SHORT,5.153,4.9264,5.2663,-1.0,RANGE,19.1619,0.1133,21.3115,20.1765,5,BULLISH_BOS,False,SWEEP_HIGH,,0.08199999999999985,,,SWEEP,False,5.2663,,,2024-12-23 04:00:00,1,5.043147534879243,2.0172590139516973,NEARUSDT,16,1.2974404236540031,0.11330000000000062,2024-12-23 20:00:00,5.2663,-0.5713886157018214,stop_loss,,
SHORT,7.085,6.7872,7.2339,-1.0,RANGE,13.7467,0.1489,31.0791,14.964,4,BULLISH_BOS,False,SWEEP_HIGH,,0.2839999999999998,,,SWEEP,False,7.2339,,,2024-12-23 16:45:00,1,5.224678298530419,1.880884187470951,DOTUSDT,4,0.9200805910006671,0.14890000000000025,2024-12-23 20:00:00,7.2339,-0.7779545986511807,stop_loss,,15m
SHORT,0.3222,0.3097,0.3284,-1.0,RANGE,15.1709,0.0063,26.6994,15.0234,4,BULLISH_BOS,False,SWEEP_HIGH,,0.009330000000000005,,,SWEEP,False,0.3284,,,2024-12-23 20:00:00,1,5.157211137812769,1.8565960096125969,DOGEUSDT,1,0.1000000000000009,0.006200000000000039,2024-12-23 21:00:00,0.3284,-0.031974709054439374,stop_loss,,
SHORT,3461.68,3356.39,3527.772,1.5930823700296528,RANGE,13.5611,52.645,31.4533,13.4879,4,BULLISH_BOS,False,SWEEP_HIGH,,50.07999999999993,,,SWEEP,False,3527.772,,,2024-12-23 22:15:00,1,0.028082377063027512,1.856020464849617,ETHUSDT,4,1.3643103552623537,66.0920000000001,2024-12-24 02:00:00,3356.39,2.956793480966166,take_profit,,15m
LONG,339.44,,375.26,1.7254335260115612,TREND,31.4124,9.955,31.1473,12.126,4,BULLISH_BOS,True,,,5.110000000000014,,,BOS,True,,318.68,,2024-12-23 09:00:00,1,0.08745342546033374,1.8155331125565277,AAVEUSDT,23,2.3473025048169576,20.75999999999999,2024-12-24 08:00:00,375.26,3.1325816999891543,stop_loss,ABOVE,
SHORT,14.282,13.5449,14.6506,-1.0,RANGE,16.1207,0.3686,26.9961,15.2713,5,BULLISH_BOS,False,SWEEP_HIGH,,0.3899999999999988,,,SWEEP,False,14.6506,,,2024-12-23 23:00:00,1,5.155612402360047,2.0622449609440188,UNIUSDT,16,1.3809007053716749,0.3686000000000007,2024-12-24 15:00:00,14.6506,-1.900358731509917,stop_loss,,
LONG,109.17,,107.53,-0.3999999999999993,TREND,33.0086,1.335,33.0123,16.4259,3,BULLISH_BOS,True,SWEEP_HIGH,,1.0100000000000051,,,BOS,True,,105.07,,2024-12-24 14:00:00,1,0.42615267601231627,1.7472259716505003,LTCUSDT,13,0.27804878048780446,4.1000000000000085,2024-12-25 03:00:00,107.53,-0.6988903886601989,stop_loss,ABOVE,
SHORT,5.159,,5.021,0.6831683168316828,TREND,30.064,0.0626,9.9315,25.2283,4,BEARISH_BOS,True,,,0.03599999999999959,,,BOS,True,,,5.361,2024-12-26 05:30:00,1,5.3301187053993075,1.918842733943751,FILUSDT,20,0.9653465346534625,0.20199999999999996,2024-12-27 01:00:00,5.021,0.7355563813451039,stop_loss,BELOW,15m
SHORT,6.533,,6.358,0.6809338521400814,TREND,36.365,0.0862,3.2312,36.6197,4,BEARISH_BOS,True,,,0.06099999999999994,,,BOS,True,,,6.79,2024-12-26 04:00:00,1,5.3301187053993075,1.918842733943751,AXSUSDT,26,1.1517509727626485,0.2569999999999997,2024-12-27 06:00:00,6.358,0.9327707734448826,stop_loss,BELOW,
LONG,691.4,708.4642,677.866,1.2608393675188443,RANGE,16.9715,8.5321,23.1059,25.4081,4,,False,SWEEP_LOW,,10.549999999999955,,,SWEEP,False,677.866,,,2024-12-26 13:30:00,1,0.1417794247039864,1.918842733943751,BNBUSDT,20,0.9272942219595149,13.533999999999992,2024-12-27 09:00:00,708.4642,2.4193524590337687,take_profit,,15m
SHORT,6.998,6.801200000000001,7.0964,-1.0,RANGE,18.542,0.0984,21.2781,22.5853,4,,False,SWEEP_HIGH,,0.22799999999999976,,,SWEEP,False,7.089,,,2024-12-27 07:15:00,1,5.4135350631388075,1.9488726227299709,DOTUSDT,2,0.0,0.09839999999999982,2024-12-27 09:00:00,7.0964,-0.5326918502128577,stop_loss,,15m
LONG,194.78,,192.59,-0.19765342960288765,TREND,37.8049,1.6264,46.2451,2.4594,3,BULLISH_BOS,True,,,2.680000000000007,,,BOS,True,,183.7,,2024-12-28 17:00:00,1,0.15907200270266705,1.762517789945553,SOLUSDT,8,0.055956678700361355,11.080000000000013,2024-12-29 01:00:00,192.59,-0.3483676859188405,stop_loss,ABOVE,
SHORT,6.485,,6.314,1.0621118012422404,TREND,38.9604,0.0716,5.8882,28.6427,3,BEARISH_BOS,True,,,0.06799999999999962,,,BOS,True,,,6.646,2024-12-29 12:00:00,1,5.4904497092839115,1.7569439069708515,AXSUSDT,49,2.7639751552795118,0.1609999999999996,2024-12-31 13:00:00,6.314,0.9388669002875503,stop_loss,BELOW,
SHORT,314.29,,320.13,-0.28571428571428453,TREND,35.2116,6.835,7.7542,34.0892,4,BEARISH_BOS,True,,,7.6299999999999955,,,BOS,True,,,334.73,2024-12-31 00:00:00,1,0.09670067981126264,1.9765618953422082,AAVEUSDT,13,0.22700587084148943,20.439999999999998,2024-12-31 13:00:00,320.13,-0.5647319700977714,stop_loss,BELOW,
SHORT,5.079,4.9525999999999994,5.1422,2.0,RANGE,21.5207,0.0632,30.8475,10.1695,4,BULLISH_BOS,False,SWEEP_HIGH,,0.13400000000000034,,,SWEEP,False,5.1312,,,2024-12-31 13:15:00,1,5.5091564557934,1.9832963240856243,FILUSDT,4,1.7246835443037933,0.06320000000000014,2024-12-31 17:00:00,4.9525999999999994,0.6963573760122874,take_profit,,15m
SHORT,2.1293,2.0731,2.1574,2.000000000000016,RANGE,17.8901,0.0281,37.8049,10.2896,4,BULLISH_BOS,False,SWEEP_HIGH,,0.06510000000000016,,,SWEEP,False,2.1524,,,2024-12-31 13:15:00,1,5.5091564557934,1.9832963240856243,XRPUSDT,4,1.5302491103203013,0.028099999999999792,2024-12-31 17:00:00,2.0731,0.30961459281558923,take_profit,,15m
SHORT,191.07,,191.76,-0.08539603960395999,TREND,32.7018,2.2864,18.0256,26.398,4,BEARISH_BOS,True,,,2.480000000000018,,,BOS,True,,,199.15,2024-12-31 22:00:00,1,0.24769849251541123,2.001403819524526,SOLUSDT,17,0.2462871287128685,8.080000000000013,2025-01-01 15:00:00,191.76,-0.17091195983563318,stop_loss,BELOW,
LONG,0.2906,,0.29046,-0.00526315789473793,TREND,31.7868,0.005,48.3912,8.4479,4,BULLISH_BOS,True,,,0.016770000000000007,,,BOS,True,,0.264,,2025-01-01 16:00:00,1,5.550909456243012,1.9983274042474846,HBARUSDT,13,0.3375939849624054,0.026600000000000013,2025-01-02 05:00:00,0.29046,-0.0007771273238741826,stop_loss,ABOVE,
LONG,2.2535,,2.3742,0.7244897959183695,TREND,33.3463,0.0321,46.7825,9.3298,4,BULLISH_BOS,True,,,0.06059999999999999,,,BOS,True,,2.0869,,2025-01-01 16:30:00,1,5.550909456243012,1.9983274042474846,XRPUSDT,28,1.0222088835534229,0.16659999999999986,2025-01-02 20:00:00,2.3742,0.6699947713685329,stop_loss,ABOVE,15m
LONG,14.13,14.4246,13.9827,1.9999999999999758,RANGE,22.5341,0.1473,15.1794,22.8904,4,,False,SWEEP_LOW,,0.11899999999999977,,,SWEEP,False,13.9827,,,2025-01-03 08:00:00,1,5.584370338445246,2.0103733218402886,UNIUSDT,3,2.4575695858791367,0.14730000000000132,2025-01-03 11:00:00,14.4246,1.6451555017059643,take_profit,,
LONG,7.472,,7.633,0.5709219858156013,TREND,32.5223,0.0941,36.6743,10.858,4,BULLISH_BOS,True,,,0.18599999999999994,,,BOS,True,,7.19,,2025-01-03 09:30:00,1,5.584370338445246,2.0103733218402886,DOTUSDT,16,1.4858156028368779,0.28200000000000003,2025-01-04 01:00:00,7.633,0.8990836244896823,stop_loss,ABOVE,15m
LONG,193.0,,215.64,5.895833333333324,TREND,30.4313,1.7786,25.0602,15.9438,3,BULLISH_BOS,True,,,2.4199999999999875,,,BOS,True,,189.16,,2025-01-01 19:00:00,1,0.4625757880202506,1.776291025997764,SOLUSDT,57,6.536458333333326,3.8400000000000034,2025-01-04 04:00:00,215.64,10.472715840778468,stop_loss,ABOVE,
LONG,40.565,,41.52,0.7670682730923754,TREND,30.4027,0.4814,28.1899,12.3145,4,BULLISH_BOS,True,,,0.5549999999999997,,,BOS,True,,39.32,,2025-01-03 09:30:00,1,1.6147576882251347,2.0103733218402886,AVAXUSDT,23,1.4257028112449874,1.2449999999999974,2025-01-04 08:00:00,41.52,1.5420935922550123,stop_loss,ABOVE,15m
LONG,5.569,5.679,5.514,2.000000000000016,RANGE,21.3211,0.055,24.9351,29.2208,4,BEARISH_BOS,False,SWEEP_LOW,,0.16999999999999993,,,SWEEP,False,5.525,,,2025-01-04 15:30:00,1,6.312322766406702,2.2724361959064128,FILUSDT,16,1.563636363636377,0.054999999999999716,2025-01-05 07:00:00,5.679,0.6943555043047392,take_profit,,15m
LONG,0.3037,0.3132,0.2976,-1.0,RANGE,18.1788,0.0048,21.2358,28.4193,3,,False,SWEEP_LOW,,0.01100000000000001,,,SWEEP,False,0.2976,,,2025-01-04 15:00:00,1,6.312322766406702,2.0199432852501444,HBARUSDT,19,1.0147540983606431,0.00610000000000005,2025-01-05 10:00:00,0.2976,-0.038505168875081194,stop_loss,,
LONG,6.938,7.0896,6.8622,-1.0,RANGE,11.4627,0.0758,22.6202,22.9029,3,,False,SWEEP_LOW,,0.07899999999999974,,,SWEEP,False,6.8622,,,2025-01-05 01:00:00,1,6.312322766406702,2.0199432852501444,AXSUSDT,13,0.9234828496042243,0.07580000000000009,2025-01-05 14:00:00,6.8622,-0.47847406569362855,stop_loss,,
LONG,6.234,,5.99,-0.541019955654102,TREND,35.5802,0.1291,45.5752,7.0796,4,BULLISH_BOS,True,,,0.24300000000000033,,,BOS,True,,5.783,,2025-01-06 02:30:00,1,5.045740507232069,2.2756289687616613,FILUSDT,12,0.04656319290465615,0.4509999999999996,2025-01-06 14:00:00,5.99,-1.2311606837646236,stop_loss,ABOVE,15m
LONG,15.036,15.4884,14.8098,2.0,RANGE,17.863,0.2262,16.8298,25.6394,4,,False,SWEEP_LOW,,0.2350000000000012,,,SWEEP,False,14.8098,,,2025-01-06 13:00:00,1,6.321191579893503,2.2756289687616613,UNIUSDT,3,1.220159151193631,0.2262000000000004,2025-01-06 16:00:00,15.4884,2.8597070707438257,take_profit,,
LONG,101946.7,,101515.0,-0.12946468735942332,TREND,35.4867,784.0357,43.0911,8.735,4,BULLISH_BOS,True,,,2043.5999999999913,,,BOS,True,,98612.2,,2025-01-06 15:30:00,1,0.0006758038915741183,2.2534680764538977,BTCUSDT,12,0.0717348927875235,3334.5,2025-01-07 03:00:00,101515.0,-0.2917445399925449,stop_loss,ABOVE,15m
LONG,7.302,,7.109,-0.5761194029850736,TREND,30.6102,0.1085,30.6122,13.6274,4,BULLISH_BOS,True,,,0.1429999999999998,,,BOS,True,,6.967,,2025-01-06 15:00:00,1,6.259633545705271,2.2534680764538977,AXSUSDT,17,0.2776119402985074,0.33499999999999996,2025-01-07 08:00:00,7.109,-1.208109274321115,stop_loss,ABOVE,
LONG,718.05,,725.15,0.9659863945578382,TREND,36.7814,3.4571,30.9917,8.0579,4,BULLISH_BOS,True,,,4.400000000000091,,,BOS,True,,710.7,,2025-01-06 10:30:00,1,0.3096093835049918,2.2756289687616613,BNBUSDT,23,3.2517006802721613,7.349999999999909,2025-01-07 09:00:00,725.15,2.1982266228854486,stop_loss,ABOVE,15m
SHORT,0.3637,,0.35365,0.3008982035928146,TREND,33.1633,0.0065,10.8588,47.9771,4,BEARISH_BOS,True,,,0.02475000000000005,,,BOS,True,,,0.3971,2025-01-07 15:00:00,1,6.437537539671052,2.3175135142815786,DOGEUSDT,12,0.47604790419161774,0.033399999999999985,2025-01-08 03:00:00,0.35365,0.06469725227369409,stop_loss,BELOW,
SHORT,3523.51,,3375.44,0.9530153826350021,TREND,38.2729,37.5886,2.3753,52.7877,4,BEARISH_BOS,True,,,176.47999999999956,,,BOS,True,,,3678.88,2025-01-07 15:15:00,1,0.014916093932429557,2.3175135142815786,ETHUSDT,23,1.3930617236274712,155.3699999999999,2025-01-08 14:00:00,3375.44,2.208626028574847,stop_loss,BELOW,15m
SHORT,446.7,,438.7,0.2476780185758513,TREND,36.8832,5.3714,2.7926,55.984,4,BEARISH_BOS,True,,,22.299999999999955,,,BOS,True,,,479.0,2025-01-07 15:00:00,1,0.07174964440500241,2.3175135142815786,BCHUSDT,24,0.6284829721362231,32.30000000000001,2025-01-08 15:00:00,438.7,0.5739971552400193,stop_loss,BELOW,
SHORT,98432.0,,95254.5,0.8968388371436635,TREND,33.7118,626.3929,4.2979,56.4992,4,BEARISH_BOS,True,,,3077.199999999997,,,BOS,True,,,101975.0,2025-01-07 15:15:00,1,0.0006541105036075582,2.3175135142815786,BTCUSDT,34,1.2657634772791435,3543.0,2025-01-09 01:00:00,95254.5,2.078436125213016,stop_loss,BELOW,15m
SHORT,6.589,,6.742,-0.607142857142856,TREND,38.3104,0.0959,16.2323,23.3805,3,BEARISH_BOS,True,,,0.14900000000000002,,,BOS,True,,,6.841,2025-01-09 07:30:00,1,6.683825367736131,2.138824117675562,DOTUSDT,8,0.3730158730158746,0.2519999999999998,2025-01-09 15:00:00,6.742,-1.0226252812636252,stop_loss,BELOW,15m
SHORT,19.819,,20.124,-0.3407821229050278,TREND,39.9481,0.3022,17.2772,26.2113,4,BEARISH_BOS,True,,,0.389999999999997,,,BOS,True,,,20.714,2025-01-09 07:30:00,1,2.68846606970392,2.4061771323850074,LINKUSDT,8,0.5284916201117309,0.8949999999999996,2025-01-09 15:00:00,20.124,-0.8199821512596949,stop_loss,BELOW,15m
SHORT,14.08,,12.995,1.1469344608879506,TREND,34.3059,0.2001,5.7122,42.0921,4,BEARISH_BOS,True,,,0.766,,,BOS,True,,,15.026,2025-01-07 15:00:00,1,2.4498028692194285,2.3175135142815786,UNIUSDT,57,1.7156448202959829,0.9459999999999997,2025-01-10 00:00:00,12.995,2.658036113103082,stop_loss,BELOW,
SHORT,105.97,102.8657,108.0894,1.4647069925450584,RANGE,22.4824,1.5521,13.6677,16.0607,3,,False,SWEEP_HIGH,,2.4299999999999926,,,SWEEP,False,108.0894,,,2025-01-10 17:00:00,1,1.015320834464867,2.151870976564838,LTCUSDT,10,1.2928187222798888,2.119399999999999,2025-01-11 03:00:00,102.8657,3.1518604664292815,take_profit,,
SHORT,101.5,,104.37,-1.0,TREND,31.3311,0.86,13.8704,30.1495,4,BEARISH_BOS,True,,,1.0999999999999943,,,BOS,True,,,104.37,2025-01-12 22:00:00,1,0.8632711975718349,2.47758833703117,LTCUSDT,2,0.0,2.8700000000000045,2025-01-13 00:00:00,104.37,-2.47758833703117,stop_loss,BELOW,
SHORT,95542.3,94481.1572,96072.8714,2.0,RANGE,22.5393,530.5714,42.6764,16.3557,4,BULLISH_BOS,False,SWEEP_HIGH,,1548.800000000003,,,SWEEP,False,95815.9714,,,2025-01-13 00:30:00,1,0.0045856066628631054,2.432991746964609,BTCUSDT,1,2.5715671820984074,530.5714000000007,2025-01-13 01:00:00,94481.1572,4.865983493929218,take_profit,,15m
SHORT,181.99,,180.24,0.17641129032258088,TREND,30.7955,2.2871,11.7427,31.2305,4,BEARISH_BOS,True,,,2.859999999999985,,,BOS,True,,,191.91,2025-01-13 06:00:00,1,0.2540906703483204,2.520579449855335,SOLUSDT,14,0.685483870967744,9.919999999999987,2025-01-13 20:00:00,180.24,0.4446586731095607,stop_loss,BELOW,
SHORT,262.31,,276.52,-0.412721463839674,TREND,30.4644,5.6464,11.0816,38.9247,4,BEARISH_BOS,True,,,6.689999999999998,,,BOS,True,,,296.74,2025-01-13 10:00:00,1,0.07320881353050637,2.520579449855335,AAVEUSDT,10,0.17020040662213223,34.43000000000001,2025-01-13 20:00:00,276.52,-1.040297240268494,stop_loss,BELOW,
SHORT,33.98,,34.76,-0.23111111111111146,TREND,31.0817,0.6464,10.442,34.3646,4,BEARISH_BOS,True,,,0.49500000000000455,,,BOS,True,,,37.355,2025-01-13 10:30:00,1,0.7468383555126918,2.520579449855335,AVAXUSDT,10,0.18370370370370295,3.375,2025-01-13 20:00:00,34.76,-0.5825339172999005,stop_loss,BELOW,15m
SHORT,4.552,,4.688,-0.25185185185185205,TREND,39.2312,0.093,9.6774,42.7803,4,BEARISH_BOS,True,,,0.07200000000000006,,,BOS,True,,,5.092,2025-01-13 10:00:00,1,4.667739721954324,2.520579449855335,NEARUSDT,10,0.17592592592592546,0.54,2025-01-13 20:00:00,4.688,-0.6348126021857886,stop_loss,BELOW,
SHORT,12.614,,12.727,-0.08528301886792423,TREND,33.3144,0.238,9.1236,40.3962,4,BEARISH_BOS,True,,,0.28800000000000026,,,BOS,True,,,13.939,2025-01-13 10:00:00,1,1.902324113098367,2.520579449855335,UNIUSDT,10,0.27622641509434087,1.3249999999999993,2025-01-13 20:00:00,12.727,-0.2149626247801146,stop_loss,BELOW,
SHORT,0.9632,,0.9407,0.6446991404011443,TREND,33.9806,0.0133,6.5811,25.8427,4,BEARISH_BOS,True,,,0.014399999999999968,,,BOS,True,,,0.9981,2025-01-12 22:00:00,1,6.882189825086583,2.47758833703117,ADAUSDT,23,1.9971346704871031,0.03490000000000004,2025-01-13 21:00:00,0.9407,0.15484927106444787,stop_loss,BELOW,
LONG,695.75,,695.65,-0.0033222591362133775,TREND,35.9331,4.3607,40.7862,4.5045,4,BULLISH_BOS,True,,,5.9500000000000455,,,BOS,True,,665.65,,2025-01-14 09:30:00,1,0.08262005574514443,2.486863677928849,BNBUSDT,17,0.13787375415282305,30.100000000000023,2025-01-15 02:00:00,695.65,-0.008262005574516321,stop_loss,ABOVE,15m
SHORT,295.38,286.0157,300.0621,2.000021357937684,RANGE,22.0375,4.6821,24.8207,16.2166,3,,False,SWEEP_HIGH,,6.389999999999986,,,SWEEP,False,300.0621,,,2025-01-14 23:00:00,1,0.4721269284065514,2.21054549149231,AAVEUSDT,12,1.6274748510283887,4.682099999999991,2025-01-15 11:00:00,286.0157,4.421138195677476,take_profit,,
LONG,0.2848,,0.3083,2.6704545454545556,TREND,38.5079,0.0047,36.6416,2.6807,4,BULLISH_BOS,True,,,0.005749999999999977,,,BOS,True,,0.276,,2025-01-14 09:00:00,1,6.90795466091347,2.486863677928849,HBARUSDT,35,3.753409090909102,0.008799999999999975,2025-01-15 20:00:00,0.3083,0.1623369345314667,stop_loss,ABOVE,
LONG,313.74,,311.68,-0.07323142552435132,TREND,37.9524,5.895,37.756,9.9358,4,BULLISH_BOS,True,,,10.810000000000002,,,BOS,True,,285.61,,2025-01-15 14:00:00,1,0.09122984178281916,2.5662954493507026,AAVEUSDT,13,0.29754710273729135,28.129999999999995,2025-01-16 03:00:00,311.68,-0.1879334740726077,stop_loss,ABOVE,
LONG,98975.0,,99129.8,0.06178654107128733,TREND,32.565,696.5,37.2454,10.4338,4,BULLISH_BOS,True,,,922.1000000000058,,,BOS,True,,96469.6,,2025-01-15 14:30:00,1,0.0010243056794726226,2.5662954493507026,BTCUSDT,18,0.5947154147042403,2505.399999999994,2025-01-16 08:00:00,99129.8,0.15856251918236497,stop_loss,ABOVE,15m
LONG,104.86,,116.42,2.7855421686746955,TREND,33.6609,1.1857,25.7831,15.4217,4,BULLISH_BOS,True,,,1.7800000000000011,,,BOS,True,,100.71,,2025-01-15 14:00:00,1,0.6183844456266745,2.5662954493507026,LTCUSDT,20,3.624096385542165,4.150000000000006,2025-01-16 10:00:00,116.42,7.148524191444358,stop_loss,ABOVE,
LONG,7.214,,7.204,-0.02710027100271181,TREND,34.232,0.1098,29.4079,18.0221,4,BULLISH_BOS,True,,,0.34299999999999997,,,BOS,True,,6.845,,2025-01-16 12:30:00,1,7.309924857534521,2.6973622724302433,DOTUSDT,10,0.30623306233062153,0.36900000000000066,2025-01-16 22:00:00,7.204,-0.07309924857535015,stop_loss,ABOVE,15m
LONG,133.67,,135.06,0.1236654804270478,TREND,31.2586,3.9879,35.3215,13.3799,4,BULLISH_BOS,True,,,7.230000000000004,,,BOS,True,,122.43,,2025-01-17 03:00:00,1,0.23986178700675193,2.696046485955887,LTCUSDT,10,0.5702846975089,11.23999999999998,2025-01-17 13:00:00,135.06,0.3334078839393887,stop_loss,ABOVE,
LONG,1.1052,1.1495,1.083,-1.0,RANGE,19.5767,0.0222,23.518,18.299,3,,False,SWEEP_LOW,,0.03100000000000014,,,SWEEP,False,1.083,,,2025-01-18 03:00:00,1,7.5056884107411,2.401820291437152,ADAUSDT,1,0.0,0.022199999999999998,2025-01-18 04:00:00,1.083,-0.1666262827184524,stop_loss,,
LONG,14.287,,13.917,-1.0,TREND,31.3599,0.2267,21.298,9.6408,4,BULLISH_BOS,True,,,0.20400000000000063,,,BOS,True,,13.917,,2025-01-19 00:00:00,1,7.294725823723937,2.699048554777864,UNIUSDT,5,0.3945945945945909,0.370000000000001,2025-01-19 05:00:00,13.917,-2.699048554777864,stop_loss,BELOW,
LONG,5.539,,5.305,-1.0,TREND,34.9364,0.1004,25.694,10.1779,4,BULLISH_BOS,True,,,0.1590000000000007,,,BOS,True,,5.305,,2025-01-19 00:00:00,1,7.497357096605177,2.699048554777864,NEARUSDT,7,0.3119658119658137,0.23399999999999999,2025-01-19 07:00:00,5.305,-1.7543815606056115,stop_loss,ABOVE,
LONG,22.898,23.849,22.4225,-1.0,RANGE,16.9441,0.4755,11.5217,29.9835,5,BEARISH_BOS,False,SWEEP_LOW,,0.9980000000000011,,,SWEEP,False,22.7465,,,2025-01-19 09:30:00,1,6.119609329830492,2.909874236334401,LINKUSDT,2,0.0,0.47550000000000026,2025-01-19 11:00:00,22.4225,-2.909874236334401,stop_loss,,15m
LONG,101203.0,103880.5142,99284.486,1.3956187966311484,RANGE,20.7663,1338.7571,10.7893,35.1088,4,BEARISH_BOS,False,SWEEP_LOW,,3800.0,,,SWEEP,False,99284.486,,,2025-01-19 23:30:00,1,0.0013377588469236858,2.566509076446942,BTCUSDT,7,3.304484616739837,1918.5139999999956,2025-01-20 06:00:00,103880.5142,3.5818683088138017,take_profit,,15m
SHORT,6.5,,6.912,-1.0,TREND,37.2811,0.1586,16.7942,38.4511,4,BEARISH_BOS,True,,,0.36599999999999966,,,BOS,True,,,6.912,2025-01-19 21:30:00,1,6.229390962249861,2.566509076446942,DOTUSDT,10,1.0679611650485448,0.4119999999999999,2025-01-20 07:00:00,6.912,-2.566509076446942,stop_loss,BELOW,15m
LONG,26.205,,24.516,-0.4204630321135176,TREND,30.3094,0.7687,35.3373,20.6839,4,BULLISH_BOS,True,,,0.6529999999999987,,,BOS,True,,22.188,,2025-01-19 17:30:00,1,0.6389118935640882,2.566509076446942,LINKUSDT,24,0.05626089121234819,4.0169999999999995,2025-01-20 17:00:00,24.516,-1.079122188229745,stop_loss,ABOVE,15m
LONG,105859.2,,105330.3,-0.17160377664579204,TREND,37.0862,1248.7857,30.282,14.6462,3,BULLISH_BOS,True,,,1540.199999999997,,,BOS,True,,102777.1,,2025-01-21 17:30:00,1,0.0007398595743137376,2.280321193992364,BTCUSDT,11,0.372797767755752,3082.0999999999913,2025-01-22 04:00:00,105330.3,-0.39131172885453147,stop_loss,ABOVE,15m
LONG,373.21,,359.29,-0.7644151565074121,TREND,35.2452,9.8614,30.226,5.1572,3,BULLISH_BOS,True,,,9.120000000000005,,,BOS,True,,355.0,,2025-01-21 18:00:00,1,0.12522356913741717,2.280321193992364,AAVEUSDT,12,0.0,18.20999999999998,2025-01-22 06:00:00,359.29,-1.7431120823928419,stop_loss,ABOVE,
LONG,3.101,3.1942,3.039,-1.0,RANGE,14.8509,0.0466,17.5587,25.4562,4,BEARISH_BOS,False,SWEEP_LOW,,0.0411999999999999,,,SWEEP,False,3.039,,,2025-01-23 08:45:00,1,7.019282540663768,2.526941714638957,XRPUSDT,5,0.0,0.06199999999999983,2025-01-23 13:00:00,3.039,-0.4351955175211525,stop_loss,,15m
SHORT,1.7363,1.6589,1.775,-1.0,RANGE,17.5536,0.0387,22.1935,15.048,3,,False,SWEEP_HIGH,,0.0475000000000001,,,SWEEP,False,1.775,,,2025-01-24 04:00:00,1,6.9975227647877105,2.239207284732067,OPUSDT,1,0.0,0.03869999999999996,2025-01-24 05:00:00,1.775,-0.2708041309972841,stop_loss,,
SHORT,5.922,5.6986,6.0337,-1.0,RANGE,11.0007,0.1117,27.11,21.7391,4,,False,SWEEP_HIGH,,0.09499999999999975,,,SWEEP,False,6.0337,,,2025-01-24 06:00:00,1,6.983982558237847,2.514233720965625,AXSUSDT,5,0.0,0.11169999999999991,2025-01-24 11:00:00,6.0337,-0.7801108517551669,stop_loss,,
LONG,3378.34,,3354.41,-0.22934636764424246,TREND,31.8182,53.9364,34.1394,13.1915,4,BULLISH_BOS,True,,,81.76999999999998,,,BOS,True,,3274.0,,2025-01-24 05:30:00,1,0.02409654706695056,2.514233720965625,ETHUSDT,15,0.3373586352309734,104.34000000000015,2025-01-24 20:00:00,3354.41,-0.5766303713121339,stop_loss,ABOVE,15m
SHORT,6.5,6.3262,6.5869,2.0,RANGE,17.683,0.0869,21.7749,14.3796,3,,False,SWEEP_HIGH,,0.06099999999999994,,,SWEEP,False,6.5869,,,2025-01-24 12:45:00,1,6.944977015650089,2.2223926450080285,DOTUSDT,8,2.0828538550057547,0.08689999999999998,2025-01-24 20:00:00,6.3262,1.207037005319985,take_profit,,15m
SHORT,6.348,,6.386,-0.1948717948717959,TREND,32.8929,0.0771,9.6386,18.5357,4,BEARISH_BOS,True,,,0.13199999999999967,,,BOS,True,,,6.543,2025-01-24 20:30:00,1,6.976497347350483,2.511539045046174,DOTUSDT,20,0.492307692307692,0.19500000000000028,2025-01-25 16:00:00,6.386,-0.2651068991993201,stop_loss,BELOW,15m
SHORT,5.757,,5.769,-0.04166666666666821,TREND,35.232,0.0753,10.4364,26.3757,4,BEARISH_BOS,True,,,0.11800000000000033,,,BOS,True,,,6.045,2025-01-24 20:00:00,1,6.976497347350483,2.511539045046174,AXSUSDT,24,0.42361111111111033,0.28800000000000026,2025-01-25 20:00:00,5.769,-0.08371796816820896,stop_loss,BELOW,
