direction,entry,entry_level,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_mode,candles_since_bos,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,signal_id,exit_time,exit_price,pnl,exit_reason,exit_type,mtf_tf
SHORT,2.1484,1.0,,2.209,-1.0,TREND,39.6389,0.0263,10.8696,33.1522,3.5,BEARISH_BOS,False,,,0.052999999999999936,,,BOS,False,,,2.209,2025-04-13 13:00:00,1,zone,,BELOW,14.524639465812179,4.938377418376141,NEARUSDT,4,0.05610561056105726,0.06059999999999999,0.43564356435643903,1.3630363036303599,0.43564356435643903,2.231,2.122,2.209,0,349,2025-04-13 17:00:00,2.209,-0.8801931516282179,stop_loss,SL,
SHORT,5.3233,1.0,,5.507,-1.0,TREND,34.8107,0.0706,12.7401,30.0303,3.5,BEARISH_BOS,False,,,0.11600000000000055,,,BOS,False,,,5.507,2025-04-13 13:00:00,1,zone,,BELOW,14.524639465812179,4.938377418376141,UNIUSDT,4,0.0,0.18369999999999997,0.08328796951551373,1.1469787697332614,0.08328796951551373,5.534,5.308,5.507,0,350,2025-04-13 17:00:00,5.507,-2.6681762698696967,stop_loss,SL,
SHORT,2.484,1.0,,2.539,-1.0,TREND,36.2935,0.0252,8.2153,35.6941,3.5,BEARISH_BOS,False,,,0.05699999999999994,,,BOS,False,,,2.539,2025-04-13 13:30:00,1,zone,,BELOW,14.524639465812179,4.938377418376141,FILUSDT,4,0.0,0.05500000000000016,0.29090909090909034,1.3636363636363629,0.29090909090909034,2.559,2.468,2.539,0,348,2025-04-13 17:00:00,2.539,-0.7988551706196722,stop_loss,SL,15m
LONG,5.5258,1.0,,5.305,-1.0,TREND,33.8086,0.0753,28.8425,19.1651,5.0,BULLISH_BOS,True,,,0.15200000000000014,,,BOS,True,,5.305,,2025-04-13 17:00:00,1,zone,,ABOVE,14.3072782362063,5.722911294482519,UNIUSDT,2,0.0,0.22080000000000055,0.07336956521738908,1.104166666666665,0.07336956521738908,5.542,5.282,5.305,0,351,2025-04-13 19:00:00,5.305,-3.1590470345543586,stop_loss,SL,
LONG,0.6411,,0.6575,0.6302,-1.0,RANGE,14.5923,0.0109,27.0588,27.451,3.0,,False,SWEEP_LOW,,0.02510000000000001,,,SWEEP,False,0.6302,,,2025-04-13 19:00:00,1,,,,14.14932588447858,4.527784283033146,ADAUSDT,2,0.0,0.01090000000000002,0.6055045871559668,1.0825688073394504,0.6055045871559668,0.6477,0.6293,0.6302,0,352,2025-04-13 21:00:00,0.6302,-0.15422765214081682,stop_loss,SL,
LONG,77.83,,79.4082,76.7779,-1.0,RANGE,14.7569,1.0521,22.539,27.6307,3.0,,False,SWEEP_LOW,,3.0,,,SWEEP,False,76.7779,,,2025-04-13 19:00:00,1,,,,4.303568370908814,4.527784283033146,LTCUSDT,2,0.0,1.0520999999999958,0.9884991920920163,1.4067103887463264,0.9884991920920163,78.87,76.35,76.7779,0,354,2025-04-13 21:00:00,76.7779,-4.527784283033145,stop_loss,SL,
LONG,0.676,,0.6933,0.6645,-1.0,RANGE,16.7465,0.0115,28.1463,30.9361,3.0,,False,SWEEP_LOW,,0.032399999999999984,,,SWEEP,False,0.6645,,,2025-04-13 19:00:00,1,,,,14.14932588447858,4.527784283033146,OPUSDT,2,0.0,0.011500000000000066,0.6347826086956462,1.5304347826086921,0.6347826086956462,0.6833,0.6584,0.6645,0,355,2025-04-13 21:00:00,0.6645,-0.1627172476715046,stop_loss,SL,
LONG,19.54,,19.98865,19.2409,1.500000000000006,RANGE,21.7502,0.2991,24.0029,33.4368,3.0,,False,SWEEP_LOW,,0.8459999999999965,,,SWEEP,False,19.4099,,,2025-04-13 19:30:00,1,,,,14.14932588447858,4.527784283033146,AVAXUSDT,5,1.0264125710464824,0.29909999999999926,1.885656970912743,0.9562019391507808,1.885656970912743,20.104,19.254,19.2409,0,353,2025-04-14 00:00:00,19.98865,6.3480950580713245,take_profit,TP,15m
LONG,84994.9,1.0,,84169.7,-0.4041531981584885,TREND,30.8167,930.7571,24.8116,18.422,4.5,BULLISH_BOS,False,SWEEP_HIGH,,1534.6000000000058,,,BOS,False,,82953.1,,2025-04-14 02:15:00,1,zone,,ABOVE,0.0026473248054320613,5.405307787731152,BTCUSDT,11,0.04657655010285354,2041.7999999999884,0.1229797237731449,0.4768341659320192,0.1229797237731449,85246.0,84021.3,82953.1,0,356,2025-04-14 13:00:00,84169.7,-2.1845724294425293,stop_loss,trailing_stop,15m
SHORT,2.3329,1.0,,2.305,0.3483146067415714,TREND,36.4617,0.0284,11.335,45.3401,5.0,BEARISH_BOS,True,,,0.06700000000000017,,,BOS,True,,,2.413,2025-04-13 13:00:00,1,zone,,BELOW,14.524639465812179,5.809855786324871,AXSUSDT,26,1.4594257178526844,0.08009999999999984,1.9338327091136123,0.6629213483146099,1.9338327091136123,2.386,2.178,2.413,0,347,2025-04-14 15:00:00,2.305,0.40523744109615706,stop_loss,trailing_stop,
LONG,85044.3,2.0,,84169.7,-1.0,TREND,39.1436,757.9714,20.2929,9.7912,4.5,BULLISH_BOS,False,SWEEP_HIGH,,1541.1000000000058,,,BOS,False,,84169.7,,2025-04-14 14:15:00,1,zone,,ABOVE,0.006132861778609317,5.363800911571744,BTCUSDT,1,0.0,874.6000000000058,0.43997255888406167,1.6063343242625192,0.43997255888406167,85429.1,83639.4,84169.7,0,357,2025-04-14 15:00:00,84169.7,-5.363800911571744,stop_loss,SL,15m
SHORT,2.26,1.0,,2.305,-0.35714285714285915,TREND,36.4617,0.0284,11.335,45.3401,5.0,BEARISH_BOS,True,,,0.06700000000000017,,,BOS,True,,,2.413,2025-04-13 19:00:00,1,zone,,BELOW,14.524639465812179,5.809855786324871,AXSUSDT,20,0.3492063492063451,0.12600000000000033,0.6507936507936479,0.6190476190476197,0.6507936507936479,2.338,2.178,2.413,1,347,2025-04-14 15:00:00,2.305,-0.6536087759615534,stop_loss,trailing_stop,
SHORT,585.1,1.0,,587.6,-0.32467532467532756,TREND,31.9317,3.4214,7.5157,22.1294,5.0,BEARISH_BOS,True,,,3.6000000000000227,,,BOS,True,,,592.8,2025-04-14 16:30:00,1,zone,,BELOW,0.7186834776335591,5.5338627777783564,BNBUSDT,11,0.14285714285714707,7.699999999999932,0.38961038961039307,0.3376623376623436,0.38961038961039307,587.7,582.1,592.8,0,358,2025-04-15 03:00:00,587.6,-1.7967086940838977,stop_loss,trailing_stop,15m
SHORT,137.1359,1.0,,139.8,-0.6876693941818797,TREND,34.9904,2.6564,14.3049,26.4318,4.5,BEARISH_BOS,False,SWEEP_LOW,,1.4699999999999989,,,BOS,False,,,141.01,2025-04-14 22:00:00,1,zone,,BELOW,1.3570041142173512,5.2571696388894384,AAVEUSDT,10,0.0,3.8740999999999985,0.30094731679615755,1.1574559252471577,0.30094731679615755,141.62,135.97,141.01,0,359,2025-04-15 08:00:00,139.8,-3.615194660686471,stop_loss,trailing_stop,
LONG,2.0971,,2.1583000000000006,2.0563,-1.0,RANGE,19.0878,0.0246,17.1171,28.1023,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.031099999999999905,,,SWEEP,False,2.0563,,,2025-04-15 22:30:00,1,,,,13.564061776707371,4.883062239614654,XRPUSDT,8,0.0,0.04080000000000039,0.05637254901960653,1.0857843137254855,0.05637254901960653,2.0994,2.0528,2.0563,0,362,2025-04-16 06:00:00,2.0563,-0.5534137204896661,stop_loss,SL,15m
SHORT,0.6108,1.0,,0.6113,-0.014367816091952465,TREND,30.4041,0.0085,4.8945,36.7089,3.5,BEARISH_BOS,False,,,0.00990000000000002,,,BOS,False,,,0.6456,2025-04-15 22:00:00,1,zone,,BELOW,13.564061776707371,4.611781004080506,ADAUSDT,16,0.2586206896551731,0.03479999999999994,0.32758620689655127,0.1839080459770107,0.32758620689655127,0.6172,0.5994,0.6456,0,360,2025-04-16 14:00:00,0.6113,-0.006782030888352939,stop_loss,trailing_stop,
SHORT,0.1541,1.0,,0.15581,-0.8142857142857153,TREND,32.6124,0.002,8.5461,29.1135,3.5,BEARISH_BOS,False,,,0.0025300000000000045,,,BOS,False,,,0.1562,2025-04-15 22:00:00,1,zone,,BELOW,13.564061776707371,4.611781004080506,DOGEUSDT,17,0.8333333333333135,0.0021000000000000185,1.3333333333333202,1.0761904761904724,1.3333333333333202,0.15636,0.1513,0.1562,0,361,2025-04-16 15:00:00,0.15581,-0.023194545638169837,stop_loss,trailing_stop,
SHORT,0.15347,1.0,,0.15581,-1.0,TREND,32.6124,0.002,8.5461,29.1135,3.5,BEARISH_BOS,False,,,0.0025300000000000045,,,BOS,False,,,0.1562,2025-04-16 08:00:00,1,zone,,BELOW,13.564061776707371,4.611781004080506,DOGEUSDT,7,0.4786324786324692,0.0023400000000000087,0.713675213675213,1.235042735042732,0.713675213675213,0.15636,0.1518,0.1562,1,361,2025-04-16 15:00:00,0.15581,-0.03173990455749537,stop_loss,trailing_stop,
SHORT,132.238,1.0,,136.28,-0.7860754570206154,TREND,33.3574,2.5279,9.9463,28.7934,3.5,BEARISH_BOS,False,,,7.409999999999997,,,BOS,False,,,137.38,2025-04-16 17:00:00,1,zone,,BELOW,0.8948509900143441,4.601323790653754,AAVEUSDT,11,0.0,5.141999999999996,0.47607934655776146,0.8891481913652288,0.47607934655776146,136.81,129.79,137.38,0,363,2025-04-17 04:00:00,136.28,-3.61698770163798,stop_loss,trailing_stop,
SHORT,3.6181,,3.5377,3.6717,-1.0,RANGE,10.9592,0.0536,17.0819,18.1479,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.03880000000000017,,,SWEEP,False,3.6659,,,2025-04-17 05:30:00,1,,,,13.352455881546788,4.806884117356844,DOTUSDT,1,0.0,0.05359999999999987,0.19216417910447764,1.285447761194028,0.19216417910447764,3.687,3.6078,3.6717,0,365,2025-04-17 06:00:00,3.6717,-0.7156916352509062,stop_loss,SL,15m
SHORT,581.9,2.0,,585.5,-0.909757145384259,TREND,36.4533,3.9571,11.9134,25.2708,4.5,BEARISH_BOS,False,SWEEP_HIGH,,10.600000000000023,,,BOS,False,,,583.9,2025-04-16 17:30:00,1,zone,,BELOW,1.2996022342925229,5.142656001318901,BNBUSDT,16,0.07581309544867629,3.9570999999999685,1.5162619089737555,1.0361123044654053,1.5162619089737555,586.0,575.9,585.8571,0,364,2025-04-17 09:00:00,585.5,-4.678568043453112,stop_loss,trailing_stop,15m
SHORT,582.2,2.0,,585.5,-0.902354324464752,TREND,36.4533,3.9571,11.9134,25.2708,4.5,BEARISH_BOS,False,SWEEP_HIGH,,10.600000000000023,,,BOS,False,,,583.9,2025-04-16 18:00:00,1,zone,,BELOW,1.2996022342925229,5.142656001318901,BNBUSDT,15,0.16406442262996337,3.6570999999999003,0.4648491974515577,1.039074676656383,0.4648491974515577,586.0,580.5,585.8571,1,364,2025-04-17 09:00:00,585.5,-4.288687373165266,stop_loss,trailing_stop,15m
SHORT,0.6458,,0.63,0.6564,1.4905660377358605,RANGE,17.3633,0.0106,14.479,17.5913,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.006700000000000039,,,SWEEP,False,0.6564,,,2025-04-17 05:00:00,1,,,,13.352455881546788,4.806884117356844,OPUSDT,9,1.1320754716981203,0.010599999999999943,1.6320754716981307,0.7169811320754699,1.6320754716981307,0.6534,0.6285,0.6564,0,366,2025-04-17 14:00:00,0.63,0.21096880292843975,take_profit,TP,
SHORT,5.242,,5.1206,5.3229,1.5006180469715793,RANGE,17.268,0.0809,15.0927,20.2118,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.038000000000000256,,,SWEEP,False,5.3229,,,2025-04-17 05:00:00,1,,,,13.352455881546788,4.806884117356844,UNIUSDT,9,1.594561186650185,0.08089999999999975,1.9283065512979007,0.6551297898640309,1.9283065512979007,5.295,5.086,5.3229,0,367,2025-04-17 14:00:00,5.1206,1.6209881440197853,take_profit,TP,
SHORT,0.161,,0.1587,0.1626,-1.0,RANGE,21.9707,0.0016,32.326,16.8956,2.0,,False,SWEEP_HIGH,,0.002930000000000016,,,SWEEP,False,0.1626,,,2025-04-17 15:00:00,1,,,,12.959906376300736,3.628773785364206,HBARUSDT,1,0.0,0.0015999999999999903,0.39374999999999716,1.718750000000012,0.39374999999999716,0.16375,0.16037,0.1626,0,368,2025-04-17 16:00:00,0.1626,-0.020735850202081053,stop_loss,SL,
SHORT,0.1577,,0.1553,0.1593,-1.0,RANGE,17.6231,0.0016,20.8806,20.3813,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.0034299999999999886,,,SWEEP,False,0.1593,,,2025-04-17 16:00:00,1,,,,12.958869583790634,4.665193050164628,DOGEUSDT,2,0.04999999999999827,0.0015999999999999903,0.375000000000013,1.0562500000000046,0.375000000000013,0.15939,0.1571,0.1593,0,369,2025-04-17 18:00:00,0.1593,-0.02073419133406489,stop_loss,SL,
SHORT,0.6516,,0.6411,0.6586,1.499999999999992,RANGE,18.2652,0.007,29.0946,22.5839,4.0,BULLISH_BOS,False,SWEEP_HIGH,,0.013600000000000056,,,SWEEP,False,0.6586,,,2025-04-17 16:00:00,1,,,,12.958869583790634,4.665193050164628,OPUSDT,3,0.8857142857142826,0.007000000000000006,1.642857142857135,0.37142857142857777,1.642857142857135,0.6542,0.6401,0.6586,0,371,2025-04-17 19:00:00,0.6411,0.13606813062980105,take_profit,TP,
SHORT,1604.36,,1581.7774999999997,1619.415,1.5000000000000075,RANGE,22.0901,15.055,25.1222,19.4762,3.0,BULLISH_BOS,False,SWEEP_HIGH,,39.61999999999989,,,SWEEP,False,1619.415,,,2025-04-17 16:45:00,1,,,,0.2754459160951833,4.146838266813003,ETHUSDT,3,1.591497841248735,15.055000000000064,1.8884091663898848,0.7452673530388562,1.8884091663898848,1615.58,1575.93,1619.415,0,370,2025-04-17 19:00:00,1581.7774999999997,6.220257400219535,take_profit,TP,15m
SHORT,0.1576,,0.1552,0.1593,1.4117647058823386,RANGE,16.9461,0.0016,20.1578,19.6757,5.0,BULLISH_BOS,False,SWEEP_HIGH,,0.001820000000000016,,,SWEEP,False,0.1593,,,2025-04-17 18:00:00,1,,,,12.957832874223932,5.1831331496895725,DOGEUSDT,4,1.4176470588235208,0.001700000000000007,1.4529411764705822,0.35294117647059686,1.4529411764705822,0.1582,0.15513,0.1593,0,372,2025-04-17 22:00:00,0.1552,0.03109879889813725,take_profit,TP,
SHORT,19.009,2.0,,19.126,-0.22285714285714514,TREND,31.1054,0.2331,14.3995,31.2806,3.5,BEARISH_BOS,False,,,0.277000000000001,,,BOS,False,,,19.534,2025-04-17 22:30:00,1,zone,,BELOW,8.5985702682702,4.514249390841843,AVAXUSDT,9,0.1523809523809563,0.5249999999999986,0.24190476190476046,0.3104761904761918,0.24190476190476046,19.172,18.882,19.534,0,373,2025-04-18 07:00:00,19.126,-1.006032721387621,stop_loss,trailing_stop,15m
SHORT,2.2506,1.0,,2.302,-1.0,TREND,31.7616,0.0217,10.8553,20.3947,3.5,BEARISH_BOS,False,,,0.023999999999999577,,,BOS,False,,,2.302,2025-04-18 23:00:00,1,zone,,ABOVE,13.226902454641923,4.4971468345782535,AXSUSDT,3,0.0,0.05140000000000011,0.147859922178989,1.2334630350194549,0.147859922178989,2.314,2.243,2.302,0,374,2025-04-19 02:00:00,2.302,-0.6798627861685963,stop_loss,SL,
LONG,0.2929,1.0,,0.2924,-0.1315789473684222,TREND,35.7212,0.0022,26.3844,13.6808,4.0,BULLISH_BOS,True,,,0.002599999999999991,,,BOS,True,,0.2891,,2025-04-19 02:00:00,1,zone,,ABOVE,13.192909315333493,4.749447353520058,ARBUSDT,7,0.44736842105262964,0.00379999999999997,0.7894736842105332,0.3947368421052666,0.7894736842105332,0.2959,0.2914,0.2891,0,375,2025-04-19 09:00:00,0.2924,-0.0065964546576667525,stop_loss,trailing_stop,
LONG,0.2952,2.0,,0.2999,1.0444444444444394,TREND,32.2306,0.0023,27.6398,12.4224,3.5,BULLISH_BOS,False,,,0.005800000000000027,,,BOS,False,,0.2907,,2025-04-19 17:00:00,1,zone,,ABOVE,13.19257949260061,4.485477027484207,ARBUSDT,15,2.399999999999993,0.004500000000000004,2.6666666666666545,0.0,2.6666666666666545,0.3072,0.2952,0.2907,0,376,2025-04-20 08:00:00,0.2999,0.062005123615222625,stop_loss,trailing_stop,
LONG,0.3026,2.0,,0.2999,-0.22689075630251998,TREND,32.2306,0.0023,27.6398,12.4224,3.5,BULLISH_BOS,False,,,0.005800000000000027,,,BOS,False,,0.2907,,2025-04-19 18:00:00,1,zone,,ABOVE,13.19257949260061,4.485477027484207,ARBUSDT,14,0.2857142857142877,0.011899999999999966,0.38655462184874,0.3697478991596615,0.38655462184874,0.3072,0.2982,0.2907,1,376,2025-04-20 08:00:00,0.2999,-0.035619964630021386,stop_loss,trailing_stop,
LONG,0.3024,2.0,,0.2999,-0.3472222222222233,TREND,32.2306,0.0023,27.6398,12.4224,3.5,BULLISH_BOS,False,,,0.005800000000000027,,,BOS,False,,0.2907,,2025-04-19 19:00:00,1,zone,,ABOVE,13.19257949260061,4.485477027484207,ARBUSDT,13,0.5,0.007199999999999984,0.6666666666666641,0.583333333333332,0.6666666666666641,0.3072,0.2982,0.2907,2,376,2025-04-20 08:00:00,0.2999,-0.03298144873150155,stop_loss,trailing_stop,
SHORT,2.2881,1.0,,2.325,-0.39297124600639105,TREND,35.995,0.0277,19.8454,28.3505,3.5,BEARISH_BOS,False,,,0.04300000000000015,,,BOS,False,,,2.382,2025-04-20 10:00:00,1,zone,,BELOW,13.192249678113294,4.48536489055852,AXSUSDT,14,0.373801916932906,0.0939000000000001,0.6187433439829604,0.7337593184238563,0.6187433439829604,2.357,2.23,2.382,0,378,2025-04-21 00:00:00,2.325,-0.4867940131223826,stop_loss,trailing_stop,
LONG,13.018,1.0,,13.453,2.9194630872482956,TREND,35.0303,0.0918,27.6265,20.3113,3.5,,False,SWEEP_HIGH,,0.16999999999999993,,,BOS,False,,12.869,,2025-04-20 08:00:00,1,momentum,14.0,ABOVE,13.192249678113294,4.48536489055852,LINKUSDT,27,4.154362416107356,0.1490000000000009,4.503355704697955,0.9731543624161105,4.503355704697955,13.689,12.873,12.869,0,377,2025-04-21 11:00:00,13.453,5.738628609979266,stop_loss,trailing_stop,15m
LONG,13.164,1.0,,13.453,0.9931271477663207,TREND,35.0303,0.0918,27.6265,20.3113,3.5,,False,SWEEP_HIGH,,0.16999999999999993,,,BOS,False,,12.869,,2025-04-20 14:00:00,1,momentum,14.0,ABOVE,13.192249678113294,4.48536489055852,LINKUSDT,21,1.6254295532646053,0.29100000000000037,1.804123711340205,0.3814432989690678,1.804123711340205,13.689,13.053,12.869,1,377,2025-04-21 11:00:00,13.453,3.812560156974738,stop_loss,trailing_stop,15m
LONG,13.494,1.0,,13.453,-0.16078431372549226,TREND,35.0303,0.0918,27.6265,20.3113,3.5,,False,SWEEP_HIGH,,0.16999999999999993,,,BOS,False,,12.869,,2025-04-21 00:00:00,1,momentum,14.0,ABOVE,13.192249678113294,4.48536489055852,LINKUSDT,11,0.5607843137254951,0.254999999999999,0.7647058823529452,0.46274509803921876,0.7647058823529452,13.689,13.376,12.869,2,377,2025-04-21 11:00:00,13.453,-0.5408822368026499,stop_loss,trailing_stop,15m
LONG,603.4,1.0,,612.0,1.409836065573769,TREND,35.0223,2.8786,29.7767,7.196,3.5,BULLISH_BOS,False,,,4.300000000000068,,,BOS,False,,597.3,,2025-04-22 07:30:00,1,zone,,ABOVE,0.759059771040655,4.630264603348013,BNBUSDT,26,2.508196721311477,6.100000000000023,2.704918032786875,0.0,2.704918032786875,619.9,603.4,597.3,0,380,2025-04-23 09:00:00,612.0,6.527914030949651,stop_loss,trailing_stop,15m
LONG,20.435,1.0,,22.546,5.0142517814726935,TREND,38.5185,0.3034,23.2109,16.6667,3.5,BULLISH_BOS,False,,,0.1739999999999995,,,BOS,False,,20.014,,2025-04-22 12:30:00,1,zone,,ABOVE,10.998253214603372,4.630264603348013,AVAXUSDT,25,5.8788598574821975,0.4209999999999994,6.2684085510689,0.0,6.2684085510689,23.074,20.435,20.014,0,381,2025-04-23 13:00:00,22.546,23.217312536027723,stop_loss,trailing_stop,15m
LONG,0.6326,1.0,,0.6959,5.14634146341459,TREND,31.676,0.0062,26.5517,7.2414,3.5,BULLISH_BOS,False,,,0.010199999999999987,,,BOS,False,,0.6203,,2025-04-22 07:00:00,1,zone,,ABOVE,13.618425303964742,4.630264603348013,ADAUSDT,31,6.154471544715402,0.012300000000000089,6.951219512195064,0.04878048780488135,6.951219512195064,0.7181,0.632,0.6203,0,379,2025-04-23 14:00:00,0.6959,0.862046321740967,stop_loss,trailing_stop,
LONG,0.7052,1.0,,0.6959,-0.3974358974359072,TREND,31.676,0.0062,26.5517,7.2414,3.5,BULLISH_BOS,False,,,0.010199999999999987,,,BOS,False,,0.6203,,2025-04-23 09:00:00,1,zone,,ABOVE,13.618425303964742,4.630264603348013,ADAUSDT,5,0.13247863247863415,0.023399999999999643,0.5512820512820559,0.49145299145300175,0.5512820512820559,0.7181,0.6937,0.6203,1,379,2025-04-23 14:00:00,0.6959,-0.12665135532687327,stop_loss,trailing_stop,
LONG,0.7007,1.0,,0.6959,-1.0,TREND,31.676,0.0062,26.5517,7.2414,3.5,BULLISH_BOS,False,,,0.010199999999999987,,,BOS,False,,0.6203,,2025-04-23 13:00:00,1,zone,,ABOVE,13.618425303964742,4.630264603348013,ADAUSDT,1,0.0,0.0048000000000000265,1.4583333333333266,1.4583333333333266,1.4583333333333266,0.7077,0.6937,0.6203,2,379,2025-04-23 14:00:00,0.6959,-0.06536844145903112,stop_loss,trailing_stop,
LONG,2.676,,2.7288000000000006,2.6408,1.5000000000000062,RANGE,14.154,0.0352,11.7647,35.497,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.05900000000000016,,,SWEEP,False,2.6408,,,2025-04-24 08:45:00,1,,,,15.139187958561365,5.450107665082092,FILUSDT,4,1.4204545454545356,0.03520000000000012,1.5056818181818112,0.11363636363636336,1.5056818181818112,2.729,2.672,2.6408,0,382,2025-04-24 12:00:00,2.7288000000000006,0.7993491242120462,take_profit,TP,15m
LONG,152.8741,1.0,,152.86,-0.004756924530206434,TREND,33.743,1.7364,29.6174,6.7462,3.5,BULLISH_BOS,False,,,2.3499999999999943,,,BOS,False,,149.91,,2025-04-24 23:00:00,1,zone,,ABOVE,1.7411399214002448,5.160912841022469,SOLUSDT,14,0.6598630275631769,2.964100000000002,1.388583381127495,0.8245673222900678,1.388583381127495,156.99,150.43,149.91,0,383,2025-04-25 13:00:00,152.86,-0.024550072891717165,stop_loss,trailing_stop,
LONG,604.0,1.0,,601.9,-0.28767123287671725,TREND,35.3367,3.25,22.1978,14.2857,5.0,BULLISH_BOS,True,,,2.2000000000000455,,,BOS,True,,596.7,,2025-04-25 05:30:00,1,zone,,ABOVE,0.8317345432751815,6.071662165908787,BNBUSDT,16,0.7534246575342513,7.2999999999999545,0.8082191780821937,0.6712328767123298,0.8082191780821937,609.9,599.1,596.7,0,384,2025-04-25 21:00:00,601.9,-1.7466425408779,stop_loss,trailing_stop,15m
LONG,86.0675,1.0,,86.47,0.12587959343237046,TREND,33.9638,0.99,32.1789,13.1313,4.5,BULLISH_BOS,False,SWEEP_HIGH,,1.5999999999999943,,,BOS,False,,82.87,,2025-04-25 14:00:00,1,zone,,ABOVE,1.8037881489377392,5.767612606228405,LTCUSDT,19,0.5731039874902316,3.197499999999991,0.5981235340109504,0.19311962470680044,0.5981235340109504,87.98,85.45,82.87,0,386,2025-04-26 09:00:00,86.47,0.7260247299474462,stop_loss,trailing_stop,
LONG,2.643,2.0,,2.668,0.3164556962025372,TREND,36.7049,0.0435,30.5419,11.1658,3.5,,False,SWEEP_HIGH,,0.052999999999999936,,,BOS,False,,2.564,,2025-04-25 14:00:00,1,momentum,8.0,ABOVE,15.177927911127382,5.16049548978331,NEARUSDT,19,0.8734177215189952,0.07899999999999974,1.0632911392405109,0.8987341772151894,1.0632911392405109,2.727,2.572,2.564,0,387,2025-04-26 09:00:00,2.668,0.37944819777818994,stop_loss,trailing_stop,
LONG,0.8046,1.0,,0.8195,0.49501661129568164,TREND,36.4208,0.0115,24.2387,16.097,5.0,BULLISH_BOS,True,,,0.018399999999999972,,,BOS,True,,0.7745,,2025-04-25 06:00:00,1,zone,,ABOVE,15.179155414771968,6.071662165908787,OPUSDT,29,1.1561461794019945,0.030100000000000016,1.441860465116278,0.6245847176079707,1.441860465116278,0.848,0.7858,0.7745,0,385,2025-04-26 11:00:00,0.8195,0.22616941568010268,stop_loss,trailing_stop,
LONG,22.127,,22.5566,21.8406,-1.0,RANGE,11.4546,0.2864,25.0437,22.2499,4.0,BEARISH_BOS,False,SWEEP_LOW,,0.4109999999999978,,,SWEEP,False,21.8716,,,2025-04-26 09:30:00,1,,,,15.145869430469768,5.4525129949691165,AVAXUSDT,2,0.3386871508379929,0.28640000000000043,0.5831005586592225,1.0020949720670342,0.5831005586592225,22.294,21.84,21.8406,0,388,2025-04-26 11:00:00,21.8406,-4.337777004886548,stop_loss,SL,15m
LONG,0.8272,1.0,,0.8195,-1.0,TREND,36.4208,0.0115,24.2387,16.097,5.0,BULLISH_BOS,True,,,0.018399999999999972,,,BOS,True,,0.7745,,2025-04-26 09:00:00,1,zone,,ABOVE,15.179155414771968,6.071662165908787,OPUSDT,2,0.9090909090909052,0.00770000000000004,1.4545454545454453,1.2467532467532472,1.4545454545454453,0.8384,0.8176,0.7745,1,385,2025-04-26 11:00:00,0.8195,-0.11687949669374476,stop_loss,trailing_stop,
LONG,1784.7,,1811.0581500000003,1767.1279,1.5000000000000064,RANGE,22.8613,17.5721,24.8974,18.2432,4.0,BEARISH_BOS,False,SWEEP_LOW,,27.61999999999989,,,SWEEP,False,1767.1279,,,2025-04-26 11:45:00,1,,,,0.3059623054400376,5.376400227422913,ETHUSDT,8,1.587744208148128,17.57210000000009,1.7055445848817086,0.3243778489765034,1.7055445848817086,1814.67,1779.0,1767.1279,0,390,2025-04-26 19:00:00,1811.0581500000003,8.064600341134405,take_profit,TP,15m
LONG,0.7068,,0.7199,0.698,-1.0,RANGE,14.4834,0.0088,20.0,25.1429,3.0,BEARISH_BOS,False,SWEEP_LOW,,0.01419999999999999,,,SWEEP,False,0.698,,,2025-04-26 11:00:00,1,,,,14.934445076174757,4.779022424375922,ADAUSDT,14,0.8977272727272717,0.00880000000000003,1.2045454545454566,1.2386363636363618,1.2045454545454566,0.7174,0.6959,0.698,0,389,2025-04-27 01:00:00,0.698,-0.13142311667033832,stop_loss,SL,
