direction,entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,signal_type,has_fvg,timestamp,ml_score,smc_ok,volume_spike,funding_rate,orderbook_imbalance,ema_position,position_size,risk_amount,symbol,bars_alive,max_r,initial_risk,exit_time,exit_price,pnl,exit_reason
SHORT,1.8222,1.7775,1.844,2.05,TREND,39.8016,0.023,7.4697,23.6228,4,BOS,False,2026-01-08 06:00:00,0.9,True,True,,,BELOW,12.57605599701136,0.2741580207348482,APTUSDT,1,0.0,0.02180000000000004,2026-01-08 07:00:00,1.844,-0.2741580207348482,stop_loss
SHORT,0.9272,0.9011,0.9399,2.05,TREND,36.5729,0.0134,14.6055,20.5757,4,BOS,False,2026-01-08 06:00:00,0.9597,True,True,,,BELOW,21.587245727153512,0.2741580207348482,AXSUSDT,1,0.0,0.012699999999999934,2026-01-08 07:00:00,0.9399,-0.2741580207348482,stop_loss
SHORT,1.4763,1.4326,1.4976,2.05,TREND,36.2459,0.0224,14.3903,20.6304,4,BOS,False,2026-01-08 06:00:00,0.9624,True,True,,,BELOW,12.871268579100795,0.2741580207348482,FILUSDT,1,0.0,0.021300000000000097,2026-01-08 07:00:00,1.4976,-0.2741580207348482,stop_loss
LONG,13.967,14.2358,13.8176,1.8,RANGE,22.8184,0.1572,23.5802,23.2167,4,SWEEP,False,2026-01-09 15:00:00,0.6236,False,True,,,,1.415130259838977,0.21142046081994315,AVAXUSDT,3,1.251673360107091,0.14939999999999998,2026-01-09 18:00:00,13.8176,-0.21142046081994312,stop_loss
LONG,136.75,141.11,134.9993,2.49,RANGE,20.6432,1.8429,15.1163,28.9922,3,SWEEP,False,2026-01-09 18:00:00,0.7,False,True,,,,0.11475914597635002,0.2009088368607954,SOLUSDT,2,0.0,1.7506999999999948,2026-01-09 20:00:00,134.9993,-0.2009088368607954,stop_loss
LONG,1.7986,1.8335,1.7827,2.2,RANGE,16.9879,0.0167,14.463,23.4489,3,SWEEP,False,2026-01-11 20:00:00,0.62,False,True,,,,12.609240773797952,0.20048692830338774,SUIUSDT,2,0.0,0.015900000000000025,2026-01-11 22:00:00,1.7827,-0.20048692830338774,stop_loss
SHORT,2.05,2.0081,2.0704,2.05,TREND,35.362,0.0215,3.8193,27.8645,4,BOS,False,2026-01-11 22:00:00,0.98,True,True,,,BELOW,15.44626478247415,0.31510380156247225,DOTUSDT,1,0.0,0.020399999999999974,2026-01-11 23:00:00,2.0704,-0.31510380156247225,stop_loss
LONG,90962.6,91493.9092,90667.4282,1.8,RANGE,22.2838,310.7071,23.6787,18.8924,4,SWEEP,False,2026-01-11 23:00:00,0.6679,False,True,,,,0.0007093306242642255,0.20937439715920292,BTCUSDT,1,0.8801653816522401,295.171800000011,2026-01-12 00:00:00,90667.4282,-0.20937439715920292,stop_loss
LONG,1.7009,1.7262,1.686,1.7,RANGE,19.819,0.022,11.3091,20.3176,4,SWEEP,False,2026-01-11 23:00:00,0.62,False,True,,,,14.051972963704767,0.20937439715920292,NEARUSDT,1,0.013422818791944709,0.014900000000000135,2026-01-12 00:00:00,1.686,-0.20937439715920292,stop_loss
LONG,0.0024,0.0025,0.0023,2.24,RANGE,17.543,0.0001,25.1068,16.9872,4,SWEEP,False,2026-01-12 14:00:00,0.62,False,True,,,,2084.5105606773113,0.2084510560677308,PUMPFUNUSDT,2,1.9600000000000033,9.999999999999983e-05,2026-01-12 16:00:00,0.0025,0.20845105606773168,take_profit
LONG,14.36,14.6358,14.36,2.05,TREND,38.1871,0.1416,43.9233,3.4291,4,BOS,False,2026-01-13 15:00:00,0.9,True,True,,,ABOVE,1.9955383313704693,0.26859945940246305,AVAXUSDT,1,0.9881129271916934,0.13459999999999894,2026-01-13 16:00:00,14.36,-0.0,stop_loss
LONG,0.2417,0.2508,0.2417,2.05,TREND,35.9376,0.0047,40.3963,8.2317,4,BOS,False,2026-01-13 22:00:00,0.98,True,True,,,ABOVE,69.63689688211998,0.3133660359695402,ENAUSDT,8,1.244444444444442,0.004500000000000004,2026-01-14 06:00:00,0.2417,-0.0,stop_loss
SHORT,168.67,165.0769,168.67,2.05,TREND,37.8577,1.845,16.4925,28.223,4,BOS,False,2026-01-18 23:00:00,0.98,True,True,,,BELOW,0.15324896411391703,0.26859945940246305,AAVEUSDT,1,3.189364979745513,1.7527000000000044,2026-01-19 00:00:00,165.0769,0.5506388529577142,take_profit
SHORT,12.977,12.7078,12.977,2.05,TREND,39.7029,0.1382,13.1783,45.0646,4,BOS,False,2026-01-18 23:00:00,0.9,True,True,,,BELOW,2.04569276011016,0.26859945940246305,AVAXUSDT,1,3.183549124143203,0.13129999999999953,2026-01-19 00:00:00,12.7078,0.5507004910216544,take_profit
SHORT,2.0644,2.0071,2.0644,2.05,TREND,37.237,0.0294,15.1287,33.2929,4,BOS,False,2026-01-18 23:00:00,0.98,True,True,,,BELOW,9.627220767113435,0.26859945940246305,DOTUSDT,1,3.9964157706093433,0.027899999999999814,2026-01-19 00:00:00,2.0071,0.551639749955601,take_profit
SHORT,0.3271,0.3138,0.3271,2.05,TREND,36.0858,0.0068,16.1426,31.8658,4,BOS,False,2026-01-18 23:00:00,0.98,True,True,,,BELOW,41.322993754225045,0.26859945940246305,FARTCOINUSDT,1,3.3692307692307626,0.006500000000000006,2026-01-19 00:00:00,0.3138,0.5495958169311922,take_profit
SHORT,0.1117,0.1094,0.1117,2.05,TREND,36.0862,0.0012,13.1435,41.0055,4,BOS,False,2026-01-18 23:00:00,0.98,True,True,,,BELOW,244.18132672951103,0.26859945940246305,HBARUSDT,1,3.28181818181816,0.0011000000000000038,2026-01-19 00:00:00,0.1094,0.5616170514778746,take_profit
SHORT,24.447,23.8095,24.447,2.05,TREND,38.0487,0.3274,3.2511,36.4827,4,BOS,False,2026-01-18 23:00:00,0.9,True,True,,,BELOW,0.8636638565995598,0.26859945940246305,HYPEUSDT,1,1.2668810289389016,0.31099999999999994,2026-01-19 00:00:00,23.8095,0.5505857085822188,take_profit
SHORT,0.8696,0.844,0.8696,2.05,TREND,37.8217,0.0131,12.9559,43.9303,4,BOS,False,2026-01-18 23:00:00,0.98,True,True,,,BELOW,21.48795675219712,0.26859945940246305,VIRTUALUSDT,1,2.944000000000015,0.012499999999999956,2026-01-19 00:00:00,0.844,0.5500916928562477,take_profit
SHORT,4.794,4.6929,4.8433,2.05,TREND,38.5392,0.0519,2.6135,37.6891,4,BOS,False,2026-01-20 13:00:00,0.9,True,True,,,BELOW,5.670514483748138,0.2795563640487864,UNIUSDT,1,0.0,0.049300000000000566,2026-01-20 14:00:00,4.8433,-0.2795563640487864,stop_loss
SHORT,0.8217,0.7946,0.8349,2.05,TREND,38.8209,0.0139,3.9528,27.9261,4,BOS,False,2026-01-20 13:00:00,0.9,True,True,,,BELOW,21.178512427938383,0.2795563640487864,VIRTUALUSDT,1,0.0,0.01319999999999999,2026-01-20 14:00:00,0.8349,-0.2795563640487864,stop_loss
SHORT,0.3329,0.324,0.3372,2.05,TREND,39.7603,0.0046,8.9482,25.9027,4,BOS,False,2026-01-20 13:00:00,0.9,True,True,,,BELOW,65.01310791832204,0.2795563640487864,WIFUSDT,1,0.0,0.004300000000000026,2026-01-20 14:00:00,0.3372,-0.2795563640487864,stop_loss
SHORT,0.181,0.1762,0.1838,1.7,RANGE,12.6615,0.003,22.5145,31.3465,4,SWEEP,False,2026-01-21 16:00:00,0.62,False,True,,,,76.99409365904216,0.21558346224531783,ARBUSDT,2,0.0,0.002799999999999997,2026-01-21 18:00:00,0.1838,-0.21558346224531783,stop_loss
SHORT,0.1058,0.1024,0.1075,2.05,TREND,36.7446,0.0018,23.3793,28.4036,4,BOS,False,2026-01-21 16:00:00,0.9502,True,True,,,BELOW,163.0463159838545,0.27717873717255154,HBARUSDT,2,0.0,0.0016999999999999932,2026-01-21 18:00:00,0.1075,-0.27717873717255154,stop_loss
LONG,2.5276,2.7829,2.4031,2.05,TREND,35.5866,0.1311,33.2734,10.103,4,BOS,False,2026-01-26 10:00:00,0.98,True,True,,,ABOVE,2.5843002601879634,0.32174538239340217,AXSUSDT,2,0.0,0.12450000000000028,2026-01-26 12:00:00,2.4031,-0.32174538239340217,stop_loss
SHORT,1.4567,1.4273,1.467,2.85,RANGE,19.3843,0.0121,16.0472,22.2419,3,SWEEP,False,2026-01-27 16:00:00,0.6019,False,True,,,,19.76768127854133,0.2036071171689752,SUIUSDT,1,2.8252427184466207,0.010299999999999976,2026-01-27 17:00:00,1.4273,0.5811698295891169,take_profit
SHORT,153.66,151.0322,155.2058,1.7,RANGE,21.8369,1.6271,26.6901,14.4864,4,SWEEP,False,2026-01-27 17:00:00,0.7,False,True,,,,0.13913116347630097,0.215068952501668,AAVEUSDT,1,0.0,1.545800000000014,2026-01-27 18:00:00,155.2058,-0.215068952501668,stop_loss
LONG,31.711,33.5915,30.7937,2.05,TREND,38.9393,0.9656,30.3151,13.2046,4,BOS,False,2026-01-30 18:00:00,0.9,True,True,,,ABOVE,0.30078219139284895,0.27590750416465953,HYPEUSDT,4,0.40989861550202317,0.9172999999999973,2026-01-30 22:00:00,30.7937,-0.27590750416465953,stop_loss
LONG,0.1426,0.1478,0.1408,2.95,RANGE,20.8531,0.004,11.6137,34.159,4,SWEEP,False,2026-02-02 03:00:00,0.7,False,True,,,,118.88130523039955,0.21398634941471872,KITEUSDT,1,3.1111111111111147,0.001799999999999996,2026-02-02 04:00:00,0.1478,0.6181827871980755,take_profit
SHORT,1.1735,1.1361,1.1735,2.05,TREND,37.3803,0.0192,14.1159,20.5795,4,BOS,False,2026-02-03 16:00:00,0.9646,True,True,,,BELOW,15.129937409402157,0.2768778545920592,NEARUSDT,1,1.4316939890710396,0.018299999999999983,2026-02-03 17:00:00,1.1735,-0.0,stop_loss
SHORT,123.06,119.204,123.06,2.05,TREND,36.5471,1.98,14.1775,27.2727,4,BOS,False,2026-02-03 17:00:00,0.98,True,True,,,BELOW,0.14719715820949453,0.2768778545920592,AAVEUSDT,1,1.031366294524188,1.8810000000000002,2026-02-03 18:00:00,123.06,-0.0,stop_loss
SHORT,1.1473,1.1096,1.1473,2.05,TREND,39.2447,0.0194,12.2509,29.7417,4,BOS,False,2026-02-03 17:00:00,0.9,True,True,,,BELOW,15.047709488698894,0.2768778545920592,NEARUSDT,1,1.2010869565217415,0.018399999999999972,2026-02-03 18:00:00,1.1473,-0.0,stop_loss
SHORT,1.0976,1.0659,1.0976,1.8,TREND,34.7618,0.0185,14.0547,26.9542,4,BOS,False,2026-02-03 17:00:00,0.98,True,True,,,BELOW,18.353645664246287,0.3230241636907358,SUIUSDT,1,1.3124999999999898,0.01760000000000006,2026-02-03 18:00:00,1.0976,-0.0,stop_loss
SHORT,0.2455,0.2359,0.2455,2.05,TREND,35.5419,0.0049,17.7068,22.7866,4,BOS,False,2026-02-03 17:00:00,0.9508,True,True,,,BELOW,68.72854546611426,0.3230241636907358,WIFUSDT,1,0.6808510638297917,0.004699999999999982,2026-02-03 18:00:00,0.2455,-0.0,stop_loss
SHORT,1.5574,1.5162,1.5574,2.05,TREND,39.1269,0.0212,12.1202,24.9156,4,BOS,False,2026-02-03 17:00:00,0.9,True,True,,,BELOW,13.775017641395976,0.2768778545920592,XRPUSDT,1,1.3383084577114386,0.020100000000000007,2026-02-03 18:00:00,1.5574,-0.0,stop_loss
LONG,1.3329,1.4525,1.2927,2.98,RANGE,20.0546,0.0423,28.2047,5.0667,5,SWEEP,False,2026-02-05 00:00:00,0.8,True,True,,,,5.356951304987323,0.21534944246049045,ENSOUSDT,1,0.0,0.040200000000000014,2026-02-05 01:00:00,1.2927,-0.21534944246049045,stop_loss
SHORT,0.0904,0.0885,0.0904,2.05,TREND,36.2715,0.001,8.9139,29.7378,4,BOS,False,2026-02-11 06:00:00,0.98,True,True,,,BELOW,306.9637099140889,0.2762673389226837,DOGEUSDT,7,0.8555555555555364,0.0009000000000000119,2026-02-11 13:00:00,0.0904,-0.0,stop_loss
SHORT,0.1166,0.113,0.1186,1.89,RANGE,20.7601,0.0021,23.9364,19.8547,4,SWEEP,False,2026-02-13 00:00:00,0.6608,False,True,,,,107.43729846993246,0.2148745969398651,ENAUSDT,15,0.9399999999999955,0.0020000000000000018,2026-02-13 15:00:00,0.1186,-0.2148745969398651,stop_loss
SHORT,3.5,3.3872,3.5,2.05,TREND,39.6933,0.0579,9.1245,37.6079,4,BOS,False,2026-02-15 12:00:00,0.9,True,True,,,BELOW,5.011966717097425,0.2756581694403592,UNIUSDT,5,0.9454545454545435,0.05500000000000016,2026-02-15 17:00:00,3.5,-0.0,stop_loss
SHORT,0.0606,0.0593,0.0614,1.7,RANGE,16.4506,0.0008,25.7696,16.8865,4,SWEEP,False,2026-02-16 13:00:00,0.62,False,True,,,,268.0009980670152,0.2144007984536127,AXLUSDT,2,1.0,0.0008000000000000021,2026-02-16 15:00:00,0.0593,0.34840129748712045,take_profit
SHORT,0.7881,0.7744,0.7958,1.78,RANGE,19.418,0.0081,24.0741,14.1093,4,SWEEP,False,2026-02-16 13:00:00,0.62,False,True,,,,27.844259539430478,0.2144007984536127,BARDUSDT,4,1.194805194805204,0.007699999999999929,2026-02-16 17:00:00,0.7958,-0.2144007984536127,stop_loss
LONG,0.2788,0.2832,0.277,2.49,RANGE,20.8358,0.0044,17.7994,19.4175,3,SWEEP,False,2026-02-16 15:00:00,0.6362,False,True,,,,113.846044081786,0.2049228793472112,ADAUSDT,3,1.7222222222222479,0.0017999999999999683,2026-02-16 18:00:00,0.2832,0.5009225939598602,take_profit
SHORT,1.0423,1.0196,1.0557,1.7,RANGE,21.8062,0.0141,21.1783,18.8928,4,SWEEP,False,2026-02-16 13:00:00,0.6429,False,True,,,,16.00005958609041,0.2144007984536127,NEARUSDT,6,0.8955223880596971,0.013400000000000079,2026-02-16 19:00:00,1.0557,-0.21440079845361273,stop_loss
SHORT,0.9088,0.8899,0.918,2.05,TREND,39.1436,0.0097,10.9398,40.3084,4,BOS,False,2026-02-19 08:00:00,0.9,True,True,,,BELOW,30.09242936362824,0.2768503501453794,SUIUSDT,1,0.0,0.009199999999999986,2026-02-19 09:00:00,0.918,-0.2768503501453794,stop_loss
LONG,0.2668,0.2846,0.2668,2.05,TREND,36.6397,0.0091,31.5122,17.9399,4,BOS,False,2026-02-20 05:00:00,0.98,True,True,,,ABOVE,31.731664299162954,0.27606547940271725,KITEUSDT,13,1.885057471264374,0.008699999999999986,2026-02-20 18:00:00,0.2846,0.5648236245251018,take_profit
SHORT,0.0735,0.0712,0.0748,1.8,RANGE,22.9014,0.0014,28.7296,8.2762,4,SWEEP,False,2026-02-21 05:00:00,0.7,False,True,,,,166.1254086023681,0.21596303118308013,ARCUSDT,3,0.6692307692307611,0.0013000000000000095,2026-02-21 08:00:00,0.0712,0.3820884397854461,take_profit
LONG,569.2,576.2368,565.0607,1.7,RANGE,21.8896,4.3571,23.1148,19.8361,5,SWEEP,False,2026-02-22 03:00:00,0.7528,True,True,,,,0.05237734307559358,0.21680553619280704,BCHUSDT,3,1.956852607928832,4.139300000000048,2026-02-22 06:00:00,576.2368,0.3685688877543354,take_profit
SHORT,66697.0,66041.4437,66697.0,2.05,TREND,35.1863,336.6143,11.0088,41.215,4,BOS,False,2026-02-23 00:00:00,0.98,True,True,,,BELOW,0.0010207757554967262,0.326427345885458,BTCUSDT,1,7.227700232282198,319.7835999999952,2026-02-23 01:00:00,66041.4437,0.669175977403135,take_profit
SHORT,28.468,27.9238,28.468,2.05,TREND,38.7291,0.2794,8.3845,37.3211,4,BOS,False,2026-02-23 00:00:00,0.9,True,True,,,BELOW,1.0538413103646773,0.2797948679018212,HYPEUSDT,1,3.333333333333347,0.2654999999999994,2026-02-23 01:00:00,27.9238,0.5735004411004574,take_profit
LONG,0.6519,0.6787,0.6519,2.05,TREND,36.163,0.0138,44.4041,11.2435,4,BOS,False,2026-02-25 01:00:00,0.98,True,True,,,ABOVE,21.62731721742587,0.2833178555482789,VIRTUALUSDT,1,0.8320610687022831,0.0131,2026-02-25 02:00:00,0.6519,-0.0,stop_loss
LONG,0.9431,0.9686,0.9431,2.05,TREND,35.632,0.0131,44.8445,11.6203,4,BOS,False,2026-02-25 12:00:00,0.98,True,True,,,ABOVE,26.65624984997231,0.3305374981396587,FILUSDT,1,2.6935483870967563,0.012400000000000078,2026-02-25 13:00:00,0.9686,0.679734371174293,take_profit
LONG,1952.99,1998.7813,1952.99,2.05,TREND,39.3186,23.5129,46.0295,14.8885,4,BOS,False,2026-02-25 12:00:00,0.9,True,True,,,ABOVE,0.01268367814893002,0.2833178555482789,ETHUSDT,2,1.9545869670325824,22.33719999999994,2026-02-25 14:00:00,1998.7813,0.5808021112211004,take_profit
LONG,0.0994,0.1016,0.0994,2.05,TREND,37.627,0.0011,44.195,14.9455,4,BOS,False,2026-02-25 12:00:00,0.98,True,True,,,ABOVE,283.3178555482786,0.2833178555482789,HBARUSDT,3,2.119999999999995,0.0010000000000000009,2026-02-25 15:00:00,0.1016,0.6232992822062111,take_profit
