direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit
SHORT,70.4,3.0,1.695536,,67.13000000000001,0.32756352400212946,TREND,35.7533,2.2607,12.1327,31.5482,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.4849999999999994,,,BOS,False,,,79.795,2022-02-22 02:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0010643959552953703,0.0018215299241548975,0.0018215299241548975,9.394999999999996,3.0,0.013649356749388488,0.013649356749388488,0.18215299241548974,0.01,0.013649356749388488,"ENTRY AVAXUSDT: notional=0.013649, capital=0.18, units=0.000194, risk_amount=0.0018, trade_risk=0.0018",False,0.16850363566610124,AVAXUSDT,1,271.9999999999999,50.0,0.0,50.0,70.4,67.105,79.795,0,0.0,0.32756352400212946,True,True,0,False,70.39,75,1250,2022-02-22 03:00:00,67.13000000000001,0.0032756352400212948,take_profit,TP,0.17177927090612255
SHORT,24.785,2.0,0.490714,,23.345,0.8243955411411437,TREND,39.4994,0.6543,11.7904,35.6987,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.0500000000000007,,,BOS,False,,,26.45,2022-02-22 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.006006006006006009,0.0017177927090612256,0.0011539741216812344,1.6649999999999991,3.0,0.025570866242692194,0.017177927090612256,0.17177927090612255,0.01,0.017177927090612256,"ENTRY ATOMUSDT: notional=0.017178, capital=0.17, units=0.000693, risk_amount=0.0017, trade_risk=0.0012",False,0.1546013438155103,ATOMUSDT,1,142.50000000000006,50.0,0.0,50.0,24.785,23.325,26.45,0,0.0,0.8243955411411437,True,True,0,False,24.775,76,1251,2022-02-22 04:00:00,23.345,0.008243955411411437,take_profit,TP,0.1473851648453707
SHORT,50.4801,1.0,1.139732,,46.390100000000004,0.9764150611126196,TREND,36.3575,1.5196,12.2914,35.9107,3.5,3_to_4,0.5,BEARISH_BOS,False,,,2.4450000000000003,,,BOS,False,,,54.53,2022-02-22 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.002469196770290624,0.001546013438155103,0.0012403303129717162,4.049900000000001,3.0,0.01927033086234559,0.01546013438155103,0.1546013438155103,0.01,0.01546013438155103,"ENTRY AXSUSDT: notional=0.015460, capital=0.15, units=0.000306, risk_amount=0.0015, trade_risk=0.0012",False,0.13914120943395927,AXSUSDT,1,389.50999999999993,50.0,0.0,50.0,50.4801,46.37,54.53,0,0.0,0.9764150611126196,True,True,0,False,50.4701,77,1251,2022-02-22 04:00:00,46.390100000000004,0.009764150611126196,take_profit,TP,0.1571493154564969
SHORT,132.7464,1.0,2.507143,,129.55,0.6145595443913449,TREND,35.5117,3.3429,3.5256,35.3632,4.0,4_to_5,1.0,BEARISH_BOS,True,,,3.9499999999999886,,,BOS,True,,,137.35,2022-02-22 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.002172213050656008,0.001571493154564969,0.000544988480768992,4.6036,3.0,0.04531454924258041,0.01571493154564969,0.1571493154564969,0.01,0.01571493154564969,"ENTRY AAVEUSDT: notional=0.015715, capital=0.16, units=0.000118, risk_amount=0.0016, trade_risk=0.0005",False,0.14143438391084723,AAVEUSDT,1,499.6399999999994,50.0,0.0,50.0,132.7464,126.4,137.35,0,0.0,0.6145595443913449,True,True,0,False,132.7364,78,1252,2022-02-22 05:00:00,129.55,0.006145595443913449,take_profit,TP,0.09894069472782031
SHORT,8.9166,1.0,0.172768,,8.4366,1.5746569177609004,TREND,38.5045,0.2304,3.7519,41.2403,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.23399999999999999,,,BOS,True,,,9.206,2022-02-22 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.034554250172771396,0.0010310566587100763,0.00033464302203832714,0.28939999999999877,3.0,0.031767518324306514,0.010310566587100764,0.10310566587100763,0.01,0.010310566587100764,"ENTRY UNIUSDT: notional=0.010311, capital=0.10, units=0.001156, risk_amount=0.0010, trade_risk=0.0003",False,0.09279509928390686,UNIUSDT,1,55.16000000000005,50.0,0.0,50.0,8.9166,8.294,9.206,0,0.0,1.5746569177609004,True,True,0,False,8.906600000000001,82,1252,2022-02-22 05:00:00,8.4366,0.015746569177609006,take_profit,TP,0.11468726390542933
SHORT,18.48,1.0,0.315536,,18.2,0.06184021250000164,TREND,37.5262,0.4207,3.2258,34.1256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38000000000000256,,,BOS,True,,,20.16,2022-02-22 04:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.002976190476190477,0.0014143438391084724,0.0012857671264622473,1.6799999999999997,3.0,0.015557782230193199,0.014143438391084723,0.14143438391084723,0.01,0.0070717191955423616,"ENTRY FILUSDT: notional=0.014143, capital=0.14, units=0.000765, risk_amount=0.0014, trade_risk=0.0013",False,0.1272909455197625,FILUSDT,2,12.9999999999999,30.00000000000007,14.000000000000057,30.00000000000007,18.62,18.18,20.16,0,-0.0001241964166666568,0.06184021250000164,True,True,1,True,18.47,79,1252,2022-02-22 06:00:00,18.2,0.0005563039166666879,take_profit,TP,0.11525067815140157
SHORT,13.296,1.0,0.267696,,13.145999999999999,0.04504708159564884,TREND,35.1519,0.3569,4.4427,38.6832,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.375,,,BOS,True,,,14.399,2022-02-22 04:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0045330915684496835,0.001272909455197625,0.0010559710657964652,1.1029999999999998,3.0,0.015344156043796577,0.012729094551976251,0.1272909455197625,0.01,0.0063645472759881255,"ENTRY LINKUSDT: notional=0.012729, capital=0.13, units=0.000957, risk_amount=0.0013, trade_risk=0.0011",False,0.11456185096778625,LINKUSDT,2,4.1999999999999815,17.499999999999893,24.80000000000011,17.499999999999893,13.544,13.121,14.399,0,-0.00012336716228467811,0.04504708159564884,True,True,1,True,13.286,80,1252,2022-02-22 06:00:00,13.145999999999999,0.0003887872348141494,take_profit,TP,0.11563946538621572
SHORT,102.27,1.0,1.721786,,101.78999999999999,0.025467390825689766,TREND,37.0337,2.2957,4.4182,37.3678,4.0,4_to_5,1.0,BEARISH_BOS,True,,,2.450000000000003,,,BOS,True,,,109.9,2022-02-22 04:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0013106159895150704,0.0011456185096778626,0.0008547051167343408,7.63000000000001,3.0,0.015355492134306009,0.011456185096778626,0.11456185096778625,0.01,0.011456185096778626,"ENTRY LTCUSDT: notional=0.011456, capital=0.11, units=0.000112, risk_amount=0.0011, trade_risk=0.0009",False,0.10310566587100763,LTCUSDT,1,75.99999999999909,50.0,50.0,50.0,103.04,101.14,109.9,0,0.0,0.025467390825689766,True,True,0,False,102.25999999999999,81,1252,2022-02-22 05:00:00,101.78999999999999,0.00025467390825689766,take_profit,TP,0.11469437423473489
SHORT,18.35,1.0,0.315536,,18.2,-3.257184843808835e-05,TREND,37.5262,0.4207,3.2258,34.1256,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.38000000000000256,,,BOS,True,,,20.16,2022-02-22 05:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.0006250374617696724,0.0011469437423473488,9.375561926545219e-05,0.15000000000000213,3.0,0.14030945114715704,0.011469437423473488,0.11469437423473489,0.01,0.011469437423473488,"SCALE-IN FILUSDT L1: notional=0.011469, capital=0.11, units=0.000625, risk_amount=0.0011, trade_risk=0.0001",False,0.1032249368112614,FILUSDT,1,0.0,3.0000000000001137,26.999999999999957,3.0000000000001137,18.62,18.32,20.16,1,-0.0001241964166666568,-3.257184843808835e-05,True,True,1,True,18.47,79,1252,2022-02-22 06:00:00,18.2,-6.242392681770928e-05,stop_loss,trailing_stop,0.11557704145939801
SHORT,0.8994,1.0,0.017368,,0.8094,1.4039698076923082,TREND,35.3343,0.0232,10.95,32.7576,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.02760000000000007,,,BOS,False,,,0.9618,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.16025641025641024,0.0011557704145939802,0.0008018687332740092,0.06240000000000001,3.0,0.016658652418042076,0.011557704145939802,0.11557704145939801,0.01,0.011557704145939802,"ENTRY ADAUSDT: notional=0.011558, capital=0.12, units=0.012850, risk_amount=0.0012, trade_risk=0.0008",False,0.10401933731345821,ADAUSDT,3,10.089999999999998,11.580000000000002,0.0,11.580000000000002,0.8994,0.7836,0.9618,0,0.0,1.4039698076923082,True,True,0,False,0.8894,83,1297,2022-02-24 04:00:00,0.8094,0.014039698076923082,take_profit,TP,0.0855404071666667
SHORT,49.795,2.0,0.842411,,47.135000000000005,0.8571473901528021,TREND,36.1237,1.1232,11.0334,33.0366,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,1.0249999999999986,,,BOS,False,,,52.74,2022-02-24 01:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.003395585738539898,0.001040193373134582,0.0006151962012011938,2.9450000000000003,3.0,0.017587921567143127,0.010401933731345821,0.10401933731345821,0.01,0.010401933731345821,"ENTRY AXSUSDT: notional=0.010402, capital=0.10, units=0.000209, risk_amount=0.0010, trade_risk=0.0006",False,0.09361740358211239,AXSUSDT,1,219.00000000000048,50.0,0.0,50.0,49.795,47.11,52.74,0,0.0,0.8571473901528021,True,True,0,False,49.785000000000004,84,1297,2022-02-24 02:00:00,47.135000000000005,0.00857147390152802,take_profit,TP,0.09282713712542917
SHORT,8.606,1.0,0.149679,,7.776,0.5502229257221466,TREND,35.0459,0.1996,8.8404,30.3865,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.1689999999999987,,,BOS,False,,,9.333,2022-02-24 01:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.006877579092159557,0.0009361740358211239,0.0007908418824563762,0.7270000000000003,3.0,0.011082137210834373,0.009361740358211239,0.09361740358211239,0.01,0.004680870179105619,"ENTRY NEARUSDT: notional=0.009362, capital=0.09, units=0.001088, risk_amount=0.0009, trade_risk=0.0008",False,0.08425566322390116,NEARUSDT,2,82.69999999999999,50.0,2.1000000000000796,50.0,8.627,7.754,9.333,0,-9.685554332874527e-05,0.5502229257221466,True,True,1,True,8.596,85,1297,2022-02-24 03:00:00,7.776,0.005453801485557093,take_profit,TP,0.08891105490944747
SHORT,18.57,2.0,0.221786,,16.68,2.4873658864864936,TREND,36.4163,0.2957,4.8309,35.0242,3.5,3_to_4,0.5,BEARISH_BOS,False,,,0.23000000000000043,,,BOS,False,,,19.31,2022-02-24 02:45:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.013513513513513542,0.0009273028158210043,0.0003695229314526342,0.7399999999999984,3.0,0.02327028822945417,0.009273028158210043,0.09273028158210042,0.01,0.009273028158210043,"ENTRY FILUSDT: notional=0.009273, capital=0.09, units=0.000499, risk_amount=0.0009, trade_risk=0.0004",False,0.08345725342389038,FILUSDT,1,146.9999999999999,50.0,0.0,50.0,18.57,16.66,19.31,0,0.0,2.4873658864864936,True,True,0,False,18.56,86,1298,2022-02-24 03:00:00,16.68,0.024873658864864936,take_profit,TP,0.1137847137743124
SHORT,49.2763,1.0,1.037411,,43.326299999999996,1.6803876605941621,TREND,33.3752,1.3832,7.9267,44.6424,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.875,,,BOS,True,,,52.74,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,,0.0028870860640355664,0.001137847137743124,0.0007998086566972077,3.463700000000003,3.0,0.016187573090501905,0.01137847137743124,0.1137847137743124,0.01,0.01137847137743124,"ENTRY AXSUSDT: notional=0.011378, capital=0.11, units=0.000231, risk_amount=0.0011, trade_risk=0.0008",False,0.10240624239688116,AXSUSDT,1,435.6299999999997,50.0,0.0,50.0,49.2763,43.3,52.74,0,0.0,1.6803876605941621,True,True,0,False,49.2663,87,1299,2022-02-24 04:00:00,43.326299999999996,0.016803876605941622,take_profit,TP,0.10234428377260832
SHORT,18.05,3.0,0.284464,,17.57,0.3254878486568307,TREND,39.1949,0.3793,3.3898,52.7307,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.21999999999999886,,,BOS,True,,,19.31,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.007567158531971243,0.0010240624239688117,0.000749749857769964,1.3215000000000003,3.0,0.013987383089396177,0.010240624239688117,0.10240624239688116,0.01,0.010240624239688117,"ENTRY FILUSDT: notional=0.010241, capital=0.10, units=0.000567, risk_amount=0.0010, trade_risk=0.0007",False,0.09216561815719304,FILUSDT,1,57.00000000000003,50.0,0.0,50.0,18.05,17.0,19.3715,0,0.0,0.3254878486568307,True,True,0,False,18.04,88,1299,2022-02-24 04:00:00,17.57,0.0032548784865683075,take_profit,TP,0.10559916225917662
SHORT,0.2073,1.0,0.00476,,0.19945,0.1759140049853381,TREND,30.6919,0.0063,12.0428,40.6866,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0049000000000000155,,,BOS,True,,,0.2414,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.14662756598240473,0.0009216561815719304,0.0009216561815719304,0.03409999999999999,3.0,0.00560291279882291,0.00560291279882291,0.09216561815719304,0.01,0.002801456399411455,"ENTRY HBARUSDT: notional=0.005603, capital=0.09, units=0.027028, risk_amount=0.0009, trade_risk=0.0009",False,0.08656270535837013,HBARUSDT,12,1.5550000000000008,2.0500000000000016,0.0,2.0500000000000016,0.2073,0.1868,0.2414,0,0.0013832205278592438,0.1759140049853381,True,True,1,True,0.1973,89,1299,2022-02-24 15:00:00,0.19945,0.002450750313783003,take_profit,TP,0.12877256010059232
SHORT,8.321,2.0,0.180054,,7.840999999999999,0.45194999209486286,TREND,32.9972,0.2401,7.349,42.6956,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.1980000000000004,,,BOS,True,,,9.333,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.00988142292490118,0.0008656270535837013,0.0008656270535837013,1.0120000000000005,3.0,0.007117473036432781,0.007117473036432781,0.08656270535837013,0.01,0.007117473036432781,"ENTRY NEARUSDT: notional=0.007117, capital=0.09, units=0.000855, risk_amount=0.0009, trade_risk=0.0009",False,0.07944523232193734,NEARUSDT,1,54.800000000000004,50.0,0.0,50.0,8.321,7.622,9.333,0,0.0,0.45194999209486286,True,True,0,False,8.311,90,1299,2022-02-24 04:00:00,7.840999999999999,0.004519499920948629,take_profit,TP,0.1115018827079845
SHORT,0.6765,1.0,0.011979,,0.6465,0.48783036395147367,TREND,33.9929,0.016,4.1592,48.3453,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.016699999999999937,,,BOS,True,,,0.7342,2022-02-24 03:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.173310225303293,0.0007944523232193734,0.0006776038292647129,0.057699999999999974,3.0,0.009314506007935985,0.007944523232193735,0.07944523232193734,0.01,0.007944523232193735,"ENTRY XRPUSDT: notional=0.007945, capital=0.08, units=0.011744, risk_amount=0.0008, trade_risk=0.0007",False,0.07150070908974361,XRPUSDT,5,4.4399999999999995,5.549999999999999,0.0,5.549999999999999,0.6765,0.621,0.7342,0,0.0,0.48783036395147367,True,True,0,False,0.6665,91,1299,2022-02-24 08:00:00,0.6465,0.004878303639514737,take_profit,TP,0.12632180978680932
SHORT,0.9081,2.0,0.020009,,0.7681,2.5633775791433924,TREND,34.1122,0.0267,7.3628,41.419,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.021499999999999964,,,BOS,True,,,0.9618,2022-02-24 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,,0.1862197392923651,0.001115018827079845,0.0006593603239091251,0.05369999999999997,3.0,0.01885565357302063,0.011150188270798451,0.1115018827079845,0.01,0.011150188270798451,"ENTRY ADAUSDT: notional=0.011150, capital=0.11, units=0.012279, risk_amount=0.0011, trade_risk=0.0007",False,0.10035169443718606,ADAUSDT,2,14.12,16.270000000000007,0.0,16.270000000000007,0.9081,0.7454,0.9618,0,0.0,2.5633775791433924,True,True,0,False,0.8981,92,1300,2022-02-24 06:00:00,0.7681,0.025633775791433926,take_profit,TP,0.12309127839226187
SHORT,7.85,3.0,0.183214,,7.47,0.2417748833445726,TREND,35.4593,0.2443,7.2222,42.193,5.0,5_plus,1.25,BEARISH_BOS,True,SWEEP_LOW,,0.15399999999999991,,,BOS,True,,,9.333,2022-02-24 04:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.006743088334457179,0.0010035169443718605,0.0010035169443718605,1.4830000000000005,3.0,0.0053119406698038454,0.0053119406698038454,0.10035169443718606,0.01,0.0053119406698038454,"ENTRY NEARUSDT: notional=0.005312, capital=0.10, units=0.000677, risk_amount=0.0010, trade_risk=0.0010",False,0.09503975376738222,NEARUSDT,1,30.399999999999938,40.89999999999998,0.0,40.89999999999998,7.85,7.441,9.333,0,0.0,0.2417748833445726,True,True,0,False,7.84,93,1300,2022-02-24 05:00:00,7.47,0.002417748833445726,take_profit,TP,0.09745750260082794
SHORT,0.8553,,0.022377,,0.7653,0.8237670985915491,TREND,39.0332,0.0298,6.5837,45.0802,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.020600000000000063,,,BOS,True,,,0.9618,2022-02-24 06:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,,0.09389671361502344,0.0012309127839226187,0.0012309127839226187,0.10650000000000004,3.0,0.009885443230882774,0.009885443230882774,0.12309127839226187,0.01,0.009885443230882774,"ENTRY ADAUSDT: notional=0.009885, capital=0.12, units=0.011558, risk_amount=0.0012, trade_risk=0.0012",False,0.1132058351613791,ADAUSDT,1,7.539999999999991,11.029999999999996,0.0,11.029999999999996,0.8553,0.745,0.9618,0,0.0,0.8237670985915491,True,True,0,False,0.8452999999999999,94,1302,2022-02-24 07:00:00,0.7653,0.00823767098591549,take_profit,TP,0.12144350614729459
SHORT,0.1935,1.0,0.00476,,0.2073,-0.020971554246324076,TREND,30.6919,0.0063,12.0428,40.6866,5.0,5_plus,1.25,BEARISH_BOS,True,,,0.0049000000000000155,,,BOS,True,,,0.2414,2022-02-24 07:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.06276150188490677,0.001214435061472946,0.0008661087260117138,0.013800000000000007,3.0,0.017028491622827168,0.01214435061472946,0.12144350614729459,0.01,0.01214435061472946,"SCALE-IN HBARUSDT L1: notional=0.012144, capital=0.12, units=0.062762, risk_amount=0.0012, trade_risk=0.0009",False,0.10929915553256513,HBARUSDT,9,0.17500000000000016,0.4349999999999993,1.604999999999998,0.4349999999999993,0.20955,0.18915,0.2414,1,0.0013832205278592438,-0.020971554246324076,True,True,1,True,0.1973,89,1299,2022-02-24 16:00:00,0.2073,0.0004818947214663812,take_profit,TP,0.1292544548220587
LONG,29.6237,1.0,0.447321,,29.8737,0.1644507645259968,TREND,38.9697,0.5964,26.3473,8.6228,3.5,3_to_4,0.5,BULLISH_BOS,False,,,0.7949999999999982,,,BOS,False,,28.61,,2022-02-26 23:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,,0.009864851533984413,0.0012925445482205868,0.00044229870290720237,1.0137,3.0,0.037772469106364996,0.01292544548220587,0.1292544548220587,0.01,0.01292544548220587,"ENTRY ATOMUSDT: notional=0.012925, capital=0.13, units=0.000436, risk_amount=0.0013, trade_risk=0.0004",False,0.11632900933985282,ATOMUSDT,1,0.0,27.62999999999991,50.0,27.62999999999991,29.9,28.845,28.61,0,0.0,0.1644507645259968,True,True,0,False,29.6337,95,1367,2022-02-27 00:00:00,29.8737,0.001644507645259968,take_profit,TP,0.1179735169851128
SHORT,0.2209,,0.002574,,0.21565,0.6442822361111189,TREND,36.9228,0.0034,21.7482,32.9865,3.0,3_to_4,0.5,,True,,,0.003049999999999997,,,BOS,True,,,0.2282,2022-02-27 14:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,0.01,15m,1.388888888888892,0.001179735169851128,0.00038452210153590326,0.007199999999999984,3.0,0.03619493041946038,0.011797351698511281,0.1179735169851128,0.01,0.011797351698511281,"ENTRY HBARUSDT: notional=0.011797, capital=0.12, units=0.053406, risk_amount=0.0012, trade_risk=0.0004",False,0.10617616528660151,HBARUSDT,1,0.0,0.43500000000000205,0.050000000000000044,0.43500000000000205,0.2214,0.21655,0.2281,0,0.0,0.6442822361111189,True,True,0,False,0.2109,96,1382,2022-02-27 15:00:00,0.21565,0.0064428223611111895,take_profit,TP,0.11261898764771269
SHORT,75.4,1.0,1.607679,,74.92,0.03937942907231735,TREND,34.8507,2.1436,5.3815,34.855,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.815000000000012,,,BOS,False,,,82.245,2022-02-28 00:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.01,15m,0.001460920379839299,0.0011261898764771269,0.0010223832499318213,6.844999999999999,3.0,0.012405364015540597,0.01126189876477127,0.11261898764771269,0.01,0.01126189876477127,"ENTRY AVAXUSDT: notional=0.011262, capital=0.11, units=0.000149, risk_amount=0.0011, trade_risk=0.0010",False,0.10135708888294143,AVAXUSDT,1,146.0000000000008,50.0,0.0,50.0,75.4,72.8,82.245,0,0.0,0.03937942907231735,True,True,0,False,75.39,97,1392,2022-02-28 01:00:00,74.92,0.00039379429072317344,take_profit,TP,0.1017508831736646
LONG,85.965,1.0,1.647054,,86.44500000000001,0.10111279322034322,TREND,31.2838,2.1961,23.8738,18.5233,3.5,3_to_4,0.5,BULLISH_BOS,False,,,2.910000000000011,,,BOS,False,,83.605,,2022-03-01 20:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,0.01,15m,0.004237288135593221,0.001017508831736646,0.00027933703750345883,2.3599999999999994,3.0,0.03706362149162746,0.01017508831736646,0.1017508831736646,0.01,0.01017508831736646,"ENTRY AVAXUSDT: notional=0.010175, capital=0.10, units=0.000118, risk_amount=0.0010, trade_risk=0.0003",False,0.09157579485629813,AVAXUSDT,1,0.0,50.0,50.0,50.0,87.34,84.98,83.605,0,0.0,0.10111279322034322,True,True,0,False,85.97500000000001,98,1436,2022-03-01 21:00:00,86.44500000000001,0.0010111279322034322,take_profit,TP,0.09258692278850156
SHORT,20.13,3.0,0.224464,,19.57,1.2010005333333273,TREND,36.9531,0.2993,10.7399,34.8449,3.0,3_to_4,0.5,,True,,,0.16000000000000014,,,BOS,True,,,20.55,2022-03-03 16:15:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.01,15m,0.023809523809523715,0.0009258692278850156,0.00019317688808331252,0.4200000000000017,3.0,0.04437558942220307,0.009258692278850155,0.09258692278850156,0.01,0.009258692278850155,"ENTRY FILUSDT: notional=0.009259, capital=0.09, units=0.000460, risk_amount=0.0009, trade_risk=0.0002",False,0.08332823050965141,FILUSDT,1,32.99999999999983,50.0,0.0,50.0,20.13,19.54,20.55,0,0.0,1.2010005333333273,True,True,0,False,20.119999999999997,99,1480,2022-03-03 17:00:00,19.57,0.012010005333333273,take_profit,TP,0.09533823584298468
SHORT,308.95,,2.85,,302.21999999999997,0.5316167142081474,TREND,35.06,3.8,15.3195,38.7218,3.5,3_to_4,0.5,BEARISH_BOS,False,,,4.25,,,BOS,False,,,320.0,2022-03-04 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,0.01,,0.0009049773755656099,0.0009533823584298468,0.0003409896443000426,11.050000000000011,3.0,0.026655880510126774,0.009533823584298468,0.09533823584298468,0.01,0.009533823584298468,"ENTRY BCHUSDT: notional=0.009534, capital=0.10, units=0.000031, risk_amount=0.0010, trade_risk=0.0003",False,0.08580441225868621,BCHUSDT,1,319.99999999999886,50.0,0.0,50.0,308.95,302.2,320.0,0,0.0,0.5316167142081474,True,True,0,False,308.94,100,1488,2022-03-04 01:00:00,302.21999999999997,0.005316167142081474,take_profit,TP,0.09112057940076768
SHORT,309.15,,3.013393,,304.22999999999996,0.37431059612903583,TREND,38.0065,4.0179,11.0222,43.2889,4.0,4_to_5,1.0,,True,SWEEP_LOW,,2.0500000000000114,,,BOS,True,,,320.0,2022-03-04 01:00:00,2.5,momentum,,NONE,False,momentum,1.0,BELOW,0.01,,0.0009216589861751133,0.0009112057940076768,0.00031979889584290197,10.850000000000023,3.0,0.025963066471656467,0.009112057940076768,0.09112057940076768,0.01,0.009112057940076768,"ENTRY BCHUSDT: notional=0.009112, capital=0.09, units=0.000029, risk_amount=0.0009, trade_risk=0.0003",False,0.0820085214606909,BCHUSDT,1,429.99999999999545,50.0,0.0,50.0,309.15,304.2,320.0,0,0.0,0.37431059612903583,True,True,0,False,309.14,101,1489,2022-03-04 02:00:00,304.22999999999996,0.0037431059612903586,take_profit,TP,0.07755077527591217
